"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",130,115,104,59,102,108,133,86
"2","G0001","G0001_02","inactive",99,112,41,55,77,110,49,140
"3","G0001","G0001_03","inactive",172,96,113,121,221,114,153,176
"4","G0001","G0001_04","inactive",310,186,116,135,262,216,125,206
"5","G0001","G0001_05","inactive",90,141,84,91,134,178,102,133
"6","G0001","G0001_06","inactive",36,24,16,8,53,42,21,2
"7","G0001","G0001_07","inactive",117,121,127,109,100,91,119,196
"8","G0001","G0001_08","inactive",93,109,44,68,66,64,65,110
"9","G0001","G0001_09","inactive",109,62,61,32,144,41,65,66
"10","G0001","G0001_10","inactive",68,47,34,31,57,54,35,47
"11","G0002","G0002_01","inactive",69,40,114,89,65,54,103,123
"12","G0002","G0002_02","inactive",17,28,5,11,28,29,8,7
"13","G0002","G0002_03","inactive",137,149,89,164,118,130,113,195
"14","G0002","G0002_04","inactive",89,70,36,66,92,60,59,70
"15","G0002","G0002_05","inactive",62,142,64,59,44,158,44,71
"16","G0002","G0002_06","inactive",238,244,172,192,204,192,216,219
"17","G0002","G0002_07","inactive",79,36,37,28,57,25,54,46
"18","G0002","G0002_08","inactive",376,345,271,265,267,376,240,431
"19","G0002","G0002_09","inactive",42,54,53,37,50,45,60,76
"20","G0002","G0002_10","inactive",80,133,66,38,44,104,49,87
"21","G0003","G0003_01","inactive",27,50,55,17,28,56,57,47
"22","G0003","G0003_02","inactive",71,92,54,52,93,75,64,76
"23","G0003","G0003_03","inactive",42,27,37,22,51,31,33,23
"24","G0003","G0003_04","inactive",67,91,46,53,44,66,52,53
"25","G0003","G0003_05","inactive",162,96,112,110,137,125,129,173
"26","G0003","G0003_06","inactive",117,103,73,37,124,108,94,52
"27","G0003","G0003_07","inactive",177,210,187,188,138,188,184,269
"28","G0003","G0003_08","inactive",45,74,42,33,45,95,35,55
"29","G0003","G0003_09","inactive",34,66,12,30,37,46,18,35
"30","G0003","G0003_10","inactive",96,97,26,80,82,119,38,109
"31","G0004","G0004_01","inactive",50,33,50,24,32,28,41,20
"32","G0004","G0004_02","inactive",105,99,82,92,94,113,124,109
"33","G0004","G0004_03","inactive",91,120,46,65,86,89,61,74
"34","G0004","G0004_04","inactive",96,107,65,74,77,105,76,95
"35","G0004","G0004_05","inactive",290,282,186,135,262,205,267,206
"36","G0004","G0004_06","inactive",68,60,46,49,49,52,49,58
"37","G0004","G0004_07","inactive",49,27,78,54,38,32,66,88
"38","G0004","G0004_08","inactive",155,96,52,109,111,83,63,170
"39","G0004","G0004_09","inactive",28,71,24,20,27,91,34,38
"40","G0004","G0004_10","inactive",52,110,67,29,67,88,88,47
"41","G0005","G0005_01","inactive",101,202,115,73,112,186,70,137
"42","G0005","G0005_02","inactive",142,150,185,156,169,123,161,163
"43","G0005","G0005_03","inactive",331,227,342,270,309,237,304,336
"44","G0005","G0005_04","inactive",93,115,47,42,87,98,45,57
"45","G0005","G0005_05","inactive",88,106,82,58,89,68,81,54
"46","G0005","G0005_06","inactive",55,58,49,26,65,50,37,38
"47","G0005","G0005_07","inactive",82,116,55,74,74,98,48,127
"48","G0005","G0005_08","inactive",132,114,119,190,146,144,154,263
"49","G0005","G0005_09","inactive",137,93,79,63,119,106,83,124
"50","G0005","G0005_10","inactive",66,50,79,42,26,66,79,83
"51","G0006","G0006_01","inactive",102,41,97,68,77,64,108,122
"52","G0006","G0006_02","inactive",152,144,81,86,142,125,85,123
"53","G0006","G0006_03","inactive",232,179,119,115,224,193,133,180
"54","G0006","G0006_04","inactive",32,25,42,22,30,25,38,37
"55","G0006","G0006_05","inactive",23,30,23,59,46,29,14,77
"56","G0006","G0006_06","inactive",78,119,72,67,67,99,90,115
"57","G0006","G0006_07","inactive",102,171,166,157,132,191,191,217
"58","G0006","G0006_08","inactive",39,84,23,34,29,80,29,39
"59","G0006","G0006_09","inactive",67,100,41,86,41,87,37,125
"60","G0006","G0006_10","inactive",185,104,74,74,118,100,72,109
"61","G0007","G0007_01","inactive",74,48,21,20,97,67,31,23
"62","G0007","G0007_02","inactive",164,59,106,98,130,78,127,127
"63","G0007","G0007_03","inactive",102,148,79,87,76,206,86,101
"64","G0007","G0007_04","inactive",100,108,42,62,122,75,43,74
"65","G0007","G0007_05","inactive",58,29,37,32,30,30,41,46
"66","G0007","G0007_06","inactive",52,99,47,26,43,100,93,52
"67","G0007","G0007_07","inactive",164,131,97,88,134,96,114,96
"68","G0007","G0007_08","inactive",16,44,23,26,23,45,34,23
"69","G0007","G0007_09","inactive",169,97,72,76,171,96,57,103
"70","G0007","G0007_10","inactive",56,38,37,18,32,48,40,16
"71","G0008","G0008_01","inactive",47,20,51,30,45,33,49,66
"72","G0008","G0008_02","inactive",137,80,165,118,139,80,202,192
"73","G0008","G0008_03","inactive",163,124,91,96,199,95,101,105
"74","G0008","G0008_04","inactive",108,77,93,77,103,72,77,115
"75","G0008","G0008_05","inactive",57,29,71,47,60,35,66,74
"76","G0008","G0008_06","inactive",28,46,27,22,25,50,26,28
"77","G0008","G0008_07","inactive",22,37,34,16,34,43,30,43
"78","G0008","G0008_08","inactive",11,4,0,20,13,20,0,16
"79","G0008","G0008_09","inactive",44,31,24,36,37,81,26,65
"80","G0008","G0008_10","inactive",109,129,114,124,116,81,114,165
"81","G0009","G0009_01","inactive",177,77,81,60,173,66,58,122
"82","G0009","G0009_02","inactive",42,31,22,26,28,16,20,24
"83","G0009","G0009_03","inactive",225,108,98,105,178,99,106,188
"84","G0009","G0009_04","inactive",239,242,215,136,242,207,191,203
"85","G0009","G0009_05","inactive",85,102,46,75,96,102,64,85
"86","G0009","G0009_06","inactive",20,4,12,25,10,6,24,56
"87","G0009","G0009_07","inactive",61,74,64,30,61,74,64,44
"88","G0009","G0009_08","inactive",65,51,62,63,62,54,87,75
"89","G0009","G0009_09","inactive",132,141,92,106,110,133,80,199
"90","G0009","G0009_10","inactive",184,185,104,113,166,177,94,169
"91","G0010","G0010_01","inactive",39,36,90,82,44,31,84,66
"92","G0010","G0010_02","inactive",95,73,88,35,75,69,89,74
"93","G0010","G0010_03","inactive",35,31,22,14,13,18,25,37
"94","G0010","G0010_04","inactive",44,81,60,36,47,76,101,59
"95","G0010","G0010_05","inactive",14,50,22,26,12,21,17,40
"96","G0010","G0010_06","inactive",104,52,59,60,113,41,75,63
"97","G0010","G0010_07","inactive",71,47,57,37,61,31,34,55
"98","G0010","G0010_08","inactive",87,64,70,90,102,68,81,123
"99","G0010","G0010_09","inactive",34,6,31,21,42,16,35,44
"100","G0010","G0010_10","inactive",86,82,35,44,74,91,64,97
"101","G0011","G0011_01","inactive",98,63,45,40,130,65,70,51
"102","G0011","G0011_02","inactive",8,27,16,30,18,34,11,39
"103","G0011","G0011_03","inactive",129,195,67,76,146,207,103,127
"104","G0011","G0011_04","inactive",109,120,133,86,110,112,115,102
"105","G0011","G0011_05","inactive",124,223,172,142,183,194,210,202
"106","G0011","G0011_06","inactive",152,161,147,120,140,121,154,150
"107","G0011","G0011_07","inactive",91,54,36,28,85,50,69,38
"108","G0011","G0011_08","inactive",90,30,66,45,73,23,86,87
"109","G0011","G0011_09","inactive",122,160,66,64,98,133,59,99
"110","G0011","G0011_10","inactive",77,86,76,35,89,70,52,91
"111","G0012","G0012_01","inactive",17,1,21,0,26,1,43,0
"112","G0012","G0012_02","inactive",20,39,40,27,23,46,26,47
"113","G0012","G0012_03","inactive",77,75,49,49,65,87,63,57
"114","G0012","G0012_04","inactive",212,182,147,116,211,204,199,149
"115","G0012","G0012_05","inactive",206,224,226,99,188,203,226,151
"116","G0012","G0012_06","inactive",43,54,58,48,22,54,62,91
"117","G0012","G0012_07","inactive",107,120,66,58,81,106,63,97
"118","G0012","G0012_08","inactive",94,170,143,81,79,145,126,98
"119","G0012","G0012_09","inactive",67,49,24,48,54,39,52,80
"120","G0012","G0012_10","inactive",63,93,54,46,78,105,76,77
"121","G0013","G0013_01","inactive",124,168,71,82,111,174,82,146
"122","G0013","G0013_02","inactive",29,48,24,61,29,41,38,110
"123","G0013","G0013_03","inactive",27,16,16,2,28,19,17,6
"124","G0013","G0013_04","inactive",84,57,34,100,79,57,57,91
"125","G0013","G0013_05","inactive",127,157,73,119,149,124,112,114
"126","G0013","G0013_06","inactive",254,170,127,129,214,188,152,230
"127","G0013","G0013_07","inactive",154,179,138,166,180,160,184,235
"128","G0013","G0013_08","inactive",44,69,23,36,61,39,44,65
"129","G0013","G0013_09","inactive",270,138,191,167,228,108,175,235
"130","G0013","G0013_10","inactive",183,127,154,61,189,116,134,77
"131","G0014","G0014_01","inactive",26,111,39,46,23,92,53,70
"132","G0014","G0014_02","inactive",146,116,85,93,146,110,78,156
"133","G0014","G0014_03","inactive",37,47,20,34,46,47,25,33
"134","G0014","G0014_04","inactive",228,183,146,134,229,170,184,178
"135","G0014","G0014_05","inactive",121,146,77,50,112,122,99,110
"136","G0014","G0014_06","inactive",28,29,26,17,19,38,22,27
"137","G0014","G0014_07","inactive",170,200,101,176,136,180,136,203
"138","G0014","G0014_08","inactive",414,374,307,303,426,357,290,413
"139","G0014","G0014_09","inactive",203,180,131,126,238,201,129,190
"140","G0014","G0014_10","inactive",73,42,25,16,79,54,18,25
"141","G0015","G0015_01","inactive",45,105,48,117,55,120,35,151
"142","G0015","G0015_02","inactive",222,178,162,171,144,189,193,318
"143","G0015","G0015_03","inactive",68,66,94,51,44,46,80,82
"144","G0015","G0015_04","inactive",245,159,185,203,247,197,197,297
"145","G0015","G0015_05","inactive",86,84,67,88,113,75,77,139
"146","G0015","G0015_06","inactive",74,132,58,68,48,94,56,123
"147","G0015","G0015_07","inactive",73,92,51,27,99,113,57,34
"148","G0015","G0015_08","inactive",65,62,61,41,42,49,87,70
"149","G0015","G0015_09","inactive",11,48,16,15,13,43,22,40
"150","G0015","G0015_10","inactive",193,161,131,172,192,159,98,249
"151","G0016","G0016_01","inactive",10,18,13,22,12,22,22,42
"152","G0016","G0016_02","inactive",27,15,18,17,16,20,23,52
"153","G0016","G0016_03","inactive",147,140,101,60,122,100,88,113
"154","G0016","G0016_04","inactive",58,75,44,58,70,95,55,85
"155","G0016","G0016_05","inactive",22,17,37,24,17,26,46,51
"156","G0016","G0016_06","inactive",163,149,77,92,149,137,89,152
"157","G0016","G0016_07","inactive",107,189,119,144,123,150,155,183
"158","G0016","G0016_08","inactive",139,43,25,47,114,29,24,74
"159","G0016","G0016_09","inactive",34,138,44,55,45,125,39,75
"160","G0016","G0016_10","inactive",55,72,52,56,49,84,73,70
"161","G0017","G0017_01","inactive",55,85,60,53,75,88,75,88
"162","G0017","G0017_02","inactive",226,352,228,210,252,339,206,282
"163","G0017","G0017_03","inactive",453,217,340,305,401,243,375,458
"164","G0017","G0017_04","inactive",91,69,57,71,60,63,51,105
"165","G0017","G0017_05","inactive",324,231,220,147,260,214,252,167
"166","G0017","G0017_06","inactive",117,171,70,87,130,126,90,130
"167","G0017","G0017_07","inactive",106,178,170,142,161,183,143,301
"168","G0017","G0017_08","inactive",149,156,117,84,163,135,89,161
"169","G0017","G0017_09","inactive",262,164,159,130,209,218,164,200
"170","G0017","G0017_10","inactive",61,44,38,57,60,34,52,96
"171","G0018","G0018_01","inactive",68,97,40,66,62,78,79,92
"172","G0018","G0018_02","inactive",30,19,20,16,43,17,16,35
"173","G0018","G0018_03","inactive",64,53,76,28,92,43,102,65
"174","G0018","G0018_04","inactive",82,81,103,70,73,158,91,119
"175","G0018","G0018_05","inactive",75,94,114,76,106,100,121,114
