gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,733.0,796.0,837.0,964.0,802.0,847.0,734.0,672.0
G0001,G0001_2,inactive,1009.0,1132.0,972.0,1110.0,820.0,1020.0,779.0,878.0
G0001,G0001_3,inactive,780.0,828.0,833.0,1001.0,597.0,765.0,606.0,811.0
G0001,G0001_4,inactive,166.0,211.0,240.0,189.0,106.0,219.0,193.0,135.0
G0001,G0001_5,inactive,2003.0,2215.0,2194.0,2839.0,1850.0,1916.0,2031.0,2120.0
G0001,G0001_6,inactive,460.0,460.0,564.0,490.0,400.0,455.0,439.0,370.0
G0001,G0001_7,inactive,1058.0,1114.0,1017.0,958.0,992.0,1083.0,907.0,733.0
G0001,G0001_8,inactive,299.0,374.0,406.0,347.0,287.0,347.0,327.0,364.0
G0001,G0001_9,inactive,272.0,204.0,286.0,320.0,226.0,204.0,249.0,229.0
G0001,G0001_10,inactive,150.0,225.0,188.0,231.0,141.0,131.0,200.0,180.0
G0002,G0002_11,inactive,703.0,803.0,872.0,875.0,615.0,693.0,730.0,882.0
G0002,G0002_12,inactive,626.0,585.0,781.0,888.0,656.0,460.0,663.0,796.0
G0002,G0002_13,inactive,1463.0,1330.0,1446.0,1637.0,1299.0,1166.0,1221.0,1168.0
G0002,G0002_14,inactive,512.0,762.0,606.0,677.0,435.0,682.0,481.0,570.0
G0002,G0002_15,inactive,559.0,511.0,609.0,638.0,608.0,410.0,460.0,510.0
G0002,G0002_16,inactive,2458.0,2374.0,2517.0,2696.0,2206.0,2031.0,2130.0,2142.0
G0002,G0002_17,inactive,525.0,574.0,580.0,744.0,511.0,506.0,430.0,616.0
G0002,G0002_18,inactive,1074.0,1046.0,1110.0,1366.0,1011.0,850.0,829.0,1086.0
G0002,G0002_19,inactive,909.0,941.0,1017.0,1153.0,894.0,923.0,867.0,965.0
G0002,G0002_20,inactive,1325.0,1464.0,1468.0,1698.0,1229.0,1175.0,1218.0,1406.0
G0003,G0003_21,increasing,928.0,835.0,869.0,1242.0,2188.0,1727.0,1733.0,2252.0
G0003,G0003_22,increasing,1447.0,1362.0,1585.0,1580.0,3204.0,2518.0,2680.0,3320.0
G0003,G0003_23,increasing,280.0,286.0,329.0,236.0,588.0,699.0,656.0,594.0
G0003,G0003_24,increasing,1244.0,1388.0,1373.0,1357.0,2581.0,3029.0,2934.0,2393.0
G0003,G0003_25,increasing,1595.0,1417.0,1577.0,1832.0,3012.0,3194.0,2973.0,3430.0
G0003,G0003_26,increasing,413.0,411.0,278.0,398.0,903.0,956.0,714.0,621.0
G0003,G0003_27,increasing,296.0,297.0,269.0,365.0,334.0,239.0,221.0,203.0
G0003,G0003_28,increasing,1169.0,1320.0,1212.0,1696.0,2456.0,2774.0,2760.0,3156.0
G0003,G0003_29,increasing,2255.0,2437.0,2330.0,2689.0,4833.0,4933.0,4966.0,5360.0
G0003,G0003_30,increasing,547.0,556.0,628.0,679.0,994.0,1119.0,1423.0,1219.0
G0004,G0004_31,inactive,396.0,354.0,414.0,389.0,419.0,326.0,371.0,315.0
G0004,G0004_32,inactive,950.0,1046.0,1042.0,1100.0,996.0,792.0,895.0,893.0
G0004,G0004_33,inactive,706.0,859.0,949.0,910.0,647.0,674.0,639.0,742.0
G0004,G0004_34,inactive,1487.0,1651.0,1646.0,1662.0,1229.0,1236.0,1478.0,1358.0
G0004,G0004_35,inactive,300.0,285.0,329.0,342.0,221.0,344.0,251.0,211.0
G0004,G0004_36,inactive,614.0,520.0,787.0,740.0,583.0,514.0,620.0,473.0
G0004,G0004_37,inactive,1225.0,1353.0,1324.0,1552.0,1154.0,1042.0,976.0,1130.0
G0004,G0004_38,inactive,730.0,825.0,800.0,883.0,638.0,790.0,688.0,694.0
G0004,G0004_39,inactive,1808.0,1731.0,2022.0,2330.0,1711.0,1519.0,1768.0,1749.0
G0004,G0004_40,inactive,1909.0,1840.0,1966.0,2272.0,1699.0,1479.0,1511.0,1728.0
G0005,G0005_41,inactive,1412.0,1672.0,1567.0,1650.0,1279.0,1461.0,1322.0,1236.0
G0005,G0005_42,inactive,1054.0,875.0,897.0,1148.0,886.0,732.0,765.0,883.0
G0005,G0005_43,inactive,575.0,514.0,474.0,568.0,521.0,380.0,451.0,425.0
G0005,G0005_44,inactive,244.0,290.0,268.0,260.0,203.0,324.0,244.0,189.0
G0005,G0005_45,inactive,799.0,1055.0,961.0,1133.0,781.0,779.0,759.0,894.0
G0005,G0005_46,inactive,307.0,387.0,234.0,335.0,304.0,344.0,180.0,245.0
G0005,G0005_47,inactive,491.0,447.0,485.0,606.0,437.0,417.0,412.0,484.0
G0005,G0005_48,inactive,2126.0,1948.0,2043.0,2259.0,1940.0,1633.0,1895.0,1642.0
G0005,G0005_49,inactive,607.0,526.0,807.0,740.0,614.0,433.0,592.0,567.0
G0005,G0005_50,inactive,1516.0,1555.0,1550.0,1803.0,1328.0,1365.0,1196.0,1455.0
G0006,G0006_51,inactive,595.0,573.0,472.0,592.0,488.0,491.0,424.0,462.0
G0006,G0006_52,inactive,297.0,339.0,290.0,303.0,234.0,235.0,216.0,283.0
G0006,G0006_53,inactive,907.0,768.0,854.0,1013.0,832.0,698.0,655.0,669.0
G0006,G0006_54,inactive,606.0,781.0,691.0,833.0,548.0,700.0,516.0,741.0
G0006,G0006_55,inactive,493.0,533.0,491.0,448.0,567.0,441.0,413.0,354.0
G0006,G0006_56,inactive,674.0,730.0,775.0,703.0,595.0,650.0,636.0,521.0
G0006,G0006_57,inactive,701.0,760.0,589.0,760.0,575.0,627.0,504.0,663.0
G0006,G0006_58,inactive,499.0,499.0,574.0,515.0,343.0,369.0,483.0,376.0
G0006,G0006_59,inactive,690.0,514.0,572.0,689.0,599.0,498.0,344.0,534.0
G0006,G0006_60,inactive,760.0,778.0,762.0,765.0,624.0,751.0,711.0,537.0
G0007,G0007_61,inactive,680.0,675.0,777.0,1012.0,597.0,537.0,632.0,743.0
G0007,G0007_62,inactive,1860.0,1947.0,1637.0,2285.0,1646.0,1798.0,1549.0,1648.0
G0007,G0007_63,inactive,226.0,321.0,290.0,414.0,244.0,249.0,249.0,366.0
G0007,G0007_64,inactive,3375.0,3765.0,3328.0,3800.0,2825.0,3230.0,2830.0,2884.0
G0007,G0007_65,inactive,666.0,797.0,863.0,828.0,702.0,729.0,639.0,724.0
G0007,G0007_66,inactive,783.0,848.0,722.0,951.0,698.0,588.0,668.0,832.0
G0007,G0007_67,inactive,179.0,187.0,270.0,207.0,162.0,189.0,255.0,145.0
G0007,G0007_68,inactive,3167.0,3326.0,3282.0,3864.0,2936.0,2615.0,2765.0,3335.0
G0007,G0007_69,inactive,427.0,489.0,457.0,505.0,463.0,384.0,379.0,412.0
G0007,G0007_70,inactive,688.0,808.0,904.0,830.0,689.0,648.0,869.0,606.0
G0008,G0008_71,inactive,1442.0,1898.0,1678.0,1810.0,1298.0,1582.0,1557.0,1463.0
G0008,G0008_72,inactive,247.0,292.0,321.0,357.0,203.0,228.0,292.0,252.0
G0008,G0008_73,inactive,401.0,410.0,451.0,493.0,358.0,414.0,382.0,394.0
G0008,G0008_74,inactive,848.0,958.0,822.0,913.0,819.0,825.0,758.0,759.0
G0008,G0008_75,inactive,400.0,471.0,546.0,601.0,400.0,403.0,554.0,431.0
G0008,G0008_76,inactive,431.0,649.0,441.0,529.0,422.0,562.0,417.0,523.0
G0008,G0008_77,inactive,1377.0,1309.0,1156.0,1604.0,1285.0,1121.0,845.0,1202.0
G0008,G0008_78,inactive,1444.0,1459.0,1566.0,1707.0,1287.0,1360.0,1291.0,1227.0
G0008,G0008_79,inactive,533.0,464.0,449.0,507.0,537.0,433.0,402.0,360.0
G0008,G0008_80,inactive,598.0,723.0,696.0,659.0,549.0,607.0,563.0,574.0
G0009,G0009_81,inactive,480.0,420.0,547.0,439.0,455.0,353.0,362.0,348.0
G0009,G0009_82,inactive,538.0,553.0,565.0,681.0,441.0,509.0,485.0,513.0
G0009,G0009_83,inactive,491.0,437.0,511.0,471.0,454.0,470.0,397.0,419.0
G0009,G0009_84,inactive,796.0,796.0,838.0,842.0,750.0,710.0,759.0,706.0
G0009,G0009_85,inactive,790.0,976.0,1014.0,1179.0,642.0,974.0,937.0,941.0
G0009,G0009_86,inactive,657.0,601.0,618.0,738.0,718.0,568.0,570.0,488.0
