gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,890.0,908.0,820.0,1021.0,802.0,688.0,904.0,969.0
G0001,G0001_2,inactive,248.0,262.0,276.0,346.0,212.0,207.0,240.0,306.0
G0001,G0001_3,inactive,1211.0,1076.0,1073.0,1015.0,1226.0,998.0,937.0,1094.0
G0001,G0001_4,inactive,2094.0,2143.0,2022.0,2285.0,1844.0,2053.0,1743.0,2192.0
G0001,G0001_5,inactive,229.0,305.0,249.0,238.0,226.0,261.0,210.0,254.0
G0001,G0001_6,inactive,340.0,291.0,384.0,351.0,305.0,383.0,347.0,286.0
G0001,G0001_7,inactive,1056.0,963.0,1175.0,1051.0,1124.0,960.0,1083.0,1001.0
G0001,G0001_8,inactive,1512.0,1815.0,1714.0,1693.0,1630.0,1449.0,1670.0,1672.0
G0001,G0001_9,inactive,593.0,423.0,604.0,477.0,521.0,405.0,545.0,427.0
G0001,G0001_10,inactive,1041.0,1392.0,1310.0,1288.0,1076.0,1113.0,1202.0,1328.0
G0002,G0002_11,inactive,426.0,414.0,521.0,574.0,419.0,370.0,479.0,532.0
G0002,G0002_12,inactive,561.0,424.0,543.0,559.0,443.0,463.0,545.0,568.0
G0002,G0002_13,inactive,1734.0,1502.0,1660.0,1614.0,1680.0,1653.0,1618.0,1752.0
G0002,G0002_14,inactive,775.0,683.0,879.0,830.0,704.0,784.0,840.0,836.0
G0002,G0002_15,inactive,496.0,488.0,514.0,436.0,521.0,565.0,523.0,385.0
G0002,G0002_16,inactive,667.0,740.0,708.0,608.0,632.0,704.0,626.0,561.0
G0002,G0002_17,inactive,497.0,559.0,676.0,501.0,511.0,504.0,662.0,508.0
G0002,G0002_18,inactive,1834.0,1567.0,1963.0,1647.0,1886.0,1626.0,1997.0,1462.0
G0002,G0002_19,inactive,1649.0,1751.0,1720.0,1658.0,1587.0,1694.0,1490.0,1733.0
G0002,G0002_20,inactive,755.0,630.0,1005.0,831.0,753.0,703.0,709.0,709.0
G0003,G0003_21,inactive,721.0,706.0,750.0,516.0,625.0,649.0,698.0,527.0
G0003,G0003_22,inactive,471.0,455.0,429.0,372.0,523.0,402.0,450.0,362.0
G0003,G0003_23,inactive,676.0,690.0,666.0,807.0,517.0,759.0,710.0,764.0
G0003,G0003_24,inactive,550.0,494.0,576.0,479.0,697.0,512.0,567.0,565.0
G0003,G0003_25,inactive,918.0,754.0,946.0,789.0,917.0,813.0,770.0,718.0
G0003,G0003_26,inactive,451.0,325.0,343.0,370.0,402.0,350.0,382.0,433.0
G0003,G0003_27,inactive,461.0,461.0,433.0,410.0,481.0,371.0,379.0,461.0
G0003,G0003_28,inactive,541.0,641.0,687.0,604.0,645.0,483.0,677.0,659.0
G0003,G0003_29,inactive,4541.0,4496.0,4496.0,4762.0,4169.0,4244.0,4294.0,4620.0
G0003,G0003_30,inactive,450.0,366.0,393.0,359.0,331.0,453.0,285.0,343.0
G0004,G0004_31,negcontrol,1443.0,1363.0,1698.0,1567.0,1352.0,1391.0,1491.0,1507.0
G0004,G0004_32,negcontrol,197.0,306.0,319.0,220.0,198.0,281.0,343.0,298.0
G0004,G0004_33,negcontrol,410.0,342.0,371.0,412.0,281.0,339.0,333.0,351.0
G0004,G0004_34,negcontrol,612.0,495.0,580.0,479.0,452.0,465.0,510.0,495.0
G0004,G0004_35,negcontrol,2583.0,1995.0,2589.0,1936.0,2111.0,1935.0,2089.0,2105.0
G0004,G0004_36,negcontrol,803.0,809.0,891.0,730.0,742.0,786.0,795.0,723.0
G0004,G0004_37,negcontrol,3587.0,3551.0,3405.0,3850.0,3293.0,3494.0,3222.0,3761.0
G0004,G0004_38,negcontrol,616.0,634.0,581.0,705.0,565.0,525.0,565.0,610.0
G0004,G0004_39,negcontrol,996.0,1098.0,1146.0,1202.0,1103.0,1191.0,1092.0,1415.0
G0004,G0004_40,negcontrol,2820.0,2924.0,3053.0,2809.0,2849.0,2662.0,2678.0,2785.0
G0005,G0005_41,inactive,209.0,178.0,138.0,197.0,211.0,205.0,111.0,162.0
G0005,G0005_42,inactive,1152.0,1320.0,1152.0,1167.0,1188.0,1337.0,982.0,1153.0
G0005,G0005_43,inactive,1018.0,929.0,839.0,967.0,896.0,892.0,742.0,988.0
G0005,G0005_44,inactive,214.0,276.0,198.0,256.0,216.0,244.0,227.0,211.0
G0005,G0005_45,inactive,2120.0,2335.0,2375.0,2187.0,1997.0,2194.0,2175.0,2179.0
G0005,G0005_46,inactive,1496.0,1452.0,1567.0,1409.0,1531.0,1208.0,1514.0,1262.0
G0005,G0005_47,inactive,996.0,855.0,894.0,931.0,826.0,847.0,876.0,908.0
G0005,G0005_48,inactive,854.0,858.0,795.0,843.0,836.0,831.0,795.0,713.0
G0005,G0005_49,inactive,297.0,294.0,273.0,228.0,203.0,356.0,303.0,271.0
G0005,G0005_50,inactive,2169.0,2106.0,2206.0,2054.0,2063.0,1938.0,1989.0,1965.0
G0006,G0006_51,inactive,1093.0,850.0,1129.0,939.0,1029.0,918.0,993.0,949.0
G0006,G0006_52,inactive,739.0,771.0,700.0,714.0,783.0,783.0,622.0,716.0
G0006,G0006_53,inactive,1032.0,881.0,1002.0,1008.0,933.0,854.0,759.0,1047.0
G0006,G0006_54,inactive,1131.0,1330.0,1264.0,1228.0,1166.0,1180.0,1216.0,1174.0
G0006,G0006_55,inactive,1025.0,962.0,919.0,857.0,812.0,745.0,725.0,836.0
G0006,G0006_56,inactive,2020.0,1875.0,1961.0,1863.0,1826.0,1758.0,1929.0,1807.0
G0006,G0006_57,inactive,1084.0,978.0,1230.0,900.0,1058.0,918.0,999.0,880.0
G0006,G0006_58,inactive,1890.0,1462.0,1646.0,1627.0,1776.0,1536.0,1693.0,1702.0
G0006,G0006_59,inactive,605.0,494.0,583.0,494.0,609.0,402.0,479.0,612.0
G0006,G0006_60,inactive,397.0,437.0,366.0,363.0,325.0,367.0,312.0,350.0
G0007,G0007_61,negcontrol,361.0,405.0,298.0,486.0,299.0,381.0,324.0,404.0
G0007,G0007_62,negcontrol,108.0,96.0,188.0,197.0,133.0,117.0,150.0,128.0
G0007,G0007_63,negcontrol,1518.0,1308.0,1305.0,1336.0,1530.0,1181.0,1244.0,1121.0
G0007,G0007_64,negcontrol,1706.0,1608.0,1652.0,1595.0,1377.0,1531.0,1451.0,1402.0
G0007,G0007_65,negcontrol,1454.0,1458.0,1615.0,1457.0,1553.0,1276.0,1415.0,1406.0
G0007,G0007_66,negcontrol,502.0,395.0,370.0,396.0,406.0,377.0,349.0,365.0
G0007,G0007_67,negcontrol,848.0,865.0,931.0,894.0,841.0,710.0,736.0,760.0
G0007,G0007_68,negcontrol,640.0,612.0,532.0,616.0,646.0,511.0,574.0,659.0
G0007,G0007_69,negcontrol,757.0,716.0,784.0,697.0,546.0,640.0,651.0,623.0
G0007,G0007_70,negcontrol,490.0,493.0,497.0,378.0,409.0,420.0,525.0,367.0
G0008,G0008_71,inactive,722.0,626.0,731.0,798.0,570.0,686.0,613.0,700.0
G0008,G0008_72,inactive,1736.0,1552.0,1475.0,1776.0,1351.0,1552.0,1336.0,1730.0
G0008,G0008_73,inactive,1579.0,1467.0,1715.0,1417.0,1312.0,1352.0,1605.0,1436.0
G0008,G0008_74,inactive,1577.0,1725.0,1500.0,1434.0,1708.0,1588.0,1395.0,1340.0
G0008,G0008_75,inactive,501.0,550.0,473.0,472.0,388.0,479.0,453.0,443.0
G0008,G0008_76,inactive,593.0,618.0,664.0,548.0,490.0,554.0,646.0,588.0
G0008,G0008_77,inactive,444.0,414.0,563.0,427.0,377.0,421.0,493.0,432.0
G0008,G0008_78,inactive,1227.0,1099.0,1130.0,1212.0,1063.0,1100.0,857.0,1176.0
G0008,G0008_79,inactive,395.0,255.0,478.0,313.0,379.0,359.0,358.0,384.0
G0008,G0008_80,inactive,214.0,308.0,271.0,257.0,179.0,320.0,257.0,240.0
G0009,G0009_81,inactive,397.0,445.0,419.0,393.0,406.0,383.0,329.0,322.0
G0009,G0009_82,inactive,906.0,731.0,913.0,766.0,795.0,798.0,723.0,887.0
G0009,G0009_83,inactive,635.0,594.0,704.0,524.0,546.0,653.0,568.0,641.0
G0009,G0009_84,inactive,1354.0,1321.0,1237.0,1217.0,1082.0,1213.0,1103.0,1350.0
G0009,G0009_85,inactive,390.0,589.0,412.0,398.0,331.0,492.0,281.0,483.0
G0009,G0009_86,inactive,938.0,937.0,960.0,984.0,996.0,947.0,886.0,946.0
G0009,G0009_87,inactive,1313.0,1516.0,1469.0,1418.0,1393.0,1383.0,1274.0,1456.0
G0009,G0009_88,inactive,1052.0,1007.0,1220.0,1140.0,1002.0,922.0,983.0,1077.0
G0009,G0009_89,inactive,873.0,990.0,1004.0,875.0,949.0,931.0,740.0,865.0
G0009,G0009_90,inactive,409.0,431.0,464.0,666.0,405.0,473.0,541.0,492.0
G0010,G0010_91,negcontrol,733.0,636.0,641.0,616.0,610.0,506.0,603.0,770.0
G0010,G0010_92,negcontrol,380.0,615.0,589.0,549.0,456.0,501.0,478.0,520.0
G0010,G0010_93,negcontrol,2772.0,2951.0,3187.0,3004.0,2650.0,2926.0,3099.0,2895.0
G0010,G0010_94,negcontrol,1692.0,1488.0,1728.0,1537.0,1404.0,1424.0,1565.0,1443.0
G0010,G0010_95,negcontrol,1165.0,1132.0,1196.0,1257.0,1051.0,1161.0,1034.0,1111.0
G0010,G0010_96,negcontrol,460.0,600.0,495.0,528.0,482.0,492.0,453.0,581.0
G0010,G0010_97,negcontrol,498.0,551.0,735.0,585.0,646.0,543.0,548.0,533.0
G0010,G0010_98,negcontrol,1083.0,1309.0,1229.0,1090.0,970.0,1232.0,1112.0,1091.0
G0010,G0010_99,negcontrol,606.0,470.0,766.0,565.0,575.0,417.0,624.0,491.0
G0010,G0010_100,negcontrol,1343.0,1254.0,1410.0,1202.0,1367.0,1395.0,1347.0,1327.0
G0011,G0011_101,inactive,126.0,107.0,117.0,147.0,150.0,141.0,116.0,142.0
G0011,G0011_102,inactive,1097.0,1033.0,968.0,1173.0,1193.0,987.0,853.0,1094.0
G0011,G0011_103,inactive,40.0,30.0,39.0,49.0,38.0,51.0,55.0,58.0
