"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",251,362,280,336,264,393,249,268
"2","G0001","G0001_02","inactive",524,382,375,388,471,400,440,361
"3","G0001","G0001_03","inactive",844,470,617,675,809,483,774,627
"4","G0001","G0001_04","inactive",77,173,154,128,100,199,196,140
"5","G0001","G0001_05","inactive",325,225,574,396,373,288,637,384
"6","G0001","G0001_06","inactive",135,39,171,216,128,28,184,182
"7","G0001","G0001_07","inactive",458,352,421,473,431,384,385,445
"8","G0001","G0001_08","inactive",0,101,100,121,0,102,129,120
"9","G0001","G0001_09","inactive",3272,3412,2977,3586,3492,3390,3402,3624
"10","G0001","G0001_10","inactive",96,68,104,173,93,71,125,208
"11","G0002","G0002_01","inactive",353,186,251,181,351,239,267,166
"12","G0002","G0002_02","inactive",999,1456,1085,925,1013,1631,1161,1016
"13","G0002","G0002_03","inactive",730,808,836,983,745,919,820,874
"14","G0002","G0002_04","inactive",406,242,494,440,512,231,554,398
"15","G0002","G0002_05","inactive",1167,1273,981,1246,1144,1267,1058,1272
"16","G0002","G0002_06","inactive",254,516,406,589,226,555,402,514
"17","G0002","G0002_07","inactive",442,386,387,462,438,413,456,454
"18","G0002","G0002_08","inactive",600,312,271,180,531,295,299,179
"19","G0002","G0002_09","inactive",395,395,149,213,385,388,206,262
"20","G0002","G0002_10","inactive",179,113,130,209,174,107,250,153
"21","G0003","G0003_01","inactive",835,671,494,755,891,771,529,754
"22","G0003","G0003_02","inactive",237,90,75,53,204,69,101,64
"23","G0003","G0003_03","inactive",239,305,506,460,206,263,621,374
"24","G0003","G0003_04","inactive",416,462,405,573,345,384,431,642
"25","G0003","G0003_05","inactive",1595,1738,1494,2146,1717,1679,1701,2107
"26","G0003","G0003_06","inactive",389,694,969,540,387,699,1065,532
"27","G0003","G0003_07","inactive",1198,1184,936,1152,1126,1086,926,1349
"28","G0003","G0003_08","inactive",177,521,453,309,142,581,423,331
"29","G0003","G0003_09","inactive",166,97,93,130,181,87,110,112
"30","G0003","G0003_10","inactive",1024,659,756,966,896,646,782,977
"31","G0004","G0004_01","inactive",1023,949,690,837,979,1068,807,919
"32","G0004","G0004_02","inactive",291,299,224,223,310,318,273,222
"33","G0004","G0004_03","inactive",178,122,99,214,197,150,113,213
"34","G0004","G0004_04","inactive",1512,1527,1362,1590,1522,1549,1391,1657
"35","G0004","G0004_05","inactive",290,410,389,443,359,415,470,450
"36","G0004","G0004_06","inactive",292,39,280,433,293,18,331,370
"37","G0004","G0004_07","inactive",260,421,484,446,305,527,598,565
"38","G0004","G0004_08","inactive",278,277,309,372,285,205,263,395
"39","G0004","G0004_09","inactive",325,197,151,317,269,246,157,311
"40","G0004","G0004_10","inactive",1369,1427,1457,1443,1333,1485,1753,1518
"41","G0005","G0005_01","inactive",466,464,626,697,425,510,663,776
"42","G0005","G0005_02","inactive",183,194,115,87,130,236,110,91
"43","G0005","G0005_03","inactive",140,193,217,328,135,236,257,266
