"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",62,18,34,56,64,22,29,53
"2","G0001","G0001_02","inactive",37,53,65,38,50,63,38,46
"3","G0001","G0001_03","inactive",69,50,32,55,78,46,50,36
"4","G0001","G0001_04","inactive",25,9,16,31,24,9,14,16
"5","G0001","G0001_05","inactive",47,54,39,41,52,35,55,27
"6","G0001","G0001_06","inactive",91,97,99,112,87,90,103,113
"7","G0001","G0001_07","inactive",43,62,43,56,62,47,59,60
"8","G0001","G0001_08","inactive",9,9,25,32,9,13,30,26
"9","G0001","G0001_09","inactive",90,94,85,93,91,73,87,89
"10","G0001","G0001_10","inactive",118,112,113,117,139,136,125,115
"11","G0002","G0002_01","inactive",112,91,67,95,120,82,87,109
"12","G0002","G0002_02","inactive",59,44,52,53,49,37,83,74
"13","G0002","G0002_03","inactive",160,160,222,259,195,179,230,246
"14","G0002","G0002_04","inactive",81,66,54,55,80,71,79,61
"15","G0002","G0002_05","inactive",46,6,22,68,31,2,21,56
"16","G0002","G0002_06","inactive",79,108,74,91,80,125,62,76
"17","G0002","G0002_07","inactive",393,453,432,484,366,467,536,478
"18","G0002","G0002_08","inactive",60,46,40,71,64,41,39,94
"19","G0002","G0002_09","inactive",212,238,220,184,175,276,247,212
"20","G0002","G0002_10","inactive",68,63,50,99,67,71,64,119
"21","G0003","G0003_01","inactive",168,167,152,202,164,209,178,226
"22","G0003","G0003_02","inactive",78,86,61,134,77,96,80,137
"23","G0003","G0003_03","inactive",8,34,29,19,4,18,24,33
"24","G0003","G0003_04","inactive",181,146,161,199,165,119,174,195
"25","G0003","G0003_05","inactive",112,65,55,136,69,75,57,92
"26","G0003","G0003_06","inactive",6,4,8,10,18,7,14,14
"27","G0003","G0003_07","inactive",219,174,162,265,246,235,177,221
"28","G0003","G0003_08","inactive",127,71,102,130,119,82,143,100
"29","G0003","G0003_09","inactive",209,180,145,193,213,164,146,235
"30","G0003","G0003_10","inactive",164,234,218,248,230,226,259,265
"31","G0004","G0004_01","inactive",83,43,68,103,85,46,71,78
"32","G0004","G0004_02","inactive",41,42,60,67,43,40,71,48
"33","G0004","G0004_03","inactive",8,18,10,21,19,12,12,14
"34","G0004","G0004_04","inactive",124,95,104,168,171,85,178,161
"35","G0004","G0004_05","inactive",84,35,53,119,83,37,63,125
"36","G0004","G0004_06","inactive",77,66,65,94,70,45,81,56
"37","G0004","G0004_07","inactive",127,115,80,167,177,113,116,142
"38","G0004","G0004_08","inactive",149,148,133,222,170,142,181,246
"39","G0004","G0004_09","inactive",291,300,239,386,313,279,330,370
"40","G0004","G0004_10","inactive",88,96,91,188,112,102,94,173
"41","G0005","G0005_01","inactive",169,141,132,142,195,143,155,140
"42","G0005","G0005_02","inactive",93,90,69,65,94,97,50,45
"43","G0005","G0005_03","inactive",128,116,145,125,137,137,138,147
"44","G0005","G0005_04","inactive",8,32,6,23,2,21,12,20
"45","G0005","G0005_05","inactive",88,116,54,123,131,127,52,113
"46","G0005","G0005_06","inactive",26,67,63,32,25,64,71,29
"47","G0005","G0005_07","inactive",98,109,74,80,140,84,91,84
"48","G0005","G0005_08","inactive",165,218,195,209,185,222,235,169
"49","G0005","G0005_09","inactive",40,31,7,69,39,36,12,56
"50","G0005","G0005_10","inactive",130,101,72,80,116,110,89,94
"51","G0006","G0006_01","inactive",30,31,75,47,48,46,100,48
"52","G0006","G0006_02","inactive",137,165,168,174,166,172,196,168
"53","G0006","G0006_03","inactive",59,79,93,98,82,78,113,106
"54","G0006","G0006_04","inactive",47,19,42,38,39,20,62,41
"55","G0006","G0006_05","inactive",47,48,45,94,39,75,75,79
