gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,548.0,605.0,715.0,1034.0,649.0,835.0,590.0,1168.0
G0001,G0001_2,inactive,606.0,446.0,742.0,642.0,632.0,535.0,673.0,597.0
G0001,G0001_3,inactive,2671.0,2515.0,2171.0,2872.0,2453.0,2941.0,2225.0,2610.0
G0001,G0001_4,inactive,116.0,249.0,278.0,236.0,101.0,204.0,203.0,276.0
G0001,G0001_5,inactive,1455.0,1224.0,1440.0,1075.0,1529.0,1576.0,1522.0,1053.0
G0001,G0001_6,inactive,1790.0,977.0,1580.0,1710.0,1619.0,1231.0,1931.0,1385.0
G0001,G0001_7,inactive,1478.0,1874.0,2432.0,2345.0,1834.0,2329.0,2684.0,2720.0
G0001,G0001_8,inactive,2443.0,2002.0,2440.0,1871.0,2935.0,2256.0,2302.0,1880.0
G0001,G0001_9,inactive,138.0,314.0,317.0,201.0,119.0,343.0,375.0,345.0
G0001,G0001_10,inactive,1649.0,1605.0,1894.0,1164.0,1504.0,1941.0,2041.0,1223.0
G0002,G0002_11,inactive,1782.0,1757.0,1809.0,2439.0,1874.0,1960.0,2028.0,2418.0
G0002,G0002_12,inactive,794.0,577.0,721.0,993.0,757.0,688.0,546.0,833.0
G0002,G0002_13,inactive,1374.0,1088.0,1879.0,1195.0,1169.0,1405.0,1709.0,1323.0
G0002,G0002_14,inactive,855.0,1053.0,647.0,1106.0,713.0,1054.0,715.0,947.0
G0002,G0002_15,inactive,799.0,981.0,1075.0,1442.0,854.0,1210.0,1409.0,1606.0
G0002,G0002_16,inactive,732.0,757.0,639.0,1051.0,901.0,860.0,741.0,1424.0
G0002,G0002_17,inactive,919.0,986.0,514.0,642.0,1171.0,856.0,691.0,449.0
G0002,G0002_18,inactive,2517.0,1870.0,2695.0,2122.0,2790.0,2186.0,2741.0,2129.0
G0002,G0002_19,inactive,2216.0,1560.0,1782.0,1936.0,1870.0,2224.0,1747.0,1704.0
G0002,G0002_20,inactive,612.0,624.0,908.0,285.0,561.0,541.0,597.0,446.0
G0003,G0003_21,inactive,899.0,633.0,415.0,882.0,788.0,548.0,378.0,806.0
G0003,G0003_22,inactive,2281.0,1688.0,2399.0,1951.0,1892.0,2029.0,2324.0,2167.0
G0003,G0003_23,inactive,645.0,426.0,588.0,320.0,599.0,536.0,728.0,439.0
G0003,G0003_24,inactive,210.0,95.0,307.0,311.0,253.0,168.0,233.0,281.0
G0003,G0003_25,inactive,553.0,641.0,481.0,468.0,643.0,539.0,572.0,397.0
