gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,371.0,255.0,354.0,374.0,261.0,343.0,238.0,234.0
G0001,G0001_2,inactive,2013.0,2095.0,2358.0,2281.0,1903.0,1915.0,1999.0,1762.0
G0001,G0001_3,inactive,1005.0,907.0,1031.0,1189.0,1031.0,1132.0,979.0,1002.0
G0001,G0001_4,inactive,741.0,736.0,836.0,653.0,722.0,636.0,676.0,672.0
G0001,G0001_5,inactive,247.0,340.0,384.0,494.0,395.0,451.0,244.0,269.0
G0001,G0001_6,inactive,468.0,580.0,442.0,482.0,383.0,452.0,403.0,392.0
G0001,G0001_7,inactive,824.0,920.0,858.0,914.0,807.0,609.0,761.0,748.0
G0001,G0001_8,inactive,464.0,412.0,424.0,448.0,393.0,355.0,298.0,372.0
G0001,G0001_9,inactive,714.0,787.0,801.0,1053.0,869.0,932.0,876.0,755.0
G0001,G0001_10,inactive,24.0,67.0,101.0,74.0,37.0,116.0,116.0,59.0
G0002,G0002_11,inactive,705.0,777.0,691.0,820.0,599.0,488.0,671.0,601.0
G0002,G0002_12,inactive,22.0,9.0,39.0,23.0,19.0,17.0,0.0,56.0
G0002,G0002_13,inactive,566.0,547.0,544.0,506.0,541.0,462.0,442.0,438.0
G0002,G0002_14,inactive,640.0,723.0,657.0,907.0,437.0,565.0,726.0,680.0
G0002,G0002_15,inactive,725.0,550.0,518.0,382.0,719.0,456.0,447.0,510.0
G0002,G0002_16,inactive,117.0,247.0,151.0,183.0,122.0,48.0,149.0,188.0
G0002,G0002_17,inactive,1428.0,1581.0,1801.0,1462.0,1434.0,1190.0,1484.0,1063.0
G0002,G0002_18,inactive,424.0,322.0,371.0,257.0,301.0,187.0,327.0,221.0
G0002,G0002_19,inactive,660.0,596.0,569.0,750.0,569.0,612.0,468.0,630.0
G0002,G0002_20,inactive,341.0,183.0,207.0,310.0,256.0,280.0,211.0,199.0
G0003,G0003_21,increasing,13.0,28.0,14.0,7.0,2092.0,2189.0,2049.0,1982.0
G0003,G0003_22,increasing,9.0,13.0,31.0,13.0,1434.0,1697.0,1600.0,1313.0
G0003,G0003_23,increasing,101.0,90.0,108.0,23.0,4796.0,5522.0,5530.0,5531.0
G0003,G0003_24,increasing,67.0,29.0,61.0,90.0,4374.0,4398.0,4842.0,4425.0
G0003,G0003_25,increasing,51.0,183.0,104.0,86.0,11245.0,9164.0,9821.0,9532.0
G0003,G0003_26,increasing,27.0,66.0,23.0,90.0,4128.0,3751.0,3679.0,3444.0
G0003,G0003_27,increasing,299.0,315.0,396.0,334.0,622.0,634.0,346.0,521.0
G0003,G0003_28,increasing,265.0,171.0,318.0,206.0,15854.0,14291.0,15810.0,16675.0
G0003,G0003_29,increasing,42.0,26.0,65.0,6.0,3550.0,3463.0,3949.0,3147.0
G0003,G0003_30,increasing,49.0,91.0,62.0,151.0,6975.0,8145.0,7109.0,7996.0
G0004,G0004_31,inactive,626.0,613.0,733.0,604.0,689.0,572.0,585.0,547.0
G0004,G0004_32,inactive,1034.0,1032.0,1105.0,945.0,992.0,862.0,901.0,1114.0
G0004,G0004_33,inactive,496.0,364.0,460.0,612.0,286.0,574.0,415.0,436.0
G0004,G0004_34,inactive,974.0,856.0,944.0,973.0,920.0,687.0,848.0,643.0
G0004,G0004_35,inactive,140.0,170.0,103.0,85.0,115.0,194.0,88.0,165.0
G0004,G0004_36,inactive,740.0,748.0,673.0,755.0,484.0,670.0,644.0,786.0
G0004,G0004_37,inactive,886.0,784.0,859.0,853.0,760.0,529.0,921.0,641.0
G0004,G0004_38,inactive,218.0,161.0,191.0,175.0,192.0,197.0,181.0,146.0
G0004,G0004_39,inactive,146.0,112.0,312.0,212.0,179.0,322.0,144.0,123.0
G0004,G0004_40,inactive,641.0,750.0,692.0,589.0,663.0,771.0,769.0,595.0
G0005,G0005_41,inactive,1229.0,1467.0,1216.0,1415.0,1174.0,1238.0,1066.0,1231.0
G0005,G0005_42,inactive,359.0,382.0,365.0,350.0,348.0,381.0,251.0,318.0
G0005,G0005_43,inactive,323.0,284.0,187.0,205.0,221.0,216.0,163.0,287.0
G0005,G0005_44,inactive,751.0,775.0,700.0,662.0,892.0,900.0,889.0,581.0
G0005,G0005_45,inactive,482.0,529.0,591.0,650.0,463.0,524.0,542.0,575.0
G0005,G0005_46,inactive,1071.0,899.0,1278.0,1087.0,825.0,843.0,699.0,790.0
G0005,G0005_47,inactive,243.0,160.0,172.0,274.0,276.0,183.0,223.0,188.0
G0005,G0005_48,inactive,567.0,467.0,467.0,558.0,436.0,477.0,384.0,357.0
G0005,G0005_49,inactive,916.0,877.0,1018.0,1057.0,771.0,773.0,765.0,688.0
G0005,G0005_50,inactive,534.0,530.0,462.0,555.0,335.0,395.0,414.0,400.0
G0006,G0006_51,inactive,1411.0,1487.0,1410.0,1473.0,1296.0,1487.0,1236.0,1217.0
G0006,G0006_52,inactive,1299.0,1483.0,1392.0,1395.0,1354.0,1094.0,1096.0,968.0
G0006,G0006_53,inactive,1092.0,1179.0,946.0,1079.0,980.0,1001.0,818.0,1104.0
G0006,G0006_54,inactive,689.0,495.0,502.0,674.0,618.0,542.0,535.0,532.0
G0006,G0006_55,inactive,369.0,337.0,344.0,314.0,199.0,265.0,365.0,282.0
G0006,G0006_56,inactive,121.0,193.0,201.0,142.0,174.0,136.0,186.0,189.0
G0006,G0006_57,inactive,779.0,752.0,673.0,627.0,735.0,577.0,619.0,578.0
G0006,G0006_58,inactive,255.0,229.0,155.0,236.0,219.0,118.0,144.0,141.0
G0006,G0006_59,inactive,484.0,209.0,205.0,370.0,471.0,254.0,181.0,493.0
G0006,G0006_60,inactive,1584.0,1302.0,1545.0,1189.0,1279.0,1137.0,1399.0,1036.0
G0007,G0007_61,inactive,348.0,486.0,490.0,659.0,445.0,395.0,357.0,474.0
G0007,G0007_62,inactive,1098.0,1126.0,930.0,986.0,984.0,1057.0,1005.0,873.0
G0007,G0007_63,inactive,283.0,407.0,335.0,361.0,437.0,230.0,317.0,270.0
G0007,G0007_64,inactive,198.0,205.0,169.0,266.0,183.0,219.0,205.0,227.0
G0007,G0007_65,inactive,459.0,669.0,615.0,556.0,539.0,503.0,553.0,514.0
G0007,G0007_66,inactive,517.0,435.0,453.0,375.0,512.0,311.0,388.0,425.0
G0007,G0007_67,inactive,300.0,300.0,365.0,391.0,320.0,275.0,217.0,277.0
G0007,G0007_68,inactive,596.0,511.0,471.0,397.0,494.0,449.0,377.0,507.0
G0007,G0007_69,inactive,393.0,477.0,569.0,576.0,411.0,351.0,371.0,373.0
G0007,G0007_70,inactive,258.0,338.0,293.0,386.0,226.0,308.0,344.0,392.0
G0008,G0008_71,inactive,336.0,301.0,319.0,304.0,287.0,416.0,339.0,287.0
G0008,G0008_72,inactive,465.0,427.0,399.0,653.0,438.0,254.0,310.0,385.0
G0008,G0008_73,inactive,555.0,453.0,482.0,525.0,417.0,485.0,525.0,418.0
G0008,G0008_74,inactive,1365.0,1423.0,1353.0,1351.0,1260.0,1183.0,1215.0,1090.0
G0008,G0008_75,inactive,189.0,211.0,169.0,155.0,107.0,211.0,205.0,209.0
G0008,G0008_76,inactive,2173.0,2379.0,2221.0,2363.0,2120.0,1914.0,1952.0,1950.0
G0008,G0008_77,inactive,608.0,516.0,437.0,681.0,414.0,427.0,350.0,413.0
G0008,G0008_78,inactive,705.0,465.0,655.0,601.0,537.0,606.0,356.0,596.0
G0008,G0008_79,inactive,155.0,100.0,265.0,157.0,214.0,135.0,145.0,151.0
G0008,G0008_80,inactive,2219.0,2569.0,2264.0,2405.0,1968.0,1999.0,1853.0,1968.0
G0009,G0009_81,inactive,349.0,291.0,331.0,299.0,379.0,250.0,223.0,159.0
G0009,G0009_82,inactive,473.0,620.0,469.0,453.0,451.0,401.0,497.0,481.0
G0009,G0009_83,inactive,952.0,1291.0,1042.0,1341.0,855.0,1067.0,901.0,896.0
G0009,G0009_84,inactive,96.0,121.0,126.0,165.0,160.0,182.0,203.0,98.0
G0009,G0009_85,inactive,354.0,357.0,167.0,271.0,183.0,249.0,189.0,254.0
G0009,G0009_86,inactive,646.0,631.0,491.0,572.0,533.0,426.0,464.0,617.0
G0009,G0009_87,inactive,266.0,285.0,383.0,274.0,306.0,308.0,331.0,314.0
G0009,G0009_88,inactive,385.0,451.0,384.0,309.0,412.0,285.0,318.0,297.0
G0009,G0009_89,inactive,846.0,827.0,778.0,901.0,943.0,769.0,705.0,797.0
G0009,G0009_90,inactive,1077.0,959.0,1072.0,1196.0,938.0,1013.0,1046.0,1036.0
G0010,G0010_91,negcontrol,378.0,357.0,335.0,390.0,343.0,286.0,302.0,413.0
G0010,G0010_92,negcontrol,651.0,422.0,749.0,532.0,291.0,533.0,523.0,459.0
G0010,G0010_93,negcontrol,188.0,277.0,264.0,295.0,219.0,252.0,261.0,266.0
G0010,G0010_94,negcontrol,537.0,323.0,288.0,393.0,351.0,373.0,311.0,278.0
G0010,G0010_95,negcontrol,315.0,356.0,334.0,338.0,279.0,296.0,288.0,371.0
G0010,G0010_96,negcontrol,548.0,558.0,596.0,609.0,488.0,352.0,578.0,402.0
G0010,G0010_97,negcontrol,729.0,715.0,575.0,661.0,659.0,669.0,630.0,512.0
G0010,G0010_98,negcontrol,371.0,507.0,455.0,481.0,428.0,405.0,536.0,436.0
G0010,G0010_99,negcontrol,213.0,149.0,201.0,228.0,323.0,183.0,206.0,181.0
G0010,G0010_100,negcontrol,1359.0,1514.0,1152.0,1545.0,1263.0,1411.0,1147.0,1191.0
