gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0001,G0001_2,inactive,132.0,296.0,221.0,341.0,107.0,266.0,150.0,183.0
G0001,G0001_3,inactive,104.0,101.0,273.0,177.0,83.0,82.0,201.0,115.0
G0001,G0001_4,inactive,111.0,52.0,206.0,51.0,73.0,43.0,176.0,36.0
G0001,G0001_5,inactive,0.0,115.0,0.0,81.0,0.0,87.0,0.0,45.0
G0001,G0001_6,inactive,135.0,123.0,194.0,0.0,86.0,80.0,145.0,0.0
G0001,G0001_7,inactive,58.0,0.0,45.0,44.0,14.0,0.0,43.0,18.0
G0001,G0001_8,inactive,368.0,121.0,398.0,296.0,264.0,81.0,312.0,187.0
G0001,G0001_9,inactive,85.0,125.0,241.0,199.0,79.0,117.0,182.0,108.0
G0001,G0001_10,inactive,0.0,119.0,333.0,587.0,0.0,105.0,280.0,331.0
G0002,G0002_11,inactive,36.0,83.0,0.0,133.0,27.0,61.0,0.0,110.0
G0002,G0002_12,inactive,0.0,148.0,42.0,0.0,0.0,117.0,43.0,0.0
G0002,G0002_13,inactive,0.0,102.0,0.0,33.0,0.0,80.0,0.0,36.0
G0002,G0002_14,inactive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G0002,G0002_15,inactive,143.0,208.0,43.0,176.0,119.0,146.0,22.0,121.0
G0002,G0002_16,inactive,547.0,41.0,49.0,154.0,412.0,14.0,49.0,103.0
G0002,G0002_17,inactive,130.0,70.0,151.0,121.0,109.0,67.0,138.0,81.0
G0002,G0002_18,inactive,0.0,0.0,164.0,0.0,0.0,0.0,106.0,0.0
G0002,G0002_19,inactive,45.0,33.0,119.0,61.0,34.0,31.0,88.0,39.0
G0002,G0002_20,inactive,0.0,0.0,0.0,146.0,0.0,0.0,0.0,88.0
G0003,G0003_21,inactive,92.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
G0003,G0003_22,inactive,132.0,128.0,36.0,0.0,106.0,91.0,22.0,0.0
G0003,G0003_23,inactive,110.0,55.0,17.0,98.0,70.0,45.0,12.0,58.0
G0003,G0003_24,inactive,265.0,242.0,165.0,289.0,188.0,239.0,143.0,190.0
G0003,G0003_25,inactive,114.0,66.0,107.0,135.0,80.0,62.0,78.0,93.0
G0003,G0003_26,inactive,206.0,328.0,217.0,282.0,140.0,232.0,184.0,190.0
G0003,G0003_27,inactive,91.0,33.0,196.0,0.0,66.0,25.0,138.0,0.0
G0003,G0003_28,inactive,41.0,140.0,86.0,39.0,14.0,110.0,66.0,29.0
G0003,G0003_29,inactive,49.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
G0003,G0003_30,inactive,181.0,95.0,34.0,228.0,136.0,73.0,27.0,163.0
G0004,G0004_31,negcontrol,0.0,97.0,28.0,0.0,0.0,105.0,20.0,0.0
G0004,G0004_32,negcontrol,0.0,0.0,38.0,78.0,0.0,0.0,24.0,65.0
G0004,G0004_33,negcontrol,0.0,0.0,57.0,137.0,0.0,0.0,46.0,79.0
G0004,G0004_34,negcontrol,0.0,87.0,72.0,255.0,0.0,80.0,37.0,171.0
G0004,G0004_35,negcontrol,64.0,159.0,51.0,203.0,46.0,150.0,51.0,135.0
G0004,G0004_36,negcontrol,225.0,95.0,149.0,54.0,172.0,68.0,90.0,33.0
G0004,G0004_37,negcontrol,0.0,0.0,0.0,31.0,0.0,0.0,0.0,28.0
G0004,G0004_38,negcontrol,37.0,193.0,99.0,0.0,45.0,144.0,71.0,0.0
G0004,G0004_39,negcontrol,511.0,285.0,137.0,102.0,360.0,269.0,126.0,57.0
G0004,G0004_40,negcontrol,167.0,47.0,121.0,105.0,104.0,46.0,77.0,74.0
G0005,G0005_41,inactive,69.0,53.0,165.0,185.0,55.0,40.0,118.0,110.0
G0005,G0005_42,inactive,21.0,40.0,41.0,36.0,19.0,27.0,31.0,26.0
G0005,G0005_43,inactive,82.0,192.0,103.0,51.0,39.0,143.0,92.0,33.0
G0005,G0005_44,inactive,145.0,0.0,0.0,78.0,121.0,0.0,0.0,63.0
G0005,G0005_45,inactive,191.0,349.0,367.0,312.0,137.0,291.0,290.0,229.0
G0005,G0005_46,inactive,214.0,29.0,207.0,82.0,157.0,19.0,175.0,45.0
G0005,G0005_47,inactive,161.0,207.0,112.0,100.0,117.0,183.0,89.0,64.0
G0005,G0005_48,inactive,25.0,118.0,0.0,0.0,27.0,87.0,0.0,0.0
