"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",774,782,577,645,757,716,635,685
"2","G0001","G0001_02","inactive",362,183,304,221,335,158,305,200
"3","G0001","G0001_03","inactive",932,1203,1073,982,1067,1286,1114,875
"4","G0001","G0001_04","inactive",1679,1505,1513,1586,1767,1428,1499,1539
"5","G0001","G0001_05","inactive",399,403,423,500,378,348,500,467
"6","G0001","G0001_06","inactive",187,159,241,243,213,143,194,219
"7","G0001","G0001_07","inactive",392,446,377,440,456,437,341,427
"8","G0001","G0001_08","inactive",833,690,605,987,835,663,723,953
"9","G0001","G0001_09","inactive",1073,1081,856,1113,1054,1120,942,956
"10","G0001","G0001_10","inactive",705,489,303,292,677,465,344,316
"11","G0002","G0002_01","inactive",597,976,683,947,693,935,778,920
"12","G0002","G0002_02","inactive",168,490,137,153,139,425,184,92
"13","G0002","G0002_03","inactive",543,294,529,815,598,284,471,729
"14","G0002","G0002_04","inactive",281,385,235,247,276,456,236,179
"15","G0002","G0002_05","inactive",279,483,311,257,320,540,264,275
"16","G0002","G0002_06","inactive",399,292,181,282,499,338,223,303
"17","G0002","G0002_07","inactive",74,114,32,134,78,81,48,146
"18","G0002","G0002_08","inactive",345,301,338,427,317,356,371,516
"19","G0002","G0002_09","inactive",446,669,432,739,464,734,494,828
"20","G0002","G0002_10","inactive",225,95,171,38,267,91,174,21
"21","G0003","G0003_01","inactive",464,251,420,635,410,221,511,506
"22","G0003","G0003_02","inactive",122,149,183,68,135,173,214,86
"23","G0003","G0003_03","inactive",434,367,477,477,410,342,436,479
"24","G0003","G0003_04","inactive",98,97,73,221,94,100,79,274
"25","G0003","G0003_05","inactive",379,767,195,447,306,760,257,358
"26","G0003","G0003_06","inactive",390,404,500,400,384,391,689,431
"27","G0003","G0003_07","inactive",215,341,298,111,261,350,306,173
"28","G0003","G0003_08","inactive",159,210,159,108,149,164,134,134
"29","G0003","G0003_09","inactive",889,713,838,727,897,735,1023,711
"30","G0003","G0003_10","inactive",322,328,329,317,261,353,380,307
"31","G0004","G0004_01","inactive",204,223,236,139,239,195,302,144
"32","G0004","G0004_02","inactive",597,568,700,613,620,627,687,636
"33","G0004","G0004_03","inactive",217,218,127,366,174,251,162,394
"34","G0004","G0004_04","inactive",224,208,216,201,261,229,268,209
"35","G0004","G0004_05","inactive",189,410,494,497,229,461,477,445
"36","G0004","G0004_06","inactive",320,275,179,127,348,247,174,80
"37","G0004","G0004_07","inactive",89,146,131,292,79,162,154,286
"38","G0004","G0004_08","inactive",191,214,96,68,200,228,76,66
"39","G0004","G0004_09","inactive",87,61,34,78,122,50,49,70
"40","G0004","G0004_10","inactive",157,79,256,247,167,81,203,226
"41","G0005","G0005_01","inactive",472,435,576,566,439,502,597,649
"42","G0005","G0005_02","inactive",323,200,453,423,335,194,583,454
"43","G0005","G0005_03","inactive",239,370,229,358,235,315,278,322
"44","G0005","G0005_04","inactive",916,1225,795,1114,972,1177,945,1076
"45","G0005","G0005_05","inactive",494,137,423,356,551,150,504,308
"46","G0005","G0005_06","inactive",1144,1246,902,1005,1169,1136,1046,944
"47","G0005","G0005_07","inactive",356,568,554,526,351,519,695,513
"48","G0005","G0005_08","inactive",758,596,479,659,701,603,525,561
"49","G0005","G0005_09","inactive",2057,1814,1583,2051,1929,1754,1841,2077
"50","G0005","G0005_10","inactive",407,420,462,403,402,381,588,446
"51","G0006","G0006_01","inactive",33,140,96,76,50,98,81,69
"52","G0006","G0006_02","inactive",890,628,649,583,975,688,701,560
"53","G0006","G0006_03","inactive",208,232,38,102,184,242,45,90
"54","G0006","G0006_04","inactive",995,1366,1164,970,1000,1458,1277,1006
"55","G0006","G0006_05","inactive",882,747,628,853,832,749,693,824
"56","G0006","G0006_06","inactive",698,1094,1075,942,775,1067,1263,980
"57","G0006","G0006_07","inactive",216,342,466,313,273,338,507,406
"58","G0006","G0006_08","inactive",597,423,395,441,560,371,437,377
"59","G0006","G0006_09","inactive",617,286,248,527,527,226,228,495
"60","G0006","G0006_10","inactive",953,951,837,797,899,953,923,680
"61","G0007","G0007_01","inactive",655,421,742,549,723,393,1063,495
"62","G0007","G0007_02","inactive",97,116,55,175,92,98,81,146
"63","G0007","G0007_03","inactive",340,286,595,568,397,315,666,611
"64","G0007","G0007_04","inactive",533,704,461,574,654,591,426,545
"65","G0007","G0007_05","inactive",391,287,501,442,420,349,510,327
"66","G0007","G0007_06","inactive",128,219,348,154,82,178,317,110
"67","G0007","G0007_07","inactive",162,548,377,188,202,570,412,181
"68","G0007","G0007_08","inactive",391,437,359,468,417,355,314,520
"69","G0007","G0007_09","inactive",424,381,479,445,371,355,488,328
"70","G0007","G0007_10","inactive",364,492,455,169,349,473,481,153
"71","G0008","G0008_01","inactive",16,22,73,90,71,37,58,123
"72","G0008","G0008_02","inactive",569,811,812,517,623,896,945,400
"73","G0008","G0008_03","inactive",169,369,306,221,147,343,299,249
"74","G0008","G0008_04","inactive",188,314,77,174,125,232,51,172
"75","G0008","G0008_05","inactive",2294,2498,2421,2603,2390,2345,2513,2646
"76","G0008","G0008_06","inactive",288,344,490,508,291,309,553,502
"77","G0008","G0008_07","inactive",471,545,748,285,534,550,789,258
"78","G0008","G0008_08","inactive",334,146,225,162,319,147,252,116
"79","G0008","G0008_09","inactive",482,536,490,570,523,558,515,572
"80","G0008","G0008_10","inactive",556,573,747,777,695,550,903,601
"81","G0009","G0009_01","inactive",1261,1235,1303,926,1239,1157,1445,858
"82","G0009","G0009_02","inactive",430,299,295,269,452,294,265,292
"83","G0009","G0009_03","inactive",385,477,524,461,419,537,602,397
"84","G0009","G0009_04","inactive",303,286,449,299,332,347,403,260
"85","G0009","G0009_05","inactive",500,391,334,531,451,405,356,509
"86","G0009","G0009_06","inactive",332,143,209,108,308,127,270,74
"87","G0009","G0009_07","inactive",217,509,464,532,200,438,425,483
"88","G0009","G0009_08","inactive",130,247,244,92,153,261,260,116
"89","G0009","G0009_09","inactive",154,286,479,362,164,300,420,379
"90","G0009","G0009_10","inactive",321,434,332,542,391,452,292,486
"91","G0010","G0010_01","inactive",1132,816,894,1020,1180,821,898,1070
"92","G0010","G0010_02","inactive",167,50,95,172,120,49,45,196
"93","G0010","G0010_03","inactive",393,895,531,689,353,833,539,724
"94","G0010","G0010_04","inactive",579,368,482,661,525,411,552,601
"95","G0010","G0010_05","inactive",65,149,404,179,50,126,373,106
"96","G0010","G0010_06","inactive",145,337,235,469,140,332,235,558
"97","G0010","G0010_07","inactive",248,482,446,474,175,541,521,447
"98","G0010","G0010_08","inactive",131,283,282,193,133,252,404,177
"99","G0010","G0010_09","inactive",297,360,492,548,268,293,487,482
"100","G0010","G0010_10","inactive",2025,2060,2322,2205,2152,2196,2252,2227
"101","G0011","G0011_01","inactive",688,142,503,178,734,128,594,183
"102","G0011","G0011_02","inactive",42,81,35,46,69,97,28,62
"103","G0011","G0011_03","inactive",933,874,468,709,1091,873,472,581
"104","G0011","G0011_04","inactive",573,217,281,463,467,176,291,372
"105","G0011","G0011_05","inactive",456,778,482,664,399,822,594,640
"106","G0011","G0011_06","inactive",323,424,119,313,365,512,155,423
"107","G0011","G0011_07","inactive",253,232,277,317,252,234,330,244
"108","G0011","G0011_08","inactive",1240,785,1098,1144,1332,744,1340,1113
"109","G0011","G0011_09","inactive",269,442,369,604,218,397,382,686
"110","G0011","G0011_10","inactive",258,191,282,357,250,222,342,314
"111","G0012","G0012_01","inactive",575,974,1131,940,592,951,1041,943
"112","G0012","G0012_02","inactive",186,346,245,462,214,365,230,399
"113","G0012","G0012_03","inactive",574,466,378,581,673,443,398,544
"114","G0012","G0012_04","inactive",248,515,481,339,308,498,493,285
"115","G0012","G0012_05","inactive",575,272,330,493,570,277,410,400
"116","G0012","G0012_06","inactive",154,238,400,547,166,215,390,593
"117","G0012","G0012_07","inactive",793,529,663,605,798,523,725,543
"118","G0012","G0012_08","inactive",281,143,123,234,269,145,107,264
"119","G0012","G0012_09","inactive",973,1182,1115,1566,1083,1159,1251,1469
"120","G0012","G0012_10","inactive",567,918,743,671,515,846,820,638
"121","G0013","G0013_01","inactive",517,475,667,475,591,536,663,371
"122","G0013","G0013_02","inactive",800,597,584,627,780,585,697,610
"123","G0013","G0013_03","inactive",868,754,644,587,806,843,697,580
"124","G0013","G0013_04","inactive",427,727,281,411,461,737,291,308
"125","G0013","G0013_05","inactive",101,183,139,274,89,193,168,283
"126","G0013","G0013_06","inactive",230,212,125,98,176,202,177,132
"127","G0013","G0013_07","inactive",827,786,781,697,815,796,915,513
"128","G0013","G0013_08","inactive",504,521,429,376,601,640,382,400
"129","G0013","G0013_09","inactive",2381,2170,1926,1753,2601,2129,2017,1702
"130","G0013","G0013_10","inactive",581,578,546,397,585,532,489,455
"131","G0014","G0014_01","inactive",173,54,239,208,203,56,218,220
"132","G0014","G0014_02","inactive",484,521,391,425,569,560,431,430
"133","G0014","G0014_03","inactive",366,429,330,286,412,528,413,269
"134","G0014","G0014_04","inactive",1317,873,1121,1199,1301,883,1147,1098
"135","G0014","G0014_05","inactive",801,295,616,644,831,350,687,542
"136","G0014","G0014_06","inactive",481,334,371,536,527,357,446,529
"137","G0014","G0014_07","inactive",897,1075,947,854,951,1073,1016,838
"138","G0014","G0014_08","inactive",491,808,274,412,438,845,272,414
"139","G0014","G0014_09","inactive",155,620,538,316,134,648,535,352
"140","G0014","G0014_10","inactive",246,198,305,234,286,145,297,230
"141","G0015","G0015_01","inactive",304,233,383,196,397,215,363,178
"142","G0015","G0015_02","inactive",831,936,912,1059,888,996,1001,970
"143","G0015","G0015_03","inactive",991,859,988,1065,943,799,1037,886
"144","G0015","G0015_04","inactive",382,177,224,300,350,158,197,340
"145","G0015","G0015_05","inactive",657,562,455,533,585,558,405,645
"146","G0015","G0015_06","inactive",120,158,246,436,83,137,315,510
"147","G0015","G0015_07","inactive",76,0,128,158,103,0,150,138
"148","G0015","G0015_08","inactive",694,642,615,602,706,663,770,524
"149","G0015","G0015_09","inactive",422,286,401,376,370,339,372,299
"150","G0015","G0015_10","inactive",310,389,350,400,232,359,337,455
"151","G0016","G0016_01","inactive",254,361,411,247,293,318,453,282
"152","G0016","G0016_02","inactive",1417,1533,1460,1271,1665,1512,1685,1239
"153","G0016","G0016_03","inactive",1698,1164,1615,1613,1822,1188,1668,1561
"154","G0016","G0016_04","inactive",816,441,420,568,880,507,364,599
"155","G0016","G0016_05","inactive",2470,2967,2866,2847,2501,2981,3013,2623
"156","G0016","G0016_06","inactive",78,81,271,75,82,64,279,81
"157","G0016","G0016_07","inactive",248,139,185,299,233,95,225,316
"158","G0016","G0016_08","inactive",46,232,58,71,38,284,60,49
"159","G0016","G0016_09","inactive",19,40,50,61,5,45,28,48
"160","G0016","G0016_10","inactive",556,415,591,361,493,357,600,300
"161","G0017","G0017_01","inactive",3360,3399,2893,4128,3539,3373,2965,4273
"162","G0017","G0017_02","inactive",78,100,139,264,74,111,155,168
"163","G0017","G0017_03","inactive",552,275,466,364,427,245,457,417
"164","G0017","G0017_04","inactive",371,845,431,509,495,887,512,536
"165","G0017","G0017_05","inactive",104,83,23,109,94,91,14,47
"166","G0017","G0017_06","inactive",1091,1047,1226,987,1121,969,1224,879
"167","G0017","G0017_07","inactive",708,531,504,632,599,576,520,671
"168","G0017","G0017_08","inactive",340,304,461,526,356,320,401,553
"169","G0017","G0017_09","inactive",439,446,695,732,514,607,887,788
"170","G0017","G0017_10","inactive",1134,701,813,702,1138,656,843,724
"171","G0018","G0018_01","inactive",850,650,877,985,927,659,943,895
"172","G0018","G0018_02","inactive",501,409,341,577,566,380,378,563
