gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,780.0,850.0,656.0,671.0,1035.0,821.0,683.0,667.0
G0001,G0001_2,inactive,724.0,573.0,645.0,735.0,704.0,709.0,645.0,694.0
G0001,G0001_3,inactive,2500.0,2310.0,2569.0,2514.0,2603.0,2459.0,2889.0,2589.0
G0001,G0001_4,inactive,142.0,233.0,300.0,225.0,116.0,208.0,326.0,242.0
G0001,G0001_5,inactive,1327.0,1195.0,1469.0,1323.0,1546.0,1077.0,1465.0,1368.0
G0001,G0001_6,inactive,1563.0,1590.0,1502.0,1765.0,1549.0,1584.0,1607.0,1918.0
G0001,G0001_7,inactive,2145.0,1960.0,2031.0,1953.0,2215.0,1999.0,2095.0,2106.0
G0001,G0001_8,inactive,2191.0,2112.0,2095.0,2242.0,2371.0,2194.0,2239.0,2425.0
G0001,G0001_9,inactive,277.0,256.0,275.0,174.0,377.0,309.0,265.0,241.0
G0001,G0001_10,inactive,1437.0,1511.0,1783.0,1625.0,1514.0,1528.0,1911.0,1906.0
G0002,G0002_11,inactive,1883.0,1749.0,1616.0,1912.0,1732.0,1638.0,1834.0,1883.0
G0002,G0002_12,inactive,568.0,477.0,626.0,689.0,587.0,530.0,801.0,661.0
G0002,G0002_13,inactive,1614.0,1405.0,1640.0,1315.0,1611.0,1510.0,1540.0,1278.0
G0002,G0002_14,inactive,816.0,829.0,968.0,819.0,890.0,904.0,1074.0,876.0
G0002,G0002_15,inactive,1247.0,984.0,1004.0,985.0,1272.0,911.0,1049.0,974.0
G0002,G0002_16,inactive,891.0,914.0,869.0,781.0,1059.0,889.0,1101.0,982.0
G0002,G0002_17,inactive,843.0,850.0,842.0,757.0,876.0,784.0,867.0,836.0
G0002,G0002_18,inactive,2333.0,2265.0,2167.0,2307.0,2427.0,2399.0,2092.0,2306.0
G0002,G0002_19,inactive,1965.0,1875.0,1643.0,1865.0,1865.0,1809.0,1750.0,1946.0
G0002,G0002_20,inactive,635.0,585.0,645.0,546.0,769.0,647.0,742.0,543.0
G0003,G0003_21,inactive,677.0,775.0,744.0,735.0,816.0,838.0,763.0,670.0
G0003,G0003_22,inactive,2400.0,2031.0,2361.0,2451.0,2320.0,2066.0,2422.0,2532.0
G0003,G0003_23,inactive,591.0,600.0,607.0,642.0,577.0,503.0,558.0,713.0
G0003,G0003_24,inactive,290.0,272.0,304.0,282.0,335.0,211.0,240.0,373.0
G0003,G0003_25,inactive,552.0,488.0,517.0,498.0,488.0,507.0,541.0,508.0
G0003,G0003_26,inactive,303.0,303.0,223.0,186.0,380.0,333.0,317.0,194.0
G0003,G0003_27,inactive,1056.0,888.0,993.0,958.0,1257.0,792.0,1046.0,1084.0
