gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,132.0,124.0,97.0,183.0,121.0,143.0,92.0,69.0
G0001,G0001_2,inactive,806.0,852.0,1025.0,795.0,588.0,642.0,650.0,594.0
G0001,G0001_3,inactive,495.0,320.0,414.0,508.0,336.0,408.0,320.0,352.0
G0001,G0001_4,inactive,250.0,252.0,414.0,258.0,232.0,243.0,231.0,183.0
G0001,G0001_5,inactive,79.0,131.0,98.0,190.0,120.0,133.0,97.0,100.0
G0001,G0001_6,inactive,199.0,236.0,146.0,166.0,132.0,198.0,133.0,115.0
G0001,G0001_7,inactive,320.0,416.0,359.0,354.0,275.0,245.0,210.0,313.0
G0001,G0001_8,inactive,171.0,144.0,208.0,109.0,146.0,79.0,113.0,137.0
G0001,G0001_9,inactive,302.0,311.0,354.0,427.0,298.0,340.0,324.0,275.0
G0001,G0001_10,inactive,11.0,23.0,42.0,22.0,14.0,25.0,9.0,34.0
G0002,G0002_11,inactive,282.0,364.0,342.0,449.0,228.0,239.0,200.0,156.0
G0002,G0002_12,inactive,0.0,4.0,17.0,0.0,19.0,0.0,0.0,12.0
G0002,G0002_13,inactive,244.0,158.0,205.0,202.0,218.0,204.0,121.0,201.0
G0002,G0002_14,inactive,262.0,315.0,234.0,301.0,149.0,231.0,246.0,201.0
G0002,G0002_15,inactive,198.0,173.0,218.0,178.0,294.0,197.0,142.0,255.0
G0002,G0002_16,inactive,35.0,139.0,81.0,69.0,43.0,4.0,24.0,70.0
G0002,G0002_17,inactive,632.0,642.0,737.0,653.0,557.0,496.0,449.0,272.0
G0002,G0002_18,inactive,237.0,121.0,168.0,84.0,135.0,82.0,143.0,84.0
G0002,G0002_19,inactive,278.0,234.0,214.0,282.0,192.0,202.0,222.0,171.0
G0002,G0002_20,inactive,159.0,79.0,84.0,149.0,114.0,78.0,34.0,51.0
G0003,G0003_21,increasing,13.0,0.0,0.0,0.0,2778.0,2781.0,2745.0,2518.0
G0003,G0003_22,increasing,0.0,0.0,8.0,0.0,1980.0,2273.0,2208.0,1782.0
G0003,G0003_23,increasing,29.0,50.0,69.0,5.0,6746.0,7492.0,7882.0,7716.0
G0003,G0003_24,increasing,0.0,12.0,28.0,56.0,6193.0,6073.0,6212.0,5897.0
G0003,G0003_25,increasing,27.0,84.0,55.0,67.0,15163.0,12640.0,14022.0,12715.0
G0003,G0003_26,increasing,18.0,10.0,0.0,25.0,5653.0,5243.0,4693.0,4679.0
G0003,G0003_27,increasing,15.0,0.0,17.0,34.0,5111.0,4722.0,3846.0,4935.0
G0003,G0003_28,increasing,101.0,82.0,175.0,84.0,21777.0,19312.0,21787.0,23061.0
G0003,G0003_29,increasing,20.0,20.0,9.0,0.0,4950.0,4748.0,5539.0,4510.0
G0003,G0003_30,increasing,7.0,61.0,27.0,42.0,9786.0,10911.0,9843.0,10719.0
G0004,G0004_31,inactive,244.0,235.0,312.0,246.0,199.0,196.0,167.0,199.0
G0004,G0004_32,inactive,387.0,547.0,399.0,369.0,391.0,286.0,328.0,405.0
G0004,G0004_33,inactive,225.0,88.0,157.0,159.0,139.0,206.0,201.0,125.0
G0004,G0004_34,inactive,389.0,390.0,428.0,350.0,291.0,241.0,330.0,126.0
G0004,G0004_35,inactive,71.0,74.0,57.0,24.0,38.0,64.0,28.0,52.0
G0004,G0004_36,inactive,363.0,287.0,282.0,350.0,163.0,159.0,253.0,310.0
G0004,G0004_37,inactive,289.0,342.0,327.0,309.0,281.0,152.0,304.0,199.0
G0004,G0004_38,inactive,57.0,85.0,25.0,79.0,105.0,109.0,67.0,60.0
G0004,G0004_39,inactive,61.0,54.0,136.0,66.0,55.0,113.0,52.0,53.0
G0004,G0004_40,inactive,321.0,341.0,274.0,277.0,241.0,223.0,272.0,170.0
G0005,G0005_41,inactive,420.0,550.0,640.0,647.0,488.0,477.0,328.0,493.0
G0005,G0005_42,inactive,141.0,152.0,131.0,180.0,132.0,147.0,108.0,163.0
G0005,G0005_43,inactive,134.0,122.0,76.0,68.0,91.0,94.0,70.0,96.0
G0005,G0005_44,inactive,325.0,285.0,300.0,251.0,279.0,317.0,366.0,209.0
G0005,G0005_45,inactive,158.0,245.0,147.0,255.0,104.0,181.0,119.0,129.0
G0005,G0005_46,inactive,401.0,365.0,483.0,455.0,340.0,352.0,297.0,236.0
G0005,G0005_47,inactive,69.0,50.0,69.0,141.0,123.0,66.0,56.0,63.0
G0005,G0005_48,inactive,246.0,168.0,175.0,285.0,200.0,138.0,137.0,181.0
G0005,G0005_49,inactive,384.0,296.0,358.0,448.0,248.0,279.0,229.0,284.0
G0005,G0005_50,inactive,228.0,196.0,167.0,255.0,159.0,202.0,170.0,163.0
G0006,G0006_51,inactive,614.0,654.0,552.0,564.0,428.0,559.0,376.0,380.0
G0006,G0006_52,inactive,446.0,650.0,512.0,537.0,567.0,376.0,414.0,381.0
G0006,G0006_53,inactive,449.0,489.0,343.0,293.0,291.0,360.0,299.0,435.0
G0006,G0006_54,inactive,275.0,178.0,211.0,353.0,232.0,152.0,154.0,185.0
G0006,G0006_55,inactive,147.0,134.0,204.0,162.0,69.0,75.0,152.0,96.0
G0006,G0006_56,inactive,43.0,54.0,66.0,43.0,36.0,46.0,57.0,59.0
G0006,G0006_57,inactive,293.0,350.0,343.0,243.0,250.0,216.0,189.0,179.0
G0006,G0006_58,inactive,146.0,80.0,49.0,58.0,82.0,76.0,37.0,77.0
