"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",30,45,10,29,42,41,40,57
"2","G0001","G0001_02","inactive",3,10,12,9,13,9,13,15
"3","G0001","G0001_03","inactive",9,18,11,4,2,24,8,8
"4","G0001","G0001_04","inactive",13,18,16,23,15,21,27,23
"5","G0001","G0001_05","inactive",12,25,5,19,16,24,8,20
"6","G0001","G0001_06","inactive",8,26,7,7,21,17,10,12
"7","G0001","G0001_07","inactive",11,12,22,13,10,16,21,16
"8","G0001","G0001_08","inactive",11,16,6,16,13,6,8,8
"9","G0001","G0001_09","inactive",49,63,41,45,53,66,67,46
"10","G0001","G0001_10","inactive",5,13,7,6,11,13,5,7
"11","G0002","G0002_01","inactive",9,6,3,5,4,7,0,4
"12","G0002","G0002_02","inactive",26,37,13,21,29,42,21,21
"13","G0002","G0002_03","inactive",19,37,16,20,22,25,17,35
"14","G0002","G0002_04","inactive",14,10,7,16,15,10,7,12
"15","G0002","G0002_05","inactive",7,5,9,3,6,2,9,4
"16","G0002","G0002_06","inactive",5,18,6,5,5,16,20,9
"17","G0002","G0002_07","inactive",4,19,7,13,6,22,22,18
"18","G0002","G0002_08","inactive",15,18,19,15,21,15,20,12
"19","G0002","G0002_09","inactive",17,10,18,10,10,18,22,16
"20","G0002","G0002_10","inactive",9,19,9,2,10,15,8,19
"21","G0003","G0003_01","inactive",15,34,30,14,31,31,41,25
"22","G0003","G0003_02","inactive",8,18,9,10,8,17,15,7
"23","G0003","G0003_03","inactive",11,30,14,11,12,21,23,17
"24","G0003","G0003_04","inactive",3,8,8,10,21,10,4,11
"25","G0003","G0003_05","inactive",10,9,14,22,27,17,21,22
"26","G0003","G0003_06","inactive",11,25,20,16,18,34,25,24
"27","G0003","G0003_07","inactive",40,26,30,22,39,31,45,37
"28","G0003","G0003_08","inactive",10,21,10,8,19,22,17,20
"29","G0003","G0003_09","inactive",12,12,7,10,20,9,7,11
"30","G0003","G0003_10","inactive",17,19,13,21,31,28,21,29
"31","G0004","G0004_01","increasing",0,2,3,3,315,490,504,473
"32","G0004","G0004_02","increasing",1,0,0,0,57,45,119,96
"33","G0004","G0004_03","increasing",2,0,2,4,474,359,269,377
"34","G0004","G0004_04","increasing",38,62,21,32,48,77,32,36
"35","G0004","G0004_05","increasing",2,6,3,1,491,386,358,390
"36","G0004","G0004_06","increasing",0,0,0,0,139,140,108,104
"37","G0004","G0004_07","increasing",0,1,0,0,76,149,89,111
"38","G0004","G0004_08","increasing",0,0,3,10,291,237,127,309
"39","G0004","G0004_09","increasing",0,4,1,0,241,395,303,313
"40","G0004","G0004_10","increasing",0,0,0,0,27,67,43,95
"41","G0005","G0005_01","decreasing",379,283,237,317,2,4,0,0
"42","G0005","G0005_02","decreasing",262,305,201,202,1,0,0,0
"43","G0005","G0005_03","decreasing",152,61,73,92,0,0,0,0
"44","G0005","G0005_04","decreasing",76,137,0,72,0,0,0,1
"45","G0005","G0005_05","decreasing",629,891,579,636,4,3,0,1
"46","G0005","G0005_06","decreasing",3013,4255,3413,2860,9,14,11,9
"47","G0005","G0005_07","decreasing",441,380,218,334,3,0,0,2
"48","G0005","G0005_08","decreasing",693,844,705,314,2,0,0,3
"49","G0005","G0005_09","decreasing",448,274,163,257,0,3,6,0
"50","G0005","G0005_10","decreasing",542,1085,670,672,2,6,3,1
"51","G0006","G0006_01","inactive",24,34,24,19,21,29,29,34
"52","G0006","G0006_02","inactive",23,34,17,23,33,55,26,31
"53","G0006","G0006_03","inactive",4,9,7,14,14,15,18,10
"54","G0006","G0006_04","inactive",10,12,16,4,22,11,16,11
"55","G0006","G0006_05","inactive",1,3,4,6,7,1,11,0
"56","G0006","G0006_06","inactive",39,42,39,25,35,46,41,31
"57","G0006","G0006_07","inactive",13,7,10,13,18,14,15,17
"58","G0006","G0006_08","inactive",8,6,2,6,10,6,7,5
"59","G0006","G0006_09","inactive",17,36,22,12,26,32,28,21
"60","G0006","G0006_10","inactive",19,23,14,12,29,30,16,11
"61","G0007","G0007_01","inactive",37,46,24,25,46,49,51,24
"62","G0007","G0007_02","inactive",2,9,4,4,15,3,0,5
"63","G0007","G0007_03","inactive",11,9,10,15,23,14,17,10
"64","G0007","G0007_04","inactive",14,30,19,20,23,28,33,19
"65","G0007","G0007_05","inactive",11,0,1,5,9,2,6,15
"66","G0007","G0007_06","inactive",19,12,9,21,26,22,19,10
"67","G0007","G0007_07","inactive",6,5,12,2,13,8,10,12
"68","G0007","G0007_08","inactive",21,26,17,21,49,27,33,30
"69","G0007","G0007_09","inactive",9,17,22,5,13,36,20,14
"70","G0007","G0007_10","inactive",23,38,19,15,21,32,18,25
"71","G0008","G0008_01","decreasing",868,1391,1006,681,5,4,0,9
"72","G0008","G0008_02","decreasing",145,165,110,201,0,0,0,0
"73","G0008","G0008_03","decreasing",139,315,112,131,0,0,0,0
"74","G0008","G0008_04","decreasing",12,26,9,19,2,6,3,9
"75","G0008","G0008_05","decreasing",759,1253,978,638,8,1,6,0
"76","G0008","G0008_06","decreasing",621,878,463,221,0,0,6,3
"77","G0008","G0008_07","decreasing",92,140,70,75,0,0,0,1
"78","G0008","G0008_08","decreasing",215,325,187,260,2,0,0,0
"79","G0008","G0008_09","decreasing",251,81,111,110,0,4,0,0
"80","G0008","G0008_10","decreasing",703,913,708,630,6,13,4,4
"81","G0009","G0009_01","inactive",36,39,22,31,36,47,29,38
"82","G0009","G0009_02","inactive",11,7,5,5,11,11,8,9
"83","G0009","G0009_03","inactive",1,5,4,8,9,7,5,5
"84","G0009","G0009_04","inactive",1,18,5,18,9,14,6,12
"85","G0009","G0009_05","inactive",9,18,6,7,8,16,6,5
"86","G0009","G0009_06","inactive",13,20,22,13,21,24,32,25
"87","G0009","G0009_07","inactive",16,41,18,32,35,34,54,46
"88","G0009","G0009_08","inactive",6,13,6,5,6,25,12,10
"89","G0009","G0009_09","inactive",12,6,14,5,17,14,6,20
"90","G0009","G0009_10","inactive",29,48,52,32,53,46,40,54
"91","G0010","G0010_01","inactive",10,3,5,1,7,3,14,2
"92","G0010","G0010_02","inactive",14,7,6,3,7,2,7,6
"93","G0010","G0010_03","inactive",10,2,3,2,6,6,5,4
"94","G0010","G0010_04","inactive",12,9,19,7,13,28,12,13
"95","G0010","G0010_05","inactive",10,31,11,14,18,31,18,32
"96","G0010","G0010_06","inactive",42,27,33,25,45,39,37,38
"97","G0010","G0010_07","inactive",7,16,8,1,8,16,11,14
"98","G0010","G0010_08","inactive",29,34,17,25,20,29,31,39
"99","G0010","G0010_09","inactive",33,32,15,20,35,32,20,42
"100","G0010","G0010_10","inactive",11,2,7,6,16,7,8,7
"101","G0011","G0011_01","inactive",0,2,5,3,8,10,11,5
"102","G0011","G0011_02","inactive",8,4,2,9,11,12,9,16
"103","G0011","G0011_03","inactive",50,46,40,31,63,46,49,55
"104","G0011","G0011_04","inactive",3,3,10,6,3,10,9,3
"105","G0011","G0011_05","inactive",14,25,18,16,18,23,25,22
