"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",199,206,101,251,164,291,162,361
"2","G0001","G0001_02","inactive",102,91,110,101,87,93,102,119
"3","G0001","G0001_03","inactive",77,102,45,45,61,151,39,52
"4","G0001","G0001_04","inactive",50,57,58,49,48,60,67,82
"5","G0001","G0001_05","inactive",336,330,350,373,350,366,440,369
"6","G0001","G0001_06","inactive",328,340,577,255,207,344,499,354
"7","G0001","G0001_07","inactive",190,151,118,89,213,145,115,99
"8","G0001","G0001_08","inactive",342,270,223,249,294,306,269,224
"9","G0001","G0001_09","inactive",176,252,317,253,203,322,328,270
"10","G0001","G0001_10","inactive",170,251,123,293,209,262,135,329
"11","G0002","G0002_01","inactive",144,277,102,104,155,177,137,175
"12","G0002","G0002_02","inactive",606,579,304,543,586,601,365,585
"13","G0002","G0002_03","inactive",398,254,475,234,322,274,432,379
"14","G0002","G0002_04","inactive",93,61,93,49,48,105,92,11
"15","G0002","G0002_05","inactive",556,671,443,616,535,551,436,654
"16","G0002","G0002_06","inactive",850,1329,1022,902,962,1140,1043,1145
"17","G0002","G0002_07","inactive",702,575,679,484,622,686,676,498
"18","G0002","G0002_08","inactive",256,323,353,199,341,331,302,220
"19","G0002","G0002_09","inactive",44,67,99,99,92,83,114,118
"20","G0002","G0002_10","inactive",250,186,323,113,308,185,268,152
"21","G0003","G0003_01","inactive",641,784,548,551,752,825,659,573
"22","G0003","G0003_02","inactive",176,213,279,148,196,131,224,187
"23","G0003","G0003_03","inactive",381,450,432,355,352,492,523,421
"24","G0003","G0003_04","inactive",182,207,51,57,171,203,37,68
"25","G0003","G0003_05","inactive",322,365,438,204,260,253,386,265
"26","G0003","G0003_06","inactive",114,140,112,228,105,122,123,212
"27","G0003","G0003_07","inactive",391,218,364,398,473,257,359,460
"28","G0003","G0003_08","inactive",105,160,113,135,106,207,117,138
"29","G0003","G0003_09","inactive",230,256,264,242,156,238,376,344
"30","G0003","G0003_10","inactive",38,106,97,42,17,126,167,29
"31","G0004","G0004_01","inactive",163,186,275,85,228,219,289,82
"32","G0004","G0004_02","inactive",238,167,137,174,150,197,204,205
"33","G0004","G0004_03","inactive",304,292,163,255,402,270,308,225
"34","G0004","G0004_04","inactive",1097,959,1246,810,977,956,1275,774
"35","G0004","G0004_05","inactive",56,105,101,17,70,45,94,45
"36","G0004","G0004_06","inactive",761,726,711,941,860,904,784,986
"37","G0004","G0004_07","inactive",537,669,643,451,649,660,678,465
"38","G0004","G0004_08","inactive",418,687,567,477,357,567,356,578
"39","G0004","G0004_09","inactive",303,390,266,285,280,423,276,292
"40","G0004","G0004_10","inactive",194,160,217,291,195,194,255,403
"41","G0005","G0005_01","inactive",242,179,203,251,188,136,190,296
"42","G0005","G0005_02","inactive",304,193,256,226,244,152,186,291
"43","G0005","G0005_03","inactive",290,192,279,164,316,280,197,222
"44","G0005","G0005_04","inactive",322,318,294,371,295,411,335,280
"45","G0005","G0005_05","inactive",95,254,85,124,52,308,101,143
"46","G0005","G0005_06","inactive",35,88,81,66,0,102,71,46
"47","G0005","G0005_07","inactive",306,250,177,441,230,535,239,511
"48","G0005","G0005_08","inactive",185,90,142,51,115,86,81,82
"49","G0005","G0005_09","inactive",86,171,88,147,94,174,53,153
"50","G0005","G0005_10","inactive",979,791,702,643,1204,810,948,668
"51","G0006","G0006_01","inactive",50,143,234,93,91,132,198,116
