"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",1,1,2,0,2,0,0,0
"2","G0001","G0001_02","inactive",5,4,2,4,7,6,7,6
"3","G0001","G0001_03","inactive",6,16,3,5,9,4,4,13
"4","G0001","G0001_04","inactive",12,11,3,5,8,9,6,8
"5","G0001","G0001_05","inactive",7,12,6,12,11,8,11,18
"6","G0001","G0001_06","inactive",17,16,33,25,14,8,19,17
"7","G0001","G0001_07","inactive",5,17,7,2,4,6,2,3
"8","G0001","G0001_08","inactive",2,3,8,2,4,5,11,6
"9","G0001","G0001_09","inactive",13,12,11,4,13,7,15,15
"10","G0001","G0001_10","inactive",5,2,4,2,4,5,5,10
"11","G0002","G0002_01","inactive",16,21,11,18,6,2,9,14
"12","G0002","G0002_02","inactive",4,9,9,3,3,4,6,7
"13","G0002","G0002_03","inactive",5,2,1,1,4,1,0,0
"14","G0002","G0002_04","inactive",5,5,1,4,0,1,1,4
"15","G0002","G0002_05","inactive",23,19,23,11,16,14,13,21
"16","G0002","G0002_06","inactive",5,4,3,3,2,1,1,1
"17","G0002","G0002_07","inactive",16,22,19,19,14,10,17,28
"18","G0002","G0002_08","inactive",13,15,16,5,11,10,11,15
"19","G0002","G0002_09","inactive",4,4,10,3,4,2,1,6
"20","G0002","G0002_10","inactive",47,38,29,19,36,15,27,34
"21","G0003","G0003_01","negcontrol",11,13,8,16,3,20,7,29
"22","G0003","G0003_02","negcontrol",16,21,31,17,11,11,20,26
"23","G0003","G0003_03","negcontrol",5,10,7,7,4,3,10,12
"24","G0003","G0003_04","negcontrol",15,13,5,9,8,5,7,4
"25","G0003","G0003_05","negcontrol",13,18,27,11,8,8,19,16
"26","G0003","G0003_06","negcontrol",25,26,18,12,17,11,14,27
"27","G0003","G0003_07","negcontrol",9,9,9,5,4,7,2,18
"28","G0003","G0003_08","negcontrol",18,34,27,16,13,17,19,27
"29","G0003","G0003_09","negcontrol",5,1,5,2,5,2,3,3
"30","G0003","G0003_10","negcontrol",9,6,6,2,2,3,1,7
"31","G0004","G0004_01","inactive",1,5,4,1,1,3,3,1
"32","G0004","G0004_02","inactive",18,18,13,13,24,10,18,16
"33","G0004","G0004_03","inactive",8,7,12,3,2,5,4,8
"34","G0004","G0004_04","inactive",4,4,4,10,4,1,4,9
"35","G0004","G0004_05","inactive",7,16,21,16,21,9,12,35
"36","G0004","G0004_06","inactive",12,8,4,6,8,10,5,6
"37","G0004","G0004_07","inactive",14,13,8,8,13,2,9,18
"38","G0004","G0004_08","inactive",6,4,5,7,5,4,3,7
"39","G0004","G0004_09","inactive",38,31,34,19,23,20,12,39
"40","G0004","G0004_10","inactive",5,6,11,3,4,4,10,10
"41","G0005","G0005_01","inactive",8,17,11,5,5,10,4,9
"42","G0005","G0005_02","inactive",5,7,8,5,10,7,5,20
"43","G0005","G0005_03","inactive",8,5,7,6,10,4,6,3
"44","G0005","G0005_04","inactive",1,0,0,2,0,0,0,0
"45","G0005","G0005_05","inactive",35,33,32,22,26,19,23,30
"46","G0005","G0005_06","inactive",14,13,13,8,12,5,12,15
"47","G0005","G0005_07","inactive",1,4,2,4,1,7,3,10
"48","G0005","G0005_08","inactive",2,4,5,3,8,2,6,8
"49","G0005","G0005_09","inactive",13,4,11,8,17,3,9,6
"50","G0005","G0005_10","inactive",2,5,3,0,3,1,1,3
"51","G0006","G0006_01","inactive",7,1,1,3,8,0,5,3
"52","G0006","G0006_02","inactive",1,0,2,2,2,2,2,5
"53","G0006","G0006_03","inactive",19,11,9,10,14,6,15,24
"54","G0006","G0006_04","inactive",1,3,3,0,1,2,2,3
"55","G0006","G0006_05","inactive",5,4,0,4,5,1,0,2
"56","G0006","G0006_06","inactive",1,1,2,3,0,2,0,5
"57","G0006","G0006_07","inactive",4,3,6,1,2,2,5,6
"58","G0006","G0006_08","inactive",6,5,6,9,14,6,4,12
