gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,600.0,433.0,500.0,787.0,708.0,467.0,388.0,747.0
G0001,G0001_2,inactive,642.0,662.0,327.0,570.0,752.0,636.0,289.0,534.0
G0001,G0001_3,inactive,2495.0,2792.0,2586.0,2772.0,2810.0,2609.0,2687.0,2758.0
G0001,G0001_4,inactive,132.0,233.0,194.0,437.0,115.0,167.0,145.0,340.0
G0001,G0001_5,inactive,1564.0,1267.0,1640.0,1870.0,1559.0,1237.0,1703.0,1673.0
G0001,G0001_6,inactive,1738.0,1310.0,1601.0,1789.0,1968.0,1139.0,1594.0,1632.0
G0001,G0001_7,inactive,1758.0,2519.0,2565.0,2055.0,2051.0,2761.0,2745.0,1978.0
G0001,G0001_8,inactive,2570.0,2188.0,1714.0,2267.0,2606.0,2058.0,1739.0,2211.0
G0001,G0001_9,inactive,94.0,346.0,439.0,134.0,108.0,314.0,352.0,206.0
G0001,G0001_10,inactive,1780.0,1845.0,1204.0,1591.0,1870.0,1556.0,1147.0,1415.0
G0002,G0002_11,inactive,1661.0,1755.0,1759.0,2053.0,1804.0,1753.0,1681.0,2129.0
G0002,G0002_12,inactive,774.0,932.0,613.0,528.0,721.0,805.0,545.0,397.0
G0002,G0002_13,inactive,1255.0,816.0,1210.0,1617.0,1550.0,691.0,1132.0,1628.0
G0002,G0002_14,inactive,648.0,801.0,1084.0,1032.0,606.0,819.0,1082.0,1069.0
G0002,G0002_15,inactive,879.0,1347.0,1209.0,1788.0,941.0,1367.0,1092.0,1631.0
G0002,G0002_16,inactive,907.0,1254.0,835.0,382.0,932.0,1118.0,870.0,274.0
G0002,G0002_17,inactive,891.0,976.0,758.0,788.0,858.0,804.0,773.0,796.0
G0002,G0002_18,inactive,2475.0,1306.0,1945.0,1799.0,2866.0,1299.0,1851.0,1838.0
G0002,G0002_19,inactive,2383.0,1809.0,1685.0,2335.0,2441.0,1642.0,1700.0,1935.0
G0002,G0002_20,inactive,510.0,498.0,869.0,569.0,586.0,553.0,989.0,597.0
G0003,G0003_21,inactive,756.0,433.0,831.0,799.0,898.0,402.0,766.0,835.0
G0003,G0003_22,inactive,1995.0,2522.0,2846.0,1858.0,1907.0,2373.0,2971.0,1820.0
G0003,G0003_23,inactive,585.0,608.0,635.0,597.0,688.0,533.0,550.0,541.0
G0003,G0003_24,inactive,236.0,174.0,391.0,203.0,185.0,197.0,387.0,193.0
G0003,G0003_25,inactive,648.0,327.0,541.0,580.0,708.0,335.0,540.0,516.0
G0003,G0003_26,inactive,292.0,493.0,206.0,213.0,278.0,487.0,194.0,224.0
G0003,G0003_27,inactive,766.0,853.0,1195.0,1195.0,860.0,783.0,1181.0,1091.0
G0003,G0003_28,inactive,809.0,922.0,983.0,631.0,692.0,1016.0,995.0,644.0
G0003,G0003_29,inactive,952.0,1356.0,695.0,875.0,1027.0,1097.0,752.0,727.0
G0003,G0003_30,inactive,128.0,436.0,361.0,260.0,180.0,522.0,424.0,159.0
G0004,G0004_31,inactive,820.0,732.0,853.0,1160.0,920.0,745.0,761.0,982.0
G0004,G0004_32,inactive,227.0,155.0,552.0,217.0,319.0,169.0,545.0,174.0
G0004,G0004_33,inactive,1246.0,1080.0,1212.0,1226.0,1174.0,1064.0,1145.0,1193.0
G0004,G0004_34,inactive,1187.0,960.0,1455.0,1142.0,1375.0,1100.0,1431.0,1063.0
G0004,G0004_35,inactive,692.0,577.0,651.0,303.0,719.0,540.0,679.0,282.0
G0004,G0004_36,inactive,636.0,918.0,614.0,732.0,642.0,886.0,503.0,605.0
G0004,G0004_37,inactive,191.0,253.0,192.0,137.0,230.0,248.0,181.0,135.0
G0004,G0004_38,inactive,688.0,1169.0,804.0,971.0,751.0,1216.0,759.0,1063.0
G0004,G0004_39,inactive,451.0,494.0,416.0,574.0,401.0,492.0,559.0,540.0
G0004,G0004_40,inactive,959.0,1209.0,933.0,999.0,927.0,1218.0,845.0,966.0
G0005,G0005_41,inactive,1569.0,992.0,1363.0,991.0,1704.0,981.0,1388.0,860.0
G0005,G0005_42,inactive,1598.0,1904.0,1248.0,1847.0,1587.0,1854.0,1166.0,1727.0
G0005,G0005_43,inactive,689.0,639.0,1202.0,1115.0,786.0,651.0,1287.0,953.0
G0005,G0005_44,inactive,282.0,651.0,696.0,1299.0,277.0,649.0,547.0,1278.0
G0005,G0005_45,inactive,2176.0,2509.0,2441.0,2528.0,2426.0,2420.0,2337.0,2501.0
G0005,G0005_46,inactive,1904.0,1161.0,1798.0,1023.0,1922.0,1061.0,1716.0,906.0
G0005,G0005_47,inactive,479.0,239.0,539.0,822.0,471.0,235.0,589.0,803.0
G0005,G0005_48,inactive,215.0,308.0,299.0,221.0,199.0,265.0,284.0,210.0
G0005,G0005_49,inactive,1259.0,981.0,947.0,1147.0,1147.0,967.0,1008.0,1081.0
G0005,G0005_50,inactive,610.0,534.0,434.0,397.0,725.0,492.0,418.0,414.0
G0006,G0006_51,inactive,699.0,569.0,581.0,449.0,692.0,709.0,614.0,513.0
G0006,G0006_52,inactive,852.0,431.0,1160.0,436.0,938.0,448.0,1148.0,419.0
G0006,G0006_53,inactive,910.0,1247.0,1201.0,1382.0,877.0,1106.0,1152.0,1325.0
G0006,G0006_54,inactive,711.0,290.0,887.0,851.0,739.0,316.0,818.0,703.0
G0006,G0006_55,inactive,1120.0,1283.0,1472.0,728.0,1254.0,1219.0,1331.0,826.0
G0006,G0006_56,inactive,2535.0,2537.0,2542.0,2094.0,2613.0,2605.0,2496.0,2197.0
G0006,G0006_57,inactive,787.0,485.0,509.0,344.0,807.0,424.0,519.0,286.0
G0006,G0006_58,inactive,930.0,682.0,802.0,955.0,926.0,629.0,808.0,996.0
G0006,G0006_59,inactive,625.0,148.0,671.0,625.0,689.0,166.0,624.0,657.0
G0006,G0006_60,inactive,548.0,341.0,922.0,636.0,611.0,364.0,905.0,574.0
