gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,276.0,182.0,215.0,246.0,194.0,245.0,167.0,142.0
G0001,G0001_2,inactive,1285.0,1408.0,1529.0,1480.0,1186.0,1164.0,1180.0,1115.0
G0001,G0001_3,inactive,735.0,616.0,673.0,840.0,591.0,664.0,622.0,574.0
G0001,G0001_4,inactive,446.0,551.0,674.0,437.0,415.0,491.0,384.0,368.0
G0001,G0001_5,inactive,149.0,244.0,257.0,360.0,251.0,319.0,146.0,203.0
G0001,G0001_6,inactive,322.0,362.0,252.0,312.0,209.0,337.0,221.0,217.0
G0001,G0001_7,inactive,549.0,657.0,666.0,578.0,484.0,414.0,450.0,498.0
G0001,G0001_8,inactive,329.0,277.0,336.0,344.0,238.0,210.0,185.0,219.0
G0001,G0001_9,inactive,499.0,521.0,585.0,664.0,505.0,506.0,541.0,455.0
G0001,G0001_10,inactive,17.0,55.0,85.0,39.0,37.0,63.0,56.0,46.0
G0002,G0002_11,inactive,509.0,531.0,498.0,645.0,382.0,377.0,376.0,363.0
G0002,G0002_12,inactive,22.0,9.0,27.0,8.0,19.0,10.0,0.0,44.0
G0002,G0002_13,inactive,399.0,342.0,369.0,311.0,416.0,285.0,308.0,296.0
G0002,G0002_14,inactive,434.0,478.0,446.0,486.0,293.0,338.0,429.0,385.0
G0002,G0002_15,inactive,421.0,351.0,341.0,291.0,393.0,347.0,244.0,396.0
G0002,G0002_16,inactive,88.0,191.0,131.0,138.0,52.0,23.0,77.0,135.0
G0002,G0002_17,inactive,989.0,1043.0,1217.0,986.0,959.0,854.0,855.0,623.0
G0002,G0002_18,inactive,316.0,233.0,247.0,175.0,262.0,137.0,181.0,162.0
G0002,G0002_19,inactive,434.0,405.0,412.0,511.0,356.0,373.0,331.0,365.0
G0002,G0002_20,inactive,226.0,116.0,182.0,205.0,165.0,174.0,122.0,102.0
G0003,G0003_21,increasing,13.0,15.0,0.0,7.0,2597.0,2672.0,2645.0,2400.0
G0003,G0003_22,increasing,0.0,7.0,17.0,0.0,1879.0,2235.0,2100.0,1681.0
G0003,G0003_23,increasing,52.0,63.0,77.0,12.0,6448.0,7200.0,7527.0,7447.0
G0003,G0003_24,increasing,0.0,21.0,39.0,80.0,5980.0,5836.0,6044.0,5712.0
G0003,G0003_25,increasing,38.0,114.0,71.0,86.0,14487.0,11974.0,13292.0,12242.0
G0003,G0003_26,increasing,27.0,17.0,17.0,53.0,5547.0,5029.0,4483.0,4457.0
G0003,G0003_27,increasing,145.0,92.0,199.0,135.0,563.0,593.0,312.0,486.0
G0003,G0003_28,increasing,184.0,98.0,256.0,117.0,20822.0,18650.0,20843.0,22214.0
G0003,G0003_29,increasing,36.0,20.0,29.0,6.0,4799.0,4546.0,5268.0,4312.0
G0003,G0003_30,increasing,43.0,69.0,34.0,91.0,9364.0,10513.0,9436.0,10243.0
G0004,G0004_31,inactive,443.0,353.0,513.0,395.0,448.0,318.0,367.0,356.0
G0004,G0004_32,inactive,720.0,776.0,734.0,584.0,617.0,537.0,601.0,644.0
G0004,G0004_33,inactive,337.0,227.0,296.0,382.0,199.0,345.0,299.0,261.0
G0004,G0004_34,inactive,668.0,601.0,673.0,580.0,573.0,393.0,586.0,331.0
G0004,G0004_35,inactive,106.0,142.0,95.0,59.0,57.0,133.0,52.0,97.0
G0004,G0004_36,inactive,553.0,480.0,484.0,546.0,259.0,345.0,399.0,479.0
G0004,G0004_37,inactive,604.0,507.0,578.0,525.0,524.0,287.0,579.0,391.0
G0004,G0004_38,inactive,132.0,113.0,117.0,123.0,141.0,145.0,147.0,114.0
G0004,G0004_39,inactive,100.0,73.0,217.0,131.0,101.0,194.0,71.0,69.0
G0004,G0004_40,inactive,452.0,492.0,477.0,436.0,422.0,409.0,458.0,319.0
G0005,G0005_41,inactive,854.0,969.0,899.0,1022.0,712.0,766.0,576.0,759.0
G0005,G0005_42,inactive,250.0,251.0,234.0,259.0,210.0,231.0,192.0,257.0
G0005,G0005_43,inactive,241.0,161.0,134.0,157.0,132.0,145.0,88.0,213.0
G0005,G0005_44,inactive,527.0,511.0,429.0,407.0,548.0,536.0,574.0,342.0
G0005,G0005_45,inactive,248.0,412.0,376.0,451.0,200.0,303.0,322.0,335.0
G0005,G0005_46,inactive,714.0,545.0,821.0,604.0,484.0,519.0,461.0,554.0
G0005,G0005_47,inactive,155.0,87.0,138.0,198.0,180.0,137.0,112.0,124.0
G0005,G0005_48,inactive,389.0,335.0,296.0,402.0,302.0,312.0,263.0,280.0
G0005,G0005_49,inactive,678.0,576.0,636.0,712.0,513.0,505.0,435.0,491.0
G0005,G0005_50,inactive,343.0,352.0,272.0,359.0,187.0,255.0,259.0,309.0
G0006,G0006_51,inactive,1021.0,1073.0,971.0,889.0,766.0,992.0,836.0,670.0
G0006,G0006_52,inactive,803.0,1082.0,893.0,913.0,876.0,594.0,661.0,606.0
G0006,G0006_53,inactive,766.0,798.0,639.0,695.0,588.0,611.0,439.0,726.0
G0006,G0006_54,inactive,424.0,301.0,338.0,476.0,394.0,282.0,244.0,308.0
G0006,G0006_55,inactive,228.0,226.0,281.0,230.0,105.0,149.0,227.0,189.0
G0006,G0006_56,inactive,79.0,107.0,128.0,88.0,72.0,76.0,83.0,117.0
G0006,G0006_57,inactive,554.0,531.0,480.0,409.0,420.0,345.0,370.0,302.0
G0006,G0006_58,inactive,195.0,126.0,85.0,167.0,135.0,85.0,52.0,117.0
G0006,G0006_59,inactive,318.0,127.0,148.0,279.0,300.0,166.0,117.0,326.0
G0006,G0006_60,inactive,1053.0,883.0,1014.0,807.0,655.0,772.0,884.0,624.0
G0007,G0007_61,inactive,277.0,336.0,352.0,421.0,295.0,256.0,233.0,251.0
G0007,G0007_62,inactive,762.0,785.0,583.0,704.0,677.0,662.0,545.0,465.0
G0007,G0007_63,inactive,210.0,239.0,221.0,253.0,256.0,116.0,191.0,180.0
G0007,G0007_64,inactive,126.0,136.0,136.0,169.0,86.0,105.0,138.0,172.0
G0007,G0007_65,inactive,333.0,425.0,407.0,362.0,358.0,342.0,321.0,335.0
G0007,G0007_66,inactive,381.0,242.0,335.0,260.0,318.0,230.0,213.0,255.0
G0007,G0007_67,inactive,210.0,164.0,286.0,299.0,202.0,159.0,117.0,184.0
G0007,G0007_68,inactive,410.0,397.0,355.0,321.0,269.0,240.0,225.0,332.0
G0007,G0007_69,inactive,303.0,347.0,407.0,402.0,235.0,207.0,195.0,209.0
G0007,G0007_70,inactive,196.0,220.0,164.0,203.0,140.0,198.0,200.0,267.0
G0008,G0008_71,inactive,246.0,191.0,228.0,201.0,224.0,230.0,219.0,156.0
G0008,G0008_72,inactive,322.0,231.0,205.0,351.0,248.0,162.0,190.0,256.0
G0008,G0008_73,inactive,350.0,294.0,287.0,352.0,245.0,323.0,405.0,233.0
G0008,G0008_74,inactive,927.0,969.0,926.0,934.0,802.0,726.0,835.0,681.0
G0008,G0008_75,inactive,100.0,132.0,75.0,104.0,74.0,143.0,127.0,116.0
G0008,G0008_76,inactive,1451.0,1540.0,1509.0,1698.0,1219.0,1243.0,1121.0,1298.0
G0008,G0008_77,inactive,364.0,335.0,303.0,388.0,205.0,272.0,216.0,268.0
G0008,G0008_78,inactive,436.0,323.0,416.0,410.0,327.0,415.0,184.0,395.0
G0008,G0008_79,inactive,126.0,66.0,179.0,112.0,136.0,83.0,132.0,97.0
G0008,G0008_80,inactive,1372.0,1760.0,1643.0,1620.0,1222.0,1179.0,1239.0,1219.0
G0009,G0009_81,inactive,210.0,189.0,208.0,202.0,208.0,144.0,164.0,119.0
G0009,G0009_82,inactive,298.0,470.0,337.0,310.0,309.0,260.0,271.0,277.0
G0009,G0009_83,inactive,624.0,851.0,663.0,853.0,468.0,684.0,564.0,543.0
G0009,G0009_84,inactive,59.0,76.0,66.0,114.0,99.0,97.0,119.0,90.0
G0009,G0009_85,inactive,218.0,239.0,132.0,196.0,121.0,156.0,103.0,199.0
G0009,G0009_86,inactive,498.0,388.0,310.0,399.0,306.0,281.0,276.0,424.0
G0009,G0009_87,inactive,197.0,197.0,283.0,188.0,215.0,197.0,176.0,194.0
G0009,G0009_88,inactive,264.0,344.0,231.0,241.0,212.0,181.0,239.0,184.0
G0009,G0009_89,inactive,588.0,608.0,482.0,531.0,598.0,509.0,382.0,552.0
G0009,G0009_90,inactive,745.0,643.0,695.0,860.0,613.0,650.0,606.0,676.0
G0010,G0010_91,negcontrol,247.0,242.0,267.0,302.0,203.0,257.0,216.0,215.0
G0010,G0010_92,negcontrol,353.0,279.0,518.0,372.0,161.0,374.0,379.0,334.0
G0010,G0010_93,negcontrol,148.0,187.0,149.0,256.0,175.0,127.0,140.0,199.0
G0010,G0010_94,negcontrol,376.0,261.0,211.0,326.0,212.0,234.0,152.0,178.0
G0010,G0010_95,negcontrol,227.0,279.0,208.0,213.0,152.0,208.0,148.0,257.0
G0010,G0010_96,negcontrol,350.0,351.0,410.0,430.0,313.0,230.0,331.0,236.0
G0010,G0010_97,negcontrol,500.0,500.0,386.0,473.0,454.0,419.0,327.0,349.0
G0010,G0010_98,negcontrol,293.0,304.0,330.0,263.0,242.0,229.0,333.0,322.0
G0010,G0010_99,negcontrol,166.0,102.0,118.0,104.0,201.0,147.0,109.0,122.0
G0010,G0010_100,negcontrol,935.0,980.0,871.0,1068.0,708.0,971.0,687.0,744.0
G0011,G0011_101,decreasing,3217.0,2832.0,3221.0,2838.0,7.0,46.0,56.0,82.0
G0011,G0011_102,decreasing,8428.0,7762.0,8917.0,8984.0,108.0,116.0,106.0,155.0
G0011,G0011_103,decreasing,3955.0,3659.0,4065.0,3198.0,78.0,54.0,23.0,37.0
G0011,G0011_104,decreasing,1965.0,2657.0,2111.0,2486.0,7.0,64.0,11.0,39.0
G0011,G0011_105,decreasing,12972.0,13167.0,13217.0,13409.0,158.0,123.0,170.0,182.0
G0011,G0011_106,decreasing,5871.0,5949.0,6159.0,5431.0,79.0,92.0,123.0,79.0
G0011,G0011_107,decreasing,2071.0,2072.0,1812.0,2054.0,5.0,42.0,8.0,10.0
G0011,G0011_108,decreasing,2317.0,3076.0,2735.0,2812.0,44.0,54.0,31.0,42.0
G0011,G0011_109,decreasing,4318.0,4350.0,5048.0,4658.0,71.0,42.0,25.0,41.0
G0011,G0011_110,decreasing,7726.0,6941.0,7403.0,7928.0,92.0,115.0,54.0,77.0
G0012,G0012_111,inactive,352.0,257.0,374.0,215.0,287.0,299.0,295.0,229.0
