gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,365.0,518.0,450.0,442.0,386.0,444.0,413.0,387.0
G0001,G0001_2,inactive,2988.0,2905.0,2959.0,2948.0,2977.0,2791.0,2869.0,2848.0
G0001,G0001_3,inactive,1702.0,1497.0,1668.0,1699.0,1497.0,1599.0,1472.0,1418.0
G0001,G0001_4,inactive,1033.0,987.0,1093.0,955.0,921.0,963.0,1018.0,960.0
G0001,G0001_5,inactive,481.0,524.0,491.0,578.0,501.0,500.0,383.0,408.0
G0001,G0001_6,inactive,685.0,744.0,599.0,707.0,643.0,646.0,579.0,647.0
G0001,G0001_7,inactive,1171.0,1100.0,1129.0,1235.0,1124.0,962.0,1093.0,1088.0
G0001,G0001_8,inactive,568.0,529.0,548.0,611.0,494.0,488.0,497.0,439.0
G0001,G0001_9,inactive,1118.0,1214.0,1169.0,1406.0,1213.0,1285.0,1148.0,1101.0
G0001,G0001_10,inactive,66.0,107.0,149.0,123.0,95.0,105.0,153.0,108.0
G0002,G0002_11,inactive,964.0,924.0,1021.0,1035.0,896.0,789.0,1017.0,942.0
G0002,G0002_12,inactive,57.0,28.0,48.0,26.0,39.0,48.0,28.0,52.0
G0002,G0002_13,inactive,741.0,715.0,710.0,768.0,815.0,679.0,675.0,685.0
G0002,G0002_14,inactive,941.0,1052.0,897.0,1062.0,788.0,886.0,1007.0,1063.0
G0002,G0002_15,inactive,868.0,805.0,759.0,640.0,875.0,751.0,714.0,673.0
G0002,G0002_16,inactive,187.0,196.0,154.0,244.0,246.0,162.0,204.0,277.0
G0002,G0002_17,inactive,2085.0,2120.0,2287.0,2269.0,2247.0,1935.0,2096.0,1739.0
G0002,G0002_18,inactive,519.0,494.0,579.0,325.0,441.0,370.0,461.0,382.0
G0002,G0002_19,inactive,952.0,822.0,843.0,814.0,816.0,870.0,673.0,888.0
G0002,G0002_20,inactive,426.0,279.0,350.0,421.0,390.0,393.0,362.0,412.0
G0003,G0003_21,increasing,36.0,52.0,53.0,19.0,1017.0,1016.0,1033.0,891.0
G0003,G0003_22,increasing,30.0,26.0,27.0,14.0,700.0,885.0,772.0,624.0
G0003,G0003_23,increasing,83.0,120.0,105.0,32.0,2419.0,2756.0,2858.0,2703.0
G0003,G0003_24,increasing,90.0,70.0,82.0,97.0,2207.0,2194.0,2315.0,2236.0
G0003,G0003_25,increasing,134.0,253.0,134.0,172.0,5573.0,4572.0,5013.0,4656.0
G0003,G0003_26,increasing,70.0,99.0,63.0,114.0,2066.0,1939.0,1674.0,1677.0
G0003,G0003_27,increasing,437.0,405.0,439.0,556.0,670.0,748.0,544.0,743.0
G0003,G0003_28,increasing,382.0,288.0,359.0,291.0,8026.0,7099.0,7823.0,8261.0
G0003,G0003_29,increasing,73.0,62.0,82.0,58.0,1762.0,1717.0,2028.0,1743.0
G0003,G0003_30,increasing,88.0,138.0,147.0,143.0,3503.0,4024.0,3562.0,3980.0
G0004,G0004_31,inactive,920.0,937.0,934.0,911.0,915.0,848.0,891.0,749.0
