"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","increasing",28,0,0,12,424,585,263,370
"2","G0001","G0001_02","increasing",0,14,8,15,943,532,658,1172
"3","G0001","G0001_03","increasing",35,26,30,35,314,323,236,264
"4","G0001","G0001_04","increasing",13,0,21,16,1223,1519,1459,1459
"5","G0001","G0001_05","increasing",47,32,39,71,246,398,321,578
"6","G0001","G0001_06","increasing",7,6,0,6,1115,688,320,607
"7","G0001","G0001_07","increasing",95,113,59,69,212,307,216,278
"8","G0001","G0001_08","increasing",0,7,1,0,982,1475,446,602
"9","G0001","G0001_09","increasing",9,0,28,0,2144,1404,1746,2252
"10","G0001","G0001_10","increasing",0,0,0,44,967,656,1105,312
"11","G0002","G0002_01","inactive",237,347,262,393,288,402,282,382
"12","G0002","G0002_02","inactive",124,149,176,143,155,165,136,121
"13","G0002","G0002_03","inactive",256,405,274,391,325,363,352,415
"14","G0002","G0002_04","inactive",503,406,326,442,534,466,368,413
"15","G0002","G0002_05","inactive",28,78,28,39,10,93,15,60
"16","G0002","G0002_06","inactive",188,232,114,178,194,220,158,125
"17","G0002","G0002_07","inactive",152,112,145,93,90,141,174,119
"18","G0002","G0002_08","inactive",110,144,77,143,82,115,99,126
"19","G0002","G0002_09","inactive",18,37,17,48,28,28,39,34
"20","G0002","G0002_10","inactive",369,433,372,392,504,538,401,358
"21","G0003","G0003_01","negcontrol",198,149,167,141,253,159,274,199
"22","G0003","G0003_02","negcontrol",141,185,189,166,174,227,277,185
"23","G0003","G0003_03","negcontrol",85,144,148,178,122,142,131,204
"24","G0003","G0003_04","negcontrol",54,39,17,0,49,56,41,0
"25","G0003","G0003_05","negcontrol",167,111,93,97,208,143,109,130
"26","G0003","G0003_06","negcontrol",299,296,332,377,293,343,306,363
"27","G0003","G0003_07","negcontrol",202,135,166,192,223,187,263,304
"28","G0003","G0003_08","negcontrol",136,129,181,135,205,166,215,230
"29","G0003","G0003_09","negcontrol",135,143,105,141,129,205,115,120
"30","G0003","G0003_10","negcontrol",155,128,128,216,142,149,159,205
"31","G0004","G0004_01","decreasing",1439,903,948,592,15,12,11,0
"32","G0004","G0004_02","decreasing",432,756,677,555,0,29,0,0
"33","G0004","G0004_03","decreasing",1987,2223,1741,1155,27,0,15,32
"34","G0004","G0004_04","decreasing",1900,2634,2455,2980,35,5,7,27
"35","G0004","G0004_05","decreasing",355,1047,1131,345,11,0,0,0
"36","G0004","G0004_06","decreasing",3743,3973,2519,3413,35,0,48,10
"37","G0004","G0004_07","decreasing",806,812,507,709,8,38,3,5
"38","G0004","G0004_08","decreasing",2180,1911,1986,4261,33,46,31,9
"39","G0004","G0004_09","decreasing",6362,5224,5094,6844,56,78,38,31
"40","G0004","G0004_10","decreasing",1966,2019,3537,2690,28,4,24,30
"41","G0005","G0005_01","decreasing",1599,2025,1796,1334,17,8,8,0
"42","G0005","G0005_02","decreasing",1156,1744,1595,1920,21,16,39,8
"43","G0005","G0005_03","decreasing",1602,1432,1468,1612,6,31,50,18
"44","G0005","G0005_04","decreasing",920,605,842,575,5,0,12,0
"45","G0005","G0005_05","decreasing",745,823,789,1065,0,6,0,27
