gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,89.0,100.0,68.0,85.0,75.0,75.0,75.0,78.0
G0001,G0001_2,inactive,129.0,131.0,103.0,104.0,117.0,65.0,108.0,102.0
G0001,G0001_3,inactive,103.0,86.0,82.0,76.0,83.0,54.0,67.0,90.0
G0001,G0001_4,inactive,20.0,32.0,21.0,26.0,11.0,20.0,12.0,15.0
G0001,G0001_5,inactive,241.0,280.0,219.0,252.0,224.0,214.0,215.0,251.0
G0001,G0001_6,inactive,62.0,60.0,62.0,35.0,49.0,54.0,46.0,31.0
G0001,G0001_7,inactive,138.0,145.0,96.0,94.0,116.0,83.0,81.0,111.0
G0001,G0001_8,inactive,37.0,56.0,33.0,22.0,41.0,17.0,35.0,27.0
G0001,G0001_9,inactive,31.0,31.0,28.0,18.0,24.0,32.0,21.0,26.0
G0001,G0001_10,inactive,19.0,20.0,23.0,16.0,16.0,23.0,25.0,15.0
G0002,G0002_11,inactive,89.0,102.0,92.0,72.0,83.0,88.0,58.0,71.0
G0002,G0002_12,inactive,71.0,73.0,75.0,60.0,58.0,65.0,56.0,64.0
G0002,G0002_13,inactive,182.0,158.0,127.0,141.0,144.0,121.0,141.0,131.0
G0002,G0002_14,inactive,74.0,71.0,51.0,47.0,38.0,49.0,43.0,58.0
G0002,G0002_15,inactive,81.0,43.0,82.0,56.0,45.0,37.0,53.0,74.0
G0002,G0002_16,inactive,317.0,286.0,233.0,223.0,216.0,227.0,189.0,244.0
G0002,G0002_17,inactive,62.0,53.0,59.0,58.0,48.0,38.0,42.0,69.0
G0002,G0002_18,inactive,146.0,170.0,117.0,98.0,117.0,106.0,103.0,119.0
G0002,G0002_19,inactive,91.0,118.0,101.0,109.0,82.0,98.0,104.0,120.0
G0002,G0002_20,inactive,151.0,158.0,130.0,137.0,130.0,105.0,124.0,127.0
G0003,G0003_21,increasing,128.0,120.0,102.0,107.0,219.0,138.0,200.0,237.0
G0003,G0003_22,increasing,178.0,178.0,173.0,138.0,373.0,280.0,335.0,311.0
G0003,G0003_23,increasing,41.0,20.0,38.0,21.0,67.0,58.0,81.0,49.0
G0003,G0003_24,increasing,167.0,156.0,130.0,135.0,252.0,274.0,360.0,308.0
G0003,G0003_25,increasing,179.0,183.0,152.0,170.0,403.0,313.0,261.0,331.0
G0003,G0003_26,increasing,48.0,44.0,51.0,36.0,83.0,62.0,120.0,79.0
G0003,G0003_27,increasing,36.0,36.0,22.0,35.0,40.0,29.0,24.0,40.0
G0003,G0003_28,increasing,144.0,125.0,142.0,130.0,311.0,204.0,257.0,236.0
G0003,G0003_29,increasing,247.0,259.0,245.0,249.0,501.0,457.0,484.0,508.0
G0003,G0003_30,increasing,76.0,83.0,61.0,70.0,114.0,115.0,131.0,150.0
G0004,G0004_31,inactive,43.0,42.0,38.0,39.0,38.0,29.0,48.0,37.0
G0004,G0004_32,inactive,120.0,95.0,97.0,106.0,115.0,84.0,101.0,112.0
G0004,G0004_33,inactive,88.0,109.0,115.0,81.0,69.0,63.0,101.0,100.0
G0004,G0004_34,inactive,201.0,141.0,156.0,133.0,161.0,120.0,126.0,115.0
G0004,G0004_35,inactive,32.0,35.0,28.0,26.0,28.0,24.0,29.0,32.0
G0004,G0004_36,inactive,88.0,68.0,62.0,84.0,70.0,60.0,71.0,72.0
G0004,G0004_37,inactive,138.0,185.0,171.0,134.0,94.0,115.0,142.0,155.0
G0004,G0004_38,inactive,95.0,82.0,66.0,90.0,85.0,61.0,59.0,88.0
G0004,G0004_39,inactive,234.0,239.0,187.0,207.0,177.0,169.0,168.0,233.0
G0004,G0004_40,inactive,259.0,223.0,212.0,199.0,218.0,164.0,195.0,194.0
G0005,G0005_41,inactive,170.0,182.0,147.0,161.0,138.0,135.0,168.0,154.0
G0005,G0005_42,inactive,139.0,129.0,85.0,102.0,144.0,93.0,80.0,82.0
G0005,G0005_43,inactive,81.0,70.0,45.0,39.0,55.0,46.0,39.0,50.0
