"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",87,125,114,212,90,92,111,214
"2","G0001","G0001_02","inactive",530,588,487,307,392,569,390,253
"3","G0001","G0001_03","inactive",159,236,173,243,130,250,172,200
"4","G0001","G0001_04","inactive",586,500,575,461,605,486,515,444
"5","G0001","G0001_05","inactive",451,170,205,344,347,144,200,351
"6","G0001","G0001_06","inactive",379,156,148,423,444,154,181,321
"7","G0001","G0001_07","inactive",417,325,443,387,420,306,459,377
"8","G0001","G0001_08","inactive",416,604,520,699,425,600,495,778
"9","G0001","G0001_09","inactive",298,477,313,523,346,458,269,443
"10","G0001","G0001_10","inactive",206,217,193,191,202,222,143,161
"11","G0002","G0002_01","inactive",504,398,381,520,468,353,330,481
"12","G0002","G0002_02","inactive",309,357,194,359,295,344,180,376
"13","G0002","G0002_03","inactive",869,696,941,954,884,670,890,865
"14","G0002","G0002_04","inactive",104,154,142,154,99,159,111,114
"15","G0002","G0002_05","inactive",717,688,707,715,665,590,689,736
"16","G0002","G0002_06","inactive",500,646,604,574,546,535,523,490
"17","G0002","G0002_07","inactive",590,677,540,552,616,667,509,515
"18","G0002","G0002_08","inactive",383,412,640,389,335,398,605,388
"19","G0002","G0002_09","inactive",514,192,436,320,576,153,467,399
"20","G0002","G0002_10","inactive",399,317,291,458,390,328,310,443
"21","G0003","G0003_01","decreasing",1083,854,425,862,250,180,137,159
"22","G0003","G0003_02","decreasing",400,600,490,723,139,118,102,193
"23","G0003","G0003_03","decreasing",581,267,574,644,136,58,119,87
"24","G0003","G0003_04","decreasing",747,956,862,970,116,185,190,311
"25","G0003","G0003_05","decreasing",1599,1131,1358,1622,334,195,250,405
"26","G0003","G0003_06","decreasing",191,287,559,536,54,77,111,170
"27","G0003","G0003_07","decreasing",457,512,528,496,100,147,140,106
"28","G0003","G0003_08","decreasing",1877,1383,1841,1486,366,276,458,262
"29","G0003","G0003_09","decreasing",977,1111,1453,1593,239,282,232,318
"30","G0003","G0003_10","decreasing",889,1237,1122,998,251,231,199,200
"31","G0004","G0004_01","inactive",102,88,124,147,140,66,140,126
"32","G0004","G0004_02","inactive",325,144,190,145,374,87,191,137
"33","G0004","G0004_03","inactive",371,299,430,531,356,222,383,520
"34","G0004","G0004_04","inactive",1075,1086,1351,1048,1081,955,1139,1095
"35","G0004","G0004_05","inactive",18,137,79,131,30,143,50,172
"36","G0004","G0004_06","inactive",279,368,337,314,248,368,216,268
"37","G0004","G0004_07","inactive",573,557,630,511,572,441,463,594
"38","G0004","G0004_08","inactive",899,949,1075,1060,838,868,970,1040
"39","G0004","G0004_09","inactive",385,209,298,411,401,143,287,405
"40","G0004","G0004_10","inactive",437,450,289,347,433,427,243,297
"41","G0005","G0005_01","increasing",257,362,157,350,1582,1811,1262,2717
"42","G0005","G0005_02","increasing",0,30,11,45,77,257,262,255
"43","G0005","G0005_03","increasing",59,203,150,162,87,235,126,200
"44","G0005","G0005_04","increasing",70,60,11,40,408,170,229,372
"45","G0005","G0005_05","increasing",273,73,187,112,1032,896,796,892
"46","G0005","G0005_06","increasing",62,7,46,14,312,116,189,124
"47","G0005","G0005_07","increasing",389,263,164,212,2098,1346,1056,1544
"48","G0005","G0005_08","increasing",73,135,125,60,387,446,650,661
"49","G0005","G0005_09","increasing",23,94,68,133,360,301,678,847
"50","G0005","G0005_10","increasing",77,51,142,120,559,647,1008,931
"51","G0006","G0006_01","inactive",178,122,185,302,120,132,203,276
"52","G0006","G0006_02","inactive",238,271,371,170,261,284,416,223
"53","G0006","G0006_03","inactive",156,228,231,249,269,202,221,250
"54","G0006","G0006_04","inactive",291,157,433,431,209,201,336,407
"55","G0006","G0006_05","inactive",186,411,166,222,210,319,196,227
"56","G0006","G0006_06","inactive",485,770,721,627,478,625,596,645
"57","G0006","G0006_07","inactive",264,567,497,582,327,467,415,533
"58","G0006","G0006_08","inactive",53,229,371,365,82,199,334,329
"59","G0006","G0006_09","inactive",298,350,425,477,245,277,420,477
"60","G0006","G0006_10","inactive",1122,1555,1029,1668,1096,1314,1079,1566
"61","G0007","G0007_01","inactive",165,247,188,106,167,271,245,127
"62","G0007","G0007_02","inactive",117,86,107,315,103,83,89,296
"63","G0007","G0007_03","inactive",55,38,0,98,65,42,0,94
"64","G0007","G0007_04","inactive",227,88,118,292,234,51,128,204
"65","G0007","G0007_05","inactive",345,406,437,227,277,341,473,265
"66","G0007","G0007_06","inactive",346,290,251,389,298,308,204,449
"67","G0007","G0007_07","inactive",342,319,215,454,253,258,174,425
"68","G0007","G0007_08","inactive",231,367,318,196,261,278,294,196
"69","G0007","G0007_09","inactive",137,177,80,196,118,149,113,212
"70","G0007","G0007_10","inactive",371,461,184,236,349,394,193,160
"71","G0008","G0008_01","inactive",265,343,251,274,301,247,226,267
"72","G0008","G0008_02","inactive",494,623,650,699,551,591,487,609
"73","G0008","G0008_03","inactive",332,494,502,501,293,409,412,504
"74","G0008","G0008_04","inactive",285,151,425,315,311,86,390,269
"75","G0008","G0008_05","inactive",191,235,531,205,222,274,459,210
"76","G0008","G0008_06","inactive",939,886,837,742,995,693,757,693
"77","G0008","G0008_07","inactive",723,811,783,744,640,732,713,710
"78","G0008","G0008_08","inactive",482,483,251,561,549,371,254,528
"79","G0008","G0008_09","inactive",494,594,482,580,570,580,439,644
"80","G0008","G0008_10","inactive",457,626,670,851,413,585,632,837
"81","G0009","G0009_01","increasing",160,162,108,54,382,589,302,366
"82","G0009","G0009_02","increasing",177,149,66,117,532,568,296,249
"83","G0009","G0009_03","increasing",108,226,124,137,382,684,352,513
"84","G0009","G0009_04","increasing",102,117,85,85,426,453,494,270
"85","G0009","G0009_05","increasing",244,349,201,316,623,1038,643,1154
"86","G0009","G0009_06","increasing",244,135,291,214,1048,716,924,738
"87","G0009","G0009_07","increasing",189,236,353,299,198,241,349,301
"88","G0009","G0009_08","increasing",647,717,920,885,945,795,1103,932
"89","G0009","G0009_09","increasing",446,662,669,534,1723,2278,2512,2079
"90","G0009","G0009_10","increasing",419,261,276,267,1275,909,1043,911
"91","G0010","G0010_01","inactive",424,357,490,246,522,385,414,285
"92","G0010","G0010_02","inactive",300,359,297,362,269,306,304,370
"93","G0010","G0010_03","inactive",637,908,623,1248,721,854,640,1054
"94","G0010","G0010_04","inactive",163,465,331,371,166,449,309,334
"95","G0010","G0010_05","inactive",483,766,526,773,500,602,418,657
"96","G0010","G0010_06","inactive",260,194,179,116,234,140,148,80
"97","G0010","G0010_07","inactive",231,245,242,204,211,223,199,213
"98","G0010","G0010_08","inactive",344,252,438,344,301,320,370,319
"99","G0010","G0010_09","inactive",168,130,63,140,239,125,91,178
"100","G0010","G0010_10","inactive",988,989,1101,869,857,880,921,791
"101","G0011","G0011_01","increasing",184,257,153,165,646,1323,524,758
"102","G0011","G0011_02","increasing",172,143,102,59,1053,830,662,353
"103","G0011","G0011_03","increasing",157,273,291,314,1337,1141,1207,781
"104","G0011","G0011_04","increasing",61,183,132,128,260,633,690,823
"105","G0011","G0011_05","increasing",189,110,310,308,1010,886,1188,1085
"106","G0011","G0011_06","increasing",349,282,222,268,1907,1185,1391,1111
"107","G0011","G0011_07","increasing",310,525,249,436,322,423,278,421
"108","G0011","G0011_08","increasing",730,556,643,738,3138,2892,3073,3517
"109","G0011","G0011_09","increasing",0,168,193,145,61,439,774,513
"110","G0011","G0011_10","increasing",418,325,429,296,436,261,444,296
"111","G0012","G0012_01","increasing",315,189,220,264,2519,2477,1734,1909
"112","G0012","G0012_02","increasing",77,55,99,20,302,128,555,347
"113","G0012","G0012_03","increasing",527,533,763,644,4862,4122,4659,5571
"114","G0012","G0012_04","increasing",80,238,162,245,1140,1239,1114,1576
"115","G0012","G0012_05","increasing",150,151,144,105,1081,1032,1187,783
"116","G0012","G0012_06","increasing",88,35,93,47,998,645,750,752
"117","G0012","G0012_07","increasing",83,32,121,38,573,462,893,574
"118","G0012","G0012_08","increasing",429,275,431,348,3154,3356,3206,2410
"119","G0012","G0012_09","increasing",103,324,238,346,1499,2348,2396,2220
"120","G0012","G0012_10","increasing",171,111,92,94,834,882,1003,924
"121","G0013","G0013_01","inactive",1503,1949,1901,2422,1499,1638,1658,2075
"122","G0013","G0013_02","inactive",89,35,104,108,88,69,98,88
"123","G0013","G0013_03","inactive",363,426,556,233,381,403,490,179
"124","G0013","G0013_04","inactive",106,338,201,232,123,254,195,297
"125","G0013","G0013_05","inactive",790,1125,736,1041,795,949,639,1039
"126","G0013","G0013_06","inactive",921,753,911,855,831,698,797,804
"127","G0013","G0013_07","inactive",1118,1535,1509,1551,1243,1375,1279,1371
"128","G0013","G0013_08","inactive",380,480,334,391,448,422,354,380
"129","G0013","G0013_09","inactive",407,582,488,447,412,428,404,454
"130","G0013","G0013_10","inactive",1097,1145,1204,1340,1012,1043,1024,1262
"131","G0014","G0014_01","inactive",250,246,264,231,218,223,263,241
"132","G0014","G0014_02","inactive",525,759,700,739,585,707,691,716
"133","G0014","G0014_03","inactive",430,395,288,351,449,392,299,423
"134","G0014","G0014_04","inactive",377,431,327,279,366,368,263,239
"135","G0014","G0014_05","inactive",79,92,51,113,62,76,60,80
"136","G0014","G0014_06","inactive",302,443,365,376,339,336,287,376
"137","G0014","G0014_07","inactive",1342,1151,1657,1518,1381,968,1502,1508
"138","G0014","G0014_08","inactive",59,189,280,194,50,176,238,200
"139","G0014","G0014_09","inactive",512,427,447,343,533,428,467,359
"140","G0014","G0014_10","inactive",780,866,458,581,848,756,498,667
"141","G0015","G0015_01","decreasing",1178,2444,1351,2260,113,114,142,142
"142","G0015","G0015_02","decreasing",471,684,935,917,24,24,36,42
"143","G0015","G0015_03","decreasing",713,1343,1143,486,76,101,141,33
"144","G0015","G0015_04","decreasing",1025,1476,1203,743,168,148,128,72
"145","G0015","G0015_05","decreasing",2967,4459,3595,3329,321,317,258,447
"146","G0015","G0015_06","decreasing",1797,1918,1587,2108,238,241,57,215
"147","G0015","G0015_07","decreasing",981,886,1526,993,108,179,116,91
"148","G0015","G0015_08","decreasing",787,566,658,1100,66,34,57,72
"149","G0015","G0015_09","decreasing",3150,2803,2830,2352,414,330,334,179
"150","G0015","G0015_10","decreasing",1267,1556,1742,1763,199,200,88,229
"151","G0016","G0016_01","inactive",270,244,130,260,226,192,143,199
"152","G0016","G0016_02","inactive",389,540,908,536,433,491,796,518
"153","G0016","G0016_03","inactive",553,812,516,668,522,713,433,596
"154","G0016","G0016_04","inactive",372,309,237,412,295,210,206,346
"155","G0016","G0016_05","inactive",368,436,303,154,363,457,267,140
"156","G0016","G0016_06","inactive",413,284,305,356,406,278,382,226
"157","G0016","G0016_07","inactive",151,46,163,111,139,46,223,91
"158","G0016","G0016_08","inactive",204,99,197,57,198,75,165,42
"159","G0016","G0016_09","inactive",665,728,844,448,624,574,681,484
"160","G0016","G0016_10","inactive",175,379,407,613,168,294,341,484
"161","G0017","G0017_01","decreasing",580,441,844,719,235,140,353,371
"162","G0017","G0017_02","decreasing",139,99,53,148,56,15,27,87
"163","G0017","G0017_03","decreasing",910,1078,811,505,345,587,321,264
