gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,787.0,793.0,826.0,853.0,845.0,783.0,937.0,813.0
G0001,G0001_2,inactive,723.0,754.0,643.0,771.0,679.0,808.0,752.0,749.0
G0001,G0001_3,inactive,2627.0,2734.0,2434.0,2518.0,2653.0,2433.0,2492.0,2677.0
G0001,G0001_4,inactive,152.0,296.0,222.0,200.0,200.0,318.0,160.0,181.0
G0001,G0001_5,inactive,1351.0,1284.0,1406.0,1323.0,1076.0,1254.0,1395.0,1302.0
G0001,G0001_6,inactive,1642.0,1717.0,1489.0,1546.0,1408.0,1762.0,1530.0,1798.0
G0001,G0001_7,inactive,2168.0,2035.0,2187.0,1965.0,2097.0,1877.0,2239.0,2200.0
G0001,G0001_8,inactive,2206.0,2443.0,2174.0,2176.0,2291.0,2491.0,2302.0,2170.0
G0001,G0001_9,inactive,282.0,248.0,288.0,318.0,304.0,300.0,225.0,325.0
G0001,G0001_10,inactive,1597.0,1661.0,1756.0,1398.0,1443.0,1627.0,1639.0,1367.0
G0002,G0002_11,inactive,1793.0,1808.0,1686.0,1822.0,1716.0,1787.0,1600.0,1732.0
G0002,G0002_12,inactive,596.0,538.0,656.0,689.0,508.0,513.0,685.0,760.0
G0002,G0002_13,inactive,1689.0,1723.0,1370.0,1458.0,1504.0,1598.0,1645.0,1456.0
G0002,G0002_14,inactive,818.0,927.0,883.0,892.0,823.0,764.0,817.0,1048.0
G0002,G0002_15,inactive,1229.0,1126.0,969.0,968.0,1262.0,1160.0,1045.0,916.0
G0002,G0002_16,inactive,909.0,853.0,858.0,916.0,975.0,784.0,916.0,918.0
G0002,G0002_17,inactive,832.0,953.0,688.0,835.0,762.0,1026.0,690.0,681.0
G0002,G0002_18,inactive,2374.0,2569.0,2288.0,2363.0,2258.0,2454.0,2268.0,2390.0
G0002,G0002_19,inactive,1959.0,1839.0,1932.0,1946.0,1859.0,1885.0,1998.0,1953.0
G0002,G0002_20,inactive,645.0,599.0,607.0,630.0,707.0,705.0,628.0,665.0
G0003,G0003_21,inactive,714.0,744.0,682.0,726.0,794.0,667.0,829.0,811.0
G0003,G0003_22,inactive,2424.0,2277.0,2141.0,2170.0,2321.0,2097.0,1944.0,2161.0
G0003,G0003_23,inactive,583.0,771.0,725.0,568.0,500.0,793.0,719.0,496.0
G0003,G0003_24,inactive,302.0,265.0,287.0,300.0,321.0,248.0,277.0,279.0
G0003,G0003_25,inactive,560.0,519.0,535.0,548.0,620.0,556.0,472.0,595.0
G0003,G0003_26,inactive,295.0,338.0,250.0,238.0,294.0,269.0,298.0,246.0
G0003,G0003_27,inactive,1064.0,1071.0,1138.0,894.0,1005.0,1179.0,1003.0,933.0
G0003,G0003_28,inactive,590.0,707.0,657.0,628.0,575.0,687.0,554.0,723.0
G0003,G0003_29,inactive,828.0,719.0,879.0,732.0,835.0,590.0,803.0,683.0
G0003,G0003_30,inactive,305.0,243.0,316.0,358.0,271.0,299.0,247.0,334.0
G0004,G0004_31,inactive,915.0,759.0,780.0,754.0,847.0,661.0,718.0,861.0
G0004,G0004_32,inactive,218.0,325.0,374.0,309.0,238.0,269.0,344.0,351.0
G0004,G0004_33,inactive,1124.0,1225.0,1385.0,1422.0,1043.0,1170.0,1355.0,1382.0
G0004,G0004_34,inactive,941.0,1087.0,997.0,892.0,876.0,1049.0,962.0,932.0
G0004,G0004_35,inactive,747.0,690.0,802.0,709.0,843.0,733.0,712.0,667.0
G0004,G0004_36,inactive,672.0,645.0,610.0,688.0,620.0,575.0,585.0,600.0
G0004,G0004_37,inactive,298.0,276.0,257.0,301.0,298.0,286.0,212.0,314.0
G0004,G0004_38,inactive,930.0,1088.0,829.0,911.0,962.0,972.0,813.0,827.0
G0004,G0004_39,inactive,467.0,407.0,480.0,489.0,455.0,444.0,476.0,484.0
G0004,G0004_40,inactive,925.0,919.0,948.0,1079.0,795.0,827.0,858.0,1150.0
G0005,G0005_41,inactive,1381.0,1283.0,1275.0,1244.0,1405.0,1205.0,1250.0,1247.0
G0005,G0005_42,inactive,1654.0,1639.0,1468.0,1715.0,1475.0,1755.0,1562.0,1774.0
G0005,G0005_43,inactive,951.0,853.0,933.0,664.0,827.0,831.0,888.0,685.0
G0005,G0005_44,inactive,618.0,753.0,690.0,752.0,556.0,760.0,659.0,836.0
G0005,G0005_45,inactive,2487.0,2578.0,2464.0,2583.0,2430.0,2681.0,2458.0,2613.0
G0005,G0005_46,inactive,1564.0,1521.0,1422.0,1271.0,1639.0,1533.0,1411.0,1353.0
G0005,G0005_47,inactive,535.0,396.0,458.0,579.0,575.0,462.0,478.0,598.0
G0005,G0005_48,inactive,319.0,219.0,219.0,270.0,382.0,255.0,237.0,209.0
G0005,G0005_49,inactive,910.0,837.0,923.0,1005.0,1003.0,874.0,932.0,1028.0
G0005,G0005_50,inactive,446.0,586.0,454.0,505.0,376.0,695.0,384.0,538.0
G0006,G0006_51,inactive,578.0,625.0,547.0,441.0,547.0,631.0,539.0,470.0
G0006,G0006_52,inactive,886.0,900.0,839.0,906.0,980.0,995.0,720.0,750.0
G0006,G0006_53,inactive,1315.0,1251.0,1099.0,1067.0,1263.0,1238.0,1061.0,1128.0
G0006,G0006_54,inactive,561.0,630.0,655.0,582.0,494.0,500.0,513.0,490.0
G0006,G0006_55,inactive,1100.0,873.0,923.0,937.0,1007.0,783.0,900.0,973.0
G0006,G0006_56,inactive,2283.0,2640.0,1905.0,2049.0,2272.0,2550.0,1807.0,1991.0
G0006,G0006_57,inactive,641.0,705.0,513.0,575.0,650.0,730.0,588.0,538.0
G0006,G0006_58,inactive,865.0,774.0,854.0,844.0,994.0,677.0,883.0,939.0
G0006,G0006_59,inactive,416.0,341.0,237.0,306.0,313.0,355.0,203.0,339.0
G0006,G0006_60,inactive,503.0,544.0,596.0,419.0,506.0,355.0,528.0,458.0
G0007,G0007_61,inactive,1313.0,1250.0,1501.0,1179.0,1420.0,1224.0,1571.0,1111.0
G0007,G0007_62,inactive,786.0,755.0,681.0,668.0,862.0,710.0,639.0,654.0
G0007,G0007_63,inactive,1232.0,1358.0,1129.0,1313.0,1259.0,1201.0,1266.0,1407.0
G0007,G0007_64,inactive,308.0,350.0,299.0,312.0,320.0,311.0,363.0,287.0
G0007,G0007_65,inactive,871.0,985.0,911.0,897.0,714.0,974.0,750.0,897.0
G0007,G0007_66,inactive,1775.0,1663.0,1627.0,1417.0,1688.0,1446.0,1538.0,1384.0
G0007,G0007_67,inactive,1709.0,1755.0,1548.0,1378.0,1633.0,1728.0,1584.0,1387.0
G0007,G0007_68,inactive,1544.0,1456.0,1408.0,1471.0,1447.0,1558.0,1272.0,1584.0
G0007,G0007_69,inactive,1429.0,1547.0,1360.0,1355.0,1430.0,1514.0,1262.0,1427.0
