"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",128,122,106,109,140,104,118,107
"2","G0001","G0001_02","inactive",161,114,172,97,162,129,199,104
"3","G0001","G0001_03","inactive",298,205,270,257,331,165,290,215
"4","G0001","G0001_04","inactive",197,275,278,216,218,252,357,223
"5","G0001","G0001_05","inactive",64,56,17,42,73,53,28,27
"6","G0001","G0001_06","inactive",237,211,154,283,304,146,171,251
"7","G0001","G0001_07","inactive",102,200,200,180,144,230,266,152
"8","G0001","G0001_08","inactive",120,44,121,105,118,52,132,97
"9","G0001","G0001_09","inactive",83,62,64,63,105,82,64,69
"10","G0001","G0001_10","inactive",324,241,346,313,359,227,352,228
"11","G0002","G0002_01","inactive",27,120,158,98,38,144,156,94
"12","G0002","G0002_02","inactive",215,173,89,188,235,172,111,143
"13","G0002","G0002_03","inactive",99,92,96,81,131,70,123,75
"14","G0002","G0002_04","inactive",115,194,96,152,136,163,98,150
"15","G0002","G0002_05","inactive",719,592,744,699,977,537,906,625
"16","G0002","G0002_06","inactive",244,287,191,248,310,312,160,191
"17","G0002","G0002_07","inactive",305,321,257,231,364,253,227,279
"18","G0002","G0002_08","inactive",408,369,250,284,449,325,287,271
"19","G0002","G0002_09","inactive",181,198,248,198,229,203,343,172
"20","G0002","G0002_10","inactive",286,294,205,220,334,283,272,206
"21","G0003","G0003_01","inactive",199,255,226,352,241,266,261,321
"22","G0003","G0003_02","inactive",92,129,172,131,133,140,224,108
"23","G0003","G0003_03","inactive",253,278,350,242,368,215,353,209
"24","G0003","G0003_04","inactive",120,127,145,185,139,124,157,176
"25","G0003","G0003_05","inactive",274,108,92,132,327,85,122,139
"26","G0003","G0003_06","inactive",39,60,44,42,63,54,76,26
"27","G0003","G0003_07","inactive",144,138,104,111,166,95,151,93
"28","G0003","G0003_08","inactive",89,60,90,31,99,68,112,32
"29","G0003","G0003_09","inactive",15,17,37,13,26,19,22,22
"30","G0003","G0003_10","inactive",59,25,22,0,55,30,25,0
"31","G0004","G0004_01","inactive",185,178,91,208,219,223,104,199
"32","G0004","G0004_02","inactive",20,20,26,23,37,40,51,25
"33","G0004","G0004_03","inactive",213,148,236,269,313,151,242,235
"34","G0004","G0004_04","inactive",253,386,242,280,363,375,269,260
"35","G0004","G0004_05","inactive",58,121,55,57,95,82,48,54
"36","G0004","G0004_06","inactive",38,55,22,21,55,32,19,19
"37","G0004","G0004_07","inactive",221,196,192,157,242,188,243,166
"38","G0004","G0004_08","inactive",94,128,51,89,98,112,106,96
"39","G0004","G0004_09","inactive",111,137,64,48,107,144,65,39
"40","G0004","G0004_10","inactive",134,76,86,110,183,75,140,84
"41","G0005","G0005_01","inactive",75,106,147,29,81,85,136,27
"42","G0005","G0005_02","inactive",334,385,319,328,335,321,339,292
"43","G0005","G0005_03","inactive",213,273,182,212,287,253,234,226
"44","G0005","G0005_04","inactive",80,123,84,125,70,108,76,75
"45","G0005","G0005_05","inactive",409,376,393,473,475,372,459,419
"46","G0005","G0005_06","inactive",126,126,201,141,142,121,233,116
"47","G0005","G0005_07","inactive",40,0,0,16,43,0,0,31
"48","G0005","G0005_08","inactive",219,192,170,251,310,181,185,245
"49","G0005","G0005_09","inactive",242,254,185,219,287,226,191,242
"50","G0005","G0005_10","inactive",164,197,131,208,229,163,147,177
"51","G0006","G0006_01","inactive",640,663,575,404,773,563,608,395
