gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,37.0,25.0,46.0,50.0,44.0,30.0,39.0,43.0
G0001,G0001_2,inactive,300.0,265.0,256.0,297.0,276.0,203.0,244.0,266.0
G0001,G0001_3,inactive,166.0,141.0,106.0,201.0,143.0,124.0,153.0,158.0
G0001,G0001_4,inactive,105.0,89.0,108.0,130.0,95.0,69.0,99.0,122.0
G0001,G0001_5,inactive,52.0,64.0,45.0,51.0,44.0,40.0,29.0,56.0
G0001,G0001_6,inactive,70.0,69.0,35.0,63.0,65.0,47.0,50.0,59.0
G0001,G0001_7,inactive,118.0,121.0,128.0,119.0,109.0,81.0,131.0,99.0
G0001,G0001_8,inactive,57.0,55.0,57.0,54.0,46.0,46.0,54.0,56.0
G0001,G0001_9,inactive,108.0,146.0,137.0,137.0,109.0,108.0,99.0,131.0
G0001,G0001_10,inactive,6.0,5.0,15.0,9.0,4.0,3.0,7.0,11.0
G0002,G0002_11,inactive,102.0,92.0,69.0,118.0,94.0,79.0,87.0,98.0
G0002,G0002_12,inactive,6.0,1.0,3.0,6.0,7.0,5.0,8.0,4.0
G0002,G0002_13,inactive,57.0,65.0,52.0,74.0,84.0,71.0,57.0,61.0
G0002,G0002_14,inactive,92.0,95.0,92.0,127.0,88.0,102.0,108.0,88.0
G0002,G0002_15,inactive,81.0,67.0,95.0,72.0,90.0,67.0,74.0,78.0
G0002,G0002_16,inactive,16.0,19.0,22.0,19.0,23.0,17.0,17.0,18.0
G0002,G0002_17,inactive,198.0,209.0,188.0,215.0,199.0,180.0,208.0,206.0
G0002,G0002_18,inactive,65.0,39.0,35.0,51.0,49.0,46.0,36.0,48.0
G0002,G0002_19,inactive,94.0,81.0,76.0,106.0,90.0,74.0,87.0,91.0
G0002,G0002_20,inactive,47.0,26.0,15.0,29.0,44.0,24.0,38.0,24.0
G0003,G0003_21,increasing,5.0,1.0,5.0,1.0,100.0,94.0,85.0,92.0
G0003,G0003_22,increasing,4.0,5.0,2.0,2.0,85.0,57.0,61.0,59.0
G0003,G0003_23,increasing,7.0,6.0,6.0,9.0,271.0,253.0,324.0,282.0
G0003,G0003_24,increasing,5.0,10.0,14.0,11.0,245.0,218.0,259.0,277.0
G0003,G0003_25,increasing,5.0,18.0,6.0,11.0,635.0,535.0,547.0,537.0
G0003,G0003_26,increasing,6.0,2.0,4.0,11.0,223.0,186.0,213.0,198.0
G0003,G0003_27,increasing,29.0,36.0,31.0,37.0,82.0,75.0,61.0,76.0
G0003,G0003_28,increasing,35.0,38.0,13.0,39.0,887.0,725.0,833.0,943.0
G0003,G0003_29,increasing,7.0,4.0,12.0,8.0,206.0,163.0,149.0,229.0
G0003,G0003_30,increasing,9.0,12.0,12.0,7.0,408.0,385.0,413.0,466.0
G0004,G0004_31,inactive,78.0,66.0,82.0,87.0,90.0,62.0,58.0,55.0
G0004,G0004_32,inactive,150.0,139.0,107.0,122.0,138.0,107.0,125.0,140.0
G0004,G0004_33,inactive,65.0,65.0,65.0,55.0,53.0,67.0,57.0,69.0
G0004,G0004_34,inactive,111.0,109.0,114.0,128.0,121.0,92.0,130.0,88.0
G0004,G0004_35,inactive,22.0,22.0,25.0,26.0,28.0,18.0,31.0,11.0
G0004,G0004_36,inactive,116.0,104.0,76.0,130.0,87.0,87.0,68.0,105.0
G0004,G0004_37,inactive,113.0,111.0,88.0,110.0,91.0,91.0,116.0,100.0
G0004,G0004_38,inactive,39.0,15.0,21.0,37.0,33.0,22.0,18.0,28.0
G0004,G0004_39,inactive,24.0,30.0,18.0,22.0,22.0,32.0,19.0,20.0
G0004,G0004_40,inactive,81.0,108.0,92.0,96.0,94.0,82.0,69.0,71.0
G0005,G0005_41,inactive,190.0,154.0,172.0,195.0,159.0,126.0,134.0,169.0
G0005,G0005_42,inactive,48.0,49.0,47.0,58.0,32.0,36.0,40.0,46.0
G0005,G0005_43,inactive,46.0,40.0,29.0,27.0,40.0,25.0,24.0,38.0
G0005,G0005_44,inactive,101.0,110.0,105.0,108.0,102.0,81.0,103.0,105.0
G0005,G0005_45,inactive,62.0,66.0,78.0,87.0,56.0,63.0,78.0,68.0
G0005,G0005_46,inactive,125.0,129.0,117.0,170.0,123.0,127.0,130.0,136.0
G0005,G0005_47,inactive,35.0,33.0,24.0,24.0,21.0,20.0,33.0,31.0
G0005,G0005_48,inactive,68.0,69.0,45.0,63.0,54.0,50.0,71.0,63.0
G0005,G0005_49,inactive,135.0,128.0,117.0,150.0,118.0,88.0,131.0,103.0
G0005,G0005_50,inactive,72.0,60.0,47.0,63.0,76.0,52.0,50.0,70.0
G0006,G0006_51,inactive,198.0,192.0,177.0,167.0,216.0,148.0,188.0,183.0
G0006,G0006_52,inactive,179.0,173.0,161.0,182.0,167.0,130.0,191.0,194.0
G0006,G0006_53,inactive,158.0,142.0,111.0,147.0,132.0,120.0,128.0,138.0
G0006,G0006_54,inactive,79.0,85.0,89.0,111.0,86.0,90.0,77.0,108.0
G0006,G0006_55,inactive,62.0,35.0,56.0,64.0,53.0,25.0,37.0,68.0
G0006,G0006_56,inactive,26.0,26.0,28.0,29.0,30.0,20.0,35.0,22.0
G0006,G0006_57,inactive,113.0,113.0,84.0,113.0,100.0,91.0,72.0,95.0
G0006,G0006_58,inactive,28.0,22.0,21.0,24.0,28.0,22.0,24.0,36.0
G0006,G0006_59,inactive,68.0,50.0,32.0,49.0,44.0,47.0,50.0,56.0
G0006,G0006_60,inactive,211.0,183.0,168.0,181.0,175.0,160.0,185.0,171.0
G0007,G0007_61,inactive,70.0,63.0,54.0,63.0,45.0,51.0,51.0,85.0
G0007,G0007_62,inactive,141.0,151.0,129.0,160.0,147.0,117.0,118.0,134.0
G0007,G0007_63,inactive,39.0,43.0,41.0,45.0,67.0,47.0,56.0,36.0
G0007,G0007_64,inactive,17.0,17.0,20.0,23.0,17.0,23.0,18.0,19.0
G0007,G0007_65,inactive,66.0,102.0,90.0,99.0,80.0,67.0,78.0,65.0
G0007,G0007_66,inactive,66.0,64.0,49.0,63.0,70.0,46.0,55.0,72.0
G0007,G0007_67,inactive,43.0,64.0,32.0,52.0,43.0,50.0,40.0,58.0
G0007,G0007_68,inactive,72.0,76.0,72.0,80.0,74.0,48.0,87.0,58.0
G0007,G0007_69,inactive,58.0,71.0,54.0,62.0,44.0,53.0,52.0,78.0
G0007,G0007_70,inactive,22.0,44.0,38.0,46.0,37.0,33.0,43.0,36.0
G0008,G0008_71,inactive,57.0,52.0,52.0,59.0,50.0,44.0,53.0,76.0
G0008,G0008_72,inactive,63.0,70.0,57.0,79.0,61.0,47.0,58.0,66.0
G0008,G0008_73,inactive,64.0,64.0,57.0,67.0,52.0,72.0,63.0,57.0
G0008,G0008_74,inactive,190.0,162.0,152.0,198.0,175.0,132.0,151.0,152.0
G0008,G0008_75,inactive,31.0,24.0,16.0,33.0,8.0,16.0,18.0,30.0
G0008,G0008_76,inactive,360.0,306.0,256.0,343.0,289.0,242.0,271.0,306.0
G0008,G0008_77,inactive,77.0,44.0,58.0,61.0,69.0,48.0,71.0,88.0
G0008,G0008_78,inactive,86.0,70.0,77.0,74.0,76.0,60.0,58.0,79.0
G0008,G0008_79,inactive,32.0,31.0,15.0,8.0,24.0,20.0,15.0,15.0
G0008,G0008_80,inactive,285.0,318.0,263.0,320.0,301.0,246.0,300.0,300.0
G0009,G0009_81,inactive,50.0,30.0,35.0,35.0,39.0,28.0,27.0,36.0
G0009,G0009_82,inactive,72.0,74.0,62.0,67.0,69.0,66.0,61.0,72.0
G0009,G0009_83,inactive,152.0,149.0,136.0,161.0,140.0,128.0,132.0,114.0
G0009,G0009_84,inactive,24.0,21.0,22.0,34.0,13.0,34.0,12.0,32.0
G0009,G0009_85,inactive,35.0,32.0,31.0,44.0,37.0,34.0,43.0,55.0
G0009,G0009_86,inactive,85.0,79.0,72.0,98.0,60.0,61.0,85.0,86.0
G0009,G0009_87,inactive,44.0,34.0,26.0,41.0,48.0,37.0,41.0,45.0
G0009,G0009_88,inactive,58.0,35.0,47.0,50.0,54.0,37.0,39.0,51.0
G0009,G0009_89,inactive,114.0,128.0,117.0,110.0,128.0,111.0,100.0,122.0
G0009,G0009_90,inactive,123.0,149.0,112.0,118.0,127.0,114.0,148.0,108.0
G0010,G0010_91,negcontrol,45.0,47.0,44.0,70.0,60.0,44.0,39.0,45.0
G0010,G0010_92,negcontrol,57.0,59.0,44.0,67.0,62.0,42.0,46.0,73.0
G0010,G0010_93,negcontrol,39.0,36.0,44.0,55.0,31.0,31.0,51.0,41.0
G0010,G0010_94,negcontrol,79.0,41.0,44.0,53.0,49.0,30.0,44.0,65.0
G0010,G0010_95,negcontrol,37.0,42.0,33.0,53.0,42.0,36.0,43.0,53.0
G0010,G0010_96,negcontrol,75.0,63.0,58.0,76.0,64.0,52.0,52.0,78.0
G0010,G0010_97,negcontrol,100.0,89.0,71.0,86.0,86.0,94.0,81.0,75.0
G0010,G0010_98,negcontrol,53.0,59.0,57.0,78.0,67.0,44.0,53.0,69.0
G0010,G0010_99,negcontrol,30.0,17.0,30.0,40.0,22.0,19.0,27.0,31.0
G0010,G0010_100,negcontrol,189.0,208.0,179.0,209.0,158.0,150.0,176.0,230.0
G0011,G0011_101,decreasing,228.0,272.0,199.0,245.0,13.0,16.0,14.0,13.0
G0011,G0011_102,decreasing,623.0,529.0,590.0,673.0,33.0,20.0,33.0,44.0
G0011,G0011_103,decreasing,269.0,234.0,222.0,276.0,18.0,13.0,9.0,16.0
G0011,G0011_104,decreasing,159.0,129.0,122.0,197.0,6.0,9.0,7.0,7.0
G0011,G0011_105,decreasing,1017.0,838.0,728.0,1079.0,57.0,39.0,55.0,39.0
G0011,G0011_106,decreasing,435.0,353.0,342.0,424.0,23.0,20.0,22.0,26.0
G0011,G0011_107,decreasing,160.0,126.0,121.0,138.0,6.0,4.0,6.0,23.0
G0011,G0011_108,decreasing,157.0,172.0,162.0,212.0,10.0,8.0,5.0,11.0
G0011,G0011_109,decreasing,335.0,266.0,318.0,383.0,22.0,15.0,26.0,18.0
G0011,G0011_110,decreasing,533.0,549.0,519.0,614.0,25.0,34.0,29.0,29.0
G0012,G0012_111,inactive,69.0,52.0,54.0,65.0,55.0,56.0,76.0,72.0
G0012,G0012_112,inactive,125.0,131.0,123.0,137.0,84.0,124.0,124.0,125.0
G0012,G0012_113,inactive,30.0,44.0,38.0,44.0,32.0,27.0,34.0,36.0
G0012,G0012_114,inactive,53.0,38.0,36.0,52.0,45.0,37.0,44.0,53.0
G0012,G0012_115,inactive,191.0,190.0,175.0,229.0,166.0,176.0,196.0,203.0
G0012,G0012_116,inactive,93.0,105.0,64.0,94.0,77.0,52.0,56.0,73.0
G0012,G0012_117,inactive,93.0,93.0,49.0,67.0,74.0,63.0,76.0,79.0
G0012,G0012_118,inactive,38.0,46.0,46.0,45.0,41.0,33.0,46.0,47.0
G0012,G0012_119,inactive,140.0,149.0,136.0,116.0,121.0,118.0,147.0,123.0
G0012,G0012_120,inactive,22.0,19.0,19.0,25.0,18.0,18.0,21.0,26.0
G0013,G0013_121,inactive,42.0,24.0,22.0,18.0,28.0,20.0,22.0,18.0
G0013,G0013_122,inactive,47.0,40.0,37.0,36.0,51.0,29.0,43.0,51.0
G0013,G0013_123,inactive,81.0,112.0,82.0,96.0,88.0,68.0,61.0,104.0
G0013,G0013_124,inactive,124.0,88.0,62.0,113.0,110.0,66.0,85.0,90.0
G0013,G0013_125,inactive,579.0,584.0,471.0,580.0,543.0,484.0,463.0,547.0
G0013,G0013_126,inactive,38.0,26.0,33.0,29.0,36.0,32.0,18.0,34.0
G0013,G0013_127,inactive,36.0,23.0,18.0,18.0,12.0,16.0,21.0,20.0
G0013,G0013_128,inactive,80.0,53.0,62.0,100.0,60.0,63.0,53.0,63.0
G0013,G0013_129,inactive,85.0,75.0,63.0,80.0,69.0,79.0,70.0,89.0
G0013,G0013_130,inactive,40.0,28.0,27.0,35.0,29.0,29.0,19.0,41.0
G0014,G0014_131,inactive,5.0,19.0,20.0,15.0,15.0,22.0,14.0,12.0
G0014,G0014_132,inactive,96.0,75.0,83.0,104.0,79.0,85.0,87.0,90.0
G0014,G0014_133,inactive,101.0,103.0,95.0,136.0,91.0,92.0,115.0,120.0
G0014,G0014_134,inactive,47.0,51.0,35.0,50.0,39.0,36.0,37.0,35.0
G0014,G0014_135,inactive,60.0,63.0,48.0,70.0,57.0,54.0,70.0,53.0
G0014,G0014_136,inactive,140.0,113.0,66.0,110.0,104.0,98.0,91.0,84.0
G0014,G0014_137,inactive,86.0,83.0,60.0,98.0,78.0,66.0,84.0,79.0
G0014,G0014_138,inactive,63.0,51.0,39.0,66.0,47.0,48.0,46.0,42.0
G0014,G0014_139,inactive,68.0,47.0,52.0,86.0,47.0,33.0,45.0,70.0
G0014,G0014_140,inactive,68.0,61.0,45.0,58.0,70.0,62.0,76.0,75.0
G0015,G0015_141,inactive,33.0,35.0,38.0,40.0,34.0,24.0,51.0,36.0
G0015,G0015_142,inactive,100.0,90.0,75.0,83.0,87.0,76.0,74.0,83.0
G0015,G0015_143,inactive,48.0,38.0,24.0,45.0,34.0,39.0,31.0,45.0
G0015,G0015_144,inactive,112.0,99.0,130.0,122.0,94.0,85.0,135.0,94.0
G0015,G0015_145,inactive,95.0,86.0,76.0,93.0,69.0,78.0,72.0,63.0
G0015,G0015_146,inactive,69.0,49.0,40.0,63.0,41.0,49.0,47.0,34.0
G0015,G0015_147,inactive,52.0,46.0,50.0,36.0,37.0,56.0,51.0,44.0
G0015,G0015_148,inactive,140.0,140.0,130.0,159.0,110.0,93.0,125.0,158.0
G0015,G0015_149,inactive,19.0,19.0,10.0,39.0,24.0,14.0,10.0,21.0
G0015,G0015_150,inactive,111.0,107.0,114.0,116.0,82.0,67.0,87.0,89.0
G0016,G0016_151,inactive,74.0,74.0,48.0,59.0,56.0,64.0,53.0,60.0
G0016,G0016_152,inactive,99.0,102.0,76.0,97.0,107.0,66.0,57.0,93.0
G0016,G0016_153,inactive,23.0,22.0,27.0,32.0,18.0,30.0,26.0,30.0
G0016,G0016_154,inactive,15.0,28.0,18.0,20.0,20.0,21.0,28.0,14.0
G0016,G0016_155,inactive,63.0,67.0,31.0,66.0,50.0,46.0,36.0,59.0
G0016,G0016_156,inactive,64.0,49.0,48.0,54.0,54.0,37.0,65.0,42.0
G0016,G0016_157,inactive,34.0,56.0,25.0,37.0,27.0,33.0,17.0,26.0
G0016,G0016_158,inactive,182.0,164.0,155.0,179.0,180.0,134.0,156.0,143.0
G0016,G0016_159,inactive,64.0,75.0,67.0,63.0,75.0,65.0,82.0,62.0
G0016,G0016_160,inactive,69.0,52.0,49.0,66.0,57.0,46.0,61.0,35.0
G0017,G0017_161,inactive,25.0,22.0,21.0,38.0,18.0,16.0,36.0,28.0
G0017,G0017_162,inactive,68.0,51.0,42.0,48.0,51.0,44.0,48.0,53.0
G0017,G0017_163,inactive,66.0,62.0,60.0,67.0,65.0,38.0,47.0,64.0
G0017,G0017_164,inactive,124.0,96.0,106.0,103.0,86.0,72.0,117.0,126.0
G0017,G0017_165,inactive,77.0,84.0,68.0,87.0,83.0,73.0,70.0,63.0
G0017,G0017_166,inactive,106.0,105.0,98.0,119.0,104.0,79.0,87.0,93.0
G0017,G0017_167,inactive,22.0,19.0,17.0,14.0,17.0,15.0,13.0,10.0
G0017,G0017_168,inactive,51.0,76.0,72.0,75.0,74.0,66.0,70.0,86.0
G0017,G0017_169,inactive,19.0,20.0,26.0,19.0,28.0,11.0,11.0,23.0
G0017,G0017_170,inactive,105.0,102.0,111.0,133.0,98.0,95.0,109.0,106.0
G0018,G0018_171,inactive,131.0,97.0,78.0,94.0,90.0,89.0,78.0,71.0
G0018,G0018_172,inactive,40.0,39.0,53.0,39.0,30.0,30.0,38.0,24.0
G0018,G0018_173,inactive,151.0,104.0,106.0,107.0,108.0,122.0,114.0,103.0
G0018,G0018_174,inactive,161.0,125.0,124.0,142.0,110.0,106.0,106.0,117.0
G0018,G0018_175,inactive,93.0,71.0,90.0,102.0,111.0,83.0,70.0,80.0
G0018,G0018_176,inactive,111.0,99.0,86.0,94.0,119.0,90.0,89.0,73.0
G0018,G0018_177,inactive,82.0,68.0,67.0,69.0,66.0,54.0,63.0,55.0
G0018,G0018_178,inactive,36.0,30.0,37.0,55.0,29.0,36.0,28.0,43.0
G0018,G0018_179,inactive,91.0,92.0,83.0,81.0,93.0,70.0,71.0,96.0
G0018,G0018_180,inactive,67.0,45.0,34.0,67.0,50.0,59.0,45.0,54.0
G0019,G0019_181,inactive,159.0,110.0,127.0,177.0,177.0,81.0,115.0,152.0
G0019,G0019_182,inactive,33.0,38.0,22.0,36.0,32.0,21.0,27.0,28.0
G0019,G0019_183,inactive,45.0,36.0,45.0,55.0,36.0,33.0,40.0,33.0
G0019,G0019_184,inactive,200.0,164.0,156.0,190.0,170.0,123.0,171.0,158.0
G0019,G0019_185,inactive,101.0,93.0,83.0,84.0,81.0,58.0,89.0,92.0
G0019,G0019_186,inactive,126.0,143.0,135.0,110.0,122.0,116.0,93.0,112.0
G0019,G0019_187,inactive,49.0,42.0,34.0,47.0,42.0,40.0,23.0,50.0
G0019,G0019_188,inactive,172.0,154.0,135.0,156.0,151.0,120.0,161.0,167.0
G0019,G0019_189,inactive,50.0,47.0,34.0,52.0,38.0,39.0,38.0,50.0
G0019,G0019_190,inactive,136.0,137.0,99.0,146.0,129.0,82.0,115.0,112.0
G0020,G0020_191,inactive,45.0,31.0,29.0,44.0,34.0,27.0,29.0,33.0
G0020,G0020_192,inactive,4.0,8.0,2.0,8.0,3.0,10.0,4.0,9.0
G0020,G0020_193,inactive,77.0,87.0,72.0,96.0,77.0,77.0,102.0,77.0
G0020,G0020_194,inactive,52.0,51.0,51.0,60.0,45.0,48.0,43.0,57.0
G0020,G0020_195,inactive,96.0,121.0,106.0,115.0,64.0,80.0,114.0,105.0
G0020,G0020_196,inactive,12.0,18.0,20.0,16.0,15.0,20.0,20.0,21.0
G0020,G0020_197,inactive,23.0,44.0,38.0,31.0,17.0,23.0,30.0,14.0
G0020,G0020_198,inactive,30.0,28.0,33.0,31.0,44.0,30.0,35.0,35.0
G0020,G0020_199,inactive,29.0,36.0,28.0,25.0,20.0,28.0,31.0,36.0
G0020,G0020_200,inactive,136.0,144.0,155.0,151.0,148.0,114.0,128.0,136.0
G0021,G0021_201,increasing,1.0,1.0,4.0,11.0,136.0,98.0,140.0,135.0
G0021,G0021_202,increasing,4.0,0.0,4.0,6.0,122.0,116.0,120.0,112.0
G0021,G0021_203,increasing,4.0,4.0,1.0,10.0,295.0,190.0,228.0,284.0
G0021,G0021_204,increasing,0.0,5.0,1.0,0.0,150.0,133.0,170.0,179.0
G0021,G0021_205,increasing,3.0,0.0,2.0,7.0,86.0,84.0,100.0,96.0
G0021,G0021_206,increasing,0.0,1.0,1.0,6.0,44.0,31.0,59.0,64.0
G0021,G0021_207,increasing,5.0,2.0,4.0,2.0,145.0,139.0,100.0,177.0
G0021,G0021_208,increasing,7.0,8.0,8.0,4.0,388.0,273.0,260.0,284.0
G0021,G0021_209,increasing,4.0,10.0,13.0,23.0,497.0,421.0,411.0,418.0
G0021,G0021_210,increasing,5.0,4.0,7.0,5.0,264.0,210.0,232.0,306.0
G0022,G0022_211,decreasing,590.0,551.0,410.0,542.0,6.0,9.0,10.0,15.0
G0022,G0022_212,decreasing,1034.0,787.0,833.0,1050.0,14.0,26.0,23.0,20.0
G0022,G0022_213,decreasing,289.0,266.0,226.0,268.0,7.0,9.0,5.0,5.0
G0022,G0022_214,decreasing,104.0,156.0,98.0,123.0,4.0,1.0,1.0,1.0
G0022,G0022_215,decreasing,161.0,89.0,107.0,148.0,6.0,2.0,4.0,3.0
G0022,G0022_216,decreasing,266.0,265.0,217.0,302.0,6.0,5.0,11.0,9.0
G0022,G0022_217,decreasing,150.0,120.0,108.0,133.0,2.0,1.0,2.0,1.0
G0022,G0022_218,decreasing,368.0,301.0,326.0,411.0,15.0,8.0,10.0,6.0
G0022,G0022_219,decreasing,306.0,287.0,258.0,316.0,7.0,4.0,7.0,8.0
G0022,G0022_220,decreasing,224.0,247.0,223.0,279.0,12.0,2.0,4.0,9.0
G0023,G0023_221,inactive,72.0,58.0,65.0,70.0,80.0,50.0,70.0,73.0
G0023,G0023_222,inactive,130.0,148.0,157.0,170.0,166.0,122.0,158.0,158.0
G0023,G0023_223,inactive,76.0,72.0,69.0,89.0,62.0,75.0,74.0,86.0
G0023,G0023_224,inactive,26.0,37.0,30.0,49.0,19.0,24.0,27.0,42.0
G0023,G0023_225,inactive,13.0,28.0,28.0,42.0,21.0,26.0,24.0,25.0
G0023,G0023_226,inactive,49.0,32.0,36.0,44.0,41.0,45.0,29.0,41.0
G0023,G0023_227,inactive,189.0,162.0,146.0,192.0,187.0,135.0,140.0,156.0
G0023,G0023_228,inactive,260.0,199.0,202.0,244.0,211.0,157.0,194.0,225.0
G0023,G0023_229,inactive,142.0,116.0,103.0,146.0,114.0,108.0,131.0,133.0
G0023,G0023_230,inactive,186.0,206.0,160.0,202.0,174.0,164.0,161.0,179.0
G0024,G0024_231,inactive,181.0,144.0,180.0,177.0,141.0,116.0,149.0,192.0
G0024,G0024_232,inactive,113.0,139.0,87.0,148.0,123.0,128.0,104.0,142.0
G0024,G0024_233,inactive,221.0,213.0,200.0,221.0,185.0,162.0,187.0,192.0
G0024,G0024_234,inactive,62.0,45.0,53.0,54.0,66.0,37.0,38.0,36.0
G0024,G0024_235,inactive,38.0,37.0,58.0,51.0,43.0,37.0,46.0,36.0
G0024,G0024_236,inactive,64.0,63.0,69.0,56.0,64.0,52.0,58.0,55.0
G0024,G0024_237,inactive,42.0,54.0,42.0,29.0,28.0,24.0,22.0,33.0
G0024,G0024_238,inactive,38.0,37.0,38.0,45.0,28.0,27.0,43.0,31.0
G0024,G0024_239,inactive,90.0,63.0,72.0,96.0,65.0,43.0,82.0,84.0
G0024,G0024_240,inactive,26.0,16.0,20.0,31.0,26.0,20.0,14.0,22.0
G0025,G0025_241,increasing,6.0,2.0,3.0,3.0,168.0,114.0,166.0,119.0
G0025,G0025_242,increasing,4.0,4.0,6.0,8.0,208.0,145.0,120.0,147.0
G0025,G0025_243,increasing,19.0,13.0,11.0,18.0,399.0,346.0,391.0,411.0
G0025,G0025_244,increasing,17.0,11.0,19.0,26.0,725.0,575.0,671.0,734.0
G0025,G0025_245,increasing,10.0,6.0,2.0,4.0,182.0,165.0,201.0,191.0
G0025,G0025_246,increasing,6.0,3.0,9.0,21.0,275.0,280.0,374.0,382.0
G0025,G0025_247,increasing,0.0,1.0,7.0,0.0,33.0,26.0,42.0,24.0
