gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,563.0,596.0,636.0,1102.0,603.0,787.0,650.0,1194.0
G0001,G0001_2,inactive,621.0,495.0,733.0,633.0,727.0,559.0,872.0,641.0
G0001,G0001_3,inactive,2689.0,2696.0,2076.0,2667.0,2622.0,2996.0,2128.0,2461.0
G0001,G0001_4,inactive,162.0,261.0,246.0,237.0,122.0,220.0,229.0,237.0
G0001,G0001_5,inactive,1667.0,1460.0,1416.0,1135.0,1678.0,1505.0,1380.0,1099.0
G0001,G0001_6,inactive,1807.0,1185.0,1653.0,1677.0,1794.0,1319.0,1925.0,1494.0
G0001,G0001_7,inactive,1514.0,2093.0,2416.0,2525.0,1659.0,2174.0,2716.0,2536.0
G0001,G0001_8,inactive,2464.0,2059.0,2476.0,2030.0,2650.0,2341.0,2384.0,1985.0
G0001,G0001_9,inactive,113.0,360.0,303.0,341.0,123.0,359.0,436.0,365.0
G0001,G0001_10,inactive,1684.0,1613.0,1914.0,1167.0,1477.0,1854.0,2138.0,1271.0
G0002,G0002_11,inactive,1758.0,1754.0,1775.0,2338.0,1922.0,2049.0,1861.0,2383.0
G0002,G0002_12,inactive,839.0,593.0,692.0,975.0,759.0,551.0,632.0,809.0
G0002,G0002_13,inactive,1326.0,1204.0,1788.0,1330.0,1339.0,1504.0,1854.0,1286.0
G0002,G0002_14,inactive,814.0,1039.0,646.0,1272.0,690.0,1118.0,767.0,1116.0
G0002,G0002_15,inactive,839.0,1111.0,1034.0,1448.0,863.0,1251.0,1266.0,1614.0
G0002,G0002_16,inactive,862.0,713.0,692.0,1146.0,874.0,858.0,769.0,1290.0
G0002,G0002_17,inactive,919.0,977.0,477.0,557.0,1042.0,921.0,673.0,488.0
G0002,G0002_18,inactive,2635.0,1973.0,2532.0,2018.0,2865.0,2129.0,2785.0,2075.0
G0002,G0002_19,inactive,2208.0,1773.0,1857.0,1971.0,2085.0,2075.0,1871.0,1699.0
G0002,G0002_20,inactive,654.0,515.0,856.0,363.0,673.0,540.0,737.0,411.0
G0003,G0003_21,inactive,817.0,608.0,422.0,892.0,821.0,660.0,390.0,796.0
G0003,G0003_22,inactive,2072.0,1664.0,2280.0,2198.0,1815.0,2037.0,2439.0,2129.0
G0003,G0003_23,inactive,650.0,464.0,672.0,401.0,621.0,572.0,693.0,412.0
G0003,G0003_24,inactive,151.0,144.0,307.0,303.0,222.0,167.0,298.0,269.0
G0003,G0003_25,inactive,501.0,581.0,501.0,393.0,568.0,568.0,501.0,381.0
G0003,G0003_26,inactive,312.0,200.0,329.0,197.0,315.0,159.0,311.0,159.0
G0003,G0003_27,inactive,750.0,640.0,917.0,968.0,827.0,647.0,916.0,814.0
G0003,G0003_28,inactive,727.0,248.0,615.0,762.0,960.0,324.0,690.0,759.0
G0003,G0003_29,inactive,725.0,968.0,534.0,867.0,1015.0,924.0,592.0,887.0
G0003,G0003_30,inactive,172.0,437.0,312.0,214.0,200.0,435.0,231.0,241.0
G0004,G0004_31,inactive,852.0,664.0,484.0,1087.0,673.0,641.0,412.0,1071.0
