"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",34,161,68,69,27,129,51,116
"2","G0001","G0001_02","inactive",363,399,428,413,336,401,371,484
"3","G0001","G0001_03","inactive",217,277,225,203,171,220,250,315
"4","G0001","G0001_04","inactive",121,61,75,68,98,80,111,106
"5","G0001","G0001_05","inactive",105,193,65,150,79,150,99,227
"6","G0001","G0001_06","inactive",82,69,123,88,89,105,102,110
"7","G0001","G0001_07","inactive",51,46,139,39,66,72,49,74
"8","G0001","G0001_08","inactive",38,31,9,68,24,27,17,25
"9","G0001","G0001_09","inactive",170,161,141,139,111,178,123,188
"10","G0001","G0001_10","inactive",154,24,124,41,123,40,96,108
"11","G0002","G0002_01","inactive",376,311,415,419,347,315,410,356
"12","G0002","G0002_02","inactive",240,204,167,214,267,174,147,223
"13","G0002","G0002_03","inactive",173,198,205,155,131,167,146,168
"14","G0002","G0002_04","inactive",59,82,113,83,58,84,96,99
"15","G0002","G0002_05","inactive",339,182,306,188,317,233,250,214
"16","G0002","G0002_06","inactive",117,201,234,265,183,179,198,287
"17","G0002","G0002_07","inactive",139,186,133,160,171,139,136,171
"18","G0002","G0002_08","inactive",239,58,103,156,157,47,73,212
"19","G0002","G0002_09","inactive",170,294,166,186,129,219,154,213
"20","G0002","G0002_10","inactive",61,114,35,103,60,84,33,73
"21","G0003","G0003_01","inactive",283,340,418,474,258,316,306,515
"22","G0003","G0003_02","inactive",184,225,136,271,204,187,118,312
"23","G0003","G0003_03","inactive",64,178,98,80,90,145,121,89
"24","G0003","G0003_04","inactive",77,101,92,117,66,81,62,124
"25","G0003","G0003_05","inactive",50,31,86,64,44,29,44,75
"26","G0003","G0003_06","inactive",183,278,168,236,168,279,130,255
"27","G0003","G0003_07","inactive",170,237,239,161,160,209,170,172
"28","G0003","G0003_08","inactive",354,288,338,285,277,250,252,328
"29","G0003","G0003_09","inactive",232,387,204,222,223,283,209,235
"30","G0003","G0003_10","inactive",538,585,569,595,548,517,433,679
"31","G0004","G0004_01","inactive",704,710,657,528,629,650,464,511
"32","G0004","G0004_02","inactive",69,33,124,15,60,33,102,21
"33","G0004","G0004_03","inactive",20,115,64,95,39,121,61,84
"34","G0004","G0004_04","inactive",585,824,810,545,483,665,737,715
"35","G0004","G0004_05","inactive",95,100,45,103,98,133,73,92
"36","G0004","G0004_06","inactive",197,280,212,291,192,211,219,248
"37","G0004","G0004_07","inactive",172,156,144,106,132,167,109,115
"38","G0004","G0004_08","inactive",200,99,145,133,139,101,186,148
"39","G0004","G0004_09","inactive",123,236,166,79,102,206,133,81
"40","G0004","G0004_10","inactive",108,107,104,191,120,81,66,251
"41","G0005","G0005_01","inactive",92,58,47,75,65,71,81,61
"42","G0005","G0005_02","inactive",110,201,163,137,83,154,153,130
"43","G0005","G0005_03","inactive",111,117,72,151,165,86,82,171
"44","G0005","G0005_04","inactive",246,262,432,233,235,268,283,297
"45","G0005","G0005_05","inactive",328,326,244,340,336,291,200,404
"46","G0005","G0005_06","inactive",240,193,167,109,228,190,120,159
"47","G0005","G0005_07","inactive",1346,1321,1667,1337,1338,1174,1488,1335
"48","G0005","G0005_08","inactive",280,219,138,192,243,263,131,234
"49","G0005","G0005_09","inactive",189,88,205,244,207,87,143,286
"50","G0005","G0005_10","inactive",39,97,177,86,53,119,112,113
"51","G0006","G0006_01","inactive",105,98,196,88,105,106,115,83
"52","G0006","G0006_02","inactive",533,518,466,387,463,435,429,419
"53","G0006","G0006_03","inactive",47,170,169,128,67,198,119,133
"54","G0006","G0006_04","inactive",123,230,224,121,160,195,195,151
"55","G0006","G0006_05","inactive",269,310,603,324,290,260,501,447
"56","G0006","G0006_06","inactive",130,21,118,52,120,32,125,71
"57","G0006","G0006_07","inactive",261,367,284,263,233,287,216,310
"58","G0006","G0006_08","inactive",54,137,77,75,46,108,33,73
"59","G0006","G0006_09","inactive",173,235,246,207,166,266,196,179
"60","G0006","G0006_10","inactive",335,312,323,275,355,268,225,347
"61","G0007","G0007_01","inactive",61,25,64,10,68,29,51,24
"62","G0007","G0007_02","inactive",123,179,157,147,115,173,150,157
"63","G0007","G0007_03","inactive",62,51,81,23,98,38,49,36
"64","G0007","G0007_04","inactive",156,262,279,213,147,245,208,194
"65","G0007","G0007_05","inactive",82,25,68,75,63,48,39,74
"66","G0007","G0007_06","inactive",67,124,99,117,53,125,94,153
"67","G0007","G0007_07","inactive",144,122,116,84,138,114,82,109
"68","G0007","G0007_08","inactive",101,161,201,97,102,157,140,162
"69","G0007","G0007_09","inactive",79,8,60,37,84,12,44,50
"70","G0007","G0007_10","inactive",75,205,111,72,67,166,62,100
"71","G0008","G0008_01","inactive",155,143,174,151,117,190,149,169
"72","G0008","G0008_02","inactive",62,77,162,95,57,58,116,130
"73","G0008","G0008_03","inactive",308,353,380,173,273,294,335,278
"74","G0008","G0008_04","inactive",290,210,213,116,285,179,167,146
"75","G0008","G0008_05","inactive",193,292,249,207,203,250,188,247
"76","G0008","G0008_06","inactive",135,175,182,120,155,172,89,144
"77","G0008","G0008_07","inactive",114,129,43,82,78,122,39,106
"78","G0008","G0008_08","inactive",297,347,383,363,402,332,287,394
"79","G0008","G0008_09","inactive",496,678,619,570,461,661,477,691
"80","G0008","G0008_10","inactive",287,435,578,297,260,392,457,365
"81","G0009","G0009_01","inactive",724,853,869,969,688,797,673,1199
