"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",266,365,400,371,264,311,375,354
"2","G0001","G0001_02","inactive",284,408,190,253,237,361,189,216
"3","G0001","G0001_03","inactive",112,187,100,169,93,145,127,195
"4","G0001","G0001_04","inactive",670,720,798,512,702,675,893,549
"5","G0001","G0001_05","inactive",268,137,113,320,202,155,110,350
"6","G0001","G0001_06","inactive",366,390,409,231,434,333,423,280
"7","G0001","G0001_07","inactive",135,327,289,292,120,374,352,323
"8","G0001","G0001_08","inactive",312,271,499,168,275,248,479,153
"9","G0001","G0001_09","inactive",177,239,122,394,143,219,90,443
"10","G0001","G0001_10","inactive",313,484,475,382,338,379,497,317
"11","G0002","G0002_01","inactive",169,192,177,202,111,119,152,192
"12","G0002","G0002_02","inactive",93,233,254,307,97,192,273,341
"13","G0002","G0002_03","inactive",326,407,432,291,328,400,430,305
"14","G0002","G0002_04","inactive",286,269,170,217,245,219,214,254
"15","G0002","G0002_05","inactive",439,326,324,172,344,345,323,173
"16","G0002","G0002_06","inactive",402,381,135,129,373,314,177,101
"17","G0002","G0002_07","inactive",259,179,283,325,200,228,345,333
"18","G0002","G0002_08","inactive",302,146,246,190,196,123,206,223
"19","G0002","G0002_09","inactive",137,126,79,79,74,124,73,80
"20","G0002","G0002_10","inactive",750,1003,818,496,659,986,868,712
"21","G0003","G0003_01","inactive",414,666,602,464,291,659,646,573
"22","G0003","G0003_02","inactive",91,86,133,67,92,82,175,119
"23","G0003","G0003_03","inactive",162,57,105,80,156,66,109,123
"24","G0003","G0003_04","inactive",110,145,139,61,74,70,69,79
"25","G0003","G0003_05","inactive",427,381,388,423,430,372,429,397
"26","G0003","G0003_06","inactive",425,332,394,420,378,347,394,381
"27","G0003","G0003_07","inactive",165,354,453,164,132,296,407,114
"28","G0003","G0003_08","inactive",265,472,229,558,285,362,305,525
"29","G0003","G0003_09","inactive",578,398,612,283,431,384,559,311
"30","G0003","G0003_10","inactive",559,666,645,570,557,704,709,546
"31","G0004","G0004_01","inactive",535,363,450,492,519,412,482,688
"32","G0004","G0004_02","inactive",904,752,662,616,784,724,622,581
"33","G0004","G0004_03","inactive",283,203,247,229,208,203,290,216
"34","G0004","G0004_04","inactive",2366,2803,2407,2216,2404,2584,2562,2415
"35","G0004","G0004_05","inactive",1125,1095,1321,822,1132,944,1371,989
"36","G0004","G0004_06","inactive",525,488,199,214,445,441,172,294
"37","G0004","G0004_07","inactive",1239,1337,1353,1000,1062,951,1415,1167
"38","G0004","G0004_08","inactive",945,755,518,659,778,706,580,663
