gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,49.0,63.0,94.0,62.0,72.0,61.0,78.0,78.0
G0001,G0001_2,inactive,51.0,58.0,47.0,36.0,67.0,61.0,51.0,41.0
G0001,G0001_3,inactive,207.0,215.0,246.0,229.0,258.0,223.0,255.0,266.0
G0001,G0001_4,inactive,12.0,18.0,18.0,12.0,16.0,14.0,19.0,25.0
G0001,G0001_5,inactive,108.0,136.0,137.0,117.0,111.0,102.0,122.0,130.0
G0001,G0001_6,inactive,124.0,137.0,145.0,120.0,135.0,155.0,158.0,148.0
G0001,G0001_7,inactive,147.0,169.0,227.0,128.0,201.0,196.0,221.0,172.0
G0001,G0001_8,inactive,163.0,159.0,263.0,170.0,183.0,207.0,261.0,230.0
G0001,G0001_9,inactive,15.0,16.0,33.0,21.0,27.0,29.0,32.0,21.0
G0001,G0001_10,inactive,103.0,134.0,181.0,129.0,145.0,151.0,181.0,172.0
G0002,G0002_11,inactive,142.0,173.0,189.0,129.0,160.0,156.0,163.0,161.0
G0002,G0002_12,inactive,42.0,74.0,61.0,57.0,56.0,64.0,67.0,62.0
G0002,G0002_13,inactive,102.0,132.0,176.0,105.0,146.0,130.0,158.0,103.0
G0002,G0002_14,inactive,69.0,82.0,113.0,68.0,76.0,112.0,106.0,85.0
G0002,G0002_15,inactive,101.0,113.0,111.0,93.0,115.0,98.0,112.0,90.0
G0002,G0002_16,inactive,65.0,90.0,90.0,49.0,81.0,91.0,70.0,76.0
G0002,G0002_17,inactive,68.0,78.0,93.0,88.0,63.0,98.0,88.0,85.0
G0002,G0002_18,inactive,168.0,208.0,197.0,163.0,216.0,254.0,242.0,196.0
G0002,G0002_19,inactive,136.0,180.0,168.0,159.0,190.0,219.0,195.0,176.0
G0002,G0002_20,inactive,45.0,64.0,62.0,45.0,65.0,61.0,69.0,48.0
G0003,G0003_21,inactive,76.0,49.0,58.0,52.0,66.0,54.0,62.0,71.0
G0003,G0003_22,inactive,181.0,231.0,226.0,192.0,222.0,238.0,192.0,250.0
G0003,G0003_23,inactive,50.0,46.0,70.0,48.0,49.0,58.0,74.0,63.0
G0003,G0003_24,inactive,18.0,26.0,28.0,27.0,22.0,22.0,31.0,34.0
G0003,G0003_25,inactive,44.0,45.0,32.0,24.0,50.0,48.0,32.0,42.0
G0003,G0003_26,inactive,20.0,20.0,26.0,19.0,26.0,19.0,30.0,20.0
G0003,G0003_27,inactive,71.0,86.0,84.0,83.0,96.0,89.0,82.0,101.0
G0003,G0003_28,inactive,56.0,61.0,84.0,65.0,46.0,64.0,82.0,90.0
G0003,G0003_29,inactive,67.0,60.0,74.0,75.0,64.0,87.0,76.0,90.0
G0003,G0003_30,inactive,28.0,25.0,26.0,36.0,31.0,42.0,35.0,34.0
G0004,G0004_31,inactive,56.0,90.0,86.0,46.0,73.0,66.0,73.0,73.0
G0004,G0004_32,inactive,24.0,34.0,20.0,24.0,25.0,31.0,38.0,28.0
G0004,G0004_33,inactive,97.0,136.0,140.0,88.0,111.0,117.0,131.0,146.0
G0004,G0004_34,inactive,93.0,100.0,99.0,57.0,92.0,95.0,115.0,89.0
G0004,G0004_35,inactive,71.0,72.0,88.0,49.0,61.0,97.0,79.0,50.0
G0004,G0004_36,inactive,58.0,70.0,62.0,53.0,65.0,61.0,40.0,102.0
G0004,G0004_37,inactive,23.0,29.0,30.0,12.0,25.0,29.0,43.0,17.0
G0004,G0004_38,inactive,76.0,58.0,85.0,77.0,98.0,88.0,96.0,85.0
G0004,G0004_39,inactive,41.0,50.0,51.0,34.0,56.0,46.0,46.0,52.0
G0004,G0004_40,inactive,55.0,99.0,126.0,72.0,87.0,121.0,80.0,91.0
G0005,G0005_41,inactive,118.0,107.0,112.0,108.0,121.0,102.0,126.0,125.0
G0005,G0005_42,inactive,143.0,137.0,166.0,156.0,145.0,139.0,154.0,149.0
G0005,G0005_43,inactive,54.0,76.0,71.0,66.0,69.0,80.0,69.0,88.0
G0005,G0005_44,inactive,51.0,69.0,83.0,44.0,57.0,64.0,62.0,82.0
G0005,G0005_45,inactive,185.0,210.0,285.0,188.0,245.0,223.0,256.0,267.0
G0005,G0005_46,inactive,102.0,127.0,157.0,126.0,155.0,124.0,157.0,146.0
G0005,G0005_47,inactive,45.0,46.0,66.0,45.0,37.0,60.0,50.0,27.0
G0005,G0005_48,inactive,17.0,17.0,22.0,14.0,29.0,22.0,35.0,22.0
G0005,G0005_49,inactive,70.0,63.0,125.0,70.0,94.0,86.0,109.0,119.0
G0005,G0005_50,inactive,33.0,44.0,52.0,29.0,42.0,41.0,42.0,43.0
G0006,G0006_51,inactive,41.0,45.0,42.0,35.0,49.0,35.0,54.0,55.0
G0006,G0006_52,inactive,68.0,81.0,91.0,64.0,81.0,83.0,119.0,95.0
G0006,G0006_53,inactive,100.0,133.0,127.0,99.0,109.0,122.0,117.0,128.0
G0006,G0006_54,inactive,31.0,37.0,61.0,64.0,77.0,55.0,67.0,73.0
G0006,G0006_55,inactive,88.0,56.0,101.0,102.0,95.0,82.0,85.0,107.0
G0006,G0006_56,inactive,161.0,204.0,223.0,159.0,215.0,188.0,275.0,217.0
G0006,G0006_57,inactive,60.0,47.0,61.0,27.0,62.0,60.0,62.0,44.0
G0006,G0006_58,inactive,78.0,67.0,95.0,63.0,86.0,76.0,85.0,96.0
G0006,G0006_59,inactive,34.0,28.0,41.0,38.0,21.0,47.0,37.0,40.0
G0006,G0006_60,inactive,47.0,37.0,26.0,36.0,46.0,64.0,31.0,33.0
G0007,G0007_61,inactive,110.0,112.0,126.0,113.0,115.0,95.0,119.0,114.0
G0007,G0007_62,inactive,57.0,60.0,68.0,53.0,90.0,70.0,83.0,75.0
G0007,G0007_63,inactive,83.0,104.0,105.0,101.0,125.0,114.0,100.0,108.0
G0007,G0007_64,inactive,16.0,27.0,40.0,20.0,25.0,27.0,41.0,29.0
G0007,G0007_65,inactive,51.0,72.0,78.0,99.0,74.0,100.0,97.0,83.0
G0007,G0007_66,inactive,142.0,144.0,168.0,131.0,136.0,144.0,146.0,133.0
G0007,G0007_67,inactive,139.0,182.0,178.0,137.0,178.0,185.0,134.0,178.0
G0007,G0007_68,inactive,103.0,147.0,155.0,101.0,127.0,118.0,159.0,121.0
G0007,G0007_69,inactive,106.0,140.0,144.0,101.0,123.0,149.0,128.0,135.0
G0007,G0007_70,inactive,56.0,64.0,81.0,59.0,53.0,74.0,69.0,54.0
G0008,G0008_71,inactive,101.0,95.0,114.0,105.0,122.0,147.0,143.0,130.0
G0008,G0008_72,inactive,31.0,36.0,28.0,46.0,35.0,36.0,37.0,40.0
G0008,G0008_73,inactive,38.0,41.0,63.0,44.0,42.0,81.0,61.0,42.0
G0008,G0008_74,inactive,38.0,62.0,82.0,58.0,84.0,49.0,54.0,70.0
G0008,G0008_75,inactive,16.0,6.0,13.0,15.0,4.0,7.0,14.0,12.0
G0008,G0008_76,inactive,181.0,218.0,287.0,208.0,233.0,245.0,260.0,242.0
G0008,G0008_77,inactive,179.0,157.0,238.0,153.0,203.0,173.0,241.0,190.0
G0008,G0008_78,inactive,75.0,104.0,115.0,79.0,111.0,121.0,117.0,106.0
G0008,G0008_79,inactive,34.0,36.0,37.0,14.0,37.0,30.0,38.0,36.0
G0008,G0008_80,inactive,43.0,66.0,62.0,57.0,51.0,65.0,56.0,63.0
G0009,G0009_81,inactive,17.0,8.0,28.0,13.0,13.0,16.0,17.0,15.0
G0009,G0009_82,inactive,22.0,31.0,28.0,25.0,18.0,38.0,32.0,29.0
G0009,G0009_83,inactive,113.0,112.0,146.0,121.0,127.0,140.0,137.0,151.0
G0009,G0009_84,inactive,81.0,88.0,72.0,87.0,77.0,79.0,74.0,87.0
G0009,G0009_85,inactive,89.0,121.0,163.0,113.0,134.0,143.0,138.0,149.0
G0009,G0009_86,inactive,48.0,52.0,61.0,40.0,48.0,56.0,66.0,71.0
G0009,G0009_87,inactive,172.0,216.0,231.0,208.0,203.0,225.0,257.0,267.0
G0009,G0009_88,inactive,46.0,45.0,58.0,36.0,61.0,24.0,43.0,47.0
G0009,G0009_89,inactive,189.0,203.0,242.0,152.0,226.0,177.0,210.0,197.0
G0009,G0009_90,inactive,90.0,99.0,106.0,99.0,88.0,110.0,108.0,89.0
G0010,G0010_91,inactive,41.0,41.0,62.0,45.0,53.0,37.0,42.0,42.0
G0010,G0010_92,inactive,38.0,43.0,48.0,51.0,53.0,52.0,46.0,64.0
G0010,G0010_93,inactive,37.0,39.0,57.0,46.0,48.0,37.0,74.0,63.0
G0010,G0010_94,inactive,55.0,45.0,49.0,28.0,45.0,27.0,40.0,43.0
G0010,G0010_95,inactive,165.0,192.0,200.0,166.0,202.0,227.0,262.0,236.0
G0010,G0010_96,inactive,30.0,20.0,28.0,37.0,34.0,30.0,24.0,37.0
G0010,G0010_97,inactive,41.0,44.0,46.0,27.0,49.0,58.0,49.0,37.0
G0010,G0010_98,inactive,73.0,96.0,115.0,92.0,91.0,97.0,70.0,101.0
