gene,sgRNA,class,L1,L2,L3,L4,H1,H2,H3,H4
G0001,G0001_1,inactive,548.0,580.0,715.0,998.0,649.0,835.0,565.0,1147.0
G0001,G0001_2,inactive,606.0,446.0,701.0,642.0,632.0,535.0,673.0,597.0
G0001,G0001_3,inactive,2595.0,2442.0,2088.0,2823.0,2405.0,2894.0,2201.0,2590.0
G0001,G0001_4,inactive,116.0,241.0,278.0,236.0,101.0,204.0,203.0,276.0
G0001,G0001_5,inactive,1432.0,1203.0,1407.0,1056.0,1508.0,1567.0,1549.0,1049.0
G0001,G0001_6,inactive,1760.0,895.0,1542.0,1644.0,1585.0,1210.0,1894.0,1351.0
G0001,G0001_7,inactive,1439.0,1845.0,2322.0,2248.0,1848.0,2314.0,2676.0,2700.0
G0001,G0001_8,inactive,2381.0,1931.0,2440.0,1800.0,2934.0,2187.0,2267.0,1865.0
G0001,G0001_9,inactive,138.0,292.0,317.0,201.0,119.0,343.0,375.0,337.0
G0001,G0001_10,inactive,1612.0,1525.0,1797.0,1137.0,1496.0,1935.0,2051.0,1199.0
G0002,G0002_11,inactive,1704.0,1797.0,1773.0,2414.0,1813.0,1936.0,1983.0,2434.0
G0002,G0002_12,inactive,790.0,555.0,707.0,984.0,743.0,688.0,546.0,805.0
G0002,G0002_13,inactive,1345.0,1075.0,1832.0,1051.0,1147.0,1378.0,1697.0,1248.0
G0002,G0002_14,inactive,855.0,1022.0,625.0,1192.0,702.0,1024.0,703.0,908.0
G0002,G0002_15,inactive,780.0,948.0,1030.0,1324.0,845.0,1217.0,1383.0,1658.0
G0002,G0002_16,inactive,708.0,748.0,621.0,1041.0,895.0,860.0,741.0,1425.0
G0002,G0002_17,inactive,919.0,967.0,509.0,614.0,1167.0,850.0,691.0,449.0
G0002,G0002_18,inactive,2379.0,1790.0,2678.0,2073.0,2745.0,2153.0,2696.0,2182.0
G0002,G0002_19,inactive,2165.0,1530.0,1768.0,1817.0,1892.0,2229.0,1751.0,1607.0
G0002,G0002_20,inactive,589.0,598.0,890.0,270.0,561.0,541.0,597.0,434.0
G0003,G0003_21,inactive,874.0,611.0,395.0,822.0,777.0,548.0,378.0,797.0
G0003,G0003_22,inactive,2235.0,1571.0,2278.0,1864.0,1832.0,1973.0,2348.0,2033.0
G0003,G0003_23,inactive,622.0,426.0,564.0,316.0,588.0,536.0,728.0,439.0
G0003,G0003_24,inactive,189.0,89.0,307.0,281.0,239.0,168.0,233.0,281.0
G0003,G0003_25,inactive,499.0,641.0,481.0,468.0,610.0,539.0,572.0,388.0
G0003,G0003_26,inactive,320.0,193.0,294.0,250.0,270.0,142.0,301.0,170.0
G0003,G0003_27,inactive,551.0,551.0,930.0,1044.0,823.0,602.0,785.0,897.0
G0003,G0003_28,inactive,727.0,271.0,455.0,790.0,943.0,290.0,809.0,717.0
G0003,G0003_29,inactive,789.0,1070.0,555.0,735.0,1111.0,918.0,629.0,814.0
G0003,G0003_30,inactive,210.0,346.0,245.0,164.0,179.0,331.0,235.0,265.0
G0004,G0004_31,inactive,872.0,647.0,427.0,1002.0,641.0,604.0,400.0,1008.0
G0004,G0004_32,inactive,368.0,254.0,353.0,311.0,356.0,110.0,222.0,327.0
G0004,G0004_33,inactive,1098.0,1275.0,1235.0,1027.0,1204.0,1501.0,1329.0,1226.0
G0004,G0004_34,inactive,962.0,1069.0,868.0,771.0,1272.0,1240.0,1135.0,823.0
G0004,G0004_35,inactive,878.0,715.0,580.0,679.0,805.0,821.0,496.0,558.0
G0004,G0004_36,inactive,509.0,714.0,777.0,834.0,658.0,485.0,734.0,765.0
G0004,G0004_37,inactive,231.0,350.0,352.0,320.0,180.0,369.0,212.0,262.0
G0004,G0004_38,inactive,640.0,1273.0,705.0,730.0,666.0,1355.0,814.0,839.0
G0004,G0004_39,inactive,447.0,498.0,346.0,80.0,421.0,620.0,296.0,172.0
G0004,G0004_40,inactive,830.0,821.0,832.0,1320.0,780.0,1127.0,1027.0,1333.0
G0005,G0005_41,inactive,1593.0,1210.0,1413.0,1519.0,1366.0,1366.0,1691.0,1623.0
G0005,G0005_42,inactive,1461.0,1542.0,1549.0,1460.0,1344.0,1611.0,1553.0,1470.0
G0005,G0005_43,inactive,642.0,704.0,690.0,1079.0,695.0,806.0,729.0,1124.0
G0005,G0005_44,inactive,307.0,471.0,678.0,846.0,359.0,708.0,596.0,1099.0
G0005,G0005_45,inactive,2137.0,2622.0,2446.0,2865.0,2314.0,3085.0,2960.0,2575.0
G0005,G0005_46,inactive,1623.0,1867.0,1360.0,1457.0,1887.0,1835.0,1649.0,1628.0
G0005,G0005_47,inactive,493.0,442.0,564.0,401.0,575.0,703.0,596.0,400.0
G0005,G0005_48,inactive,261.0,330.0,358.0,150.0,264.0,275.0,408.0,182.0
G0005,G0005_49,inactive,1024.0,1410.0,1151.0,1080.0,1336.0,1572.0,1305.0,907.0
G0005,G0005_50,inactive,689.0,352.0,270.0,538.0,690.0,293.0,341.0,460.0
G0006,G0006_51,inactive,807.0,574.0,513.0,336.0,707.0,509.0,574.0,350.0
G0006,G0006_52,inactive,797.0,630.0,818.0,680.0,814.0,624.0,773.0,559.0
G0006,G0006_53,inactive,945.0,940.0,1144.0,1216.0,921.0,1131.0,1097.0,1130.0
G0006,G0006_54,inactive,696.0,692.0,736.0,827.0,864.0,700.0,873.0,868.0
G0006,G0006_55,inactive,952.0,1359.0,923.0,566.0,1305.0,1490.0,1035.0,728.0
G0006,G0006_56,inactive,2470.0,1942.0,1703.0,1697.0,2190.0,2080.0,1988.0,1620.0
G0006,G0006_57,inactive,567.0,633.0,534.0,462.0,663.0,826.0,732.0,374.0
G0006,G0006_58,inactive,882.0,596.0,793.0,1186.0,980.0,732.0,964.0,954.0
G0006,G0006_59,inactive,536.0,477.0,406.0,458.0,450.0,456.0,436.0,415.0
G0006,G0006_60,inactive,403.0,477.0,320.0,586.0,545.0,553.0,274.0,551.0
G0007,G0007_61,inactive,1373.0,947.0,1330.0,1768.0,1392.0,1182.0,1685.0,1601.0
G0007,G0007_62,inactive,595.0,647.0,873.0,857.0,535.0,838.0,1067.0,990.0
G0007,G0007_63,inactive,969.0,1236.0,1413.0,1519.0,1151.0,1373.0,1599.0,1395.0
G0007,G0007_64,inactive,249.0,377.0,227.0,137.0,362.0,443.0,256.0,60.0
G0007,G0007_65,inactive,552.0,942.0,586.0,990.0,733.0,1162.0,743.0,1106.0
G0007,G0007_66,inactive,1563.0,1976.0,1325.0,949.0,1608.0,2200.0,1350.0,1044.0
G0007,G0007_67,inactive,1008.0,1258.0,2218.0,1440.0,1023.0,1829.0,1995.0,1472.0
G0007,G0007_68,inactive,819.0,1124.0,1589.0,1072.0,815.0,1138.0,1418.0,1056.0
G0007,G0007_69,inactive,870.0,1407.0,811.0,677.0,1071.0,1430.0,686.0,772.0
G0007,G0007_70,inactive,728.0,525.0,867.0,591.0,703.0,703.0,936.0,679.0
G0008,G0008_71,inactive,1400.0,999.0,1111.0,1011.0,1357.0,1155.0,1176.0,1039.0
G0008,G0008_72,inactive,411.0,149.0,138.0,230.0,466.0,152.0,222.0,291.0
G0008,G0008_73,inactive,619.0,405.0,596.0,327.0,663.0,522.0,627.0,585.0
G0008,G0008_74,inactive,879.0,1010.0,640.0,463.0,735.0,996.0,746.0,578.0
G0008,G0008_75,inactive,76.0,139.0,286.0,111.0,82.0,172.0,256.0,105.0
G0008,G0008_76,inactive,2128.0,3128.0,2886.0,2454.0,2128.0,3348.0,2932.0,2461.0
G0008,G0008_77,inactive,2547.0,2144.0,1360.0,2264.0,2696.0,2048.0,1939.0,2552.0
G0008,G0008_78,inactive,710.0,947.0,1531.0,909.0,859.0,856.0,1730.0,1039.0
G0008,G0008_79,inactive,322.0,215.0,435.0,269.0,376.0,169.0,415.0,262.0
G0008,G0008_80,inactive,439.0,749.0,532.0,815.0,531.0,570.0,538.0,787.0
