"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",43,34,56,91,38,35,51,92
"2","G0001","G0001_02","inactive",65,21,75,42,53,15,61,54
"3","G0001","G0001_03","inactive",135,281,242,206,149,258,223,222
"4","G0001","G0001_04","inactive",223,278,186,239,196,278,202,248
"5","G0001","G0001_05","inactive",263,289,221,235,252,327,222,268
"6","G0001","G0001_06","inactive",261,199,295,236,255,192,306,236
"7","G0001","G0001_07","inactive",254,176,277,229,236,180,240,274
"8","G0001","G0001_08","inactive",287,245,317,261,276,241,242,260
"9","G0001","G0001_09","inactive",261,340,284,236,250,382,295,216
"10","G0001","G0001_10","inactive",32,53,92,84,39,56,119,96
"11","G0002","G0002_01","inactive",109,91,117,73,114,79,136,73
"12","G0002","G0002_02","inactive",110,67,10,23,131,41,16,43
"13","G0002","G0002_03","inactive",259,188,235,162,254,242,201,171
"14","G0002","G0002_04","inactive",64,119,79,53,76,112,70,64
"15","G0002","G0002_05","inactive",163,229,100,167,141,254,85,190
"16","G0002","G0002_06","inactive",197,128,182,154,190,114,189,169
"17","G0002","G0002_07","inactive",52,142,126,165,41,131,142,173
"18","G0002","G0002_08","inactive",88,76,91,59,74,58,110,38
"19","G0002","G0002_09","inactive",98,115,132,98,87,73,130,109
"20","G0002","G0002_10","inactive",133,196,218,186,140,238,208,240
"21","G0003","G0003_01","negcontrol",130,120,77,140,151,85,65,175
"22","G0003","G0003_02","negcontrol",144,143,125,111,157,165,161,108
"23","G0003","G0003_03","negcontrol",195,111,85,51,168,106,93,80
"24","G0003","G0003_04","negcontrol",82,107,60,63,69,95,78,48
"25","G0003","G0003_05","negcontrol",94,105,138,121,114,121,120,111
"26","G0003","G0003_06","negcontrol",356,248,330,416,403,186,312,430
"27","G0003","G0003_07","negcontrol",74,92,106,104,89,93,97,117
"28","G0003","G0003_08","negcontrol",211,285,121,188,238,326,129,210
"29","G0003","G0003_09","negcontrol",440,448,564,436,508,467,514,554
"30","G0003","G0003_10","negcontrol",49,56,19,59,43,72,30,55
"31","G0004","G0004_01","inactive",18,51,98,28,23,43,102,16
"32","G0004","G0004_02","inactive",74,64,107,40,72,82,90,33
"33","G0004","G0004_03","inactive",228,355,268,273,272,373,240,294
"34","G0004","G0004_04","inactive",370,535,303,378,411,515,291,445
"35","G0004","G0004_05","inactive",712,784,652,576,738,735,587,650
"36","G0004","G0004_06","inactive",190,233,236,241,200,237,272,283
"37","G0004","G0004_07","inactive",56,50,8,37,59,74,13,53
"38","G0004","G0004_08","inactive",260,416,338,214,227,341,371,244
"39","G0004","G0004_09","inactive",55,52,59,25,48,66,65,33
"40","G0004","G0004_10","inactive",187,346,215,147,219,357,223,187
"41","G0005","G0005_01","inactive",101,118,132,121,132,100,154,133
"42","G0005","G0005_02","inactive",217,348,322,306,265,369,312,319
"43","G0005","G0005_03","inactive",132,208,124,127,133,190,114,139
"44","G0005","G0005_04","inactive",214,370,313,237,191,354,279,290
"45","G0005","G0005_05","inactive",156,225,205,157,180,207,164,207
"46","G0005","G0005_06","inactive",271,145,148,216,244,102,159,221
"47","G0005","G0005_07","inactive",197,243,201,242,218,281,157,276
"48","G0005","G0005_08","inactive",123,126,68,94,107,124,73,120
"49","G0005","G0005_09","inactive",215,224,297,259,179,199,282,304
"50","G0005","G0005_10","inactive",605,435,531,407,613,471,510,512
"51","G0006","G0006_01","inactive",56,108,147,68,59,96,108,89
"52","G0006","G0006_02","inactive",114,210,155,91,156,192,149,64
"53","G0006","G0006_03","inactive",44,132,145,94,42,122,110,93
"54","G0006","G0006_04","inactive",93,35,42,45,86,41,38,43
"55","G0006","G0006_05","inactive",51,56,55,68,52,72,45,50
"56","G0006","G0006_06","inactive",49,91,60,58,59,80,85,72
"57","G0006","G0006_07","inactive",137,142,221,126,169,156,228,118
"58","G0006","G0006_08","inactive",233,156,238,133,240,140,252,152
"59","G0006","G0006_09","inactive",95,22,41,19,96,17,47,22
"60","G0006","G0006_10","inactive",210,340,274,214,219,316,307,277
"61","G0007","G0007_01","inactive",81,45,93,82,74,39,83,74
"62","G0007","G0007_02","inactive",202,143,120,225,213,203,121,213
"63","G0007","G0007_03","inactive",103,79,112,78,135,58,83,65
"64","G0007","G0007_04","inactive",115,119,116,97,174,115,123,145
"65","G0007","G0007_05","inactive",366,411,393,332,376,359,423,355
"66","G0007","G0007_06","inactive",139,186,260,92,155,180,248,152
"67","G0007","G0007_07","inactive",124,169,119,123,100,200,91,147
"68","G0007","G0007_08","inactive",149,115,255,135,121,135,212,194
"69","G0007","G0007_09","inactive",94,87,126,80,74,91,135,72
"70","G0007","G0007_10","inactive",322,367,373,246,294,350,331,288
"71","G0008","G0008_01","inactive",197,283,192,152,225,279,146,175
"72","G0008","G0008_02","inactive",208,153,230,178,156,167,212,160
"73","G0008","G0008_03","inactive",113,51,148,105,101,53,132,110
