"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",271,291,622,588,320,297,611,592
"2","G0001","G0001_02","inactive",446,474,516,516,452,510,441,540
"3","G0001","G0001_03","inactive",175,162,121,153,164,138,117,182
"4","G0001","G0001_04","inactive",214,229,241,115,200,262,239,101
"5","G0001","G0001_05","inactive",111,165,328,150,112,132,373,191
"6","G0001","G0001_06","inactive",386,429,384,304,448,369,401,369
"7","G0001","G0001_07","inactive",703,646,417,545,669,657,390,541
"8","G0001","G0001_08","inactive",512,483,495,410,431,410,444,494
"9","G0001","G0001_09","inactive",237,368,226,243,206,348,178,258
"10","G0001","G0001_10","inactive",339,574,520,343,353,607,518,305
"11","G0002","G0002_01","decreasing",2273,3239,3506,2824,42,53,75,83
"12","G0002","G0002_02","decreasing",183,400,187,890,0,39,0,0
"13","G0002","G0002_03","decreasing",1854,1653,1600,1035,14,99,47,30
"14","G0002","G0002_04","decreasing",2809,2733,2754,2281,109,115,87,32
"15","G0002","G0002_05","decreasing",1496,1907,2133,1908,74,30,44,61
"16","G0002","G0002_06","decreasing",2144,2645,2080,2031,41,39,107,123
"17","G0002","G0002_07","decreasing",5239,5981,5862,5111,161,117,114,110
"18","G0002","G0002_08","decreasing",2552,3395,3952,2414,125,230,54,176
"19","G0002","G0002_09","decreasing",1031,716,515,892,45,3,64,0
"20","G0002","G0002_10","decreasing",396,899,1160,764,0,47,21,1
"21","G0003","G0003_01","inactive",205,363,390,298,299,447,319,307
"22","G0003","G0003_02","inactive",251,238,124,128,236,231,167,143
"23","G0003","G0003_03","inactive",865,933,705,607,830,846,747,635
"24","G0003","G0003_04","inactive",134,141,127,123,132,176,120,139
"25","G0003","G0003_05","inactive",424,363,284,278,387,259,408,273
"26","G0003","G0003_06","inactive",244,299,209,146,231,237,159,169
"27","G0003","G0003_07","inactive",358,378,552,380,397,357,424,413
"28","G0003","G0003_08","inactive",248,414,173,261,303,441,141,235
"29","G0003","G0003_09","inactive",708,656,1049,571,800,599,1080,608
"30","G0003","G0003_10","inactive",258,147,306,283,284,124,269,291
"31","G0004","G0004_01","inactive",136,229,175,308,131,234,182,245
"32","G0004","G0004_02","inactive",568,790,593,944,549,708,614,931
"33","G0004","G0004_03","inactive",387,392,430,384,452,444,381,439
"34","G0004","G0004_04","inactive",533,747,410,666,506,635,527,751
"35","G0004","G0004_05","inactive",355,565,210,428,368,508,264,508
"36","G0004","G0004_06","inactive",110,190,246,111,124,201,225,118
"37","G0004","G0004_07","inactive",389,597,354,248,454,585,340,225
"38","G0004","G0004_08","inactive",151,100,162,233,143,133,182,242
"39","G0004","G0004_09","inactive",381,353,383,490,348,404,377,521
"40","G0004","G0004_10","inactive",128,275,133,124,113,217,130,176
"41","G0005","G0005_01","inactive",349,228,375,293,369,192,271,289
"42","G0005","G0005_02","inactive",181,209,258,231,191,239,266,298
"43","G0005","G0005_03","inactive",490,529,417,490,486,489,430,501
"44","G0005","G0005_04","inactive",992,889,1197,912,1180,912,1214,958
"45","G0005","G0005_05","inactive",227,405,391,499,211,380,420,544
"46","G0005","G0005_06","inactive",136,14,137,108,129,24,156,108
"47","G0005","G0005_07","inactive",277,438,339,172,296,419,341,189
"48","G0005","G0005_08","inactive",619,524,501,467,567,544,522,393
"49","G0005","G0005_09","inactive",156,53,161,40,169,61,171,50
"50","G0005","G0005_10","inactive",526,507,485,389,463,459,460,386
"51","G0006","G0006_01","increasing",141,117,69,124,3044,3184,2144,2893
"52","G0006","G0006_02","increasing",76,185,160,141,3909,4120,3114,3395
"53","G0006","G0006_03","increasing",28,0,10,0,769,726,820,851
"54","G0006","G0006_04","increasing",82,0,27,60,672,682,987,1585
"55","G0006","G0006_05","increasing",0,27,0,25,778,967,1293,1384
"56","G0006","G0006_06","increasing",27,34,92,33,1976,1061,1912,1696
"57","G0006","G0006_07","increasing",23,49,0,61,1321,1267,1218,1080
"58","G0006","G0006_08","increasing",44,27,0,0,981,466,296,711
"59","G0006","G0006_09","increasing",29,20,85,137,1808,1855,1599,3534
"60","G0006","G0006_10","increasing",113,19,65,87,3573,3199,3044,3199
"61","G0007","G0007_01","inactive",598,735,667,702,663,724,574,763
"62","G0007","G0007_02","inactive",197,350,340,355,259,366,289,326
"63","G0007","G0007_03","inactive",661,760,815,799,655,683,792,770
"64","G0007","G0007_04","inactive",445,466,588,465,443,421,571,520
"65","G0007","G0007_05","inactive",153,285,185,166,193,241,191,239
"66","G0007","G0007_06","inactive",564,616,529,768,587,539,541,772
"67","G0007","G0007_07","inactive",1529,1342,1313,1487,1577,1379,1368,1616
"68","G0007","G0007_08","inactive",493,425,314,467,515,398,336,520
"69","G0007","G0007_09","inactive",289,416,459,339,279,374,436,397
"70","G0007","G0007_10","inactive",100,139,154,87,52,231,146,71
"71","G0008","G0008_01","inactive",517,654,451,654,500,633,455,621
"72","G0008","G0008_02","inactive",176,316,263,278,157,305,280,310
"73","G0008","G0008_03","inactive",220,511,445,385,239,417,392,371
"74","G0008","G0008_04","inactive",310,277,192,203,359,246,147,191
"75","G0008","G0008_05","inactive",292,298,293,303,250,294,332,329
"76","G0008","G0008_06","inactive",485,491,344,493,505,533,347,612
"77","G0008","G0008_07","inactive",609,805,698,617,641,870,554,639
"78","G0008","G0008_08","inactive",1732,1244,1778,1651,1698,1268,1766,1812
"79","G0008","G0008_09","inactive",327,480,632,405,338,471,584,464
"80","G0008","G0008_10","inactive",324,342,236,331,308,253,184,336
"81","G0009","G0009_01","inactive",287,357,202,152,309,365,190,141
"82","G0009","G0009_02","inactive",695,563,815,694,550,551,839,756
"83","G0009","G0009_03","inactive",64,93,77,62,89,146,80,86
"84","G0009","G0009_04","inactive",157,161,160,206,194,172,101,189
"85","G0009","G0009_05","inactive",152,38,56,61,133,71,41,90
"86","G0009","G0009_06","inactive",395,497,493,551,419,513,590,588
"87","G0009","G0009_07","inactive",115,257,234,61,112,157,214,76
"88","G0009","G0009_08","inactive",91,193,158,106,87,229,172,68
"89","G0009","G0009_09","inactive",438,575,298,475,437,473,289,540
"90","G0009","G0009_10","inactive",625,632,403,283,593,495,351,337
"91","G0010","G0010_01","inactive",450,212,394,309,467,250,351,346
"92","G0010","G0010_02","inactive",965,740,668,750,1008,656,678,892
"93","G0010","G0010_03","inactive",141,295,193,91,183,200,133,100
"94","G0010","G0010_04","inactive",1156,1465,1783,1125,1064,1522,1733,1256
"95","G0010","G0010_05","inactive",421,134,134,368,403,138,173,392
"96","G0010","G0010_06","inactive",165,205,272,214,115,171,255,210
"97","G0010","G0010_07","inactive",258,472,191,261,247,448,186,304
"98","G0010","G0010_08","inactive",819,1016,829,1058,776,994,816,960
"99","G0010","G0010_09","inactive",299,230,404,339,287,202,389,321
"100","G0010","G0010_10","inactive",556,733,448,654,563,787,426,606
"101","G0011","G0011_01","decreasing",408,1758,713,791,19,25,73,26
"102","G0011","G0011_02","decreasing",671,1526,844,833,0,0,31,4
"103","G0011","G0011_03","decreasing",1237,1345,1006,1600,65,24,15,43
"104","G0011","G0011_04","decreasing",564,861,887,890,0,0,0,29
"105","G0011","G0011_05","decreasing",818,1307,685,803,46,0,29,23
"106","G0011","G0011_06","decreasing",1126,858,869,915,10,0,21,71
