"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",267,276,212,460,477,385,237,406
"2","G0001","G0001_02","inactive",293,150,348,327,136,217,348,374
"3","G0001","G0001_03","inactive",141,85,52,199,156,118,25,158
"4","G0001","G0001_04","inactive",405,486,301,533,464,372,385,621
"5","G0001","G0001_05","inactive",244,214,162,110,303,274,351,138
"6","G0001","G0001_06","inactive",95,187,70,147,83,339,56,183
"7","G0001","G0001_07","inactive",43,61,0,46,41,55,47,30
"8","G0001","G0001_08","inactive",246,210,152,182,296,267,294,298
"9","G0001","G0001_09","inactive",46,56,18,133,34,35,10,137
"10","G0001","G0001_10","inactive",26,49,77,18,69,50,33,94
"11","G0002","G0002_01","inactive",240,431,371,353,421,401,504,314
"12","G0002","G0002_02","inactive",240,125,315,350,293,278,294,355
"13","G0002","G0002_03","inactive",346,391,297,446,331,505,531,620
"14","G0002","G0002_04","inactive",442,693,288,282,499,663,449,500
"15","G0002","G0002_05","inactive",100,421,241,200,134,256,280,242
"16","G0002","G0002_06","inactive",340,81,188,333,244,134,242,304
"17","G0002","G0002_07","inactive",69,45,33,89,66,70,86,51
"18","G0002","G0002_08","inactive",54,183,284,74,32,253,319,118
"19","G0002","G0002_09","inactive",272,203,498,525,325,309,469,417
"20","G0002","G0002_10","inactive",559,587,546,626,778,743,598,797
"21","G0003","G0003_01","decreasing",14866,12651,10631,11034,0,138,19,58
"22","G0003","G0003_02","decreasing",6729,4628,7658,5856,58,4,36,0
"23","G0003","G0003_03","decreasing",1345,3878,1198,2713,42,0,18,0
"24","G0003","G0003_04","decreasing",14175,22221,17279,18901,106,63,145,42
"25","G0003","G0003_05","decreasing",18637,17810,16748,10848,150,145,61,35
"26","G0003","G0003_06","decreasing",3031,2804,942,2360,0,47,23,35
"27","G0003","G0003_07","decreasing",6255,10014,7703,7751,0,0,0,0
"28","G0003","G0003_08","decreasing",828,1037,1257,1013,0,0,117,29
"29","G0003","G0003_09","decreasing",6442,7014,6385,8758,12,144,13,6
"30","G0003","G0003_10","decreasing",6206,7726,8814,8863,43,16,19,62
"31","G0004","G0004_01","inactive",421,244,275,269,473,318,291,341
"32","G0004","G0004_02","inactive",89,68,143,142,88,72,205,120
"33","G0004","G0004_03","inactive",350,402,344,299,319,291,482,297
"34","G0004","G0004_04","inactive",601,679,587,641,883,1020,944,631
"35","G0004","G0004_05","inactive",406,331,478,444,585,600,621,487
"36","G0004","G0004_06","inactive",187,210,183,163,274,267,192,302
"37","G0004","G0004_07","inactive",232,254,256,121,347,299,264,311
"38","G0004","G0004_08","inactive",591,494,528,302,688,568,667,476
"39","G0004","G0004_09","inactive",637,679,555,747,1129,909,611,939
"40","G0004","G0004_10","inactive",330,777,404,532,552,732,314,740
"41","G0005","G0005_01","increasing",23,8,0,0,878,2310,2070,1989
"42","G0005","G0005_02","increasing",20,0,0,0,2580,664,1430,1500
"43","G0005","G0005_03","increasing",177,136,67,146,31384,22429,24973,24102
"44","G0005","G0005_04","increasing",0,0,41,33,5908,4216,6253,7897
"45","G0005","G0005_05","increasing",41,0,0,27,4286,2633,5293,6134
"46","G0005","G0005_06","increasing",116,47,63,117,312,88,128,288
"47","G0005","G0005_07","increasing",87,76,116,0,12511,14937,9428,14023
"48","G0005","G0005_08","increasing",0,0,88,0,7213,4583,5585,7765
"49","G0005","G0005_09","increasing",0,0,0,0,3765,2541,2423,3599
"50","G0005","G0005_10","increasing",28,50,35,39,7046,4976,4511,9810
"51","G0006","G0006_01","increasing",45,72,32,19,18064,17833,15416,15165
"52","G0006","G0006_02","increasing",11,46,26,54,10128,6132,7787,5296
"53","G0006","G0006_03","increasing",118,145,106,77,15969,27417,19566,14664
"54","G0006","G0006_04","increasing",93,206,209,136,26814,23565,26966,21635
"55","G0006","G0006_05","increasing",66,0,38,17,8046,7322,8582,7905
"56","G0006","G0006_06","increasing",29,0,50,0,4891,3064,3603,6666
"57","G0006","G0006_07","increasing",0,11,0,0,3981,6257,4186,7019
"58","G0006","G0006_08","increasing",10,17,24,12,7309,6006,5215,8096
"59","G0006","G0006_09","increasing",44,28,0,45,3274,5819,2426,4659
"60","G0006","G0006_10","increasing",591,357,407,359,2066,1639,2311,2027
"61","G0007","G0007_01","increasing",0,27,13,0,6075,1852,5607,5624
"62","G0007","G0007_02","increasing",86,25,29,35,7444,6386,4900,11532
"63","G0007","G0007_03","increasing",28,42,21,10,1651,1563,1455,2990
"64","G0007","G0007_04","increasing",48,51,199,72,10527,13114,12781,10253
"65","G0007","G0007_05","increasing",0,24,0,11,1352,1712,2327,2456
"66","G0007","G0007_06","increasing",26,6,121,91,5663,8076,6033,9409
"67","G0007","G0007_07","increasing",30,67,75,82,11496,8474,9845,8699
"68","G0007","G0007_08","increasing",0,28,0,8,1504,3258,3183,4016
"69","G0007","G0007_09","increasing",6,30,0,0,2062,2301,1206,1100
"70","G0007","G0007_10","increasing",78,84,50,18,7856,10012,4720,5080
"71","G0008","G0008_01","inactive",211,362,375,266,539,447,548,347
"72","G0008","G0008_02","inactive",25,113,131,54,107,109,183,82
"73","G0008","G0008_03","inactive",71,22,37,69,60,27,56,142
"74","G0008","G0008_04","inactive",372,456,360,343,399,313,453,596
"75","G0008","G0008_05","inactive",101,170,166,126,140,250,228,137
"76","G0008","G0008_06","inactive",212,238,94,177,221,219,116,279
"77","G0008","G0008_07","inactive",216,82,256,62,245,253,195,144
"78","G0008","G0008_08","inactive",339,356,329,396,571,338,527,581
"79","G0008","G0008_09","inactive",25,101,15,45,46,77,61,72
"80","G0008","G0008_10","inactive",141,287,129,40,95,358,156,10
"81","G0009","G0009_01","inactive",331,473,331,261,473,455,414,419
"82","G0009","G0009_02","inactive",189,224,93,181,227,243,175,134
"83","G0009","G0009_03","inactive",608,793,731,866,841,794,921,834
"84","G0009","G0009_04","inactive",164,82,268,213,272,153,258,319
"85","G0009","G0009_05","inactive",59,105,124,74,134,176,144,90
"86","G0009","G0009_06","inactive",258,430,680,408,428,539,666,496
"87","G0009","G0009_07","inactive",289,137,256,428,422,201,437,546
"88","G0009","G0009_08","inactive",399,259,424,210,702,214,464,294
"89","G0009","G0009_09","inactive",90,21,48,53,161,6,55,41
"90","G0009","G0009_10","inactive",302,361,240,380,328,405,384,419
"91","G0010","G0010_01","decreasing",579,665,487,462,234,139,153,132
"92","G0010","G0010_02","decreasing",1340,3861,2073,1258,15,24,0,64
"93","G0010","G0010_03","decreasing",3508,4325,2246,4531,35,40,0,10
"94","G0010","G0010_04","decreasing",165,1840,2544,1540,0,0,41,10
"95","G0010","G0010_05","decreasing",1523,1431,3185,4787,31,0,0,16
"96","G0010","G0010_06","decreasing",4594,5507,6177,5603,60,58,67,76
"97","G0010","G0010_07","decreasing",4279,5998,3105,6964,24,10,147,23
"98","G0010","G0010_08","decreasing",3436,5062,3617,4828,8,40,87,128
"99","G0010","G0010_09","decreasing",7278,10178,10123,13230,60,57,82,188
"100","G0010","G0010_10","decreasing",6017,9651,8243,6317,92,64,12,37
"101","G0011","G0011_01","inactive",545,355,286,303,490,429,247,351
"102","G0011","G0011_02","inactive",62,159,48,0,109,121,74,24
"103","G0011","G0011_03","inactive",1218,1233,1023,1255,1325,1593,1274,1758
"104","G0011","G0011_04","inactive",160,151,226,322,402,237,196,309
"105","G0011","G0011_05","inactive",385,410,262,280,406,383,209,271
"106","G0011","G0011_06","inactive",179,154,164,145,420,205,267,154
"107","G0011","G0011_07","inactive",336,459,582,329,531,540,846,370
"108","G0011","G0011_08","inactive",188,217,198,210,315,227,256,133
"109","G0011","G0011_09","inactive",83,64,105,214,126,60,102,249
"110","G0011","G0011_10","inactive",364,402,455,266,531,479,498,358
"111","G0012","G0012_01","inactive",248,498,455,441,377,519,668,694
"112","G0012","G0012_02","inactive",133,342,178,257,271,323,238,216
"113","G0012","G0012_03","inactive",187,95,40,47,89,176,124,98
"114","G0012","G0012_04","inactive",891,743,763,608,1050,839,983,832
"115","G0012","G0012_05","inactive",192,128,285,126,152,143,249,151
"116","G0012","G0012_06","inactive",102,112,125,239,97,141,198,206
"117","G0012","G0012_07","inactive",150,142,69,158,272,178,214,354
"118","G0012","G0012_08","inactive",837,1400,1273,1245,1018,1284,1059,1643
"119","G0012","G0012_09","inactive",81,98,78,80,99,78,44,207
"120","G0012","G0012_10","inactive",385,520,577,334,609,545,634,612
"121","G0013","G0013_01","inactive",132,446,406,241,142,475,613,287
"122","G0013","G0013_02","inactive",148,59,112,71,226,50,136,114
"123","G0013","G0013_03","inactive",410,556,499,510,626,677,689,660
"124","G0013","G0013_04","inactive",53,58,169,125,111,119,208,185
"125","G0013","G0013_05","inactive",128,61,167,79,134,71,187,41
"126","G0013","G0013_06","inactive",529,626,325,489,531,758,417,740
"127","G0013","G0013_07","inactive",405,307,364,408,606,314,388,603
"128","G0013","G0013_08","inactive",411,518,496,456,599,547,482,571
"129","G0013","G0013_09","inactive",967,1015,948,835,1053,1349,950,1084
"130","G0013","G0013_10","inactive",275,493,436,335,509,446,386,647
"131","G0014","G0014_01","decreasing",2609,2659,3440,1484,0,33,42,0
"132","G0014","G0014_02","decreasing",1131,3900,2786,2761,0,15,26,0
"133","G0014","G0014_03","decreasing",2338,3671,1699,956,0,0,37,0
"134","G0014","G0014_04","decreasing",2163,928,2155,3211,50,0,20,0
"135","G0014","G0014_05","decreasing",3863,1449,4152,6532,0,61,11,0
"136","G0014","G0014_06","decreasing",21215,21318,16415,21206,44,6,50,118
"137","G0014","G0014_07","decreasing",6556,6757,7099,6540,54,43,15,44
"138","G0014","G0014_08","decreasing",654,709,514,620,186,226,274,310
"139","G0014","G0014_09","decreasing",5224,6189,3989,7416,59,103,17,21
"140","G0014","G0014_10","decreasing",1293,1280,2768,4780,0,0,21,0
"141","G0015","G0015_01","inactive",127,220,96,37,200,348,108,37
"142","G0015","G0015_02","inactive",301,223,276,502,441,291,507,555
"143","G0015","G0015_03","inactive",554,413,249,517,864,428,423,608
"144","G0015","G0015_04","inactive",1066,1215,1391,1581,1374,1464,1397,1662
"145","G0015","G0015_05","inactive",164,315,155,114,245,342,180,175
"146","G0015","G0015_06","inactive",45,80,34,29,48,57,103,80
"147","G0015","G0015_07","inactive",52,250,84,182,123,241,85,163
"148","G0015","G0015_08","inactive",732,762,653,656,1016,619,741,719
"149","G0015","G0015_09","inactive",90,73,35,22,118,17,100,12
"150","G0015","G0015_10","inactive",13,152,201,190,0,167,209,150
"151","G0016","G0016_01","inactive",358,433,347,463,543,362,400,554
"152","G0016","G0016_02","inactive",115,118,74,103,138,167,115,125
"153","G0016","G0016_03","inactive",11,81,50,175,23,111,105,356
"154","G0016","G0016_04","inactive",674,761,612,449,671,665,595,515
"155","G0016","G0016_05","inactive",336,183,365,306,521,378,349,420
"156","G0016","G0016_06","inactive",158,210,222,235,263,370,303,349
"157","G0016","G0016_07","inactive",274,151,172,217,445,204,210,287
"158","G0016","G0016_08","inactive",110,140,126,281,122,170,171,223
"159","G0016","G0016_09","inactive",66,179,137,175,158,195,192,221
"160","G0016","G0016_10","inactive",330,124,332,230,473,151,422,450
"161","G0017","G0017_01","inactive",249,222,330,307,169,267,301,230
"162","G0017","G0017_02","inactive",298,327,189,242,301,319,344,315
"163","G0017","G0017_03","inactive",233,319,432,254,511,405,416,353
"164","G0017","G0017_04","inactive",216,152,299,79,322,148,199,91
"165","G0017","G0017_05","inactive",80,68,79,49,91,168,215,50
