"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","decreasing",36,16,24,21,19,10,8,18
"2","G0001","G0001_02","decreasing",43,16,25,23,12,11,3,13
"3","G0001","G0001_03","decreasing",0,4,4,5,0,1,0,2
"4","G0001","G0001_04","decreasing",45,10,10,17,5,4,2,15
"5","G0001","G0001_05","decreasing",16,6,14,28,6,4,1,5
"6","G0001","G0001_06","decreasing",30,7,9,6,7,2,4,5
"7","G0001","G0001_07","decreasing",14,4,9,4,15,4,5,20
"8","G0001","G0001_08","decreasing",10,4,8,8,4,2,1,2
"9","G0001","G0001_09","decreasing",7,1,10,7,2,5,0,4
"10","G0001","G0001_10","decreasing",31,11,18,26,23,9,7,22
"11","G0002","G0002_01","increasing",11,8,9,15,22,13,6,28
"12","G0002","G0002_02","increasing",4,2,5,2,6,5,1,4
"13","G0002","G0002_03","increasing",6,11,5,10,3,13,2,6
"14","G0002","G0002_04","increasing",0,1,3,0,3,3,3,3
"15","G0002","G0002_05","increasing",1,1,0,4,5,1,1,8
"16","G0002","G0002_06","increasing",9,5,6,14,6,10,8,16
"17","G0002","G0002_07","increasing",12,2,5,11,9,7,5,18
"18","G0002","G0002_08","increasing",15,9,10,10,22,10,5,22
"19","G0002","G0002_09","increasing",10,3,2,5,9,3,1,5
"20","G0002","G0002_10","increasing",8,1,4,9,3,4,2,13
"21","G0003","G0003_01","negcontrol",25,14,5,24,14,8,4,29
"22","G0003","G0003_02","negcontrol",19,10,9,8,9,4,5,8
"23","G0003","G0003_03","negcontrol",8,3,2,2,5,3,3,6
"24","G0003","G0003_04","negcontrol",12,4,8,8,8,11,2,12
"25","G0003","G0003_05","negcontrol",18,1,9,8,10,3,3,12
"26","G0003","G0003_06","negcontrol",7,1,1,4,4,1,2,5
"27","G0003","G0003_07","negcontrol",7,5,1,16,10,5,3,9
"28","G0003","G0003_08","negcontrol",37,13,8,24,19,11,6,22
"29","G0003","G0003_09","negcontrol",6,2,3,3,3,2,4,2
"30","G0003","G0003_10","negcontrol",47,7,26,37,33,14,19,46
"31","G0004","G0004_01","inactive",16,13,11,14,13,12,6,19
"32","G0004","G0004_02","inactive",2,3,5,3,5,1,4,5
"33","G0004","G0004_03","inactive",8,4,0,7,6,1,3,4
"34","G0004","G0004_04","inactive",24,4,8,15,12,3,2,11
"35","G0004","G0004_05","inactive",15,7,7,16,4,7,4,13
"36","G0004","G0004_06","inactive",6,1,3,13,4,0,1,7
"37","G0004","G0004_07","inactive",3,0,7,18,1,1,4,11
"38","G0004","G0004_08","inactive",6,0,0,7,4,3,2,2
"39","G0004","G0004_09","inactive",38,32,38,63,28,20,17,42
"40","G0004","G0004_10","inactive",13,8,5,18,14,3,2,9
"41","G0005","G0005_01","inactive",8,2,3,9,5,4,2,3
"42","G0005","G0005_02","inactive",26,14,17,26,13,7,7,16
"43","G0005","G0005_03","inactive",26,8,16,15,14,4,9,16
"44","G0005","G0005_04","inactive",11,6,14,25,11,5,3,8
"45","G0005","G0005_05","inactive",12,6,10,19,13,7,4,10
"46","G0005","G0005_06","inactive",27,4,12,37,22,11,7,24
