"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",842,718,660,573,751,729,756,507
"2","G0001","G0001_02","inactive",1341,1202,1016,1131,1343,1221,954,985
"3","G0001","G0001_03","inactive",168,131,39,229,174,118,47,308
"4","G0001","G0001_04","inactive",750,1070,920,1073,787,1016,879,998
"5","G0001","G0001_05","inactive",442,749,916,633,461,895,1067,606
"6","G0001","G0001_06","inactive",795,856,1260,1056,731,956,1194,1050
"7","G0001","G0001_07","inactive",774,891,798,396,777,837,796,480
"8","G0001","G0001_08","inactive",578,564,848,603,396,613,805,448
"9","G0001","G0001_09","inactive",2386,1601,2005,1743,2353,1448,2180,1679
"10","G0001","G0001_10","inactive",2955,2669,3641,3414,2940,2880,3788,2997
"11","G0002","G0002_01","inactive",911,610,881,1059,877,674,809,946
"12","G0002","G0002_02","inactive",1089,926,730,830,1084,929,904,889
"13","G0002","G0002_03","inactive",1662,1354,1754,1891,1439,1231,1765,2003
"14","G0002","G0002_04","inactive",179,99,109,219,162,90,124,246
"15","G0002","G0002_05","inactive",773,1268,923,625,803,1341,788,507
"16","G0002","G0002_06","inactive",546,754,451,531,574,746,398,453
"17","G0002","G0002_07","inactive",2804,2299,2894,2428,2583,2520,2848,2415
"18","G0002","G0002_08","inactive",933,596,858,704,1003,717,903,862
"19","G0002","G0002_09","inactive",1178,686,676,787,1103,658,713,784
"20","G0002","G0002_10","inactive",2665,1660,2399,2334,2481,1653,2632,2320
"21","G0003","G0003_01","inactive",1053,936,977,1072,1084,1008,867,1229
"22","G0003","G0003_02","inactive",600,471,457,310,578,405,560,282
"23","G0003","G0003_03","inactive",854,1090,454,361,734,1105,482,417
"24","G0003","G0003_04","inactive",1801,1720,1431,1764,1670,1773,1428,1761
"25","G0003","G0003_05","inactive",809,380,531,276,941,420,507,255
"26","G0003","G0003_06","inactive",646,610,622,558,591,593,575,623
"27","G0003","G0003_07","inactive",842,870,677,587,820,831,617,544
"28","G0003","G0003_08","inactive",636,1603,1015,1507,700,1628,848,1344
"29","G0003","G0003_09","inactive",697,1043,1213,598,759,698,1256,587
"30","G0003","G0003_10","inactive",194,306,447,219,159,403,524,284
"31","G0004","G0004_01","inactive",330,258,257,255,312,244,351,262
"32","G0004","G0004_02","inactive",126,138,454,35,143,171,421,64
"33","G0004","G0004_03","inactive",550,567,352,481,518,513,360,352
"34","G0004","G0004_04","inactive",1299,791,1024,695,1279,776,876,680
"35","G0004","G0004_05","inactive",695,584,976,1067,769,724,965,1196
"36","G0004","G0004_06","inactive",644,1071,583,558,698,1107,691,615
"37","G0004","G0004_07","inactive",407,401,565,352,424,403,563,362
"38","G0004","G0004_08","inactive",1793,1169,1207,1027,1650,1186,1298,990
"39","G0004","G0004_09","inactive",254,522,348,444,323,511,277,470
"40","G0004","G0004_10","inactive",785,763,764,360,857,763,738,369
"41","G0005","G0005_01","inactive",605,841,799,827,734,897,1005,758
"42","G0005","G0005_02","inactive",978,591,951,866,901,707,900,834
"43","G0005","G0005_03","inactive",436,828,392,1030,424,1008,320,1029
"44","G0005","G0005_04","inactive",807,492,737,753,766,506,620,667
"45","G0005","G0005_05","inactive",1178,1067,844,1130,1260,1108,1034,1235
"46","G0005","G0005_06","inactive",2632,1622,2376,1976,2374,1832,2392,2065
"47","G0005","G0005_07","inactive",248,63,608,410,228,155,539,304
"48","G0005","G0005_08","inactive",548,598,645,244,559,619,714,298
"49","G0005","G0005_09","inactive",1494,1319,1008,1440,1559,1176,1101,1395
"50","G0005","G0005_10","inactive",761,1347,1183,1593,769,1443,1104,1419
"51","G0006","G0006_01","inactive",1295,874,639,1540,1141,843,619,1298
"52","G0006","G0006_02","inactive",180,89,207,400,228,117,185,442
"53","G0006","G0006_03","inactive",561,146,290,397,353,194,228,380
"54","G0006","G0006_04","inactive",319,424,698,264,364,496,693,192
"55","G0006","G0006_05","inactive",571,587,388,839,580,688,291,643
"56","G0006","G0006_06","inactive",294,149,341,247,354,155,357,236
"57","G0006","G0006_07","inactive",639,1086,716,473,641,1171,812,456
"58","G0006","G0006_08","inactive",525,332,287,139,434,352,431,122
"59","G0006","G0006_09","inactive",3300,2574,3462,2965,3401,2398,3622,2723
"60","G0006","G0006_10","inactive",605,367,577,675,585,482,721,677
"61","G0007","G0007_01","inactive",188,627,214,470,248,576,236,482
"62","G0007","G0007_02","inactive",1259,844,769,644,1061,867,769,605
"63","G0007","G0007_03","inactive",1579,1497,1354,922,1711,1413,1329,876
"64","G0007","G0007_04","inactive",1325,1483,1794,2132,1342,1547,1655,2306
"65","G0007","G0007_05","inactive",262,221,331,413,360,300,349,390
"66","G0007","G0007_06","inactive",654,724,806,787,573,756,747,786
"67","G0007","G0007_07","inactive",749,571,681,807,635,712,604,867
"68","G0007","G0007_08","inactive",2105,2033,2398,3243,2046,1982,2180,3253
"69","G0007","G0007_09","inactive",2757,1873,2012,2006,2560,2076,1699,1949
"70","G0007","G0007_10","inactive",1550,586,1161,902,1542,658,1253,957
"71","G0008","G0008_01","inactive",185,235,295,220,204,185,348,231
"72","G0008","G0008_02","inactive",98,262,57,88,114,301,24,82
"73","G0008","G0008_03","inactive",468,411,538,847,412,449,545,722
"74","G0008","G0008_04","inactive",3959,3665,3031,3455,3864,3561,2993,3318
"75","G0008","G0008_05","inactive",3356,3339,3023,3195,3243,3301,3104,3291
"76","G0008","G0008_06","inactive",3210,2302,3488,2667,3019,2604,3420,2574
"77","G0008","G0008_07","inactive",716,1179,682,468,575,1220,777,449
"78","G0008","G0008_08","inactive",327,371,269,488,435,415,256,516
"79","G0008","G0008_09","inactive",1329,1196,1857,2083,1222,1228,1814,2013
"80","G0008","G0008_10","inactive",495,1017,498,1072,457,1046,452,1191
"81","G0009","G0009_01","inactive",1369,1268,1903,1793,1414,1410,2012,1873
"82","G0009","G0009_02","inactive",1680,1463,1506,1466,1570,1412,1542,1578
"83","G0009","G0009_03","inactive",325,886,818,642,262,854,816,627
"84","G0009","G0009_04","inactive",5118,3827,4282,4670,4496,3974,4733,4478
"85","G0009","G0009_05","inactive",627,531,512,213,706,650,458,252
"86","G0009","G0009_06","inactive",784,614,790,700,870,712,698,709
"87","G0009","G0009_07","inactive",4545,3795,4579,5033,4669,4011,4501,4856
"88","G0009","G0009_08","inactive",281,388,386,306,299,404,367,317
"89","G0009","G0009_09","inactive",565,932,737,793,447,976,751,805
"90","G0009","G0009_10","inactive",2280,1368,2019,1892,2207,1300,2157,1773
"91","G0010","G0010_01","inactive",1203,1024,1089,777,1256,1200,1131,686
"92","G0010","G0010_02","inactive",1281,1498,1623,1732,1345,1381,1581,1681
"93","G0010","G0010_03","inactive",3026,2566,2832,2130,2828,2462,3047,2228
"94","G0010","G0010_04","inactive",735,1004,1058,1409,793,1041,959,1439
"95","G0010","G0010_05","inactive",1233,1379,1588,1817,1363,1385,1730,1689
"96","G0010","G0010_06","inactive",374,666,249,230,371,690,260,169
