"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",803,1032,641,1308,793,806,629,1327
"2","G0001","G0001_02","inactive",631,555,300,784,384,500,407,731
"3","G0001","G0001_03","inactive",1176,914,864,695,896,960,978,686
"4","G0001","G0001_04","inactive",459,399,89,205,420,378,134,206
"5","G0001","G0001_05","inactive",910,1013,788,906,785,1014,742,1037
"6","G0001","G0001_06","inactive",278,502,457,394,339,595,348,408
"7","G0001","G0001_07","inactive",1324,1283,1560,1444,1205,1156,1430,1572
"8","G0001","G0001_08","inactive",1361,1168,1642,1232,1354,1331,1420,1128
"9","G0001","G0001_09","inactive",517,753,414,465,613,690,271,512
"10","G0001","G0001_10","inactive",253,266,420,398,229,384,429,449
"11","G0002","G0002_01","inactive",851,1097,680,717,998,1061,541,751
"12","G0002","G0002_02","inactive",906,615,842,1264,808,635,886,1248
"13","G0002","G0002_03","inactive",387,800,627,725,412,697,705,757
"14","G0002","G0002_04","inactive",120,158,257,373,108,174,187,365
"15","G0002","G0002_05","inactive",826,499,746,913,847,545,684,800
"16","G0002","G0002_06","inactive",538,855,561,472,579,813,441,507
"17","G0002","G0002_07","inactive",1062,795,777,769,799,569,616,839
"18","G0002","G0002_08","inactive",770,802,966,780,860,783,977,804
"19","G0002","G0002_09","inactive",868,576,713,817,918,459,689,700
"20","G0002","G0002_10","inactive",56,264,171,215,53,258,103,195
"21","G0003","G0003_01","inactive",343,407,394,763,379,446,438,594
"22","G0003","G0003_02","inactive",2730,2548,1967,2122,2708,2484,1931,2013
"23","G0003","G0003_03","inactive",1613,1536,1405,1064,1644,1432,1107,958
"24","G0003","G0003_04","inactive",1240,1273,1397,1474,1133,1277,1346,1386
"25","G0003","G0003_05","inactive",1445,2679,2702,1495,1441,2409,2862,1448
"26","G0003","G0003_06","inactive",452,411,419,350,382,410,311,400
"27","G0003","G0003_07","inactive",516,576,271,617,527,576,236,546
"28","G0003","G0003_08","inactive",104,376,244,98,144,252,263,105
"29","G0003","G0003_09","inactive",1060,841,1465,578,1004,819,1512,524
"30","G0003","G0003_10","inactive",746,544,739,656,817,549,685,599
"31","G0004","G0004_01","inactive",370,358,281,441,419,271,240,421
"32","G0004","G0004_02","inactive",3709,4185,4703,4063,3418,4241,4627,3785
"33","G0004","G0004_03","inactive",73,138,182,266,73,208,144,256
"34","G0004","G0004_04","inactive",661,969,653,558,729,830,584,575
"35","G0004","G0004_05","inactive",1188,1747,1390,1251,1320,1871,1346,1184
"36","G0004","G0004_06","inactive",367,349,190,216,410,323,159,195
"37","G0004","G0004_07","inactive",1645,1336,1270,1285,1532,1114,1253,1262
"38","G0004","G0004_08","inactive",2946,3020,2410,2558,2779,2745,2318,2494
"39","G0004","G0004_09","inactive",717,831,638,630,753,875,627,569
"40","G0004","G0004_10","inactive",519,574,688,230,467,658,715,184
"41","G0005","G0005_01","inactive",2169,2535,2223,2219,2230,2588,1951,2169
"42","G0005","G0005_02","inactive",783,866,690,860,898,954,701,716
"43","G0005","G0005_03","inactive",715,519,1087,547,710,473,1008,744
"44","G0005","G0005_04","inactive",630,191,348,713,444,204,331,705
"45","G0005","G0005_05","inactive",585,770,620,645,552,824,582,566
"46","G0005","G0005_06","inactive",1298,971,807,930,1373,859,779,968
"47","G0005","G0005_07","inactive",949,982,522,1139,980,993,441,1100
"48","G0005","G0005_08","inactive",829,1573,807,873,701,1623,768,866
"49","G0005","G0005_09","inactive",494,326,701,673,613,358,578,559
"50","G0005","G0005_10","inactive",428,532,690,357,434,460,537,367
"51","G0006","G0006_01","inactive",207,250,259,356,148,325,263,414
"52","G0006","G0006_02","inactive",287,166,396,346,307,169,401,301
"53","G0006","G0006_03","inactive",331,347,111,481,270,368,102,449
"54","G0006","G0006_04","inactive",2282,2160,2091,2309,2138,2216,1960,2287
"55","G0006","G0006_05","inactive",531,610,570,638,464,565,443,368
"56","G0006","G0006_06","inactive",527,253,246,284,562,291,218,252
"57","G0006","G0006_07","inactive",709,686,498,535,642,650,512,619
"58","G0006","G0006_08","inactive",1971,2111,2035,2221,1884,2000,1771,2179
"59","G0006","G0006_09","inactive",2134,2020,1804,1641,1895,1835,1738,1282
"60","G0006","G0006_10","inactive",884,201,1047,397,889,137,874,394
"61","G0007","G0007_01","inactive",563,571,674,632,635,464,739,522
"62","G0007","G0007_02","inactive",265,366,234,628,322,333,192,601
"63","G0007","G0007_03","inactive",659,530,603,407,631,588,627,316
"64","G0007","G0007_04","inactive",739,600,516,621,697,700,651,554
"65","G0007","G0007_05","inactive",578,727,517,695,756,807,481,606
"66","G0007","G0007_06","inactive",292,710,437,505,284,619,429,534
"67","G0007","G0007_07","inactive",630,697,667,669,666,655,696,652
"68","G0007","G0007_08","inactive",354,242,205,194,354,273,156,180
"69","G0007","G0007_09","inactive",2014,2449,3246,3120,1941,2473,2974,2854
"70","G0007","G0007_10","inactive",471,825,883,480,645,647,717,535
"71","G0008","G0008_01","inactive",72,251,155,376,131,201,145,384
"72","G0008","G0008_02","inactive",280,196,178,255,245,109,147,247
"73","G0008","G0008_03","inactive",379,111,222,187,403,101,163,218
"74","G0008","G0008_04","inactive",1829,1352,2088,1606,1681,1373,1972,1580
