"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",223,293,398,299,280,233,395,210
"2","G0001","G0001_02","inactive",185,115,294,128,211,61,301,142
"3","G0001","G0001_03","inactive",182,84,120,200,188,72,215,140
"4","G0001","G0001_04","inactive",285,203,302,382,338,155,258,289
"5","G0001","G0001_05","inactive",210,177,173,152,143,124,109,160
"6","G0001","G0001_06","inactive",472,507,454,240,444,488,427,310
"7","G0001","G0001_07","inactive",393,465,316,559,430,463,234,497
"8","G0001","G0001_08","inactive",351,224,194,315,379,187,164,276
"9","G0001","G0001_09","inactive",190,126,152,165,213,126,144,83
"10","G0001","G0001_10","inactive",834,1121,941,939,792,1005,948,768
"11","G0002","G0002_01","inactive",297,385,334,133,368,380,268,167
"12","G0002","G0002_02","inactive",40,234,111,306,67,185,89,224
"13","G0002","G0002_03","inactive",245,235,83,346,235,296,59,339
"14","G0002","G0002_04","inactive",679,668,311,629,668,565,327,517
"15","G0002","G0002_05","inactive",801,780,543,715,867,676,503,823
"16","G0002","G0002_06","inactive",97,145,117,84,68,49,171,80
"17","G0002","G0002_07","inactive",244,165,472,252,249,208,420,277
"18","G0002","G0002_08","inactive",419,388,475,440,482,248,525,413
"19","G0002","G0002_09","inactive",127,174,227,80,217,157,134,99
"20","G0002","G0002_10","inactive",623,797,690,827,647,670,734,748
"21","G0003","G0003_01","inactive",682,377,273,817,499,333,226,714
"22","G0003","G0003_02","inactive",379,366,441,202,287,388,504,133
"23","G0003","G0003_03","inactive",266,174,254,320,254,153,199,259
"24","G0003","G0003_04","inactive",41,173,43,82,77,170,45,123
"25","G0003","G0003_05","inactive",983,1001,977,1191,1010,687,969,988
"26","G0003","G0003_06","inactive",369,454,340,326,372,441,266,364
"27","G0003","G0003_07","inactive",297,307,218,216,235,274,270,159
"28","G0003","G0003_08","inactive",308,353,150,319,386,286,172,300
"29","G0003","G0003_09","inactive",457,486,188,414,385,349,158,349
"30","G0003","G0003_10","inactive",122,52,244,213,117,32,217,271
"31","G0004","G0004_01","inactive",649,938,718,1046,752,714,462,981
"32","G0004","G0004_02","inactive",291,645,360,444,239,577,243,343
"33","G0004","G0004_03","inactive",45,60,121,81,38,63,41,54
"34","G0004","G0004_04","inactive",233,409,332,459,287,422,241,486
"35","G0004","G0004_05","inactive",332,420,255,224,268,432,296,247
"36","G0004","G0004_06","inactive",340,168,186,265,266,170,177,235
"37","G0004","G0004_07","inactive",753,617,400,964,696,477,471,944
"38","G0004","G0004_08","inactive",107,100,95,114,108,65,75,144
"39","G0004","G0004_09","inactive",251,67,58,63,208,79,64,80
"40","G0004","G0004_10","inactive",361,457,202,211,300,316,389,237
"41","G0005","G0005_01","inactive",610,583,407,443,557,462,291,404
"42","G0005","G0005_02","inactive",372,227,509,538,347,157,431,431
"43","G0005","G0005_03","inactive",513,350,358,411,415,309,252,312
"44","G0005","G0005_04","inactive",1052,1279,1436,1102,1099,1191,1443,1227
"45","G0005","G0005_05","inactive",625,455,478,929,557,295,493,669
"46","G0005","G0005_06","inactive",1246,1203,1431,1360,1129,1030,1302,1052
"47","G0005","G0005_07","inactive",451,391,352,236,466,283,327,301
"48","G0005","G0005_08","inactive",289,425,298,274,265,291,336,200
"49","G0005","G0005_09","inactive",768,746,761,806,782,659,657,806
"50","G0005","G0005_10","inactive",420,609,546,814,365,449,443,786
"51","G0006","G0006_01","inactive",60,96,74,104,112,71,70,144
"52","G0006","G0006_02","inactive",174,136,149,161,134,109,157,154
"53","G0006","G0006_03","inactive",395,317,439,387,450,371,414,427
"54","G0006","G0006_04","inactive",495,581,339,484,406,469,385,338
"55","G0006","G0006_05","inactive",441,615,680,576,445,517,625,517
"56","G0006","G0006_06","inactive",800,1113,512,586,915,874,557,608
"57","G0006","G0006_07","inactive",400,594,421,409,413,612,366,350
"58","G0006","G0006_08","inactive",1640,1512,1260,1699,1591,1413,1357,1792
"59","G0006","G0006_09","inactive",172,147,506,301,179,151,412,387
"60","G0006","G0006_10","inactive",130,196,168,239,95,196,222,235
"61","G0007","G0007_01","inactive",176,341,151,259,225,287,211,249
"62","G0007","G0007_02","inactive",218,281,204,199,206,194,225,140
"63","G0007","G0007_03","inactive",315,703,576,461,323,542,568,323
"64","G0007","G0007_04","inactive",382,478,341,431,348,352,401,390
"65","G0007","G0007_05","inactive",62,70,82,37,78,24,49,39
"66","G0007","G0007_06","inactive",1109,650,564,652,960,587,563,587
"67","G0007","G0007_07","inactive",233,457,246,406,262,500,301,380
"68","G0007","G0007_08","inactive",306,245,320,155,306,241,237,136
"69","G0007","G0007_09","inactive",607,622,613,667,652,564,700,574
"70","G0007","G0007_10","inactive",567,559,364,755,580,562,379,677
"71","G0008","G0008_01","inactive",268,443,401,673,284,412,341,573
"72","G0008","G0008_02","inactive",634,909,1088,928,577,809,1026,940
"73","G0008","G0008_03","inactive",176,177,204,356,214,148,340,326
"74","G0008","G0008_04","inactive",333,223,190,217,260,242,193,162
"75","G0008","G0008_05","inactive",283,186,372,301,314,261,400,228
"76","G0008","G0008_06","inactive",522,478,338,378,572,329,452,386
"77","G0008","G0008_07","inactive",29,118,158,172,57,133,133,104
"78","G0008","G0008_08","inactive",97,160,147,96,52,111,250,71
"79","G0008","G0008_09","inactive",511,448,376,446,452,351,375,476
"80","G0008","G0008_10","inactive",762,764,1055,1266,789,862,1095,992
"81","G0009","G0009_01","inactive",461,547,402,797,492,526,337,575
"82","G0009","G0009_02","inactive",1040,1169,668,865,948,977,780,702
"83","G0009","G0009_03","inactive",127,128,173,121,134,67,228,83
"84","G0009","G0009_04","inactive",663,727,756,546,738,686,750,599
"85","G0009","G0009_05","inactive",625,477,601,351,704,491,483,339
"86","G0009","G0009_06","inactive",177,73,122,132,222,37,120,152
"87","G0009","G0009_07","inactive",1797,2277,2312,1751,1871,1895,2175,1563
"88","G0009","G0009_08","inactive",663,924,582,854,697,729,465,696
"89","G0009","G0009_09","inactive",213,170,164,205,327,193,203,294
"90","G0009","G0009_10","inactive",106,225,111,225,145,209,121,174
"91","G0010","G0010_01","inactive",84,131,170,192,66,138,167,149
"92","G0010","G0010_02","inactive",148,358,197,202,214,364,248,202
"93","G0010","G0010_03","inactive",293,201,284,207,207,207,309,285
"94","G0010","G0010_04","inactive",131,254,86,100,95,190,67,68
"95","G0010","G0010_05","inactive",521,349,363,562,683,307,390,379
"96","G0010","G0010_06","inactive",447,558,547,699,548,537,453,650
"97","G0010","G0010_07","inactive",405,290,435,374,309,284,466,280
"98","G0010","G0010_08","inactive",190,168,233,80,230,116,188,87
"99","G0010","G0010_09","inactive",363,391,397,417,498,412,404,273
"100","G0010","G0010_10","inactive",187,232,186,61,172,208,160,78
"101","G0011","G0011_01","inactive",569,722,662,619,672,534,660,571
"102","G0011","G0011_02","inactive",617,455,470,645,491,486,529,775
"103","G0011","G0011_03","inactive",574,529,588,738,487,538,603,738
"104","G0011","G0011_04","inactive",114,372,492,306,153,371,413,321
"105","G0011","G0011_05","inactive",80,47,49,29,86,38,29,17
"106","G0011","G0011_06","inactive",847,494,715,473,786,422,534,329
"107","G0011","G0011_07","inactive",105,173,76,147,132,181,107,142
"108","G0011","G0011_08","inactive",194,0,79,19,131,0,39,24
"109","G0011","G0011_09","inactive",409,415,698,476,490,416,781,490
"110","G0011","G0011_10","inactive",315,605,499,282,348,618,449,232
"111","G0012","G0012_01","inactive",266,103,186,26,286,202,210,23
"112","G0012","G0012_02","inactive",306,363,261,323,337,252,240,227
"113","G0012","G0012_03","inactive",226,340,279,205,248,288,217,199
"114","G0012","G0012_04","inactive",170,292,189,213,244,173,201,163
"115","G0012","G0012_05","inactive",566,566,422,379,716,488,289,351
"116","G0012","G0012_06","inactive",111,78,132,244,28,47,210,186
"117","G0012","G0012_07","inactive",162,389,159,256,104,268,168,327
"118","G0012","G0012_08","inactive",463,528,424,627,479,533,438,641
"119","G0012","G0012_09","inactive",135,164,90,207,156,74,145,209
"120","G0012","G0012_10","inactive",357,290,326,285,281,222,377,306
"121","G0013","G0013_01","decreasing",1067,951,791,1005,653,496,686,538
"122","G0013","G0013_02","decreasing",936,750,684,734,560,418,412,438
"123","G0013","G0013_03","decreasing",110,96,194,237,136,127,149,118
"124","G0013","G0013_04","decreasing",803,1035,1038,1081,431,488,826,559
"125","G0013","G0013_05","decreasing",539,762,569,744,350,567,374,525
"126","G0013","G0013_06","decreasing",264,176,291,229,212,113,200,92
"127","G0013","G0013_07","decreasing",399,328,394,557,362,292,312,446
"128","G0013","G0013_08","decreasing",344,644,287,222,203,269,190,109
"129","G0013","G0013_09","decreasing",586,600,422,682,387,384,260,396
"130","G0013","G0013_10","decreasing",356,436,377,222,188,196,254,117
"131","G0014","G0014_01","negcontrol",353,306,491,667,378,328,444,574
"132","G0014","G0014_02","negcontrol",218,155,371,349,216,159,437,388
"133","G0014","G0014_03","negcontrol",215,245,337,325,207,274,291,304
"134","G0014","G0014_04","negcontrol",3387,3604,3708,3460,3361,3084,3692,3195
"135","G0014","G0014_05","negcontrol",720,602,614,571,723,597,391,591
"136","G0014","G0014_06","negcontrol",1257,1418,1551,1569,1238,1096,1564,1600
"137","G0014","G0014_07","negcontrol",393,502,447,335,403,527,423,311
"138","G0014","G0014_08","negcontrol",292,217,219,288,360,190,210,277
"139","G0014","G0014_09","negcontrol",767,732,621,616,760,501,784,673
"140","G0014","G0014_10","negcontrol",816,588,656,900,780,516,599,912
"141","G0015","G0015_01","inactive",418,338,302,396,340,234,423,426
"142","G0015","G0015_02","inactive",446,654,426,516,404,477,502,413
"143","G0015","G0015_03","inactive",516,603,646,697,529,532,697,730
"144","G0015","G0015_04","inactive",519,607,745,669,644,569,622,727
"145","G0015","G0015_05","inactive",202,67,280,211,196,80,302,190
"146","G0015","G0015_06","inactive",132,140,137,188,159,113,60,165
"147","G0015","G0015_07","inactive",1809,1671,1867,2028,2051,1635,1805,1611
"148","G0015","G0015_08","inactive",337,455,256,394,430,373,331,294
"149","G0015","G0015_09","inactive",1018,853,964,1097,936,777,999,1147
"150","G0015","G0015_10","inactive",1652,1612,1170,1622,1550,1425,1399,1431
"151","G0016","G0016_01","inactive",513,1019,719,734,616,1080,687,701
"152","G0016","G0016_02","inactive",1059,627,693,858,958,607,670,753
"153","G0016","G0016_03","inactive",494,713,836,652,481,878,758,569
"154","G0016","G0016_04","inactive",921,1446,1065,1329,957,1290,1096,1136
"155","G0016","G0016_05","inactive",152,156,156,343,130,186,169,252
"156","G0016","G0016_06","inactive",475,374,594,254,558,339,527,357
"157","G0016","G0016_07","inactive",484,497,592,620,450,472,599,497
"158","G0016","G0016_08","inactive",111,46,82,220,89,57,82,170
"159","G0016","G0016_09","inactive",921,736,881,1116,1027,499,754,845
"160","G0016","G0016_10","inactive",225,280,223,327,190,258,302,305
"161","G0017","G0017_01","inactive",225,162,224,163,207,264,238,128
"162","G0017","G0017_02","inactive",1132,819,663,705,1010,850,729,771
"163","G0017","G0017_03","inactive",534,249,239,578,424,300,292,564
"164","G0017","G0017_04","inactive",765,646,901,1327,700,544,931,1142
"165","G0017","G0017_05","inactive",821,483,628,731,862,356,484,824
"166","G0017","G0017_06","inactive",391,717,825,930,435,481,897,779
"167","G0017","G0017_07","inactive",99,146,154,254,139,75,95,233
"168","G0017","G0017_08","inactive",441,304,454,547,505,270,400,438
"169","G0017","G0017_09","inactive",81,309,154,230,119,261,86,91
"170","G0017","G0017_10","inactive",245,337,254,290,222,264,327,259
"171","G0018","G0018_01","inactive",202,106,126,218,97,92,118,159
"172","G0018","G0018_02","inactive",76,213,251,214,83,201,171,291
"173","G0018","G0018_03","inactive",87,201,64,156,59,180,63,115
"174","G0018","G0018_04","inactive",594,667,575,822,557,661,497,686
"175","G0018","G0018_05","inactive",94,194,215,159,103,192,249,150
"176","G0018","G0018_06","inactive",74,112,35,173,46,125,72,220
"177","G0018","G0018_07","inactive",257,345,241,257,211,315,183,292
"178","G0018","G0018_08","inactive",384,291,324,422,370,279,322,325
"179","G0018","G0018_09","inactive",852,771,830,808,885,527,705,792
"180","G0018","G0018_10","inactive",979,804,700,1060,992,665,628,814
"181","G0019","G0019_01","inactive",983,933,1259,1152,893,816,1260,1027
"182","G0019","G0019_02","inactive",577,683,982,1129,558,463,830,944
"183","G0019","G0019_03","inactive",534,364,416,240,583,392,387,241
"184","G0019","G0019_04","inactive",264,242,165,292,230,207,108,268
"185","G0019","G0019_05","inactive",468,537,536,856,457,470,553,769
"186","G0019","G0019_06","inactive",585,199,232,249,440,200,230,340
"187","G0019","G0019_07","inactive",414,291,364,504,476,225,341,544
"188","G0019","G0019_08","inactive",509,555,364,495,460,547,261,458
"189","G0019","G0019_09","inactive",289,202,390,237,242,184,304,237
"190","G0019","G0019_10","inactive",395,435,499,458,329,289,404,459
"191","G0020","G0020_01","negcontrol",690,318,626,517,636,403,547,539
"192","G0020","G0020_02","negcontrol",813,977,836,832,774,801,759,730
"193","G0020","G0020_03","negcontrol",112,38,61,25,77,28,87,18
"194","G0020","G0020_04","negcontrol",653,786,447,775,682,878,430,729
"195","G0020","G0020_05","negcontrol",1614,1240,1799,1976,1747,1357,1876,1860
"196","G0020","G0020_06","negcontrol",606,544,755,970,581,561,777,803
"197","G0020","G0020_07","negcontrol",488,424,642,650,625,425,609,691
"198","G0020","G0020_08","negcontrol",187,144,34,345,100,201,42,277
"199","G0020","G0020_09","negcontrol",430,340,316,314,496,375,255,315
"200","G0020","G0020_10","negcontrol",349,320,436,609,352,267,411,557
"201","G0021","G0021_01","inactive",198,485,248,479,192,427,400,459
"202","G0021","G0021_02","inactive",144,372,239,357,197,235,197,350
"203","G0021","G0021_03","inactive",719,805,1060,988,882,708,955,808
"204","G0021","G0021_04","inactive",1029,765,626,1019,1057,600,640,1049
"205","G0021","G0021_05","inactive",466,749,645,444,539,597,571,458
"206","G0021","G0021_06","inactive",88,50,138,115,84,51,212,139
"207","G0021","G0021_07","inactive",477,164,588,664,506,232,690,576
"208","G0021","G0021_08","inactive",146,152,317,110,147,90,281,144
"209","G0021","G0021_09","inactive",702,767,898,821,761,584,740,683
"210","G0021","G0021_10","inactive",339,168,206,202,412,125,290,118
"211","G0022","G0022_01","inactive",669,674,933,768,752,584,880,768
"212","G0022","G0022_02","inactive",133,180,207,292,57,125,276,185
"213","G0022","G0022_03","inactive",608,216,297,392,517,167,304,378
"214","G0022","G0022_04","inactive",486,591,531,437,523,509,512,368
"215","G0022","G0022_05","inactive",267,190,192,196,218,87,249,210
"216","G0022","G0022_06","inactive",351,202,271,340,362,232,205,210
