"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",371,526,524,319,372,527,523,323
"2","G0001","G0001_02","inactive",402,417,411,338,402,408,422,314
"3","G0001","G0001_03","inactive",413,523,596,409,291,502,553,281
"4","G0001","G0001_04","inactive",725,468,592,782,729,716,807,703
"5","G0001","G0001_05","inactive",313,434,169,433,265,409,253,356
"6","G0001","G0001_06","inactive",207,358,234,258,297,379,362,288
"7","G0001","G0001_07","inactive",805,507,549,517,806,533,597,499
"8","G0001","G0001_08","inactive",136,214,135,270,199,218,163,231
"9","G0001","G0001_09","inactive",188,341,354,352,196,312,400,322
"10","G0001","G0001_10","inactive",386,529,309,380,562,456,433,579
"11","G0002","G0002_01","inactive",147,366,150,162,165,362,254,165
"12","G0002","G0002_02","inactive",507,514,732,592,463,595,765,692
"13","G0002","G0002_03","inactive",1300,967,1062,887,1371,1085,920,919
"14","G0002","G0002_04","inactive",745,753,614,870,682,795,604,865
"15","G0002","G0002_05","inactive",620,814,849,864,674,867,1117,825
"16","G0002","G0002_06","inactive",164,250,273,227,121,324,312,282
"17","G0002","G0002_07","inactive",732,911,844,846,775,929,860,795
"18","G0002","G0002_08","inactive",631,332,561,630,569,416,606,657
"19","G0002","G0002_09","inactive",1280,1506,1583,1833,1302,1343,1804,1782
"20","G0002","G0002_10","inactive",9154,8641,7276,8157,8745,9189,8256,8145
"21","G0003","G0003_01","negcontrol",236,159,96,293,282,209,104,339
"22","G0003","G0003_02","negcontrol",133,33,0,36,97,18,0,92
"23","G0003","G0003_03","negcontrol",420,396,406,586,423,358,405,479
"24","G0003","G0003_04","negcontrol",124,196,115,81,116,200,141,56
"25","G0003","G0003_05","negcontrol",2038,2084,1312,1940,2152,2176,1619,2052
"26","G0003","G0003_06","negcontrol",214,284,288,285,217,426,324,328
"27","G0003","G0003_07","negcontrol",463,281,265,192,370,297,356,184
"28","G0003","G0003_08","negcontrol",988,700,614,756,1007,684,653,923
"29","G0003","G0003_09","negcontrol",300,490,286,685,279,540,336,648
"30","G0003","G0003_10","negcontrol",433,530,521,485,464,591,558,470
"31","G0004","G0004_01","inactive",367,245,270,138,376,290,242,248
"32","G0004","G0004_02","inactive",456,314,304,431,468,310,411,442
"33","G0004","G0004_03","inactive",282,795,524,536,255,726,589,657
"34","G0004","G0004_04","inactive",410,194,247,281,249,188,251,234
"35","G0004","G0004_05","inactive",95,48,32,208,141,47,58,172
"36","G0004","G0004_06","inactive",169,175,177,198,73,194,191,211
"37","G0004","G0004_07","inactive",104,243,147,238,107,228,120,326
"38","G0004","G0004_08","inactive",577,1065,808,872,432,1070,1082,843
"39","G0004","G0004_09","inactive",208,55,162,32,173,53,130,57
"40","G0004","G0004_10","inactive",377,320,284,253,423,246,306,249
"41","G0005","G0005_01","inactive",843,635,649,631,708,677,555,593
"42","G0005","G0005_02","inactive",445,321,318,387,463,345,326,466
"43","G0005","G0005_03","inactive",303,253,213,153,318,308,284,307
"44","G0005","G0005_04","inactive",536,517,771,436,560,685,600,394
"45","G0005","G0005_05","inactive",338,390,358,230,383,579,420,212
"46","G0005","G0005_06","inactive",192,68,247,123,118,68,157,90
"47","G0005","G0005_07","inactive",229,218,100,120,209,310,154,180
"48","G0005","G0005_08","inactive",223,253,161,210,184,180,206,309
"49","G0005","G0005_09","inactive",861,481,269,675,812,317,322,620
"50","G0005","G0005_10","inactive",1395,1349,1343,1291,1241,1336,1555,1188
"51","G0006","G0006_01","inactive",215,202,411,87,227,204,319,151
"52","G0006","G0006_02","inactive",587,355,185,429,520,467,216,520
"53","G0006","G0006_03","inactive",642,520,558,847,590,363,585,835
"54","G0006","G0006_04","inactive",101,132,67,127,169,104,108,181
"55","G0006","G0006_05","inactive",678,559,478,629,552,540,521,576
