"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",432,406,432,337,420,371,477,251
"2","G0001","G0001_02","inactive",195,312,216,107,192,283,375,182
"3","G0001","G0001_03","inactive",264,440,556,471,359,439,688,517
"4","G0001","G0001_04","inactive",505,793,434,591,759,750,554,559
"5","G0001","G0001_05","inactive",406,356,127,297,415,308,170,245
"6","G0001","G0001_06","inactive",428,633,407,677,474,599,526,643
"7","G0001","G0001_07","inactive",631,756,806,1045,758,662,846,1121
"8","G0001","G0001_08","inactive",429,658,439,719,531,624,498,736
"9","G0001","G0001_09","inactive",276,272,253,259,258,202,371,279
"10","G0001","G0001_10","inactive",41,62,46,10,67,107,56,34
"11","G0002","G0002_01","inactive",473,310,514,547,370,361,483,562
"12","G0002","G0002_02","inactive",183,228,236,314,142,193,210,258
"13","G0002","G0002_03","inactive",266,461,233,325,299,360,370,296
"14","G0002","G0002_04","inactive",359,538,479,432,334,426,572,483
"15","G0002","G0002_05","inactive",131,248,83,88,204,253,134,90
"16","G0002","G0002_06","inactive",199,205,333,224,266,243,390,202
"17","G0002","G0002_07","inactive",221,152,138,115,188,196,218,122
"18","G0002","G0002_08","inactive",768,562,658,1246,910,650,816,1051
"19","G0002","G0002_09","inactive",388,330,378,97,364,358,438,163
"20","G0002","G0002_10","inactive",409,595,701,614,398,608,671,560
"21","G0003","G0003_01","inactive",161,394,268,260,268,465,344,340
"22","G0003","G0003_02","inactive",628,633,643,461,753,716,773,453
"23","G0003","G0003_03","inactive",140,129,154,117,174,91,232,143
"24","G0003","G0003_04","inactive",70,105,133,179,45,173,152,216
"25","G0003","G0003_05","inactive",69,122,120,22,68,166,102,49
"26","G0003","G0003_06","inactive",413,396,704,773,419,368,702,757
"27","G0003","G0003_07","inactive",319,564,546,503,387,644,541,596
"28","G0003","G0003_08","inactive",141,243,197,144,117,160,238,160
"29","G0003","G0003_09","inactive",241,484,161,212,398,501,276,202
"30","G0003","G0003_10","inactive",298,299,348,402,264,363,410,427
"31","G0004","G0004_01","inactive",117,49,45,54,63,48,64,58
"32","G0004","G0004_02","inactive",302,214,370,330,423,232,349,388
"33","G0004","G0004_03","inactive",49,167,100,136,34,158,80,154
"34","G0004","G0004_04","inactive",50,77,57,179,68,96,72,120
"35","G0004","G0004_05","inactive",281,239,191,165,222,122,173,189
"36","G0004","G0004_06","inactive",216,299,223,326,178,257,201,229
"37","G0004","G0004_07","inactive",250,438,387,510,346,456,410,500
"38","G0004","G0004_08","inactive",117,45,222,273,119,51,229,249
"39","G0004","G0004_09","inactive",142,243,232,235,236,209,264,220
"40","G0004","G0004_10","inactive",598,631,548,475,701,603,614,537
"41","G0005","G0005_01","inactive",112,156,117,195,135,156,82,229
"42","G0005","G0005_02","inactive",395,805,450,605,472,736,549,695
"43","G0005","G0005_03","inactive",243,348,375,545,319,342,328,558
"44","G0005","G0005_04","inactive",1489,1676,1646,1580,1539,1802,1674,1570
"45","G0005","G0005_05","inactive",653,629,515,326,619,638,685,315
"46","G0005","G0005_06","inactive",891,792,778,1021,947,703,797,1020
"47","G0005","G0005_07","inactive",776,815,752,877,877,888,929,901
"48","G0005","G0005_08","inactive",196,216,235,197,225,194,220,208
"49","G0005","G0005_09","inactive",408,153,163,308,355,162,196,274
"50","G0005","G0005_10","inactive",227,603,364,250,367,532,405,394
"51","G0006","G0006_01","decreasing",797,685,670,651,126,182,126,55
"52","G0006","G0006_02","decreasing",3532,3251,2449,3128,567,335,492,487
"53","G0006","G0006_03","decreasing",902,1204,1152,838,120,225,197,107
"54","G0006","G0006_04","decreasing",349,704,326,792,61,60,46,82
"55","G0006","G0006_05","decreasing",146,468,288,628,46,133,92,121
"56","G0006","G0006_06","decreasing",3999,3681,4064,3642,610,647,757,449
"57","G0006","G0006_07","decreasing",539,1548,995,882,111,213,45,156
"58","G0006","G0006_08","decreasing",675,778,395,502,762,766,494,482
"59","G0006","G0006_09","decreasing",1498,1320,569,570,107,165,84,100
"60","G0006","G0006_10","decreasing",159,77,72,199,24,52,23,65
"61","G0007","G0007_01","negcontrol",180,282,176,205,143,390,213,242
"62","G0007","G0007_02","negcontrol",131,178,116,178,188,190,209,206
"63","G0007","G0007_03","negcontrol",454,404,563,542,501,400,556,471
"64","G0007","G0007_04","negcontrol",269,194,156,188,331,154,185,120
"65","G0007","G0007_05","negcontrol",509,786,732,795,565,666,810,763
"66","G0007","G0007_06","negcontrol",450,545,412,380,518,485,414,443
"67","G0007","G0007_07","negcontrol",193,279,409,277,378,357,475,493
"68","G0007","G0007_08","negcontrol",315,171,188,144,277,138,187,169
"69","G0007","G0007_09","negcontrol",323,308,280,223,400,304,278,227
"70","G0007","G0007_10","negcontrol",254,95,213,199,246,124,257,190
"71","G0008","G0008_01","inactive",524,435,563,910,562,349,624,906
"72","G0008","G0008_02","inactive",46,54,52,53,147,49,51,58
"73","G0008","G0008_03","inactive",272,289,382,308,342,264,405,244
"74","G0008","G0008_04","inactive",600,793,534,713,656,736,641,568
"75","G0008","G0008_05","inactive",50,61,120,101,107,62,147,67
"76","G0008","G0008_06","inactive",245,148,207,195,274,214,183,227
"77","G0008","G0008_07","inactive",227,214,312,148,205,160,442,115
"78","G0008","G0008_08","inactive",473,594,478,652,429,519,464,634
"79","G0008","G0008_09","inactive",262,185,241,157,294,160,245,164
"80","G0008","G0008_10","inactive",723,589,437,485,758,540,487,418
"81","G0009","G0009_01","inactive",89,350,434,428,147,305,388,427
"82","G0009","G0009_02","inactive",198,112,174,178,237,174,302,164
"83","G0009","G0009_03","inactive",354,298,153,235,320,290,241,204
"84","G0009","G0009_04","inactive",228,402,279,508,223,396,256,414
"85","G0009","G0009_05","inactive",128,124,74,63,77,123,108,77
"86","G0009","G0009_06","inactive",185,138,246,97,262,180,286,158
"87","G0009","G0009_07","inactive",294,257,318,267,421,189,475,337
"88","G0009","G0009_08","inactive",635,509,437,646,824,663,480,644
"89","G0009","G0009_09","inactive",237,138,152,123,203,152,215,63
"90","G0009","G0009_10","inactive",376,462,330,315,389,532,378,239
"91","G0010","G0010_01","negcontrol",794,824,833,807,903,919,1005,902
"92","G0010","G0010_02","negcontrol",1304,1268,1254,1041,1426,1288,1309,1166
"93","G0010","G0010_03","negcontrol",119,165,138,203,271,99,203,222
"94","G0010","G0010_04","negcontrol",459,470,417,507,354,472,556,474
"95","G0010","G0010_05","negcontrol",1583,2174,2200,2084,1842,2102,2481,1855
"96","G0010","G0010_06","negcontrol",468,750,469,900,476,737,416,845
"97","G0010","G0010_07","negcontrol",284,287,69,133,257,296,129,170
"98","G0010","G0010_08","negcontrol",162,265,336,321,93,235,278,351
"99","G0010","G0010_09","negcontrol",67,49,64,44,108,68,146,31
"100","G0010","G0010_10","negcontrol",366,345,283,434,393,329,358,462
"101","G0011","G0011_01","inactive",102,96,74,53,133,51,37,65
"102","G0011","G0011_02","inactive",123,0,59,105,91,0,78,70
"103","G0011","G0011_03","inactive",411,454,368,353,460,400,395,376
"104","G0011","G0011_04","inactive",222,395,92,447,267,322,111,391
"105","G0011","G0011_05","inactive",471,303,277,359,507,349,245,299
"106","G0011","G0011_06","inactive",1226,1282,1553,1578,1437,1360,1676,1687
"107","G0011","G0011_07","inactive",269,416,302,213,307,410,295,240
"108","G0011","G0011_08","inactive",380,347,259,254,443,292,336,293
"109","G0011","G0011_09","inactive",248,208,116,198,322,176,177,178
"110","G0011","G0011_10","inactive",169,121,44,80,144,126,69,159
