"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",1723,1714,1524,2113,1725,1555,1678,1964
"2","G0001","G0001_02","inactive",488,415,498,231,459,414,748,364
"3","G0001","G0001_03","inactive",512,485,801,544,554,395,789,534
"4","G0001","G0001_04","inactive",386,277,419,458,370,266,423,371
"5","G0001","G0001_05","inactive",691,769,518,608,670,746,560,474
"6","G0001","G0001_06","inactive",968,791,869,625,908,899,1055,648
"7","G0001","G0001_07","inactive",602,587,464,498,596,397,442,533
"8","G0001","G0001_08","inactive",410,398,278,219,387,282,277,205
"9","G0001","G0001_09","inactive",722,554,675,514,825,578,652,515
"10","G0001","G0001_10","inactive",442,599,641,549,454,556,576,618
"11","G0002","G0002_01","inactive",1025,832,608,937,985,760,696,1028
"12","G0002","G0002_02","inactive",499,477,480,522,488,340,407,468
"13","G0002","G0002_03","inactive",185,247,155,351,199,194,213,313
"14","G0002","G0002_04","inactive",377,192,437,238,361,208,436,278
"15","G0002","G0002_05","inactive",168,240,86,310,229,149,106,210
"16","G0002","G0002_06","inactive",780,510,544,773,795,628,703,695
"17","G0002","G0002_07","inactive",650,570,677,396,544,633,620,459
"18","G0002","G0002_08","inactive",214,285,517,266,296,275,436,401
"19","G0002","G0002_09","inactive",844,1010,970,1055,862,922,1087,1025
"20","G0002","G0002_10","inactive",47,74,134,69,83,24,133,49
"21","G0003","G0003_01","inactive",347,246,349,590,421,256,355,569
"22","G0003","G0003_02","inactive",161,182,274,84,186,193,225,78
"23","G0003","G0003_03","inactive",627,403,451,346,732,422,472,353
"24","G0003","G0003_04","inactive",289,272,406,321,218,277,483,302
"25","G0003","G0003_05","inactive",911,888,834,1000,918,968,1024,977
"26","G0003","G0003_06","inactive",388,194,316,282,375,161,454,249
"27","G0003","G0003_07","inactive",381,285,383,383,385,324,292,336
"28","G0003","G0003_08","inactive",371,263,419,334,382,271,355,154
"29","G0003","G0003_09","inactive",203,169,200,238,354,255,210,216
"30","G0003","G0003_10","inactive",498,691,577,449,514,634,651,468
"31","G0004","G0004_01","inactive",432,618,495,430,319,582,461,450
"32","G0004","G0004_02","inactive",269,122,259,302,277,151,318,237
"33","G0004","G0004_03","inactive",283,377,650,643,347,334,606,525
"34","G0004","G0004_04","inactive",354,228,191,674,322,304,333,603
"35","G0004","G0004_05","inactive",729,327,629,633,894,368,538,478
"36","G0004","G0004_06","inactive",248,253,153,245,188,116,196,351
"37","G0004","G0004_07","inactive",350,354,255,440,422,307,295,352
"38","G0004","G0004_08","inactive",199,170,228,251,189,242,232,353
"39","G0004","G0004_09","inactive",136,438,336,132,176,358,339,127
"40","G0004","G0004_10","inactive",784,696,773,441,856,618,770,521
"41","G0005","G0005_01","inactive",1940,1842,1808,2012,1858,2135,1994,1825
"42","G0005","G0005_02","inactive",156,324,169,319,197,333,210,198
"43","G0005","G0005_03","inactive",396,281,282,706,465,251,330,575
"44","G0005","G0005_04","inactive",635,494,749,701,647,546,1075,816
"45","G0005","G0005_05","inactive",120,283,218,188,147,349,194,118
"46","G0005","G0005_06","inactive",361,532,371,540,397,509,297,412
"47","G0005","G0005_07","inactive",323,425,267,300,341,385,312,262
"48","G0005","G0005_08","inactive",371,224,250,381,281,126,220,231
"49","G0005","G0005_09","inactive",413,685,722,491,410,600,823,416
"50","G0005","G0005_10","inactive",120,84,85,96,175,93,93,60
"51","G0006","G0006_01","inactive",358,382,405,275,472,427,408,231
"52","G0006","G0006_02","inactive",699,844,808,836,811,876,771,744
"53","G0006","G0006_03","inactive",328,227,459,251,351,182,566,296
"54","G0006","G0006_04","inactive",441,478,502,489,556,557,611,437
"55","G0006","G0006_05","inactive",397,278,285,329,462,274,349,250
"56","G0006","G0006_06","inactive",397,314,488,645,402,301,528,664
"57","G0006","G0006_07","inactive",600,576,627,707,649,497,691,728
"58","G0006","G0006_08","inactive",54,130,99,143,60,86,129,113
