"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",49,63,62,54,86,33,69,50
"2","G0001","G0001_02","inactive",32,60,26,22,44,41,29,20
"3","G0001","G0001_03","inactive",15,22,18,13,29,13,17,8
"4","G0001","G0001_04","inactive",95,26,65,70,131,28,73,63
"5","G0001","G0001_05","inactive",106,53,108,86,128,38,123,88
"6","G0001","G0001_06","inactive",39,67,41,22,59,109,53,24
"7","G0001","G0001_07","inactive",52,135,57,55,91,143,68,42
"8","G0001","G0001_08","inactive",146,215,154,196,168,161,149,189
"9","G0001","G0001_09","inactive",436,444,305,390,536,329,342,374
"10","G0001","G0001_10","inactive",44,68,19,53,65,56,30,44
"11","G0002","G0002_01","inactive",120,252,213,234,184,211,254,175
"12","G0002","G0002_02","inactive",133,128,124,110,138,111,148,118
"13","G0002","G0002_03","inactive",203,172,179,162,209,121,186,118
"14","G0002","G0002_04","inactive",0,0,0,24,0,0,0,16
"15","G0002","G0002_05","inactive",157,131,104,163,214,104,114,151
"16","G0002","G0002_06","inactive",21,31,29,114,13,28,34,80
"17","G0002","G0002_07","inactive",52,89,25,35,64,47,25,67
"18","G0002","G0002_08","inactive",108,93,102,115,130,69,99,108
"19","G0002","G0002_09","inactive",48,34,52,86,65,16,93,88
"20","G0002","G0002_10","inactive",150,170,73,106,176,111,84,115
"21","G0003","G0003_01","inactive",436,381,361,574,534,273,478,476
"22","G0003","G0003_02","inactive",163,134,176,143,206,118,253,159
"23","G0003","G0003_03","inactive",186,203,78,165,201,134,92,134
"24","G0003","G0003_04","inactive",27,97,71,116,44,73,62,96
"25","G0003","G0003_05","inactive",61,101,142,120,83,94,182,114
"26","G0003","G0003_06","inactive",165,173,91,144,188,168,142,134
"27","G0003","G0003_07","inactive",362,415,296,430,416,432,347,321
"28","G0003","G0003_08","inactive",68,75,63,82,99,66,66,78
"29","G0003","G0003_09","inactive",164,32,128,116,202,35,135,120
"30","G0003","G0003_10","inactive",32,109,33,61,30,82,38,62
"31","G0004","G0004_01","inactive",192,205,167,276,214,127,220,228
"32","G0004","G0004_02","inactive",187,187,165,212,281,173,190,175
"33","G0004","G0004_03","inactive",120,78,76,106,111,80,110,102
"34","G0004","G0004_04","inactive",245,237,258,227,250,187,328,213
"35","G0004","G0004_05","inactive",111,167,94,146,165,143,76,128
"36","G0004","G0004_06","inactive",329,382,216,349,289,320,270,232
"37","G0004","G0004_07","inactive",206,290,118,130,273,275,179,122
"38","G0004","G0004_08","inactive",327,284,304,304,412,274,279,289
"39","G0004","G0004_09","inactive",210,258,239,114,309,183,276,126
"40","G0004","G0004_10","inactive",21,49,43,28,44,32,42,18
"41","G0005","G0005_01","inactive",437,614,397,484,540,548,446,501
"42","G0005","G0005_02","inactive",159,186,119,172,188,182,135,145
"43","G0005","G0005_03","inactive",79,86,68,67,122,71,70,69
"44","G0005","G0005_04","inactive",169,262,244,100,184,177,226,111
"45","G0005","G0005_05","inactive",12,10,29,29,18,8,49,19
"46","G0005","G0005_06","inactive",178,173,98,131,179,116,103,130
"47","G0005","G0005_07","inactive",291,327,323,375,403,320,380,348
"48","G0005","G0005_08","inactive",190,122,128,101,213,101,202,97
"49","G0005","G0005_09","inactive",163,148,155,183,153,142,137,145
"50","G0005","G0005_10","inactive",169,164,161,121,238,128,147,118
"51","G0006","G0006_01","inactive",177,237,238,299,221,182,248,315
"52","G0006","G0006_02","inactive",345,372,186,255,370,293,217,259
"53","G0006","G0006_03","inactive",424,556,361,535,500,428,468,540
"54","G0006","G0006_04","inactive",44,89,79,92,40,72,110,60
"55","G0006","G0006_05","inactive",34,101,67,76,41,78,69,60
"56","G0006","G0006_06","inactive",60,36,29,45,96,57,30,43
"57","G0006","G0006_07","inactive",432,562,346,473,512,406,402,448
"58","G0006","G0006_08","inactive",145,192,143,116,183,139,167,101
"59","G0006","G0006_09","inactive",125,72,59,160,150,74,75,132
"60","G0006","G0006_10","inactive",435,457,362,405,597,375,435,366
"61","G0007","G0007_01","inactive",287,478,533,513,294,395,565,438
"62","G0007","G0007_02","inactive",258,506,300,378,322,378,327,345
"63","G0007","G0007_03","inactive",153,132,134,115,163,135,161,113
"64","G0007","G0007_04","inactive",267,289,270,210,343,227,320,164
"65","G0007","G0007_05","inactive",473,603,440,479,601,476,588,439
"66","G0007","G0007_06","inactive",194,102,72,115,248,95,81,100
"67","G0007","G0007_07","inactive",303,274,198,232,377,211,226,217
"68","G0007","G0007_08","inactive",142,133,125,83,196,89,138,63
"69","G0007","G0007_09","inactive",48,48,38,29,56,45,66,33
"70","G0007","G0007_10","inactive",128,175,103,246,155,133,117,224
"71","G0008","G0008_01","inactive",206,263,192,233,266,220,218,186
"72","G0008","G0008_02","inactive",84,96,49,159,122,98,80,155
"73","G0008","G0008_03","inactive",338,470,357,420,408,388,420,463
"74","G0008","G0008_04","inactive",64,68,67,87,63,69,83,52
"75","G0008","G0008_05","inactive",139,252,122,171,168,211,156,136
"76","G0008","G0008_06","inactive",90,83,69,53,77,66,72,32
"77","G0008","G0008_07","inactive",129,232,141,171,152,223,180,218
"78","G0008","G0008_08","inactive",237,315,228,386,315,241,260,367
"79","G0008","G0008_09","inactive",192,234,223,175,234,227,245,161
"80","G0008","G0008_10","inactive",139,169,107,169,165,152,100,155
"81","G0009","G0009_01","inactive",106,131,58,91,138,94,61,93
"82","G0009","G0009_02","inactive",162,125,92,138,265,94,124,101
"83","G0009","G0009_03","inactive",85,113,75,169,94,80,109,157
"84","G0009","G0009_04","inactive",124,175,132,116,189,126,134,111
"85","G0009","G0009_05","inactive",101,202,94,142,143,151,113,102
"86","G0009","G0009_06","inactive",66,84,71,117,106,63,68,107
"87","G0009","G0009_07","inactive",200,242,222,284,254,210,261,290
"88","G0009","G0009_08","inactive",170,275,155,191,225,244,237,198
"89","G0009","G0009_09","inactive",387,392,319,401,520,302,441,314
"90","G0009","G0009_10","inactive",31,71,22,60,39,68,37,50
"91","G0010","G0010_01","inactive",116,124,151,109,108,92,150,69
"92","G0010","G0010_02","inactive",134,202,96,150,132,141,154,162
"93","G0010","G0010_03","inactive",251,327,200,309,248,253,203,262
"94","G0010","G0010_04","inactive",270,352,226,287,280,265,243,285
"95","G0010","G0010_05","inactive",218,267,147,290,291,223,169,229
"96","G0010","G0010_06","inactive",183,199,228,143,248,163,247,153
"97","G0010","G0010_07","inactive",79,135,105,127,76,109,70,109
"98","G0010","G0010_08","inactive",88,128,82,60,100,110,96,55
"99","G0010","G0010_09","inactive",369,456,392,477,490,405,442,437
"100","G0010","G0010_10","inactive",110,90,76,104,164,54,102,90
"101","G0011","G0011_01","inactive",46,76,48,107,89,63,54,120
"102","G0011","G0011_02","inactive",150,243,178,157,170,182,248,127
"103","G0011","G0011_03","inactive",75,54,120,42,90,48,116,29
"104","G0011","G0011_04","inactive",250,323,215,259,355,362,243,232
"105","G0011","G0011_05","inactive",497,670,452,531,597,462,551,487
"106","G0011","G0011_06","inactive",88,77,117,108,149,72,126,73
"107","G0011","G0011_07","inactive",147,69,152,108,189,43,182,86
"108","G0011","G0011_08","inactive",226,214,169,155,242,173,188,130
"109","G0011","G0011_09","inactive",270,329,230,187,358,244,264,231
"110","G0011","G0011_10","inactive",74,39,64,67,120,36,51,55
"111","G0012","G0012_01","negcontrol",148,179,112,91,203,179,166,71
"112","G0012","G0012_02","negcontrol",857,855,649,799,993,757,713,776
"113","G0012","G0012_03","negcontrol",38,171,155,113,58,140,159,137
"114","G0012","G0012_04","negcontrol",201,241,102,207,198,201,129,187
"115","G0012","G0012_05","negcontrol",97,52,78,125,112,75,97,146
"116","G0012","G0012_06","negcontrol",338,390,259,418,447,312,354,447
"117","G0012","G0012_07","negcontrol",175,356,285,185,229,289,303,170
"118","G0012","G0012_08","negcontrol",234,189,215,142,267,156,252,136
"119","G0012","G0012_09","negcontrol",363,606,324,452,402,598,381,450
"120","G0012","G0012_10","negcontrol",42,25,20,23,52,28,48,43
"121","G0013","G0013_01","inactive",473,529,432,521,636,470,481,506
"122","G0013","G0013_02","inactive",77,46,68,167,103,54,96,139
"123","G0013","G0013_03","inactive",191,284,210,189,299,192,243,150
"124","G0013","G0013_04","inactive",103,143,89,131,142,146,110,108
"125","G0013","G0013_05","inactive",386,525,310,271,487,428,347,287
"126","G0013","G0013_06","inactive",83,37,68,115,80,38,59,102
"127","G0013","G0013_07","inactive",342,310,230,326,420,221,311,337
"128","G0013","G0013_08","inactive",26,143,71,111,36,136,102,85
"129","G0013","G0013_09","inactive",83,102,62,112,98,80,94,105
"130","G0013","G0013_10","inactive",732,862,665,832,903,807,726,799
"131","G0014","G0014_01","inactive",281,358,255,306,272,337,307,321
"132","G0014","G0014_02","inactive",141,132,143,62,194,95,185,85
"133","G0014","G0014_03","inactive",161,160,207,282,207,159,268,286
"134","G0014","G0014_04","inactive",386,509,299,292,475,406,293,308
"135","G0014","G0014_05","inactive",85,119,147,104,113,127,166,76
"136","G0014","G0014_06","inactive",171,212,130,203,173,173,171,193
"137","G0014","G0014_07","inactive",7,79,69,79,4,43,96,63
"138","G0014","G0014_08","inactive",94,62,88,113,130,46,102,122
"139","G0014","G0014_09","inactive",34,50,54,36,41,48,47,33
"140","G0014","G0014_10","inactive",465,429,409,412,527,365,466,371
"141","G0015","G0015_01","decreasing",803,1108,1016,1248,52,66,31,32
"142","G0015","G0015_02","decreasing",706,1068,826,1161,31,29,14,3
"143","G0015","G0015_03","decreasing",215,244,140,322,3,1,19,6
"144","G0015","G0015_04","decreasing",716,634,758,1255,56,10,19,39
"145","G0015","G0015_05","decreasing",717,952,619,824,21,17,61,8
"146","G0015","G0015_06","decreasing",287,447,258,434,17,11,0,33
"147","G0015","G0015_07","decreasing",200,355,198,264,0,0,1,7
