"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",52,47,47,55,60,40,36,77
"2","G0001","G0001_02","inactive",59,147,41,103,89,144,49,114
"3","G0001","G0001_03","inactive",58,96,112,92,20,111,107,100
"4","G0001","G0001_04","inactive",91,85,68,87,106,115,81,81
"5","G0001","G0001_05","inactive",41,97,89,150,59,137,94,129
"6","G0001","G0001_06","inactive",239,183,205,223,235,229,235,258
"7","G0001","G0001_07","inactive",55,40,86,83,56,83,105,54
"8","G0001","G0001_08","inactive",32,55,100,35,35,53,64,48
"9","G0001","G0001_09","inactive",115,117,125,31,103,153,114,42
"10","G0001","G0001_10","inactive",35,31,60,59,34,56,48,69
"11","G0002","G0002_01","inactive",110,60,150,63,111,62,144,97
"12","G0002","G0002_02","inactive",28,43,41,59,34,70,51,26
"13","G0002","G0002_03","inactive",89,83,74,62,64,78,65,63
"14","G0002","G0002_04","inactive",98,39,98,80,89,73,124,82
"15","G0002","G0002_05","inactive",216,183,290,340,247,279,311,411
"16","G0002","G0002_06","inactive",89,23,29,34,64,45,34,22
"17","G0002","G0002_07","inactive",45,57,42,71,49,68,58,55
"18","G0002","G0002_08","inactive",41,15,11,19,26,36,23,54
"19","G0002","G0002_09","inactive",57,58,33,56,54,64,42,58
"20","G0002","G0002_10","inactive",127,176,140,169,120,180,145,163
"21","G0003","G0003_01","inactive",24,44,57,83,43,85,48,46
"22","G0003","G0003_02","inactive",55,58,55,68,86,68,39,65
"23","G0003","G0003_03","inactive",39,84,48,37,69,77,41,32
"24","G0003","G0003_04","inactive",93,89,120,128,90,153,115,102
"25","G0003","G0003_05","inactive",43,38,35,37,56,54,32,47
"26","G0003","G0003_06","inactive",163,159,160,167,147,175,155,174
"27","G0003","G0003_07","inactive",71,65,77,89,73,91,72,65
"28","G0003","G0003_08","inactive",139,126,93,94,119,130,115,98
"29","G0003","G0003_09","inactive",152,134,169,163,137,145,149,171
"30","G0003","G0003_10","inactive",57,59,49,122,41,48,73,133
"31","G0004","G0004_01","inactive",55,56,73,42,48,49,57,50
"32","G0004","G0004_02","inactive",77,46,82,50,76,88,79,75
"33","G0004","G0004_03","inactive",68,158,169,145,107,226,139,137
"34","G0004","G0004_04","inactive",30,85,50,74,25,93,69,55
"35","G0004","G0004_05","inactive",60,69,53,12,64,51,65,29
"36","G0004","G0004_06","inactive",15,28,19,13,16,48,64,20
"37","G0004","G0004_07","inactive",209,355,309,195,221,370,302,222
"38","G0004","G0004_08","inactive",34,46,89,48,33,41,99,26
"39","G0004","G0004_09","inactive",56,49,100,64,77,69,88,52
"40","G0004","G0004_10","inactive",61,53,35,48,52,52,52,41
