"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",858,752,787,739,791,850,903,727
"2","G0001","G0001_02","inactive",1583,1312,1076,1323,1416,1149,1064,1395
"3","G0001","G0001_03","inactive",700,1084,1007,1062,755,1208,908,820
"4","G0001","G0001_04","inactive",556,284,628,453,373,418,553,375
"5","G0001","G0001_05","inactive",338,448,477,225,264,381,454,234
"6","G0001","G0001_06","inactive",173,90,77,232,76,89,80,275
"7","G0001","G0001_07","inactive",443,264,390,215,383,272,337,346
"8","G0001","G0001_08","inactive",421,231,183,199,540,263,205,179
"9","G0001","G0001_09","inactive",1836,1644,1833,1878,1843,1465,1787,1784
"10","G0001","G0001_10","inactive",380,395,337,450,405,365,375,480
"11","G0002","G0002_01","inactive",165,199,212,250,280,247,157,254
"12","G0002","G0002_02","inactive",220,370,237,310,253,269,186,396
"13","G0002","G0002_03","inactive",428,411,616,304,333,421,735,276
"14","G0002","G0002_04","inactive",30,44,111,49,24,91,167,26
"15","G0002","G0002_05","inactive",319,492,646,820,275,492,795,901
"16","G0002","G0002_06","inactive",502,177,325,217,422,166,377,368
"17","G0002","G0002_07","inactive",946,773,801,889,915,723,752,884
"18","G0002","G0002_08","inactive",301,431,131,388,352,378,130,413
"19","G0002","G0002_09","inactive",210,201,197,264,133,136,218,261
"20","G0002","G0002_10","inactive",149,154,221,277,165,191,293,295
"21","G0003","G0003_01","inactive",242,218,274,535,255,193,280,483
"22","G0003","G0003_02","inactive",606,652,593,772,585,644,699,751
"23","G0003","G0003_03","inactive",605,373,417,408,603,283,420,505
"24","G0003","G0003_04","inactive",261,387,397,202,291,388,328,260
"25","G0003","G0003_05","inactive",113,153,174,234,113,155,176,113
"26","G0003","G0003_06","inactive",586,561,294,346,543,456,365,313
"27","G0003","G0003_07","inactive",430,355,413,375,490,417,447,339
"28","G0003","G0003_08","inactive",1647,1643,1399,1612,1629,1761,1397,1502
"29","G0003","G0003_09","inactive",690,887,797,541,897,778,855,593
"30","G0003","G0003_10","inactive",1590,1349,1500,1797,1467,1441,1513,1716
"31","G0004","G0004_01","inactive",573,797,554,660,474,644,528,667
"32","G0004","G0004_02","inactive",345,615,276,523,312,412,295,493
"33","G0004","G0004_03","inactive",377,343,280,406,336,369,246,336
"34","G0004","G0004_04","inactive",162,259,101,258,99,181,159,276
"35","G0004","G0004_05","inactive",211,259,307,487,207,245,242,423
"36","G0004","G0004_06","inactive",137,253,108,211,136,219,146,343
"37","G0004","G0004_07","inactive",324,271,393,213,386,325,416,236
"38","G0004","G0004_08","inactive",440,189,233,498,286,165,283,387
"39","G0004","G0004_09","inactive",345,602,313,516,426,547,281,420
"40","G0004","G0004_10","inactive",379,350,378,352,459,380,440,398
"41","G0005","G0005_01","inactive",1235,1195,813,1399,1124,1001,678,1320
"42","G0005","G0005_02","inactive",660,864,1004,872,608,764,1129,966
"43","G0005","G0005_03","inactive",129,264,388,405,138,194,444,438
"44","G0005","G0005_04","inactive",104,270,187,233,88,345,181,154
"45","G0005","G0005_05","inactive",708,871,529,811,608,908,618,1006
"46","G0005","G0005_06","inactive",482,548,602,422,337,574,582,514
"47","G0005","G0005_07","inactive",782,649,508,360,703,621,533,409
"48","G0005","G0005_08","inactive",476,256,346,194,465,310,339,118
"49","G0005","G0005_09","inactive",760,766,449,473,646,657,431,541
"50","G0005","G0005_10","inactive",397,325,238,143,334,379,276,186
"51","G0006","G0006_01","inactive",667,505,679,620,680,454,645,580
"52","G0006","G0006_02","inactive",85,57,189,59,71,53,167,73
"53","G0006","G0006_03","inactive",454,556,215,461,437,680,203,377
"54","G0006","G0006_04","inactive",400,498,336,591,286,443,357,370
"55","G0006","G0006_05","inactive",157,218,177,269,178,274,217,323
"56","G0006","G0006_06","inactive",644,502,597,614,695,546,651,623
"57","G0006","G0006_07","inactive",451,758,625,641,561,661,590,649
"58","G0006","G0006_08","inactive",981,816,632,636,861,656,718,702
"59","G0006","G0006_09","inactive",599,191,528,500,459,283,415,454
"60","G0006","G0006_10","inactive",791,793,737,667,820,691,799,725
"61","G0007","G0007_01","inactive",437,1035,351,678,352,908,396,860
"62","G0007","G0007_02","inactive",533,369,496,433,399,327,489,349
"63","G0007","G0007_03","inactive",904,920,727,666,858,842,755,566
"64","G0007","G0007_04","inactive",632,575,510,780,752,643,626,651
"65","G0007","G0007_05","inactive",233,420,382,164,146,397,398,198
"66","G0007","G0007_06","inactive",258,324,295,209,264,242,354,194
"67","G0007","G0007_07","inactive",329,309,687,306,347,299,640,299
"68","G0007","G0007_08","inactive",358,306,461,238,305,411,411,239
"69","G0007","G0007_09","inactive",649,820,888,620,616,763,791,547
"70","G0007","G0007_10","inactive",523,733,726,419,518,532,725,383
"71","G0008","G0008_01","inactive",933,794,894,890,862,843,965,811
"72","G0008","G0008_02","inactive",605,337,626,543,498,240,585,630
"73","G0008","G0008_03","inactive",179,339,113,254,115,286,209,210
"74","G0008","G0008_04","inactive",575,272,356,377,480,339,305,317
"75","G0008","G0008_05","inactive",881,902,744,659,782,908,657,713
"76","G0008","G0008_06","inactive",1615,1545,1063,1596,1493,1373,1058,1738
"77","G0008","G0008_07","inactive",197,236,224,178,224,136,212,227
"78","G0008","G0008_08","inactive",269,337,380,475,286,362,348,540
"79","G0008","G0008_09","inactive",472,512,541,559,487,474,430,578
"80","G0008","G0008_10","inactive",1814,2313,1962,1784,1649,2007,1813,1720
"81","G0009","G0009_01","inactive",79,73,171,149,116,93,110,118
"82","G0009","G0009_02","inactive",1942,1817,1881,1759,1851,1839,1937,1768
"83","G0009","G0009_03","inactive",76,142,218,143,83,186,185,234
"84","G0009","G0009_04","inactive",1713,1524,1751,1378,1330,1430,1732,1463
"85","G0009","G0009_05","inactive",654,777,670,408,650,647,674,523
"86","G0009","G0009_06","inactive",306,391,252,247,307,324,246,277
"87","G0009","G0009_07","inactive",171,207,174,157,184,217,138,60
"88","G0009","G0009_08","inactive",258,246,216,276,414,243,384,308
"89","G0009","G0009_09","inactive",459,549,454,744,449,541,340,804
"90","G0009","G0009_10","inactive",426,567,375,537,372,535,349,588
"91","G0010","G0010_01","inactive",16,174,85,139,5,144,75,140
"92","G0010","G0010_02","inactive",173,512,511,649,238,474,481,597
"93","G0010","G0010_03","inactive",233,123,130,176,316,136,154,262
"94","G0010","G0010_04","inactive",924,930,988,751,875,807,908,662
"95","G0010","G0010_05","inactive",426,528,465,506,428,455,343,431
"96","G0010","G0010_06","inactive",308,647,649,524,361,687,694,489
"97","G0010","G0010_07","inactive",327,630,581,704,282,572,544,842
"98","G0010","G0010_08","inactive",175,194,144,241,128,212,164,226
"99","G0010","G0010_09","inactive",127,122,102,120,82,137,117,106
"100","G0010","G0010_10","inactive",1347,1391,1764,1553,1598,1423,1653,1529
"101","G0011","G0011_01","inactive",197,176,235,178,257,133,202,121
"102","G0011","G0011_02","inactive",111,318,458,236,146,272,461,298
"103","G0011","G0011_03","inactive",324,313,342,450,398,248,311,417
"104","G0011","G0011_04","inactive",169,117,115,16,247,63,127,17
"105","G0011","G0011_05","inactive",818,658,969,696,733,730,1096,577
"106","G0011","G0011_06","inactive",199,159,388,515,152,178,369,477
"107","G0011","G0011_07","inactive",0,123,177,56,0,85,192,58
"108","G0011","G0011_08","inactive",461,238,424,393,458,304,399,554
"109","G0011","G0011_09","inactive",971,606,960,755,903,555,859,842
"110","G0011","G0011_10","inactive",561,583,513,798,620,458,407,849
"111","G0012","G0012_01","inactive",316,589,480,374,411,599,391,381
"112","G0012","G0012_02","inactive",394,314,271,232,358,249,293,297
"113","G0012","G0012_03","inactive",705,624,438,436,730,451,540,412
"114","G0012","G0012_04","inactive",531,768,720,507,638,690,713,530
"115","G0012","G0012_05","inactive",1765,1713,2003,2232,1914,2000,1872,2554
"116","G0012","G0012_06","inactive",1323,996,986,780,1073,886,963,809
"117","G0012","G0012_07","inactive",458,246,443,412,415,242,436,336
"118","G0012","G0012_08","inactive",304,252,450,428,358,282,449,489
"119","G0012","G0012_09","inactive",616,509,579,462,547,476,509,375
"120","G0012","G0012_10","inactive",880,1279,1005,1178,1015,1110,984,1076
"121","G0013","G0013_01","inactive",104,232,191,212,93,218,316,221
"122","G0013","G0013_02","inactive",411,553,411,309,341,505,460,319
"123","G0013","G0013_03","inactive",464,373,422,383,390,594,345,468
"124","G0013","G0013_04","inactive",97,310,263,296,182,303,138,231
"125","G0013","G0013_05","inactive",751,622,632,1013,650,638,728,995
"126","G0013","G0013_06","inactive",531,723,378,638,451,702,422,677
"127","G0013","G0013_07","inactive",1328,1225,1168,859,1078,1141,998,688
"128","G0013","G0013_08","inactive",610,761,894,748,730,844,849,746
"129","G0013","G0013_09","inactive",783,867,1306,748,760,768,1191,764
"130","G0013","G0013_10","inactive",657,654,396,563,585,782,404,638
"131","G0014","G0014_01","inactive",80,53,40,55,75,61,43,67
"132","G0014","G0014_02","inactive",233,409,389,463,211,398,357,412
"133","G0014","G0014_03","inactive",443,540,593,555,468,466,568,556
"134","G0014","G0014_04","inactive",722,714,482,555,721,646,688,515
"135","G0014","G0014_05","inactive",276,264,329,251,196,335,332,261
"136","G0014","G0014_06","inactive",504,591,517,383,489,516,651,422
"137","G0014","G0014_07","inactive",668,477,535,565,639,493,672,744
"138","G0014","G0014_08","inactive",145,155,202,212,105,137,249,136
