"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","increasing",141,230,213,191,27166,31361,30460,29704
"2","G0001","G0001_02","increasing",102,35,71,71,12279,12070,15996,12552
"3","G0001","G0001_03","increasing",38,0,0,32,512,1535,1544,18
"4","G0001","G0001_04","increasing",0,0,48,0,2023,1005,2627,2036
"5","G0001","G0001_05","increasing",76,44,0,114,9896,8437,12351,7045
"6","G0001","G0001_06","increasing",0,0,0,0,2662,2096,3022,4486
"7","G0001","G0001_07","increasing",37,63,104,37,5269,5461,5636,8515
"8","G0001","G0001_08","increasing",39,40,76,64,11241,15951,16882,16027
"9","G0001","G0001_09","increasing",36,0,11,19,7006,3094,4485,5895
"10","G0001","G0001_10","increasing",0,19,18,12,6095,8611,5125,6169
"11","G0002","G0002_01","inactive",707,984,778,574,610,596,409,517
"12","G0002","G0002_02","inactive",273,73,105,45,165,45,59,59
"13","G0002","G0002_03","inactive",300,444,575,322,269,230,309,194
"14","G0002","G0002_04","inactive",394,363,347,433,272,210,224,306
"15","G0002","G0002_05","inactive",103,97,15,16,0,0,29,12
"16","G0002","G0002_06","inactive",270,188,179,339,295,64,148,183
"17","G0002","G0002_07","inactive",329,128,194,82,203,44,211,69
"18","G0002","G0002_08","inactive",325,407,439,359,135,218,89,211
"19","G0002","G0002_09","inactive",238,390,171,214,145,251,152,96
"20","G0002","G0002_10","inactive",106,107,101,99,119,62,62,133
"21","G0003","G0003_01","inactive",69,193,123,47,24,79,93,39
"22","G0003","G0003_02","inactive",158,122,267,108,101,89,175,93
"23","G0003","G0003_03","inactive",416,521,450,443,218,317,168,187
"24","G0003","G0003_04","inactive",1011,1263,1406,1163,951,692,723,653
"25","G0003","G0003_05","inactive",237,319,313,234,164,185,96,264
"26","G0003","G0003_06","inactive",988,1046,734,510,555,630,411,495
"27","G0003","G0003_07","inactive",1182,1292,1183,1386,638,835,621,812
"28","G0003","G0003_08","inactive",1000,1083,941,764,600,772,564,546
"29","G0003","G0003_09","inactive",124,277,98,93,68,205,21,81
"30","G0003","G0003_10","inactive",125,58,128,195,49,57,115,202
