"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",139,113,121,134,127,100,209,135
"2","G0001","G0001_02","inactive",50,15,39,38,44,15,34,40
"3","G0001","G0001_03","inactive",212,209,178,188,205,210,222,184
"4","G0001","G0001_04","inactive",125,170,141,154,109,194,147,135
"5","G0001","G0001_05","inactive",155,119,176,167,182,127,188,213
"6","G0001","G0001_06","inactive",31,24,19,9,31,22,10,14
"7","G0001","G0001_07","inactive",155,95,128,115,126,110,174,127
"8","G0001","G0001_08","inactive",26,16,14,18,27,8,18,24
"9","G0001","G0001_09","inactive",73,73,72,124,71,74,96,122
"10","G0001","G0001_10","inactive",132,108,107,96,112,102,165,118
"11","G0002","G0002_01","inactive",50,49,20,66,58,45,23,71
"12","G0002","G0002_02","inactive",87,57,85,83,107,42,139,102
"13","G0002","G0002_03","inactive",25,0,0,40,32,0,0,27
"14","G0002","G0002_04","inactive",25,33,41,26,29,30,50,25
"15","G0002","G0002_05","inactive",13,13,6,32,12,16,3,27
"16","G0002","G0002_06","inactive",34,15,31,48,30,25,21,32
"17","G0002","G0002_07","inactive",79,104,88,80,123,93,117,97
"18","G0002","G0002_08","inactive",62,68,71,56,46,95,53,59
"19","G0002","G0002_09","inactive",187,198,181,213,175,199,189,208
"20","G0002","G0002_10","inactive",117,163,101,173,113,131,162,161
"21","G0003","G0003_01","inactive",54,59,91,51,62,56,86,53
"22","G0003","G0003_02","inactive",54,82,37,20,41,73,33,30
"23","G0003","G0003_03","inactive",59,114,69,80,80,102,78,83
"24","G0003","G0003_04","inactive",74,97,38,132,69,106,66,111
"25","G0003","G0003_05","inactive",19,15,21,9,29,18,15,4
"26","G0003","G0003_06","inactive",46,57,52,58,39,65,75,31
"27","G0003","G0003_07","inactive",23,44,49,52,30,48,58,47
"28","G0003","G0003_08","inactive",156,135,124,92,158,133,211,111
"29","G0003","G0003_09","inactive",53,88,66,68,43,71,88,87
"30","G0003","G0003_10","inactive",194,185,211,149,200,215,271,199
"31","G0004","G0004_01","inactive",11,29,33,25,14,40,44,22
"32","G0004","G0004_02","inactive",28,31,22,32,37,22,31,30
"33","G0004","G0004_03","inactive",49,63,38,45,33,52,65,47
"34","G0004","G0004_04","inactive",21,17,8,16,15,12,17,17
"35","G0004","G0004_05","inactive",141,183,115,205,153,175,144,179
"36","G0004","G0004_06","inactive",161,260,163,228,162,260,184,265
"37","G0004","G0004_07","inactive",70,47,57,53,73,46,66,44
"38","G0004","G0004_08","inactive",35,19,6,36,36,21,17,42
"39","G0004","G0004_09","inactive",26,25,32,24,13,10,41,27
"40","G0004","G0004_10","inactive",85,87,109,105,83,66,133,115
"41","G0005","G0005_01","inactive",65,38,48,67,71,35,45,61
"42","G0005","G0005_02","inactive",118,187,81,107,142,162,90,131
"43","G0005","G0005_03","inactive",16,21,9,16,26,9,11,14
"44","G0005","G0005_04","inactive",87,162,92,152,119,167,132,164
"45","G0005","G0005_05","inactive",8,19,24,34,12,18,30,23
"46","G0005","G0005_06","inactive",67,74,71,80,85,84,102,95
"47","G0005","G0005_07","inactive",18,3,21,32,23,9,28,20
"48","G0005","G0005_08","inactive",192,135,112,208,180,163,116,206
"49","G0005","G0005_09","inactive",21,82,52,83,45,84,42,87
"50","G0005","G0005_10","inactive",40,30,75,50,34,30,95,38
"51","G0006","G0006_01","inactive",63,96,65,62,63,77,77,59
"52","G0006","G0006_02","inactive",33,47,49,37,15,54,59,37
"53","G0006","G0006_03","inactive",29,82,34,67,38,111,45,65
"54","G0006","G0006_04","inactive",77,93,75,59,79,79,94,63
"55","G0006","G0006_05","inactive",26,8,28,31,24,14,34,36
"56","G0006","G0006_06","inactive",87,100,79,98,96,72,84,105
"57","G0006","G0006_07","inactive",79,38,31,51,61,46,43,97
"58","G0006","G0006_08","inactive",29,69,32,31,33,66,30,33
"59","G0006","G0006_09","inactive",29,31,17,37,36,44,22,30
"60","G0006","G0006_10","inactive",55,50,56,26,37,58,48,25
"61","G0007","G0007_01","inactive",70,58,69,55,76,60,100,51
"62","G0007","G0007_02","inactive",75,101,40,66,85,71,51,59
"63","G0007","G0007_03","inactive",142,82,125,96,144,103,186,97
"64","G0007","G0007_04","inactive",101,77,126,79,92,55,127,111
"65","G0007","G0007_05","inactive",98,96,78,80,119,124,106,92
"66","G0007","G0007_06","inactive",16,36,16,8,13,25,27,18
"67","G0007","G0007_07","inactive",147,103,162,136,146,71,191,172
"68","G0007","G0007_08","inactive",162,205,144,167,101,222,192,173
"69","G0007","G0007_09","inactive",317,455,322,281,281,423,410,285
"70","G0007","G0007_10","inactive",59,85,88,61,91,81,105,75
"71","G0008","G0008_01","inactive",84,61,66,78,74,62,77,95
"72","G0008","G0008_02","inactive",2,24,35,40,6,19,39,33
"73","G0008","G0008_03","inactive",29,47,71,56,39,49,92,61
"74","G0008","G0008_04","inactive",28,89,109,35,31,100,91,40
"75","G0008","G0008_05","inactive",50,49,71,42,52,44,78,33
"76","G0008","G0008_06","inactive",43,69,51,63,28,75,100,108
"77","G0008","G0008_07","inactive",93,112,187,138,94,132,210,120
"78","G0008","G0008_08","inactive",103,88,178,121,75,106,224,138
"79","G0008","G0008_09","inactive",126,99,94,143,124,107,134,152
"80","G0008","G0008_10","inactive",60,80,100,106,53,75,126,78
"81","G0009","G0009_01","inactive",22,11,28,23,33,14,32,10
"82","G0009","G0009_02","inactive",32,41,60,62,38,34,71,77
"83","G0009","G0009_03","inactive",0,26,26,19,0,28,34,15
"84","G0009","G0009_04","inactive",34,81,52,47,35,84,59,60
"85","G0009","G0009_05","inactive",12,18,19,14,1,28,15,20
"86","G0009","G0009_06","inactive",46,95,41,37,56,95,63,42
"87","G0009","G0009_07","inactive",49,52,60,81,45,48,76,51
"88","G0009","G0009_08","inactive",76,76,67,116,90,84,66,123
"89","G0009","G0009_09","inactive",24,21,19,16,27,18,10,15
"90","G0009","G0009_10","inactive",99,108,132,133,84,98,172,119
"91","G0010","G0010_01","inactive",41,26,20,31,29,33,34,37
"92","G0010","G0010_02","inactive",103,146,81,142,108,137,124,123
"93","G0010","G0010_03","inactive",18,13,31,25,25,18,40,37
"94","G0010","G0010_04","inactive",227,226,192,231,202,205,259,279
