"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","increasing",2445,2216,2766,3104,3054,2155,3062,3224
"2","G0001","G0001_02","increasing",476,1017,1015,950,736,1066,1107,1082
"3","G0001","G0001_03","increasing",770,997,514,706,789,888,773,609
"4","G0001","G0001_04","increasing",235,292,267,232,346,302,296,368
"5","G0001","G0001_05","increasing",467,306,170,152,506,286,151,219
"6","G0001","G0001_06","increasing",958,600,698,463,961,625,691,561
"7","G0001","G0001_07","increasing",833,839,793,972,991,907,763,893
"8","G0001","G0001_08","increasing",1060,643,368,1096,1248,705,419,1174
"9","G0001","G0001_09","increasing",491,443,435,525,493,561,553,662
"10","G0001","G0001_10","increasing",1496,2340,2017,1740,1852,2717,2335,1839
"11","G0002","G0002_01","decreasing",156,0,68,41,138,0,59,57
"12","G0002","G0002_02","decreasing",1521,1807,2160,1997,1302,1668,2117,1825
"13","G0002","G0002_03","decreasing",1378,847,882,1000,1562,775,668,768
"14","G0002","G0002_04","decreasing",872,827,687,625,703,771,550,564
"15","G0002","G0002_05","decreasing",1157,1409,1429,865,1113,1469,1390,898
"16","G0002","G0002_06","decreasing",593,706,668,544,524,576,585,399
"17","G0002","G0002_07","decreasing",432,558,216,329,440,451,297,301
"18","G0002","G0002_08","decreasing",526,515,607,234,479,361,564,147
"19","G0002","G0002_09","decreasing",174,56,208,87,123,36,203,125
"20","G0002","G0002_10","decreasing",3450,3034,3328,4709,3455,2451,2828,4373
"21","G0003","G0003_01","inactive",680,948,804,579,605,853,781,534
"22","G0003","G0003_02","inactive",861,696,685,407,788,654,595,394
"23","G0003","G0003_03","inactive",1076,727,1137,1489,983,693,998,1490
"24","G0003","G0003_04","inactive",1726,1718,1840,1907,1743,1624,1993,1827
"25","G0003","G0003_05","inactive",414,398,285,362,571,336,339,421
"26","G0003","G0003_06","inactive",249,435,429,636,324,422,504,612
"27","G0003","G0003_07","inactive",2653,1676,1914,1559,2742,1560,1950,1369
"28","G0003","G0003_08","inactive",745,545,597,928,891,572,685,742
"29","G0003","G0003_09","inactive",2395,2997,1933,2693,2673,2765,1692,2408
"30","G0003","G0003_10","inactive",449,535,479,249,581,534,415,233
"31","G0004","G0004_01","inactive",1462,2494,1912,1771,1587,2572,1931,1484
"32","G0004","G0004_02","inactive",2338,2869,2295,2145,2502,2948,2245,1922
"33","G0004","G0004_03","inactive",1211,1183,1100,999,1152,1115,956,993
"34","G0004","G0004_04","inactive",401,609,199,350,400,574,104,333
"35","G0004","G0004_05","inactive",1395,1576,1611,1711,1555,1593,1657,1380
"36","G0004","G0004_06","inactive",393,407,534,276,445,385,438,343
"37","G0004","G0004_07","inactive",1408,1497,1525,1881,1529,1372,1683,2131
"38","G0004","G0004_08","inactive",1061,1268,1271,1338,1165,1072,1329,1205
"39","G0004","G0004_09","inactive",520,529,741,512,633,394,677,505
"40","G0004","G0004_10","inactive",367,643,338,572,401,629,296,560
"41","G0005","G0005_01","inactive",93,482,180,400,93,475,301,473
"42","G0005","G0005_02","inactive",1680,990,2043,1413,1795,900,2066,1372
"43","G0005","G0005_03","inactive",362,189,305,404,449,230,335,438
"44","G0005","G0005_04","inactive",654,875,530,760,634,845,584,939
"45","G0005","G0005_05","inactive",1045,1415,1171,1499,1127,1330,1034,1282
"46","G0005","G0005_06","inactive",760,1044,799,936,889,916,841,919
"47","G0005","G0005_07","inactive",2841,2227,3304,2832,2942,2538,3061,2557
"48","G0005","G0005_08","inactive",1636,2065,1860,2006,1814,1912,1724,1927
"49","G0005","G0005_09","inactive",856,747,423,600,932,783,496,514
"50","G0005","G0005_10","inactive",237,742,745,562,398,667,715,528
"51","G0006","G0006_01","decreasing",576,456,475,863,396,396,390,848
"52","G0006","G0006_02","decreasing",479,453,490,442,476,457,613,431
"53","G0006","G0006_03","decreasing",999,1258,1682,1514,804,768,1471,1203
"54","G0006","G0006_04","decreasing",1215,1825,1856,1600,862,1337,1417,1126
"55","G0006","G0006_05","decreasing",333,375,455,253,352,320,374,219
"56","G0006","G0006_06","decreasing",656,497,585,596,367,363,445,373
"57","G0006","G0006_07","decreasing",760,535,454,518,729,433,385,388
"58","G0006","G0006_08","decreasing",398,189,212,75,444,200,235,136
"59","G0006","G0006_09","decreasing",1255,1164,1338,1028,998,1011,1086,978
"60","G0006","G0006_10","decreasing",160,48,458,566,154,64,366,452
"61","G0007","G0007_01","inactive",915,1171,757,990,914,1121,873,989
"62","G0007","G0007_02","inactive",432,763,505,645,444,777,660,678
"63","G0007","G0007_03","inactive",626,955,907,639,550,997,843,646
"64","G0007","G0007_04","inactive",2955,3536,3497,2450,3508,3487,3395,2284
"65","G0007","G0007_05","inactive",1267,2090,1828,1332,1605,1848,1954,1248
"66","G0007","G0007_06","inactive",423,336,252,491,513,294,296,446
"67","G0007","G0007_07","inactive",478,797,748,545,466,798,800,446
"68","G0007","G0007_08","inactive",3404,4394,3823,4164,3522,4096,3592,3623
"69","G0007","G0007_09","inactive",1434,930,939,510,1441,837,939,384
"70","G0007","G0007_10","inactive",548,400,155,125,684,414,241,95
"71","G0008","G0008_01","inactive",1588,1064,975,940,1526,1308,937,860
"72","G0008","G0008_02","inactive",784,882,977,580,769,888,938,544
"73","G0008","G0008_03","inactive",506,849,983,450,438,716,1029,354
"74","G0008","G0008_04","inactive",928,854,579,956,870,942,616,839
"75","G0008","G0008_05","inactive",562,912,748,652,631,941,747,672
"76","G0008","G0008_06","inactive",541,618,850,640,582,497,765,578
"77","G0008","G0008_07","inactive",1319,1164,1640,675,1366,1165,1739,586
"78","G0008","G0008_08","inactive",762,793,576,716,601,841,555,724
"79","G0008","G0008_09","inactive",838,720,1031,596,736,603,876,612
"80","G0008","G0008_10","inactive",533,782,866,447,665,591,1033,524
"81","G0009","G0009_01","inactive",1185,1105,1406,1545,1337,1138,1404,1362
"82","G0009","G0009_02","inactive",2011,2601,1614,1691,2137,2409,1619,1497
"83","G0009","G0009_03","inactive",298,636,253,379,288,590,347,411
"84","G0009","G0009_04","inactive",906,653,1580,846,920,602,1422,676
"85","G0009","G0009_05","inactive",345,359,383,525,294,281,424,533
"86","G0009","G0009_06","inactive",2745,3930,3149,3112,2978,3710,3427,3032
"87","G0009","G0009_07","inactive",974,1034,835,1090,1073,1056,762,1033
"88","G0009","G0009_08","inactive",546,804,601,938,482,715,488,872
"89","G0009","G0009_09","inactive",750,552,619,670,714,627,610,586
"90","G0009","G0009_10","inactive",374,644,572,457,374,502,728,396
"91","G0010","G0010_01","inactive",3707,4020,3807,4126,4003,3935,3609,3991
"92","G0010","G0010_02","inactive",3490,4410,4380,4834,4033,4531,4541,4534
"93","G0010","G0010_03","inactive",656,744,594,309,696,688,672,273
"94","G0010","G0010_04","inactive",813,1275,886,1331,954,1045,932,1394
