"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",1282,1483,1043,1240,1491,1358,1242,1378
"2","G0001","G0001_02","inactive",286,706,566,570,309,707,732,514
"3","G0001","G0001_03","inactive",658,631,406,967,710,597,478,865
"4","G0001","G0001_04","inactive",483,224,258,130,453,247,245,208
"5","G0001","G0001_05","inactive",461,832,916,668,597,755,926,694
"6","G0001","G0001_06","inactive",656,491,466,628,482,611,489,559
"7","G0001","G0001_07","inactive",688,195,394,634,658,190,320,647
"8","G0001","G0001_08","inactive",667,794,1034,822,774,817,1039,737
"9","G0001","G0001_09","inactive",65,91,169,222,36,94,216,290
"10","G0001","G0001_10","inactive",938,338,879,1134,809,435,858,1186
"11","G0002","G0002_01","inactive",836,825,895,1170,977,716,946,1250
"12","G0002","G0002_02","inactive",571,681,444,636,550,644,459,590
"13","G0002","G0002_03","inactive",403,460,172,566,279,407,227,526
"14","G0002","G0002_04","inactive",757,724,1240,927,858,728,1341,918
"15","G0002","G0002_05","inactive",188,468,117,166,182,360,119,251
"16","G0002","G0002_06","inactive",637,940,661,904,677,939,523,807
"17","G0002","G0002_07","inactive",390,198,209,102,304,174,195,127
"18","G0002","G0002_08","inactive",528,232,553,203,686,312,476,175
"19","G0002","G0002_09","inactive",452,323,613,501,510,291,588,473
"20","G0002","G0002_10","inactive",395,200,169,219,398,175,150,201
"21","G0003","G0003_01","inactive",713,598,738,487,692,499,925,489
"22","G0003","G0003_02","inactive",800,453,308,1035,945,326,406,957
"23","G0003","G0003_03","inactive",684,812,590,995,603,729,740,948
"24","G0003","G0003_04","inactive",282,307,97,236,385,316,169,164
"25","G0003","G0003_05","inactive",1943,2043,2426,1729,1979,2237,2316,1738
"26","G0003","G0003_06","inactive",339,462,288,186,274,481,297,279
"27","G0003","G0003_07","inactive",3499,3407,3142,3131,3514,3270,2922,3318
"28","G0003","G0003_08","inactive",193,560,360,506,221,586,456,411
"29","G0003","G0003_09","inactive",1017,1400,1120,1264,1109,1547,984,1254
"30","G0003","G0003_10","inactive",625,751,863,904,737,775,857,934
"31","G0004","G0004_01","inactive",563,347,549,296,558,438,671,355
"32","G0004","G0004_02","inactive",144,256,205,130,88,260,237,130
"33","G0004","G0004_03","inactive",69,141,131,287,100,102,128,364
"34","G0004","G0004_04","inactive",1226,1046,1170,831,1157,1134,1363,878
"35","G0004","G0004_05","inactive",3532,3667,3458,3084,3383,3611,3626,2908
"36","G0004","G0004_06","inactive",357,161,129,299,398,121,150,259
"37","G0004","G0004_07","inactive",805,342,573,552,909,335,577,545
"38","G0004","G0004_08","inactive",333,133,363,349,255,183,469,238
"39","G0004","G0004_09","inactive",112,177,239,94,114,183,250,140
"40","G0004","G0004_10","inactive",711,1661,1527,845,721,1494,1488,818
"41","G0005","G0005_01","inactive",469,843,619,467,515,723,735,466
"42","G0005","G0005_02","inactive",1130,1603,1221,1523,1344,1475,1183,1384
"43","G0005","G0005_03","inactive",1029,875,674,1127,1006,904,719,1169
"44","G0005","G0005_04","inactive",1091,536,838,923,1013,615,730,996
"45","G0005","G0005_05","inactive",1763,1452,756,1466,1531,1394,850,1545
"46","G0005","G0005_06","inactive",598,747,501,858,715,770,435,885
"47","G0005","G0005_07","inactive",954,1231,1183,1317,1041,1110,1312,1189
"48","G0005","G0005_08","inactive",359,171,252,330,251,222,236,324
"49","G0005","G0005_09","inactive",104,178,193,54,67,133,160,21
"50","G0005","G0005_10","inactive",1012,1019,1174,1529,1021,986,1229,1361
"51","G0006","G0006_01","inactive",1386,866,1208,1412,1547,891,1227,1473
"52","G0006","G0006_02","inactive",1035,855,947,856,924,817,910,967
"53","G0006","G0006_03","inactive",183,97,157,125,205,166,191,135
"54","G0006","G0006_04","inactive",746,921,633,474,746,791,654,356
"55","G0006","G0006_05","inactive",1389,1879,1853,1744,1293,1896,1794,1691
