"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",136,198,223,210,144,243,153,168
"2","G0001","G0001_02","inactive",243,491,207,438,338,443,151,380
"3","G0001","G0001_03","inactive",699,519,287,449,570,511,189,420
"4","G0001","G0001_04","inactive",350,232,151,340,275,233,157,268
"5","G0001","G0001_05","inactive",133,149,199,350,172,235,208,360
"6","G0001","G0001_06","inactive",1200,889,1602,1192,1177,1106,1430,1189
"7","G0001","G0001_07","inactive",631,614,827,971,681,729,673,863
"8","G0001","G0001_08","inactive",1220,823,793,991,1184,1020,617,979
"9","G0001","G0001_09","inactive",712,773,597,809,688,804,483,594
"10","G0001","G0001_10","inactive",402,274,292,318,403,290,270,290
"11","G0002","G0002_01","inactive",186,192,241,306,173,157,193,307
"12","G0002","G0002_02","inactive",1332,1006,1486,1190,1230,1048,1107,993
"13","G0002","G0002_03","inactive",542,281,464,501,450,396,388,513
"14","G0002","G0002_04","inactive",194,171,346,377,174,110,242,283
"15","G0002","G0002_05","inactive",246,126,127,263,243,68,127,264
"16","G0002","G0002_06","inactive",340,167,216,386,204,131,234,324
"17","G0002","G0002_07","inactive",434,367,537,487,432,433,496,470
"18","G0002","G0002_08","inactive",394,294,409,341,399,439,337,311
"19","G0002","G0002_09","inactive",140,110,122,173,159,144,129,114
"20","G0002","G0002_10","inactive",373,232,386,256,361,224,281,269
"21","G0003","G0003_01","inactive",229,281,64,265,118,327,85,167
"22","G0003","G0003_02","inactive",94,193,238,158,77,223,239,190
"23","G0003","G0003_03","inactive",224,174,230,184,177,134,175,223
"24","G0003","G0003_04","inactive",55,135,47,99,61,112,59,46
"25","G0003","G0003_05","inactive",217,312,235,307,178,311,240,313
"26","G0003","G0003_06","inactive",379,277,253,320,313,345,214,306
"27","G0003","G0003_07","inactive",117,326,205,351,170,378,129,361
"28","G0003","G0003_08","inactive",485,507,626,641,553,456,479,823
"29","G0003","G0003_09","inactive",162,256,208,295,188,239,242,282
"30","G0003","G0003_10","inactive",345,559,210,239,361,534,263,225
"31","G0004","G0004_01","inactive",316,268,275,508,250,313,341,549
"32","G0004","G0004_02","inactive",92,0,20,68,80,0,25,54
"33","G0004","G0004_03","inactive",118,391,253,220,111,280,258,128
"34","G0004","G0004_04","inactive",165,192,243,296,230,202,290,111
"35","G0004","G0004_05","inactive",648,826,695,697,672,904,601,788
"36","G0004","G0004_06","inactive",99,138,306,184,91,185,199,170
"37","G0004","G0004_07","inactive",232,253,125,190,237,304,129,127
"38","G0004","G0004_08","inactive",91,62,0,79,57,56,0,70
"39","G0004","G0004_09","inactive",251,384,265,229,323,414,256,202
"40","G0004","G0004_10","inactive",209,334,252,467,318,266,299,419
"41","G0005","G0005_01","inactive",248,322,434,311,269,392,336,264
"42","G0005","G0005_02","inactive",282,449,279,202,211,414,350,201
"43","G0005","G0005_03","inactive",171,215,157,155,138,171,102,120
"44","G0005","G0005_04","inactive",158,315,124,222,161,372,179,153
"45","G0005","G0005_05","inactive",96,16,85,275,95,47,101,217
"46","G0005","G0005_06","inactive",166,114,156,319,231,107,116,228
"47","G0005","G0005_07","inactive",0,48,50,41,0,39,33,28
