"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",50,31,26,99,54,50,20,86
"2","G0001","G0001_02","inactive",24,53,57,49,19,49,40,46
"3","G0001","G0001_03","inactive",108,76,112,140,124,96,91,138
"4","G0001","G0001_04","inactive",55,14,71,74,48,24,46,79
"5","G0001","G0001_05","inactive",3,10,13,15,7,14,7,10
"6","G0001","G0001_06","inactive",86,102,98,143,118,123,70,118
"7","G0001","G0001_07","inactive",55,92,40,29,62,100,30,22
"8","G0001","G0001_08","inactive",136,126,100,150,173,151,126,149
"9","G0001","G0001_09","inactive",109,190,184,123,146,161,130,95
"10","G0001","G0001_10","inactive",47,74,65,82,59,71,56,83
"11","G0002","G0002_01","inactive",37,81,57,78,54,87,31,74
"12","G0002","G0002_02","inactive",119,141,106,142,159,187,76,115
"13","G0002","G0002_03","inactive",27,37,25,43,17,41,26,47
"14","G0002","G0002_04","inactive",46,49,80,65,52,61,76,52
"15","G0002","G0002_05","inactive",16,11,35,21,22,18,35,18
"16","G0002","G0002_06","inactive",89,66,126,75,94,59,81,61
"17","G0002","G0002_07","inactive",218,190,203,199,321,212,182,202
"18","G0002","G0002_08","inactive",54,56,102,94,83,52,85,62
"19","G0002","G0002_09","inactive",33,71,61,93,47,74,38,81
"20","G0002","G0002_10","inactive",70,94,152,68,82,82,132,60
"21","G0003","G0003_01","inactive",40,59,87,80,36,53,90,78
"22","G0003","G0003_02","inactive",198,116,163,177,206,152,140,138
"23","G0003","G0003_03","inactive",97,167,172,152,115,188,151,141
"24","G0003","G0003_04","inactive",164,137,132,121,138,133,122,91
"25","G0003","G0003_05","inactive",35,22,41,5,50,33,30,7
"26","G0003","G0003_06","inactive",134,170,211,235,153,204,185,196
"27","G0003","G0003_07","inactive",112,163,160,198,133,185,157,176
"28","G0003","G0003_08","inactive",31,46,47,49,24,42,38,53
"29","G0003","G0003_09","inactive",217,221,302,232,294,205,257,220
"30","G0003","G0003_10","inactive",65,77,187,107,93,100,113,127
"31","G0004","G0004_01","inactive",40,62,87,32,47,60,88,19
"32","G0004","G0004_02","inactive",218,316,278,243,250,291,228,235
"33","G0004","G0004_03","inactive",30,20,17,24,37,35,12,21
"34","G0004","G0004_04","inactive",103,60,101,86,135,91,62,87
"35","G0004","G0004_05","inactive",87,179,153,141,134,197,112,134
"36","G0004","G0004_06","inactive",31,45,31,69,29,38,33,75
"37","G0004","G0004_07","inactive",58,72,81,53,83,65,82,52
"38","G0004","G0004_08","inactive",108,108,70,90,100,128,85,86
"39","G0004","G0004_09","inactive",24,42,30,46,33,42,27,39
"40","G0004","G0004_10","inactive",36,29,38,30,57,21,20,28
"41","G0005","G0005_01","inactive",243,226,277,278,301,230,267,257
"42","G0005","G0005_02","inactive",145,112,106,128,162,147,102,109
"43","G0005","G0005_03","inactive",85,69,107,98,90,70,98,90
"44","G0005","G0005_04","inactive",35,97,54,70,50,99,45,49
"45","G0005","G0005_05","inactive",62,50,124,56,100,67,88,46
"46","G0005","G0005_06","inactive",11,14,25,37,21,23,16,30
"47","G0005","G0005_07","inactive",31,92,102,121,44,86,79,108
"48","G0005","G0005_08","inactive",28,45,70,38,42,37,75,47
"49","G0005","G0005_09","inactive",53,105,70,107,65,114,65,65
"50","G0005","G0005_10","inactive",92,109,89,74,87,92,99,67
"51","G0006","G0006_01","inactive",98,54,60,65,80,45,52,52
"52","G0006","G0006_02","inactive",235,199,176,324,239,233,175,279
"53","G0006","G0006_03","inactive",39,56,85,94,51,59,68,104
"54","G0006","G0006_04","inactive",60,89,31,46,64,76,37,47
"55","G0006","G0006_05","inactive",26,37,47,42,27,49,35,30
"56","G0006","G0006_06","inactive",105,91,104,107,118,100,95,90
"57","G0006","G0006_07","inactive",43,108,76,111,46,117,45,72
"58","G0006","G0006_08","inactive",55,75,104,77,49,79,85,67
"59","G0006","G0006_09","inactive",146,121,257,188,184,175,245,189
"60","G0006","G0006_10","inactive",24,82,81,54,42,75,45,39
"61","G0007","G0007_01","inactive",28,42,50,36,57,46,31,22
"62","G0007","G0007_02","inactive",27,28,52,47,34,57,29,44
"63","G0007","G0007_03","inactive",6,10,24,16,12,7,21,9
"64","G0007","G0007_04","inactive",47,97,92,76,71,92,96,98
"65","G0007","G0007_05","inactive",66,86,122,103,113,87,108,94
"66","G0007","G0007_06","inactive",159,145,175,168,202,168,146,143
"67","G0007","G0007_07","inactive",50,57,36,54,77,41,23,49
"68","G0007","G0007_08","inactive",17,10,26,11,25,9,20,6
"69","G0007","G0007_09","inactive",52,49,41,63,81,47,67,63
"70","G0007","G0007_10","inactive",108,71,89,105,121,69,99,91
"71","G0008","G0008_01","decreasing",75,50,103,55,29,23,34,23
"72","G0008","G0008_02","decreasing",252,283,246,214,144,126,55,94
"73","G0008","G0008_03","decreasing",326,453,434,346,378,413,313,301
"74","G0008","G0008_04","decreasing",329,279,301,343,155,131,104,143
"75","G0008","G0008_05","decreasing",23,79,49,86,19,33,30,42
"76","G0008","G0008_06","decreasing",96,108,117,32,39,51,24,22
"77","G0008","G0008_07","decreasing",105,108,105,114,53,53,37,41
"78","G0008","G0008_08","decreasing",35,95,55,26,41,57,51,19
"79","G0008","G0008_09","decreasing",125,61,59,109,51,26,21,38
"80","G0008","G0008_10","decreasing",278,344,284,330,144,122,103,115
"81","G0009","G0009_01","inactive",127,124,160,80,168,139,132,79
"82","G0009","G0009_02","inactive",231,184,227,257,294,195,189,219
"83","G0009","G0009_03","inactive",91,55,86,108,97,57,71,92
"84","G0009","G0009_04","inactive",98,145,99,161,91,143,101,152
"85","G0009","G0009_05","inactive",12,68,87,42,17,69,75,47
"86","G0009","G0009_06","inactive",69,96,80,96,79,101,57,79
"87","G0009","G0009_07","inactive",27,31,30,44,28,26,23,17
"88","G0009","G0009_08","inactive",34,14,58,39,46,16,60,31
"89","G0009","G0009_09","inactive",28,15,20,20,24,34,27,19
"90","G0009","G0009_10","inactive",71,81,109,66,97,82,103,48
"91","G0010","G0010_01","inactive",91,58,63,54,94,52,38,39
"92","G0010","G0010_02","inactive",79,70,104,28,104,99,91,23
"93","G0010","G0010_03","inactive",170,252,213,225,254,224,188,205
"94","G0010","G0010_04","inactive",117,104,62,95,115,117,61,104
"95","G0010","G0010_05","inactive",29,53,66,93,40,64,68,76
"96","G0010","G0010_06","inactive",242,308,296,340,296,326,237,281
"97","G0010","G0010_07","inactive",25,15,28,23,17,29,17,16
"98","G0010","G0010_08","inactive",107,82,108,49,105,117,73,43
"99","G0010","G0010_09","inactive",67,157,112,136,100,153,96,72
"100","G0010","G0010_10","inactive",26,19,3,45,32,17,5,20
"101","G0011","G0011_01","negcontrol",109,124,158,98,124,110,146,74
"102","G0011","G0011_02","negcontrol",59,78,97,53,60,97,71,50
"103","G0011","G0011_03","negcontrol",90,76,109,177,114,109,100,150
"104","G0011","G0011_04","negcontrol",80,105,77,83,73,103,69,106
"105","G0011","G0011_05","negcontrol",79,94,95,91,106,96,75,99
"106","G0011","G0011_06","negcontrol",113,65,86,116,112,76,84,94
"107","G0011","G0011_07","negcontrol",62,40,38,64,75,42,36,49
"108","G0011","G0011_08","negcontrol",45,50,66,90,79,66,72,66
"109","G0011","G0011_09","negcontrol",109,75,74,97,120,75,44,79
"110","G0011","G0011_10","negcontrol",102,84,91,163,157,98,87,159
"111","G0012","G0012_01","inactive",115,180,169,180,128,172,147,164
"112","G0012","G0012_02","inactive",65,85,79,102,104,98,100,89
"113","G0012","G0012_03","inactive",59,83,67,125,91,82,51,128
"114","G0012","G0012_04","inactive",146,207,143,176,187,188,131,136
"115","G0012","G0012_05","inactive",102,49,53,94,101,35,47,92
"116","G0012","G0012_06","inactive",52,57,41,43,54,79,36,48
"117","G0012","G0012_07","inactive",97,124,114,106,128,149,95,75
"118","G0012","G0012_08","inactive",65,27,69,48,88,24,50,53
"119","G0012","G0012_09","inactive",167,189,171,200,172,219,105,145
"120","G0012","G0012_10","inactive",32,9,8,5,24,19,4,10
"121","G0013","G0013_01","inactive",117,208,188,167,179,217,183,133
"122","G0013","G0013_02","inactive",27,15,17,32,44,19,6,21
"123","G0013","G0013_03","inactive",72,89,87,86,106,83,84,69
"124","G0013","G0013_04","inactive",24,50,6,22,39,40,1,39
"125","G0013","G0013_05","inactive",75,57,26,23,64,51,30,25
"126","G0013","G0013_06","inactive",78,21,45,73,77,26,38,59
"127","G0013","G0013_07","inactive",124,114,122,163,119,86,89,126
"128","G0013","G0013_08","inactive",54,111,115,136,64,122,79,117
"129","G0013","G0013_09","inactive",76,104,53,74,75,90,73,77
"130","G0013","G0013_10","inactive",29,14,26,20,17,17,26,17
"131","G0014","G0014_01","inactive",29,87,28,73,37,96,15,55
"132","G0014","G0014_02","inactive",18,78,33,50,22,48,44,52
"133","G0014","G0014_03","inactive",32,25,42,62,34,24,33,37
"134","G0014","G0014_04","inactive",24,97,47,80,36,93,64,63
"135","G0014","G0014_05","inactive",142,173,137,103,143,149,128,86
"136","G0014","G0014_06","inactive",88,132,254,165,124,147,191,165
"137","G0014","G0014_07","inactive",31,55,58,58,30,47,58,56
"138","G0014","G0014_08","inactive",22,16,42,40,33,27,34,35
"139","G0014","G0014_09","inactive",42,72,30,35,29,77,21,20
"140","G0014","G0014_10","inactive",52,80,97,109,67,82,74,84
"141","G0015","G0015_01","inactive",122,160,144,154,137,180,121,100
"142","G0015","G0015_02","inactive",53,57,33,67,52,65,35,71
"143","G0015","G0015_03","inactive",121,203,217,204,147,217,193,135
"144","G0015","G0015_04","inactive",50,64,43,71,58,80,59,32
