"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",18,88,131,90,55,147,97,85
"2","G0001","G0001_02","inactive",89,89,73,123,93,86,50,169
"3","G0001","G0001_03","inactive",126,192,83,164,135,207,77,156
"4","G0001","G0001_04","inactive",51,32,56,54,68,49,47,37
"5","G0001","G0001_05","inactive",248,233,136,269,242,288,135,263
"6","G0001","G0001_06","inactive",62,42,135,67,64,32,113,82
"7","G0001","G0001_07","inactive",45,78,30,142,63,91,48,93
"8","G0001","G0001_08","inactive",46,50,79,30,66,52,87,32
"9","G0001","G0001_09","inactive",116,88,76,109,159,127,117,136
"10","G0001","G0001_10","inactive",88,104,113,196,136,120,122,166
"11","G0002","G0002_01","inactive",178,166,166,162,174,145,148,145
"12","G0002","G0002_02","inactive",146,107,78,227,128,153,45,190
"13","G0002","G0002_03","inactive",39,16,33,101,36,31,41,97
"14","G0002","G0002_04","inactive",83,111,46,74,88,115,60,54
"15","G0002","G0002_05","inactive",20,49,103,28,47,43,99,17
"16","G0002","G0002_06","inactive",135,152,109,203,129,142,84,223
"17","G0002","G0002_07","inactive",177,117,115,198,159,101,71,210
"18","G0002","G0002_08","inactive",80,79,99,74,70,83,87,51
"19","G0002","G0002_09","inactive",479,432,361,697,386,437,395,629
"20","G0002","G0002_10","inactive",176,175,228,357,154,184,181,322
"21","G0003","G0003_01","inactive",141,78,109,88,103,85,99,129
"22","G0003","G0003_02","inactive",475,437,427,384,457,493,451,385
"23","G0003","G0003_03","inactive",113,142,76,151,120,178,45,130
"24","G0003","G0003_04","inactive",83,49,64,59,64,55,60,40
"25","G0003","G0003_05","inactive",412,302,410,283,487,315,480,293
"26","G0003","G0003_06","inactive",99,57,73,75,75,64,38,58
"27","G0003","G0003_07","inactive",456,488,340,602,436,441,333,513
"28","G0003","G0003_08","inactive",79,27,100,64,99,41,62,73
"29","G0003","G0003_09","inactive",108,168,151,67,107,143,166,68
"30","G0003","G0003_10","inactive",102,86,131,90,91,72,124,81
"31","G0004","G0004_01","inactive",260,223,129,429,241,286,161,319
"32","G0004","G0004_02","inactive",104,98,115,103,84,115,94,98
"33","G0004","G0004_03","inactive",36,23,43,62,18,33,61,81
"34","G0004","G0004_04","inactive",169,226,205,355,154,213,197,336
"35","G0004","G0004_05","inactive",89,77,168,109,110,109,108,109
"36","G0004","G0004_06","inactive",194,231,169,353,202,205,153,293
"37","G0004","G0004_07","inactive",149,88,25,115,124,112,24,138
"38","G0004","G0004_08","inactive",165,181,86,170,141,177,137,178
"39","G0004","G0004_09","inactive",120,128,74,117,98,108,79,89
"40","G0004","G0004_10","inactive",255,175,156,312,205,202,183,303
"41","G0005","G0005_01","inactive",100,64,62,21,84,60,54,36
"42","G0005","G0005_02","inactive",165,158,105,107,177,145,106,94
"43","G0005","G0005_03","inactive",372,429,376,536,383,497,452,519
"44","G0005","G0005_04","inactive",122,75,141,192,131,92,143,172
"45","G0005","G0005_05","inactive",159,119,260,225,151,117,229,194
"46","G0005","G0005_06","inactive",400,662,676,526,423,656,513,564
"47","G0005","G0005_07","inactive",187,210,217,171,153,214,169,144
"48","G0005","G0005_08","inactive",165,43,37,34,158,69,28,21
"49","G0005","G0005_09","inactive",146,69,105,102,153,69,87,78
"50","G0005","G0005_10","inactive",70,27,75,91,62,19,58,32
"51","G0006","G0006_01","increasing",53,58,77,74,121,98,64,78
"52","G0006","G0006_02","increasing",133,101,112,194,1600,1679,1303,1587
"53","G0006","G0006_03","increasing",91,38,131,54,75,98,176,87
"54","G0006","G0006_04","increasing",28,22,51,33,233,356,292,488
"55","G0006","G0006_05","increasing",42,21,40,54,734,512,419,556
"56","G0006","G0006_06","increasing",126,71,160,142,1007,1364,1265,1196
"57","G0006","G0006_07","increasing",19,32,43,52,159,311,349,297
"58","G0006","G0006_08","increasing",32,23,23,8,372,275,298,178
"59","G0006","G0006_09","increasing",41,9,34,24,47,289,250,214
"60","G0006","G0006_10","increasing",82,114,100,123,953,1202,1278,881
"61","G0007","G0007_01","inactive",49,26,7,62,31,31,20,68
"62","G0007","G0007_02","inactive",410,436,488,531,433,496,473,475
"63","G0007","G0007_03","inactive",242,292,368,312,265,307,349,289
"64","G0007","G0007_04","inactive",207,133,154,163,137,107,130,143
"65","G0007","G0007_05","inactive",311,238,256,219,266,248,217,185
"66","G0007","G0007_06","inactive",39,177,124,113,42,144,86,120
"67","G0007","G0007_07","inactive",76,104,97,152,63,108,82,124
"68","G0007","G0007_08","inactive",176,66,154,144,146,99,172,123
"69","G0007","G0007_09","inactive",123,90,115,167,87,159,120,141
"70","G0007","G0007_10","inactive",118,157,146,91,109,152,159,120
"71","G0008","G0008_01","increasing",98,44,36,58,351,413,524,421
"72","G0008","G0008_02","increasing",187,120,87,100,1006,670,729,854
"73","G0008","G0008_03","increasing",37,71,89,85,254,403,617,693
"74","G0008","G0008_04","increasing",131,221,123,194,83,232,97,202
"75","G0008","G0008_05","increasing",62,17,89,25,282,235,410,185
