"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",245,281,162,175,212,201,157,216
"2","G0001","G0001_02","inactive",173,148,223,89,123,82,277,82
"3","G0001","G0001_03","inactive",140,183,105,109,93,142,113,113
"4","G0001","G0001_04","inactive",180,338,164,152,166,249,198,193
"5","G0001","G0001_05","inactive",185,147,173,189,172,108,171,214
"6","G0001","G0001_06","inactive",95,72,92,32,67,57,72,23
"7","G0001","G0001_07","inactive",184,159,293,103,210,106,230,143
"8","G0001","G0001_08","inactive",301,319,260,221,274,217,245,203
"9","G0001","G0001_09","inactive",157,374,198,238,126,259,190,260
"10","G0001","G0001_10","inactive",414,458,335,189,362,332,369,190
"11","G0002","G0002_01","decreasing",210,244,128,84,40,37,17,8
"12","G0002","G0002_02","decreasing",199,290,184,80,32,30,37,17
"13","G0002","G0002_03","decreasing",356,563,671,362,43,52,90,59
"14","G0002","G0002_04","decreasing",88,307,205,220,18,20,28,15
"15","G0002","G0002_05","decreasing",622,707,578,541,97,77,125,126
"16","G0002","G0002_06","decreasing",710,861,624,406,101,104,125,145
"17","G0002","G0002_07","decreasing",1170,870,909,497,123,133,181,131
"18","G0002","G0002_08","decreasing",271,123,127,91,46,19,24,30
"19","G0002","G0002_09","decreasing",246,376,255,254,67,38,41,23
"20","G0002","G0002_10","decreasing",243,460,298,412,32,24,42,80
"21","G0003","G0003_01","inactive",166,170,217,126,150,122,199,139
"22","G0003","G0003_02","inactive",330,86,249,211,292,94,232,212
"23","G0003","G0003_03","inactive",61,74,80,27,47,61,71,42
"24","G0003","G0003_04","inactive",145,72,80,113,129,82,92,93
"25","G0003","G0003_05","inactive",96,139,155,109,98,121,170,111
"26","G0003","G0003_06","inactive",149,154,121,115,90,118,130,128
"27","G0003","G0003_07","inactive",91,116,110,99,52,100,136,109
"28","G0003","G0003_08","inactive",113,49,150,79,112,71,131,77
"29","G0003","G0003_09","inactive",136,296,132,148,105,223,168,175
"30","G0003","G0003_10","inactive",184,209,129,165,168,151,191,194
"31","G0004","G0004_01","inactive",42,105,76,82,36,76,85,107
"32","G0004","G0004_02","inactive",212,283,231,222,175,205,222,218
"33","G0004","G0004_03","inactive",70,76,116,113,59,50,97,105
"34","G0004","G0004_04","inactive",248,293,378,211,229,222,329,202
"35","G0004","G0004_05","inactive",590,466,393,581,505,408,363,607
"36","G0004","G0004_06","inactive",398,247,260,219,360,177,206,266
"37","G0004","G0004_07","inactive",105,149,320,150,108,93,270,171
"38","G0004","G0004_08","inactive",0,47,25,21,0,37,32,26
"39","G0004","G0004_09","inactive",126,97,91,69,100,70,97,77
"40","G0004","G0004_10","inactive",245,342,231,289,180,254,247,308
"41","G0005","G0005_01","inactive",206,394,278,137,181,272,292,169
"42","G0005","G0005_02","inactive",104,164,209,192,99,150,186,227
"43","G0005","G0005_03","inactive",96,68,78,46,97,45,62,57
"44","G0005","G0005_04","inactive",137,143,88,35,119,111,98,54
"45","G0005","G0005_05","inactive",482,478,424,400,470,399,424,303
"46","G0005","G0005_06","inactive",395,297,409,222,341,251,364,233
"47","G0005","G0005_07","inactive",211,149,180,219,188,125,164,229
"48","G0005","G0005_08","inactive",332,434,469,355,322,321,454,377
"49","G0005","G0005_09","inactive",129,195,194,157,112,131,184,169
"50","G0005","G0005_10","inactive",118,76,77,127,116,37,82,125
"51","G0006","G0006_01","inactive",356,326,374,247,328,186,378,243
"52","G0006","G0006_02","inactive",187,179,62,127,184,159,70,130
"53","G0006","G0006_03","inactive",180,267,166,108,162,231,126,158
"54","G0006","G0006_04","inactive",183,210,287,198,171,162,224,156
"55","G0006","G0006_05","inactive",125,142,114,84,142,125,94,75
"56","G0006","G0006_06","inactive",168,139,65,70,129,88,42,75
"57","G0006","G0006_07","inactive",407,264,248,321,423,215,247,298
"58","G0006","G0006_08","inactive",414,552,324,330,373,393,312,354
"59","G0006","G0006_09","inactive",151,127,201,148,169,123,223,209
"60","G0006","G0006_10","inactive",42,43,67,57,35,55,66,66
"61","G0007","G0007_01","increasing",78,161,103,90,318,494,462,279
"62","G0007","G0007_02","increasing",61,23,37,30,220,139,109,184
"63","G0007","G0007_03","increasing",44,32,32,41,225,129,222,165
"64","G0007","G0007_04","increasing",181,307,232,215,832,752,855,758
"65","G0007","G0007_05","increasing",84,108,81,101,148,194,325,370
"66","G0007","G0007_06","increasing",67,91,31,22,159,250,138,130
"67","G0007","G0007_07","increasing",51,80,84,54,204,204,309,257
"68","G0007","G0007_08","increasing",52,89,93,94,259,223,306,338
"69","G0007","G0007_09","increasing",61,88,19,15,261,306,158,155
"70","G0007","G0007_10","increasing",111,101,121,78,277,208,442,331
"71","G0008","G0008_01","inactive",74,187,106,120,80,125,109,151
"72","G0008","G0008_02","inactive",145,158,98,137,121,100,112,192
"73","G0008","G0008_03","inactive",471,353,312,268,388,280,288,322
"74","G0008","G0008_04","inactive",159,124,102,27,126,135,120,46
"75","G0008","G0008_05","inactive",55,104,100,71,87,79,89,86
"76","G0008","G0008_06","inactive",95,93,66,41,120,75,81,63
"77","G0008","G0008_07","inactive",207,200,352,192,243,162,298,206
"78","G0008","G0008_08","inactive",77,27,0,32,48,37,0,21
"79","G0008","G0008_09","inactive",219,312,162,221,242,191,141,195
"80","G0008","G0008_10","inactive",394,334,324,222,292,266,326,234
"81","G0009","G0009_01","inactive",293,202,265,135,283,145,261,186
"82","G0009","G0009_02","inactive",183,221,135,65,168,200,129,78
"83","G0009","G0009_03","inactive",86,73,69,61,77,78,51,75
"84","G0009","G0009_04","inactive",98,129,158,100,92,103,129,104
"85","G0009","G0009_05","inactive",62,25,55,84,54,41,68,71
"86","G0009","G0009_06","inactive",483,464,447,385,429,375,440,430
"87","G0009","G0009_07","inactive",404,507,521,325,370,424,454,384
"88","G0009","G0009_08","inactive",211,82,32,80,161,79,35,91
"89","G0009","G0009_09","inactive",91,240,140,225,70,207,147,232
"90","G0009","G0009_10","inactive",233,235,173,131,156,178,169,153
"91","G0010","G0010_01","decreasing",197,180,202,105,24,31,27,19
"92","G0010","G0010_02","decreasing",91,107,77,148,68,53,74,103
"93","G0010","G0010_03","decreasing",508,794,729,504,61,131,99,104
"94","G0010","G0010_04","decreasing",58,114,10,40,42,60,8,36
"95","G0010","G0010_05","decreasing",173,256,149,70,17,37,41,4
"96","G0010","G0010_06","decreasing",263,419,279,406,32,54,32,90
"97","G0010","G0010_07","decreasing",367,384,270,263,81,23,73,45
"98","G0010","G0010_08","decreasing",376,543,352,412,86,81,77,109
"99","G0010","G0010_09","decreasing",184,150,156,113,20,40,7,24
"100","G0010","G0010_10","decreasing",105,103,152,153,21,9,10,41
"101","G0011","G0011_01","inactive",36,12,25,31,14,19,30,57
"102","G0011","G0011_02","inactive",371,328,260,307,309,231,217,285
"103","G0011","G0011_03","inactive",434,532,291,294,401,443,359,288
"104","G0011","G0011_04","inactive",339,220,215,160,283,196,224,147
"105","G0011","G0011_05","inactive",129,146,201,74,135,108,187,105
"106","G0011","G0011_06","inactive",111,70,33,41,82,39,22,64
"107","G0011","G0011_07","inactive",249,191,174,111,201,150,167,149
"108","G0011","G0011_08","inactive",56,126,40,22,69,110,17,13
"109","G0011","G0011_09","inactive",124,27,93,59,110,26,60,53
"110","G0011","G0011_10","inactive",30,10,62,34,16,19,18,26
"111","G0012","G0012_01","inactive",320,165,272,297,268,189,273,299
"112","G0012","G0012_02","inactive",343,245,223,241,270,181,228,199
"113","G0012","G0012_03","inactive",360,390,431,319,305,312,326,315
"114","G0012","G0012_04","inactive",188,100,198,93,194,88,169,117
"115","G0012","G0012_05","inactive",149,297,129,140,194,224,126,118
"116","G0012","G0012_06","inactive",396,363,353,310,361,276,341,276
"117","G0012","G0012_07","inactive",199,458,191,138,204,333,177,150
"118","G0012","G0012_08","inactive",341,368,399,363,346,295,418,390
"119","G0012","G0012_09","inactive",649,798,541,585,591,581,549,607
"120","G0012","G0012_10","inactive",71,59,64,42,40,43,71,23
"121","G0013","G0013_01","negcontrol",282,279,229,282,211,205,267,295
"122","G0013","G0013_02","negcontrol",238,289,217,131,210,251,189,181
"123","G0013","G0013_03","negcontrol",64,129,117,106,90,101,114,111
"124","G0013","G0013_04","negcontrol",392,465,231,161,407,343,304,183
"125","G0013","G0013_05","negcontrol",74,191,58,78,72,167,46,69
"126","G0013","G0013_06","negcontrol",63,49,56,27,48,30,57,42
"127","G0013","G0013_07","negcontrol",643,521,598,355,677,423,479,431
"128","G0013","G0013_08","negcontrol",829,829,836,657,730,646,825,752
"129","G0013","G0013_09","negcontrol",229,155,142,137,230,132,141,139
"130","G0013","G0013_10","negcontrol",163,289,229,217,123,176,227,248
"131","G0014","G0014_01","decreasing",202,264,149,130,151,184,166,163
"132","G0014","G0014_02","decreasing",569,200,448,331,16,7,32,17
"133","G0014","G0014_03","decreasing",569,381,535,250,19,27,36,12
"134","G0014","G0014_04","decreasing",401,267,243,133,66,26,22,15
"135","G0014","G0014_05","decreasing",180,144,194,73,164,94,129,80
"136","G0014","G0014_06","decreasing",239,389,258,210,34,11,39,23
"137","G0014","G0014_07","decreasing",682,506,574,310,44,43,32,33
"138","G0014","G0014_08","decreasing",381,181,224,164,18,7,41,11
"139","G0014","G0014_09","decreasing",651,833,552,388,80,43,63,25
"140","G0014","G0014_10","decreasing",925,1154,996,593,117,90,63,69
"141","G0015","G0015_01","decreasing",222,186,230,103,33,17,29,25
"142","G0015","G0015_02","decreasing",275,121,152,135,21,13,4,16
"143","G0015","G0015_03","decreasing",346,477,630,215,38,38,47,22
"144","G0015","G0015_04","decreasing",852,889,843,671,595,532,564,653
"145","G0015","G0015_05","decreasing",134,198,380,295,20,40,28,23
"146","G0015","G0015_06","decreasing",92,335,112,193,32,23,12,20
"147","G0015","G0015_07","decreasing",131,198,275,101,85,94,153,101
"148","G0015","G0015_08","decreasing",203,316,260,201,25,14,28,31
"149","G0015","G0015_09","decreasing",372,311,392,381,30,47,45,57
"150","G0015","G0015_10","decreasing",516,266,430,571,80,37,79,110
"151","G0016","G0016_01","negcontrol",246,268,235,247,289,170,242,273
"152","G0016","G0016_02","negcontrol",199,109,69,111,172,73,87,136
"153","G0016","G0016_03","negcontrol",186,280,91,44,200,228,79,56
"154","G0016","G0016_04","negcontrol",184,196,201,159,149,124,191,169
"155","G0016","G0016_05","negcontrol",260,292,312,246,218,243,282,245
"156","G0016","G0016_06","negcontrol",488,633,415,301,514,482,345,349
"157","G0016","G0016_07","negcontrol",59,56,49,77,64,46,38,75
"158","G0016","G0016_08","negcontrol",173,193,154,99,152,148,136,81
"159","G0016","G0016_09","negcontrol",86,107,58,44,78,139,81,61
"160","G0016","G0016_10","negcontrol",272,219,223,101,220,181,232,109
"161","G0017","G0017_01","inactive",452,317,368,300,437,266,370,320
"162","G0017","G0017_02","inactive",153,228,102,226,165,171,134,200
"163","G0017","G0017_03","inactive",363,505,304,294,320,396,310,307
"164","G0017","G0017_04","inactive",159,179,193,59,121,158,132,95
"165","G0017","G0017_05","inactive",22,17,40,28,22,15,31,29
"166","G0017","G0017_06","inactive",32,51,58,65,31,51,48,67
"167","G0017","G0017_07","inactive",46,36,15,66,56,31,10,74
"168","G0017","G0017_08","inactive",48,75,48,43,68,47,35,32
