"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",2350,1377,1977,1773,2054,1676,1462,1852
"2","G0001","G0001_02","inactive",1726,1597,2248,1908,1897,1325,2231,1774
"3","G0001","G0001_03","inactive",450,692,516,718,386,666,462,496
"4","G0001","G0001_04","inactive",514,687,229,416,461,592,184,469
"5","G0001","G0001_05","inactive",2827,3597,3943,3312,2799,3819,4038,2811
"6","G0001","G0001_06","inactive",5684,6866,4819,6563,5624,6862,4412,6254
"7","G0001","G0001_07","inactive",452,378,353,247,491,302,282,261
"8","G0001","G0001_08","inactive",765,732,445,970,651,623,445,899
"9","G0001","G0001_09","inactive",799,517,814,894,818,551,689,871
"10","G0001","G0001_10","inactive",1957,2408,1830,1598,1881,2216,1489,1303
"11","G0002","G0002_01","inactive",1998,1578,1816,1390,1932,1750,1593,1291
"12","G0002","G0002_02","inactive",1137,1305,1349,933,1107,1248,1274,886
"13","G0002","G0002_03","inactive",910,825,1072,1020,840,749,1043,994
"14","G0002","G0002_04","inactive",301,165,81,300,342,251,145,241
"15","G0002","G0002_05","inactive",849,741,862,828,913,816,901,811
"16","G0002","G0002_06","inactive",884,595,686,424,812,585,647,385
"17","G0002","G0002_07","inactive",727,372,623,508,549,394,505,539
"18","G0002","G0002_08","inactive",924,693,1306,878,739,847,1080,775
"19","G0002","G0002_09","inactive",614,384,349,318,553,338,295,316
"20","G0002","G0002_10","inactive",147,0,0,105,159,0,0,96
"21","G0003","G0003_01","inactive",234,404,624,676,319,378,662,576
"22","G0003","G0003_02","inactive",2353,1319,2309,1798,2191,1337,1937,1685
"23","G0003","G0003_03","inactive",1219,1086,655,723,985,1158,487,533
"24","G0003","G0003_04","inactive",740,772,953,935,708,825,895,892
"25","G0003","G0003_05","inactive",0,220,240,183,0,254,195,204
"26","G0003","G0003_06","inactive",948,1219,883,724,986,1255,762,886
"27","G0003","G0003_07","inactive",751,536,954,919,800,498,870,866
"28","G0003","G0003_08","inactive",230,457,832,473,230,432,817,523
"29","G0003","G0003_09","inactive",1139,903,784,676,1195,936,648,672
"30","G0003","G0003_10","inactive",478,217,576,402,416,186,498,343
"31","G0004","G0004_01","increasing",419,222,340,335,441,243,420,422
"32","G0004","G0004_02","increasing",601,816,911,333,622,856,884,476
"33","G0004","G0004_03","increasing",135,38,226,228,140,40,189,302
"34","G0004","G0004_04","increasing",158,75,143,61,223,96,153,66
"35","G0004","G0004_05","increasing",450,665,336,656,453,583,338,836
