"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",296,263,340,407,241,280,305,335
"2","G0001","G0001_02","inactive",222,464,409,414,177,446,534,407
"3","G0001","G0001_03","inactive",1231,814,994,1116,1097,1008,932,1037
"4","G0001","G0001_04","inactive",306,177,427,439,258,185,305,405
"5","G0001","G0001_05","inactive",1239,984,649,1141,1084,1213,584,1114
"6","G0001","G0001_06","inactive",771,427,714,414,820,569,689,505
"7","G0001","G0001_07","inactive",162,86,228,45,194,121,272,56
"8","G0001","G0001_08","inactive",456,686,626,561,446,713,685,589
"9","G0001","G0001_09","inactive",228,128,146,46,201,185,167,53
"10","G0001","G0001_10","inactive",799,1209,574,716,814,1285,555,809
"11","G0002","G0002_01","inactive",1419,1272,1055,1253,1278,1283,1194,1302
"12","G0002","G0002_02","inactive",581,277,315,425,523,377,352,402
"13","G0002","G0002_03","inactive",308,282,253,567,322,387,266,491
"14","G0002","G0002_04","inactive",220,170,272,212,217,211,265,198
"15","G0002","G0002_05","inactive",839,1005,699,776,778,1168,671,729
"16","G0002","G0002_06","inactive",243,296,290,567,245,309,307,602
"17","G0002","G0002_07","inactive",303,60,156,130,271,88,197,117
"18","G0002","G0002_08","inactive",505,579,672,468,560,626,720,547
"19","G0002","G0002_09","inactive",109,206,187,181,77,237,187,149
"20","G0002","G0002_10","inactive",103,183,78,85,92,151,62,101
"21","G0003","G0003_01","inactive",271,326,395,364,326,397,343,430
"22","G0003","G0003_02","inactive",537,367,510,482,402,374,384,505
"23","G0003","G0003_03","inactive",197,126,305,188,208,182,310,182
"24","G0003","G0003_04","inactive",377,275,517,440,389,270,448,459
"25","G0003","G0003_05","inactive",144,194,310,231,166,325,358,246
"26","G0003","G0003_06","inactive",1104,881,1594,1006,900,943,1580,1068
"27","G0003","G0003_07","inactive",601,553,400,279,599,613,438,291
"28","G0003","G0003_08","inactive",663,305,570,572,599,465,512,541
"29","G0003","G0003_09","inactive",496,326,467,415,581,460,364,418
"30","G0003","G0003_10","inactive",865,914,1165,862,823,1001,1072,803
"31","G0004","G0004_01","increasing",166,120,175,123,209,210,218,106
"32","G0004","G0004_02","increasing",976,516,1048,1199,1050,827,1105,1364
"33","G0004","G0004_03","increasing",516,210,404,505,596,301,455,604
"34","G0004","G0004_04","increasing",354,240,313,322,311,332,276,346
"35","G0004","G0004_05","increasing",143,52,183,214,174,69,191,275
"36","G0004","G0004_06","increasing",293,305,372,410,309,315,310,467
"37","G0004","G0004_07","increasing",300,474,373,330,400,556,508,497
"38","G0004","G0004_08","increasing",679,685,429,811,788,885,559,827
"39","G0004","G0004_09","increasing",546,359,235,312,657,501,243,390
"40","G0004","G0004_10","increasing",687,325,380,703,802,490,436,762
"41","G0005","G0005_01","inactive",835,779,648,1140,619,760,611,846
"42","G0005","G0005_02","inactive",368,499,512,431,368,547,581,477
"43","G0005","G0005_03","inactive",144,91,153,210,146,106,119,244
"44","G0005","G0005_04","inactive",454,583,589,467,454,694,529,533
"45","G0005","G0005_05","inactive",319,139,276,158,259,150,295,174
"46","G0005","G0005_06","inactive",622,411,530,297,512,371,561,245
"47","G0005","G0005_07","inactive",188,251,391,222,226,328,399,227
"48","G0005","G0005_08","inactive",493,542,475,521,512,683,447,661
"49","G0005","G0005_09","inactive",171,157,106,188,194,226,129,249
"50","G0005","G0005_10","inactive",124,41,171,240,144,43,155,242
