"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",385,556,179,166,354,601,314,226
"2","G0001","G0001_02","inactive",572,411,252,317,554,496,326,311
"3","G0001","G0001_03","inactive",680,927,784,812,742,856,888,922
"4","G0001","G0001_04","inactive",4581,5513,3516,4666,4776,5557,3305,4946
"5","G0001","G0001_05","inactive",1042,902,634,675,1096,968,572,703
"6","G0001","G0001_06","inactive",678,496,141,226,670,613,202,293
"7","G0001","G0001_07","inactive",1856,1052,1879,2465,1738,1318,2240,2488
"8","G0001","G0001_08","inactive",1225,1827,1527,1330,1111,1714,1482,1476
"9","G0001","G0001_09","inactive",376,0,90,516,463,0,123,497
"10","G0001","G0001_10","inactive",547,182,428,436,501,189,350,362
"11","G0002","G0002_01","increasing",1434,1269,1295,1584,1820,1753,1687,1895
"12","G0002","G0002_02","increasing",58,495,497,305,76,729,562,376
"13","G0002","G0002_03","increasing",1304,719,924,1108,1350,992,1134,1400
"14","G0002","G0002_04","increasing",1333,1228,772,858,1656,1578,964,746
"15","G0002","G0002_05","increasing",926,756,808,626,1070,1051,769,825
"16","G0002","G0002_06","increasing",1291,1336,1242,1376,1228,1382,1289,1498
"17","G0002","G0002_07","increasing",649,623,900,1102,830,780,1188,1333
"18","G0002","G0002_08","increasing",1866,1632,1963,1733,2152,1903,2316,2176
"19","G0002","G0002_09","increasing",972,691,843,791,1261,1064,1094,1107
"20","G0002","G0002_10","increasing",96,87,0,132,96,57,0,99
"21","G0003","G0003_01","increasing",731,303,624,813,718,401,604,837
"22","G0003","G0003_02","increasing",781,1048,1126,581,820,1250,1271,869
"23","G0003","G0003_03","increasing",1219,1206,1395,1214,1251,1368,1461,1451
"24","G0003","G0003_04","increasing",384,323,407,339,419,358,420,354
"25","G0003","G0003_05","increasing",3525,3259,3917,3634,3739,3888,4237,4042
"26","G0003","G0003_06","increasing",995,866,948,765,1062,932,1018,927
"27","G0003","G0003_07","increasing",2554,1874,2109,2127,2377,2288,2082,2213
"28","G0003","G0003_08","increasing",1385,1312,1098,1562,1562,1382,1247,1712
"29","G0003","G0003_09","increasing",519,1011,821,1055,481,1185,850,1087
"30","G0003","G0003_10","increasing",355,393,528,773,302,449,547,665
"31","G0004","G0004_01","inactive",1203,868,900,1119,956,987,866,1297
"32","G0004","G0004_02","inactive",622,261,401,349,586,250,480,484
"33","G0004","G0004_03","inactive",111,256,352,549,124,253,444,614
"34","G0004","G0004_04","inactive",609,297,496,269,403,351,404,320
"35","G0004","G0004_05","inactive",355,538,612,355,371,612,624,297
"36","G0004","G0004_06","inactive",399,866,786,779,409,930,752,748
"37","G0004","G0004_07","inactive",996,1375,1408,747,930,1230,1153,833
"38","G0004","G0004_08","inactive",1076,1377,918,731,944,1394,659,784
