"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",129,40,47,104,114,76,51,69
"2","G0001","G0001_02","inactive",121,205,122,144,109,236,128,104
"3","G0001","G0001_03","inactive",154,146,156,197,200,182,138,166
"4","G0001","G0001_04","inactive",119,100,102,129,176,90,82,89
"5","G0001","G0001_05","inactive",94,110,103,169,83,136,67,126
"6","G0001","G0001_06","inactive",78,55,45,65,106,76,26,42
"7","G0001","G0001_07","inactive",76,49,36,48,97,72,44,33
"8","G0001","G0001_08","inactive",46,45,41,47,34,31,33,32
"9","G0001","G0001_09","inactive",87,66,92,128,82,70,100,86
"10","G0001","G0001_10","inactive",75,53,73,90,82,64,44,44
"11","G0002","G0002_01","inactive",83,59,127,61,113,74,103,59
"12","G0002","G0002_02","inactive",101,98,117,73,151,125,81,93
"13","G0002","G0002_03","inactive",147,144,194,187,189,138,186,145
"14","G0002","G0002_04","inactive",61,73,90,95,100,79,79,70
"15","G0002","G0002_05","inactive",126,103,151,96,153,105,83,75
"16","G0002","G0002_06","inactive",45,47,47,58,68,54,35,35
"17","G0002","G0002_07","inactive",98,113,187,175,118,145,94,135
"18","G0002","G0002_08","inactive",49,44,73,73,51,46,40,54
"19","G0002","G0002_09","inactive",76,92,136,161,125,100,68,117
"20","G0002","G0002_10","inactive",50,107,44,56,85,102,36,48
"21","G0003","G0003_01","inactive",33,59,51,37,42,38,27,37
"22","G0003","G0003_02","inactive",77,69,92,130,105,97,79,100
"23","G0003","G0003_03","inactive",197,168,191,214,253,185,159,173
"24","G0003","G0003_04","inactive",94,108,167,205,94,151,88,153
"25","G0003","G0003_05","inactive",25,57,59,33,26,39,28,9
"26","G0003","G0003_06","inactive",58,92,74,126,90,123,36,84
"27","G0003","G0003_07","inactive",102,58,124,81,141,63,77,69
"28","G0003","G0003_08","inactive",34,32,81,70,47,36,38,54
"29","G0003","G0003_09","inactive",155,113,149,169,160,178,88,122
"30","G0003","G0003_10","inactive",31,70,61,79,43,94,63,51
"31","G0004","G0004_01","inactive",140,119,154,184,214,114,94,107
"32","G0004","G0004_02","inactive",37,16,46,17,43,10,32,22
