"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",56,35,47,42,40,33,46,33
"2","G0001","G0001_02","inactive",70,44,84,64,95,42,87,64
"3","G0001","G0001_03","inactive",93,102,93,145,73,77,107,141
"4","G0001","G0001_04","inactive",75,61,47,48,40,45,43,58
"5","G0001","G0001_05","inactive",20,37,37,49,13,30,33,39
"6","G0001","G0001_06","inactive",188,156,128,148,176,113,149,131
"7","G0001","G0001_07","inactive",72,30,48,78,48,26,49,69
"8","G0001","G0001_08","inactive",161,185,182,132,137,157,170,128
"9","G0001","G0001_09","inactive",114,104,64,79,80,88,64,95
"10","G0001","G0001_10","inactive",120,17,26,29,62,18,30,39
"11","G0002","G0002_01","inactive",141,63,86,78,93,67,66,76
"12","G0002","G0002_02","inactive",53,54,59,32,46,50,62,41
"13","G0002","G0002_03","inactive",135,101,175,128,100,88,146,123
"14","G0002","G0002_04","inactive",166,141,135,83,122,124,162,105
"15","G0002","G0002_05","inactive",12,18,20,38,19,15,13,40
"16","G0002","G0002_06","inactive",69,94,75,107,83,71,52,105
"17","G0002","G0002_07","inactive",48,17,21,25,21,13,36,19
"18","G0002","G0002_08","inactive",30,98,50,41,30,58,58,59
"19","G0002","G0002_09","inactive",102,47,57,48,80,46,67,63
"20","G0002","G0002_10","inactive",183,160,88,126,129,156,113,136
"21","G0003","G0003_01","inactive",25,40,40,49,19,27,41,45
"22","G0003","G0003_02","inactive",105,157,204,161,98,161,156,155
"23","G0003","G0003_03","inactive",61,69,68,72,41,83,60,100
"24","G0003","G0003_04","inactive",458,355,381,241,271,301,348,254
"25","G0003","G0003_05","inactive",95,89,82,68,72,96,69,90
"26","G0003","G0003_06","inactive",316,257,212,281,239,268,269,269
"27","G0003","G0003_07","inactive",63,52,42,53,54,42,55,47
"28","G0003","G0003_08","inactive",69,40,64,45,75,35,76,62
"29","G0003","G0003_09","inactive",16,32,7,29,14,20,2,22
"30","G0003","G0003_10","inactive",114,64,83,123,70,57,110,116
"31","G0004","G0004_01","inactive",161,152,184,124,137,130,189,130
"32","G0004","G0004_02","inactive",96,86,43,53,68,87,51,75
"33","G0004","G0004_03","inactive",65,62,43,46,49,61,35,52
"34","G0004","G0004_04","inactive",98,104,107,95,47,87,109,118
"35","G0004","G0004_05","inactive",79,103,95,57,82,90,82,47
"36","G0004","G0004_06","inactive",237,133,136,173,177,122,143,171
"37","G0004","G0004_07","inactive",164,101,107,88,125,80,98,94
"38","G0004","G0004_08","inactive",69,64,49,27,41,65,37,32
"39","G0004","G0004_09","inactive",69,91,55,68,52,65,74,57
"40","G0004","G0004_10","inactive",101,75,70,52,69,80,54,81
"41","G0005","G0005_01","inactive",109,126,82,59,71,119,107,90
"42","G0005","G0005_02","inactive",90,69,43,52,62,68,40,55
"43","G0005","G0005_03","inactive",455,374,279,274,311,354,288,300
"44","G0005","G0005_04","inactive",16,27,27,34,14,45,29,32
"45","G0005","G0005_05","inactive",118,130,119,114,92,119,100,115
"46","G0005","G0005_06","inactive",48,19,19,15,32,20,46,8
"47","G0005","G0005_07","inactive",57,24,45,21,26,27,52,21
"48","G0005","G0005_08","inactive",133,160,85,79,101,112,74,88
"49","G0005","G0005_09","inactive",73,11,70,56,44,4,61,38
"50","G0005","G0005_10","inactive",39,48,45,51,17,53,52,52
"51","G0006","G0006_01","inactive",174,187,229,163,132,139,231,141
"52","G0006","G0006_02","inactive",110,188,150,124,95,142,165,157
"53","G0006","G0006_03","inactive",77,29,33,41,65,27,32,44
"54","G0006","G0006_04","inactive",54,38,45,33,29,42,60,33
"55","G0006","G0006_05","inactive",109,144,173,129,94,149,149,131
"56","G0006","G0006_06","inactive",56,85,75,77,35,92,83,65
"57","G0006","G0006_07","inactive",84,91,79,63,57,90,83,63
"58","G0006","G0006_08","inactive",20,21,9,36,20,22,7,19
"59","G0006","G0006_09","inactive",183,159,65,180,131,126,125,214
"60","G0006","G0006_10","inactive",75,68,43,56,61,56,54,74
"61","G0007","G0007_01","inactive",208,215,118,113,134,165,117,116
"62","G0007","G0007_02","inactive",61,48,95,69,36,36,83,63
"63","G0007","G0007_03","inactive",53,64,53,17,45,65,50,23
"64","G0007","G0007_04","inactive",129,82,66,47,90,72,89,71
"65","G0007","G0007_05","inactive",40,51,32,45,35,41,29,62
"66","G0007","G0007_06","inactive",114,97,71,55,108,119,66,64
"67","G0007","G0007_07","inactive",41,46,58,36,28,53,59,44
"68","G0007","G0007_08","inactive",142,118,107,145,111,106,96,150
"69","G0007","G0007_09","inactive",145,128,102,117,120,107,120,132
"70","G0007","G0007_10","inactive",33,60,29,35,29,37,36,33
"71","G0008","G0008_01","inactive",187,138,102,159,138,132,124,188
"72","G0008","G0008_02","inactive",36,22,23,28,29,15,29,41
"73","G0008","G0008_03","inactive",38,28,37,32,33,28,19,37
"74","G0008","G0008_04","inactive",85,53,73,43,65,47,57,26
"75","G0008","G0008_05","inactive",41,57,56,42,29,59,42,55
"76","G0008","G0008_06","inactive",204,201,197,187,167,183,170,197
"77","G0008","G0008_07","inactive",237,159,116,134,137,155,127,128
"78","G0008","G0008_08","inactive",85,109,34,70,66,76,51,83
"79","G0008","G0008_09","inactive",27,34,51,30,24,31,34,37
"80","G0008","G0008_10","inactive",130,118,103,111,89,96,100,112
"81","G0009","G0009_01","inactive",745,669,538,617,544,586,566,614
"82","G0009","G0009_02","inactive",94,97,118,114,58,103,92,112
"83","G0009","G0009_03","inactive",38,15,43,19,26,11,30,15
"84","G0009","G0009_04","inactive",65,91,63,61,55,63,46,64
"85","G0009","G0009_05","inactive",25,53,16,6,23,52,13,5
