"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",145,113,141,152,143,111,113,157
"2","G0001","G0001_02","inactive",36,25,7,10,32,37,9,5
"3","G0001","G0001_03","inactive",133,112,81,178,142,130,68,133
"4","G0001","G0001_04","inactive",92,93,98,147,113,137,80,142
"5","G0001","G0001_05","inactive",168,115,244,156,152,127,149,163
"6","G0001","G0001_06","inactive",45,56,55,54,33,63,53,51
"7","G0001","G0001_07","inactive",60,78,121,82,65,95,112,87
"8","G0001","G0001_08","inactive",78,36,31,65,65,33,29,45
"9","G0001","G0001_09","inactive",68,83,80,85,72,124,46,96
"10","G0001","G0001_10","inactive",78,55,38,85,56,68,30,72
"11","G0002","G0002_01","inactive",65,32,90,53,68,43,36,36
"12","G0002","G0002_02","inactive",31,77,63,54,32,84,44,45
"13","G0002","G0002_03","inactive",150,155,203,165,121,173,161,129
"14","G0002","G0002_04","inactive",32,8,19,23,45,23,26,18
"15","G0002","G0002_05","inactive",36,35,55,20,30,44,38,24
"16","G0002","G0002_06","inactive",62,63,78,40,72,61,55,31
"17","G0002","G0002_07","inactive",83,42,125,94,77,46,86,90
"18","G0002","G0002_08","inactive",79,44,67,76,70,59,40,93
"19","G0002","G0002_09","inactive",67,68,85,99,76,89,44,92
"20","G0002","G0002_10","inactive",103,94,111,98,97,106,81,89
"21","G0003","G0003_01","inactive",76,54,22,75,69,73,20,87
"22","G0003","G0003_02","inactive",59,46,56,69,69,49,35,72
"23","G0003","G0003_03","inactive",34,45,51,27,33,43,65,22
"24","G0003","G0003_04","inactive",53,87,74,51,68,90,53,72
"25","G0003","G0003_05","inactive",237,215,271,263,256,239,188,315
"26","G0003","G0003_06","inactive",12,20,16,10,25,12,16,20
"27","G0003","G0003_07","inactive",193,60,109,97,146,78,98,93
"28","G0003","G0003_08","inactive",169,186,148,263,158,192,134,204
"29","G0003","G0003_09","inactive",29,34,47,12,32,33,29,14
"30","G0003","G0003_10","inactive",67,66,30,76,44,43,21,77
"31","G0004","G0004_01","inactive",87,57,104,100,63,58,64,71
"32","G0004","G0004_02","inactive",212,131,186,217,225,153,150,230
"33","G0004","G0004_03","inactive",20,25,34,4,29,18,29,8
"34","G0004","G0004_04","inactive",95,37,87,61,58,59,79,71
"35","G0004","G0004_05","inactive",91,124,69,94,75,146,50,101
"36","G0004","G0004_06","inactive",32,11,23,19,37,16,16,25
"37","G0004","G0004_07","inactive",79,62,39,75,66,70,27,73
"38","G0004","G0004_08","inactive",89,66,120,109,57,74,60,94
"39","G0004","G0004_09","inactive",57,65,27,30,35,82,14,38
"40","G0004","G0004_10","inactive",9,17,13,28,19,18,15,21
"41","G0005","G0005_01","inactive",88,32,47,76,86,43,41,82
"42","G0005","G0005_02","inactive",18,31,26,20,21,44,18,17
"43","G0005","G0005_03","inactive",343,334,325,311,352,361,206,288
"44","G0005","G0005_04","inactive",37,59,52,43,17,63,32,49
"45","G0005","G0005_05","inactive",164,167,176,219,155,182,126,210
"46","G0005","G0005_06","inactive",33,40,46,19,24,54,42,15
"47","G0005","G0005_07","inactive",53,72,56,89,56,76,46,102
"48","G0005","G0005_08","inactive",119,91,129,122,119,108,106,133
"49","G0005","G0005_09","inactive",129,93,147,109,137,106,110,91
"50","G0005","G0005_10","inactive",142,120,157,208,116,113,115,230
"51","G0006","G0006_01","negcontrol",165,104,137,144,125,112,102,134
"52","G0006","G0006_02","negcontrol",26,67,12,33,27,85,9,41
"53","G0006","G0006_03","negcontrol",224,146,137,148,173,133,73,106
"54","G0006","G0006_04","negcontrol",58,34,53,53,59,44,54,46
"55","G0006","G0006_05","negcontrol",77,58,63,117,79,47,31,91
"56","G0006","G0006_06","negcontrol",113,74,62,73,105,67,42,80
"57","G0006","G0006_07","negcontrol",94,146,96,97,102,132,80,114
"58","G0006","G0006_08","negcontrol",28,34,57,67,32,33,41,76
"59","G0006","G0006_09","negcontrol",136,127,141,146,127,165,107,166
"60","G0006","G0006_10","negcontrol",76,86,53,74,68,63,43,82
"61","G0007","G0007_01","inactive",201,77,117,153,202,100,85,135
"62","G0007","G0007_02","inactive",61,35,48,96,73,31,39,111
"63","G0007","G0007_03","inactive",69,57,99,77,74,66,103,72
"64","G0007","G0007_04","inactive",52,44,11,36,36,37,7,24
"65","G0007","G0007_05","inactive",41,23,34,32,55,23,17,33
"66","G0007","G0007_06","inactive",190,79,203,141,186,119,138,151
"67","G0007","G0007_07","inactive",59,30,33,95,58,29,26,64
"68","G0007","G0007_08","inactive",84,95,69,68,92,107,67,71
"69","G0007","G0007_09","inactive",64,16,17,65,45,11,13,71
"70","G0007","G0007_10","inactive",114,141,149,175,130,160,86,138
"71","G0008","G0008_01","inactive",91,67,57,67,101,72,47,80
"72","G0008","G0008_02","inactive",296,273,262,256,272,226,184,276
"73","G0008","G0008_03","inactive",104,111,132,89,108,114,86,82
"74","G0008","G0008_04","inactive",279,273,337,332,265,282,257,291
"75","G0008","G0008_05","inactive",179,96,95,163,161,121,78,171
