"","gene","sgRNA","class","L1","L2","L3","L4","H1","H2","H3","H4"
"1","G0001","G0001_01","inactive",83,73,66,128,66,67,78,86
"2","G0001","G0001_02","inactive",72,49,30,49,57,57,31,45
"3","G0001","G0001_03","inactive",126,107,145,93,89,101,152,113
"4","G0001","G0001_04","inactive",186,158,147,212,159,209,200,210
"5","G0001","G0001_05","inactive",33,46,37,46,26,44,32,38
"6","G0001","G0001_06","inactive",39,24,25,46,24,22,43,39
"7","G0001","G0001_07","inactive",28,56,40,69,24,56,62,67
"8","G0001","G0001_08","inactive",55,26,15,30,37,47,8,40
"9","G0001","G0001_09","inactive",21,44,42,15,30,18,16,41
"10","G0001","G0001_10","inactive",230,172,211,183,187,131,229,244
"11","G0002","G0002_01","inactive",93,67,24,53,56,52,37,67
"12","G0002","G0002_02","inactive",66,36,67,61,42,39,72,58
"13","G0002","G0002_03","inactive",49,22,13,34,33,19,24,34
"14","G0002","G0002_04","inactive",36,5,11,21,32,16,20,37
"15","G0002","G0002_05","inactive",106,131,154,136,52,122,120,144
"16","G0002","G0002_06","inactive",14,19,37,25,15,12,30,25
"17","G0002","G0002_07","inactive",29,38,37,66,37,45,45,46
"18","G0002","G0002_08","inactive",6,6,19,19,9,2,6,12
"19","G0002","G0002_09","inactive",88,53,83,59,57,44,77,70
"20","G0002","G0002_10","inactive",113,71,57,167,108,114,123,176
"21","G0003","G0003_01","inactive",77,105,111,89,57,90,125,97
"22","G0003","G0003_02","inactive",7,28,41,48,2,21,21,49
"23","G0003","G0003_03","inactive",51,38,34,19,35,44,59,20
"24","G0003","G0003_04","inactive",190,166,143,173,127,199,183,162
"25","G0003","G0003_05","inactive",190,136,162,132,147,162,184,182
"26","G0003","G0003_06","inactive",40,88,74,47,21,87,47,74
"27","G0003","G0003_07","inactive",86,53,88,43,42,59,86,36
"28","G0003","G0003_08","inactive",21,41,40,74,32,61,61,85
"29","G0003","G0003_09","inactive",176,153,171,169,118,136,216,185
"30","G0003","G0003_10","inactive",154,106,89,154,102,120,79,224
"31","G0004","G0004_01","inactive",132,86,134,93,79,97,150,125
"32","G0004","G0004_02","inactive",62,58,37,29,56,70,57,52
